title,manuscript_id,mrc_name,institute_name,other_title,title_other_languages,record_number,author,scribe,language,script,commentary,commentator,commentary_language,script_commentary,sub_commentary,sub_commentator,sub_commentary_language,sub_commentary_script,bundle_number,manuscript_number,digitization,complete_incomplete,folios_number,pages_number,missing_portion_folios,size_length,size_width,size_height,material,condition,subject_1,subject_2,subject_3,data_collection_date,manuscript_date_samvat,manuscript_date_century,illustrations,illustrations_number,illustrations_type,illustrations_quality,manuscript_type,landscape_view,awarded_manuscript,awarded_manuscript_order,lines_number_per_page,beginning_line,ending_line,colophon,description,extra_remarks,christian_era,filename
Daśāślokī with ṭīkā,BOO000016514,"Bhandarkar Oriental Research Institute, Pune",Bhandarkar Oriental Research Institute,,,6514,,,,,,,,,,,,,,287-1891-95,Yes,,,71,,,,,,"Bad, Worm eaten",,,,07/01/2016,,,No,,,,,No,No,,,,,,,manus_dt:,,
Caraṇavyūha,IGI22165166,"Indira Gandhi National Centre for the Arts, Delhi","Marttanda Mishra, Patalipanka",,,166,,,Sanskrit,Oriya,,,,,,,,,,,,Incomplete,6,12,,28,,,Plant Products -> Palm leaf / ताड़ पत्र,Bad,Mantra,,,25/02/2006,,,No,,,,,No,No,,,,,,,manus_dt:,,
Nantuladanvidhi,BOO000016515,"Bhandarkar Oriental Research Institute, Pune",Bhandarkar Oriental Research Institute,,,6515,,,,,,,,,,,,,,372-1892-95,Yes,,,11,,,,,,"Bad, Worm eaten",,,,22/01/2016,,,No,,,,,No,No,,,,,,,manus_dt:,,Nantuladanvidhi_372-1892-95.pdf
Nantuladanvidhi,BOO000016515,"Bhandarkar Oriental Research Institute, Pune",Bhandarkar Oriental Research Institute,,,6515,,,,,,,,,,,,,,372-1892-95,Yes,,,11,,,,,,"Bad, Worm eaten",,,,22/01/2016,,,No,,,,,No,No,,,,,,,manus_dt:,,Nantuladanvidhi_372-1892-95.pdf
Nantuladanvidhi,BOO000016515,"Bhandarkar Oriental Research Institute, Pune",Bhandarkar Oriental Research Institute,,,6515,,,,,,,,,,,,,,372-1892-95,Yes,,,11,,,,,,"Bad, Worm eaten",,,,22/01/2016,,,No,,,,,No,No,,,,,,,manus_dt:,,Nantuladanvidhi_372-1892-95.pdf
Praśnottararatnamālā,BOO000016516,"Bhandarkar Oriental Research Institute, Pune",Bhandarkar Oriental Research Institute,,,6516,,,,,,,,,,,,,,528-1891-95,Yes,,,7,,,,,,"Bad, Worm eaten",,,,22/01/2016,,,No,,,,,No,No,,,,,,,manus_dt:,,Praśnottararatnamālā_528-1891-95.pdf
Praśnottararatnamālā,BOO000016516,"Bhandarkar Oriental Research Institute, Pune",Bhandarkar Oriental Research Institute,,,6516,,,,,,,,,,,,,,528-1891-95,Yes,,,7,,,,,,"Bad, Worm eaten",,,,22/01/2016,,,No,,,,,No,No,,,,,,,manus_dt:,,Praśnottararatnamālā_528-1891-95.pdf
Praśnottararatnamālā,BOO000016516,"Bhandarkar Oriental Research Institute, Pune",Bhandarkar Oriental Research Institute,,,6516,,,,,,,,,,,,,,528-1891-95,Yes,,,7,,,,,,"Bad, Worm eaten",,,,22/01/2016,,,No,,,,,No,No,,,,,,,manus_dt:,,Praśnottararatnamālā_528-1891-95.pdf
Śrīkṛṣṇaṅkarnardankumājādarsen,IGI22234743,"Indira Gandhi National Centre for the Arts, Delhi","Golekha Chandra Swain, Gopei",,,743,Nārāyaṇadāsa,,Oriya,Oriya,,,,,,,,,,,,Complete,31,62,,,,,Plant Products -> Palm leaf / ताड़ पत्र,"Bad, Brittle",Purāṇa,,,01/03/2006,,,No,,,,,No,No,,,,,,,manus_dt:,,
Gītagovinda,IGO0182926,"Indira Gandhi National Centre for the Arts, Delhi","Bhagabata Ghar, Kamalang",,,26,Jayadeva,,Oriya,Oriya,,,,,,,,,14,,,Complete,40,79,,,,,Plant Products -> Palm leaf / ताड़ पत्र,,Kāvya,,,01/03/2006,,,No,,,,,No,No,,,,,,,manus_dt:,,
Āmbavātaku,IGI22229556,"Indira Gandhi National Centre for the Arts, Delhi","Pramoda Kumar Sahoo, Saradhapur",,,556,,,Oriya,Oriya,,,,,,,,,,19,,Complete,1,2,,,,,Plant Products -> Palm leaf / ताड़ पत्र,,Āyurveda,,,01/03/2006,,,No,,,,,No,No,,,,,,,manus_dt:,,
Nāmatreyamantra,IGI22165167,"Indira Gandhi National Centre for the Arts, Delhi","Marttanda Mishra, Patalipanka",,,167,,,Sanskrit,Oriya,,,Not Available,,,,,,,,,Incomplete,3,6,,28,,,Plant Products -> Palm leaf / ताड़ पत्र,Bad,Mantra,,,24/02/2006,,,No,,,,,No,No,,,,,,,manus_dt:,,
Balabhadrasaptaviṁśatistotra,IGI22165168,"Indira Gandhi National Centre for the Arts, Delhi","Marttanda Mishra, Patalipanka",,,168,,,Sanskrit,Oriya,,,,,,,,,,,,Incomplete,5,10,,28,,,Plant Products -> Palm leaf / ताड़ पत्र,Bad,Stotra,,,24/02/2006,,,No,,,,,No,No,,,,,,,manus_dt:,,
Yaduvaṁśadho?,IGI22234745,"Indira Gandhi National Centre for the Arts, Delhi","Golekha Chandra Swain, Gopei",,,745,Nārāyaṇadāsa,,Oriya,Oriya,,,,,,,,,,,,Complete,63,126,,,,,Plant Products -> Palm leaf / ताड़ पत्र,"Bad, Brittle",Purāṇa,,,01/03/2006,,,No,,,,,No,No,,,,,,,manus_dt:,,
Bhāgavata (Navamaskandha),IGO0182927,"Indira Gandhi National Centre for the Arts, Delhi","Bhagabata Ghar, Kamalang",,,27,Jagannāthadāsa,,Oriya,Oriya,,,,,,,,,7,,,Complete,149,297,,,,,Plant Products -> Palm leaf / ताड़ पत्र,,Purāṇa,,,01/03/2006,,,No,,,,,No,No,,,,,,,manus_dt:,,
Maṅgalamahāgrahastotra,IGI2223165,"Indira Gandhi National Centre for the Arts, Delhi","Laxmidhar Das, Tirana",,,65,,,Sanskrit,Oriya,,,,,,,,,,,,Incomplete,2,4,,28,,,Plant Products -> Palm leaf / ताड़ पत्र,Bad,Stotra,,,02/03/2006,,,No,,,,,No,No,,,,,,,manus_dt:,,
Jalatarangauppakhyna (Harivaṁśa),IGI22234744,"Indira Gandhi National Centre for the Arts, Delhi","Golekha Chandra Swain, Gopei",,,744,Nārāyaṇadāsa,,Oriya,Oriya,,,,,,,,,,,,Complete,46,92,,,,,Plant Products -> Palm leaf / ताड़ पत्र,"Bad, Brittle",Purāṇa,,,01/03/2006,,,No,,,,,No,No,,,,,,,manus_dt:,,
Hariṅkanikaṭaredevāṅkaguhari (Harivaṁśa),IGI0959052,"Indira Gandhi National Centre for the Arts, Delhi","Amulya Mohapatra, Jadupur",,,52,Nārāyaṇadāsa,,Oriya,Oriya,,,,,,,,,,,,Incomplete,10,20,,30,,,Plant Products -> Palm leaf / ताड़ पत्र,Bad,Purāṇa,,,24/02/2006,,,No,,,,,No,No,,,,,,,manus_dt:,,
Gītāgovinda,IGI22165171,"Indira Gandhi National Centre for the Arts, Delhi","Marttanda Mishra, Patalipanka",,,171,,,Sanskrit,Oriya,,,,,,,,,,,,Incomplete,16,32,,30,,,Plant Products -> Palm leaf / ताड़ पत्र,Bad,Kāvya,,,25/02/2006,,,No,,,,,No,No,,,,,,,manus_dt:,,
Śītalastotra,IGI2223166,"Indira Gandhi National Centre for the Arts, Delhi","Laxmidhar Das, Tirana",,,66,,,Sanskrit,Oriya,,,,,,,,,,,,Incomplete,3,6,,28,,,Plant Products -> Palm leaf / ताड़ पत्र,Bad,Stotra,,,02/03/2006,,,No,,,,,No,No,,,,,,,manus_dt:,,
Caturdarśanadharā,IGI22165169,"Indira Gandhi National Centre for the Arts, Delhi","Marttanda Mishra, Patalipanka",,,169,,,Sanskrit,Oriya,,,,,,,,,,,,Incomplete,6,12,,,,,Plant Products -> Palm leaf / ताड़ पत्र,Bad,Dharmaśāstra,,,24/02/2006,,,No,,,,,No,No,,,,,,,manus_dt:,,
Anantavrata,IGI22165170,"Indira Gandhi National Centre for the Arts, Delhi","Marttanda Mishra, Patalipanka",,,170,,,Sanskrit,Oriya,,,,,,,,,,,,Incomplete,24,48,,,,,Plant Products -> Palm leaf / ताड़ पत्र,Bad,Dharmaśāstra,,,24/02/2006,,,No,,,,,No,No,,,,,,,manus_dt:,,
Vedāṛthadīpikā,BOO000016517,"Bhandarkar Oriental Research Institute, Pune",Bhandarkar Oriental Research Institute,,,6517,,,,,,,,,,,,,,9-Viarama(1),Yes,,,295,,,,,,"Bad, Worm eaten",,,,11/01/2016,,,No,,,,,No,No,,,,,,,manus_dt:,,Vedāṛthadīpikā_9-Viarama(1).pdf
Vedāṛthadīpikā,BOO000016517,"Bhandarkar Oriental Research Institute, Pune",Bhandarkar Oriental Research Institute,,,6517,,,,,,,,,,,,,,9-Viarama(1),Yes,,,295,,,,,,"Bad, Worm eaten",,,,11/01/2016,,,No,,,,,No,No,,,,,,,manus_dt:,,Vedāṛthadīpikā_9-Viarama(1).pdf
Vedāṛthadīpikā,BOO000016517,"Bhandarkar Oriental Research Institute, Pune",Bhandarkar Oriental Research Institute,,,6517,,,,,,,,,,,,,,9-Viarama(1),Yes,,,295,,,,,,"Bad, Worm eaten",,,,11/01/2016,,,No,,,,,No,No,,,,,,,manus_dt:,,Vedāṛthadīpikā_9-Viarama(1).pdf
Chāranyuh,BOO000016518,"Bhandarkar Oriental Research Institute, Pune",Bhandarkar Oriental Research Institute,,,6518,,,,,,,,,,,,,,57-1891-95,Yes,,,13,,,,,,"Bad, Worm eaten",,,,08/01/2016,,,No,,,,,No,No,,,,,,,manus_dt:,,
Chāranyuh,BOO000016518,"Bhandarkar Oriental Research Institute, Pune",Bhandarkar Oriental Research Institute,,,6518,,,,,,,,,,,,,,57-1891-95,Yes,,,13,,,,,,"Bad, Worm eaten",,,,08/01/2016,,,No,,,,,No,No,,,,,,,manus_dt:,,
Sarvottamastotra  with com of Raghunātha,BOO000016519,"Bhandarkar Oriental Research Institute, Pune",Bhandarkar Oriental Research Institute,,,6519,,,,,,,,,,,,,,282-1891-95,Yes,,,23,,,,,,"Bad, Worm eaten",,,,07/01/2016,,,No,,,,,No,No,,,,,,,manus_dt:,,Sarvottamastotra__with_com_of_Raghunātha_282-1891-95.pdf
Chāranyuh,BOO000016518,"Bhandarkar Oriental Research Institute, Pune",Bhandarkar Oriental Research Institute,,,6518,,,,,,,,,,,,,,57-1891-95,Yes,,,13,,,,,,"Bad, Worm eaten",,,,08/01/2016,,,No,,,,,No,No,,,,,,,manus_dt:,,
Sarvottamastotra  with com of Raghunātha,BOO000016519,"Bhandarkar Oriental Research Institute, Pune",Bhandarkar Oriental Research Institute,,,6519,,,,,,,,,,,,,,282-1891-95,Yes,,,23,,,,,,"Bad, Worm eaten",,,,07/01/2016,,,No,,,,,No,No,,,,,,,manus_dt:,,Sarvottamastotra__with_com_of_Raghunātha_282-1891-95.pdf
Pitāmbararasahsranāma,BOO000016520,"Bhandarkar Oriental Research Institute, Pune",Bhandarkar Oriental Research Institute,,,6520,,,,,,,,,,,,,,997-1891-95,Yes,,,47,,,,,,"Bad, Worm eaten",,,,28/01/2016,,,No,,,,,No,No,,,,,,,manus_dt:,,Pitāmbararasahsranāma_997-1891-95.pdf
Pitāmbararasahsranāma,BOO000016520,"Bhandarkar Oriental Research Institute, Pune",Bhandarkar Oriental Research Institute,,,6520,,,,,,,,,,,,,,997-1891-95,Yes,,,47,,,,,,"Bad, Worm eaten",,,,28/01/2016,,,No,,,,,No,No,,,,,,,manus_dt:,,Pitāmbararasahsranāma_997-1891-95.pdf
Pitāmbararasahsranāma,BOO000016520,"Bhandarkar Oriental Research Institute, Pune",Bhandarkar Oriental Research Institute,,,6520,,,,,,,,,,,,,,997-1891-95,Yes,,,47,,,,,,"Bad, Worm eaten",,,,28/01/2016,,,No,,,,,No,No,,,,,,,manus_dt:,,Pitāmbararasahsranāma_997-1891-95.pdf
Sidhusaṁskāraṭīkā,BOO000016521,"Bhandarkar Oriental Research Institute, Pune",Bhandarkar Oriental Research Institute,,,6521,,,,,,,,,,,,,,1305-1891-95,Yes,,,31,,,,,,"Bad, Worm eaten",,,,18/03/2016,,,No,,,,,No,No,,,,,,,manus_dt:,,Sidhusaṁskāraṭīkā_1305-1891-95.pdf
Sidhusaṁskāraṭīkā,BOO000016521,"Bhandarkar Oriental Research Institute, Pune",Bhandarkar Oriental Research Institute,,,6521,,,,,,,,,,,,,,1305-1891-95,Yes,,,31,,,,,,"Bad, Worm eaten",,,,18/03/2016,,,No,,,,,No,No,,,,,,,manus_dt:,,Sidhusaṁskāraṭīkā_1305-1891-95.pdf
Sarvottamastotra  with com of Raghunātha,BOO000016519,"Bhandarkar Oriental Research Institute, Pune",Bhandarkar Oriental Research Institute,,,6519,,,,,,,,,,,,,,282-1891-95,Yes,,,23,,,,,,"Bad, Worm eaten",,,,07/01/2016,,,No,,,,,No,No,,,,,,,manus_dt:,,Sarvottamastotra__with_com_of_Raghunātha_282-1891-95.pdf
Sidhusaṁskāraṭīkā,BOO000016521,"Bhandarkar Oriental Research Institute, Pune",Bhandarkar Oriental Research Institute,,,6521,,,,,,,,,,,,,,1305-1891-95,Yes,,,31,,,,,,"Bad, Worm eaten",,,,18/03/2016,,,No,,,,,No,No,,,,,,,manus_dt:,,Sidhusaṁskāraṭīkā_1305-1891-95.pdf
Bhāvavivaraṇa,BOO000016522,"Bhandarkar Oriental Research Institute, Pune",Bhandarkar Oriental Research Institute,,,6522,,,,,,,,,,,,,,1292-1891-95,Yes,,,15,,,,,,"Bad, Worm eaten",,,,05/02/2016,,,No,,,,,No,No,,,,,,,manus_dt:,,Bhāvavivaraṇa_1292-1891-95.pdf
Bhāvavivaraṇa,BOO000016522,"Bhandarkar Oriental Research Institute, Pune",Bhandarkar Oriental Research Institute,,,6522,,,,,,,,,,,,,,1292-1891-95,Yes,,,15,,,,,,"Bad, Worm eaten",,,,05/02/2016,,,No,,,,,No,No,,,,,,,manus_dt:,,Bhāvavivaraṇa_1292-1891-95.pdf
Bhāvavivaraṇa,BOO000016522,"Bhandarkar Oriental Research Institute, Pune",Bhandarkar Oriental Research Institute,,,6522,,,,,,,,,,,,,,1292-1891-95,Yes,,,15,,,,,,"Bad, Worm eaten",,,,05/02/2016,,,No,,,,,No,No,,,,,,,manus_dt:,,Bhāvavivaraṇa_1292-1891-95.pdf
Śrīviṣṇuṣoḍaśanāmastotra,IGI2223167,"Indira Gandhi National Centre for the Arts, Delhi","Laxmidhar Das, Tirana",,,67,,,Sanskrit,Oriya,,,,,,,,,,,,Incomplete,4,8,,28,,,Plant Products -> Palm leaf / ताड़ पत्र,Bad,Stotra,,,02/03/2006,,,No,,,,,No,No,,,,,,,manus_dt:,,
Nandanarājapadaprāpti (Harivaṁśa),IGI2216629,"Indira Gandhi National Centre for the Arts, Delhi","Jagabandhu Rout, Nagaripara",,,29,Nārāyaṇadāsa,,Oriya,Oriya,,,,,,,,,,,,Incomplete,11,22,,30,,,Plant Products -> Palm leaf / ताड़ पत्र,Bad,Purāṇa,,,23/02/2006,,,No,,,,,No,No,,,,,,,manus_dt:,,
Ravimahāgrahastotra,IGI2223168,"Indira Gandhi National Centre for the Arts, Delhi","Laxmidhar Das, Tirana",,,68,,,Sanskrit,Oriya,,,,,,,,,,,,Incomplete,2,4,,28,,,Plant Products -> Palm leaf / ताड़ पत्र,Bad,Stotra,,,02/03/2006,,,No,,,,,No,No,,,,,,,manus_dt:,,
Vināyakavrata,IGI22165172,"Indira Gandhi National Centre for the Arts, Delhi","Marttanda Mishra, Patalipanka",,,172,,,Sanskrit,Oriya,,,,,,,,,,,,Incomplete,4,8,,26,,,Plant Products -> Palm leaf / ताड़ पत्र,,Dharmaśāstra,,,24/02/2006,,,No,,,,,No,No,,,,,,,manus_dt:,,
