title,manuscript_id,mrc_name,institute_name,other_title,title_other_languages,record_number,author,scribe,language,script,commentary,commentator,commentary_language,script_commentary,sub_commentary,sub_commentator,sub_commentary_language,sub_commentary_script,bundle_number,manuscript_number,digitization,complete_incomplete,folios_number,pages_number,missing_portion_folios,size_length,size_width,size_height,material,condition,subject_1,subject_2,subject_3,data_collection_date,manuscript_date_samvat,manuscript_date_century,illustrations,illustrations_number,illustrations_type,illustrations_quality,manuscript_type,landscape_view,awarded_manuscript,awarded_manuscript_order,lines_number_per_page,beginning_line,ending_line,colophon,description,extra_remarks,christian_era,filename
Sidhikaramantra,IGI0000478613,"Indira Gandhi National Centre for the Arts, Delhi","S.B.L, Varanasi",,,78613,,,Sanskrit,Devanagari,,,,,,,,,,25902,,Complete,1,,,,,,Plant Products -> Paper / कागज,,Tantra,,,09/06/2005,,,No,,,,,No,No,,,,,,,manus_dt:,,
Śyāmāprakaraṇa,IGI0000478620,"Indira Gandhi National Centre for the Arts, Delhi","S.B.L, Varanasi",,,78620,,,Sanskrit,Bengali,,,,,,,,,,26090,,Complete,24,,,,,,Plant Products -> Paper / कागज,,Tantra,,,10/06/2005,,,No,,,,,No,No,,,,,,,manus_dt:,,
Suvarṇatantra,IGI0000478615,"Indira Gandhi National Centre for the Arts, Delhi","S.B.L, Varanasi",,,78615,,,Sanskrit,Devanagari,,,,,,,,,,25728,,Complete,14,,,,,,Plant Products -> Paper / कागज,,Tantra,,,09/06/2005,,,No,,,,,No,No,,,,,,,manus_dt:,,
स्नानविधि,ROI00009645,"Rajasthan Oriental Research Institute, Jodhpur",09 श्री गौड़ी पार्श्वनाथ मंदिर संग्रह,,,645,,,Rajasthani,Devanagari,,,,,,,,,,452,,Complete,6,,,,,,Plant Products -> Paper / कागज,,Jaina,,,24/06/2004,,,No,,,,,No,No,,,,,,,manus_dt: 1795वि.स.,,
Gyañatantra,IGI0000478616,"Indira Gandhi National Centre for the Arts, Delhi","S.B.L, Varanasi",,,78616,,,Sanskrit,Bengali,,,,,,,,,,25995,,Complete,4,,,,,,Plant Products -> Paper / कागज,,Tantra,,,10/06/2005,,,No,,,,,No,No,,,,,,,manus_dt:,,
Nāmapārāyaṇa,IGI0000478619,"Indira Gandhi National Centre for the Arts, Delhi","S.B.L, Varanasi",,,78619,,,Sanskrit,Devanagari,,,,,,,,,,25367,,Complete,4,,,,,,Plant Products -> Paper / कागज,,Tantra,,,10/06/2005,,,No,,,,,No,No,,,,,,,manus_dt:,,
Kāmaratna,IGI0000478618,"Indira Gandhi National Centre for the Arts, Delhi","S.B.L, Varanasi",,,78618,,,Sanskrit,Devanagari,,,,,,,,,,25884,,Complete,2,,,,,,Plant Products -> Paper / कागज,,Tantra,,,09/06/2005,,,No,,,,,No,No,,,,,,,manus_dt:,,
Lalitācarnacaṇidikā,IGI0000478614,"Indira Gandhi National Centre for the Arts, Delhi","S.B.L, Varanasi",,,78614,Saccidānandanātha,,Sanskrit,Devanagari,,,,,,,,,,26046,,Complete,12,,,,,,Plant Products -> Paper / कागज,,Tantra,,,10/06/2005,,,No,,,,,No,No,,,,,,,manus_dt:,,
Kāmakalāvilāsa,IGI0000478617,"Indira Gandhi National Centre for the Arts, Delhi","S.B.L, Varanasi",,,78617,,,Sanskrit,Devanagari,,,,,,,,,,25457,,Complete,8,,,,,,Plant Products -> Paper / कागज,,Tantra,,,10/06/2005,,,No,,,,,No,No,,,,,,,manus_dt:,,
Svarṇākarṣṇabhairavapatala,IGI0000478621,"Indira Gandhi National Centre for the Arts, Delhi","S.B.L, Varanasi",,,78621,,,Sanskrit,Devanagari,,,,,,,,,,25947,,Complete,19,,,,,,Plant Products -> Paper / कागज,,Tantra,,,10/06/2005,,,No,,,,,No,No,,,,,,,manus_dt:,,
Bālātripurāpaddati,IGI0000478622,"Indira Gandhi National Centre for the Arts, Delhi","S.B.L, Varanasi",,,78622,,,Sanskrit,Devanagari,,,,,,,,,,25709,,Complete,5,,,,,,Plant Products -> Paper / कागज,,Tantra,,,10/06/2005,,,No,,,,,No,No,,,,,,,manus_dt:,,
Tatvaśodhanaprakāra,IGI0000478624,"Indira Gandhi National Centre for the Arts, Delhi","S.B.L, Varanasi",,,78624,,,Sanskrit,Bengali,,,,,,,,,,264014,,Complete,3,,,,,,Plant Products -> Paper / कागज,,Tantra,,,10/06/2005,,,No,,,,,No,No,,,,,,,manus_dt:,,
Jayadurgāpūjāpaddhatī,IGI0000478623,"Indira Gandhi National Centre for the Arts, Delhi","S.B.L, Varanasi",,,78623,,,Sanskrit,Bengali,,,,,,,,,,26101,,Complete,10,,,,,,Plant Products -> Paper / कागज,,Tantra,,,10/06/2005,,,No,,,,,No,No,,,,,,,manus_dt:,,
