title,manuscript_id,mrc_name,institute_name,other_title,title_other_languages,record_number,author,scribe,language,script,commentary,commentator,commentary_language,script_commentary,sub_commentary,sub_commentator,sub_commentary_language,sub_commentary_script,bundle_number,manuscript_number,digitization,complete_incomplete,folios_number,pages_number,missing_portion_folios,size_length,size_width,size_height,material,condition,subject_1,subject_2,subject_3,data_collection_date,manuscript_date_samvat,manuscript_date_century,illustrations,illustrations_number,illustrations_type,illustrations_quality,manuscript_type,landscape_view,awarded_manuscript,awarded_manuscript_order,lines_number_per_page,beginning_line,ending_line,colophon,description,extra_remarks,christian_era,filename
Māghamāhātmya,SAI0177819,"Sanskrit Academy f Research For Advanced Society through Vedic &amp; Allied Tradition Of India(SARASVATI),Bhadrak",Hari Sahu,,,19,,Gopal Nayak,Oriya,Oriya,,,,,,,,,1.1,1,,Complete,20,40,,20,3,,Plant Products -> Palm leaf / ताड़ पत्र,,Māhātmya,,,06/11/2006,,,No,,,,,No,No,,,,,,,manus_dt: 1125 Sala,,
Mahābhārata,NOI2348420,"OSM, Bhubaneswar",Kanhu Charan Gantayata,,,20,Śāralādāsa,,Sanskrit,Oriya,,,,,,,,,,,,Complete,77,154,,32,3.5,,Plant Products -> Palm leaf / ताड़ पत्र,Bad,Itihāsa/Tārīḵẖ,,,12/06/2006,,,No,,,,,No,No,,,,,,,manus_dt: 19th century,,
Mahābahārata(Aśwamegha),OSI0600520,"Orissa State Museum, Bhubaneswar",Dillip Kumar Pradhan,,,20,Sarlādāsa,,Oriya,Oriya,,,,,,,,,,17,,Complete,80,160,,20,8,,Plant Products -> Palm leaf / ताड़ पत्र,Bad,Itihāsa/Tārīḵẖ,,,10/04/2007,,,No,,,,,No,No,,,,,,,manus_dt: 19th Century,,
mahabharata,OSI0050819,"Orissa State Museum, Bhubaneswar",Chaubargagaria,,,19,,,Oriya,Oriya,krishna,,,,,,,,19,1,,Complete,200,400,,45,4,,Plant Products -> Palm leaf / ताड़ पत्र,,Purāṇa,,,07/08/2006,,,No,,,,,No,No,,,,,,,manus_dt: 1910,,
Māghamāhātmya,SAI0536321,"Sanskrit Academy f Research For Advanced Society through Vedic &amp; Allied Tradition Of India(SARASVATI),Bhadrak",Vinod Mishra,,,21,,,Oriya,Oriya,,,,,,,,,19,1,,Complete,115,230,,31,3,,Plant Products -> Palm leaf / ताड़ पत्र,,Purāṇa,,,05/04/2007,,,No,,,,,No,No,,,,,,,manus_dt: 1310 sāla,,
Māghamāhātmya,OSI0072920,"Orissa State Museum, Bhubaneswar",Banambar Nanda (Khandakopal),,,20,Dīnakṛṣṇadāsa,,Oriya,Kannada,,,,,,,,,19,1,,Complete,165,330,,29,3,,Plant Products -> Palm leaf / ताड़ पत्र,"Bad, Worm eaten",Māhātmya,,,01/08/2006,,,No,,,,,No,No,,,,,,,manus_dt:,,
Māghamāhātmya,SAI0203221,"Sanskrit Academy f Research For Advanced Society through Vedic &amp; Allied Tradition Of India(SARASVATI),Bhadrak",Chakra Betch,,,21,Viṣṇudāsa,Krushna Das,Oriya,Oriya,,,,,,,,,,,,Complete,19,36,,16,4,,Plant Products -> Palm leaf / ताड़ पत्र,,Māhātmya,,,01/01/2007,,,No,,,,,No,No,,,,,,,manus_dt: 1907 Sala,,
Māghamāhātmya,OSI0088619,"Orissa State Museum, Bhubaneswar",Nirunjan Kar,,,19,Rāmadāsa,Sanyasi Das,Oriya,Oriya,,,,,,,,,1,,,Incomplete,52,104,,3,21,,Plant Products -> Palm leaf / ताड़ पत्र,"Bad, Brittle",Māhātmya,,,03/05/2007,,,No,,,,,No,No,,,,,,,manus_dt: 1790,,
Mahābahārata,OSI0600622,"Orissa State Museum, Bhubaneswar",Puran Ch. Raj Pritam,,,22,Sāralādāsa,,Oriya,Oriya,,,,,,,,,,19,,Complete,32,64,,18,4,,Plant Products -> Palm leaf / ताड़ पत्र,Bad,Itihāsa/Tārīḵẖ,,,11/04/2007,,,No,,,,,No,No,,,,,,,manus_dt:,,
Mahābhārata,NOO0143419,"OSM, Bhubaneswar",Basudev Puja Mandap,,,19,Jagannāthadāsa,,Oriya,Oriya,,,,,,,,,o1,,,Complete,85,170,,30,4,,Plant Products -> Palm leaf / ताड़ पत्र,,Itihāsa/Tārīḵẖ,,,05/07/2006,,,No,,,,,No,No,,,,,,,manus_dt: 19th century,,
