title,manuscript_id,mrc_name,institute_name,other_title,title_other_languages,record_number,author,scribe,language,script,commentary,commentator,commentary_language,script_commentary,sub_commentary,sub_commentator,sub_commentary_language,sub_commentary_script,bundle_number,manuscript_number,digitization,complete_incomplete,folios_number,pages_number,missing_portion_folios,size_length,size_width,size_height,material,condition,subject_1,subject_2,subject_3,data_collection_date,manuscript_date_samvat,manuscript_date_century,illustrations,illustrations_number,illustrations_type,illustrations_quality,manuscript_type,landscape_view,awarded_manuscript,awarded_manuscript_order,lines_number_per_page,beginning_line,ending_line,colophon,description,extra_remarks,christian_era,filename
CHos skyong gi bsgang bsdus,LTI000501451,"Library of Tibetan Works and Archives, Dharamshala",Dr.Thupten Gyaltsen Negi (Private),,,1451,,,Tibetan,Tibetan,,,,,,,,,,,,Complete,9,,,,,,Plant Products -> Paper / कागज,"Bad, Brittle",Stotra,,,19/05/2006,,,No,,,,,No,No,,,,,,,manus_dt: 22/4/06,,
Mathurāmaṅgala (28 chanda),NOO005051601,"OSM, Bhubaneswar",Sukarnika Museum,,,1601,,Bhāgavatamahāpātra,Oriya,Oriya,,,,,,,,,,166.28,,Complete,4,8,,,,,Plant Products -> Palm leaf / ताड़ पत्र,Bad,Kāvya/Fann al-Śi‘r,,,27/04/2006,,,No,,,,,No,No,,,,,,,manus_dt:,,
Jhūlana Bolī,SAI0175234,"Sanskrit Academy f Research For Advanced Society through Vedic &amp; Allied Tradition Of India(SARASVATI),Bhadrak",Dukhishyam Ratha,,,34,Gopāladāsa,Chaitanya Ch. Padhi,Oriya,Oriya,,,,,,,,,35,1,,Complete,65,130,,13,1.3,,Plant Products -> Palm leaf / ताड़ पत्र,,Dharmaśāstra / Darsiyāt-i Islāmiyah,,,28/10/2006,,,No,,,,,No,No,,,,,,,manus_dt: 1241 Sala,,
Kissā hīra-rānjhā kā,VBO000211227,"Vishveshvaranand Vishva Bandhu Institute of Sanskrit and Indological Studies, Hoshiarpur",Punjabi Uniersity,,,1227,Ahamadagujjara,,Punjabi,Gurumukhi,,,Not Available,Old Devnagari,,,Not Available,Not Available,115708,11708-4,,Incomplete,27,54,,35.8,25.5,,Plant Products -> Paper / कागज,,Kathā/Dāstān/Qiṣṣah,,,18/10/2006,,,No,,,,,No,No,,,,,,,manus_dt:,,
Kṛṣṇakarṇāmṛta,VRO0050016029,Vrindavan Research Institute,Vrindavan Research Institute,,,16029,Vilvamaṅgala,,Sanskrit,Bengali,,Kṛṣṇadāsakavirāja,,,,,,,,7598,,Complete,124,248,,13.8,23,,Plant Products -> Paper / कागज,"Bad, Worm eaten",Kāvya/Fann al-Śi‘r,,,09/11/2006,,,No,,,,,No,No,,,,,,,manus_dt:,,
Dohāsaṅgraha,USO000081126,"Uttranchal Sanskrit Academy,Haridwar",Gurukul Kangary University,,,1126,,,Hindi,Devanagari,,,,,,,,,,,,Incomplete,7,14,,15.5,15,0.2,Plant Products -> Paper / कागज,,Kāvya/Fann al-Śi‘r,,,27/11/2007,,,No,,,,,No,No,,,,,,,manus_dt:,,
Dpal rdo rje phur bui dkyil khor gyi lha tshogs thugs dam skong bai rim poa nam mkhai mdzod kyi dgai ston ces bya ba,LTI000091258,"Library of Tibetan Works and Archives, Dharamshala",Chime Gatsal Ling Monastery,,,1258,,,Tibetan,Tibetan,,,Not Available,Not Available,,,Not Available,Not Available,5,,,Complete,36,,,,,,Plant Products -> Paper / कागज,,Stotra,,,27/12/2004,,,No,,,,,No,No,,,,,,,manus_dt:,,
Majmūʻah Aʻmāl Mawsūm bih Ḵẖiqah,SLO000311253,test silvertouch,Jamia Nizamia,,,1253,,,Arabic,Naskh,,,,Nastaliq,,,,,,,,Complete,200,400,,7.5,4.5in,,,,Awrād wa Ad‘iyah,,,30/11/2006,,,No,,,,,No,No,,,,,,,manus_dt: 14th cent  AD,,
Ekādaśīmāhātmya,VBO000171286,"Vishveshvaranand Vishva Bandhu Institute of Sanskrit and Indological Studies, Hoshiarpur",Punjab University Library,,,1286,,,Punjabi,Gurumukhi,,,Not Available,Not Available,,,Not Available,Not Available,832,832-3,,Complete,17,32,,17,13,,Plant Products -> Paper / कागज,,Māhātmya,,,12/04/2006,,,No,,,,,No,No,,,,,,,manus_dt:,,
Naladamayantīṭīkā,NKO000012202,Jawaharlal Nehru Library,Jawar Lal Nehru Library,,,2202,,,Sanskrit,Devanagari,,,,,,,,,,58248,,Complete,3,6,,30.5,14.5,,Plant Products -> Paper / कागज,"Bad, Worm eaten",Kāvya/Fann al-Śi‘r,,,09/12/2006,,,No,,,,,No,No,,,,,,,manus_dt:,,
