title,manuscript_id,mrc_name,institute_name,other_title,title_other_languages,record_number,author,scribe,language,script,commentary,commentator,commentary_language,script_commentary,sub_commentary,sub_commentator,sub_commentary_language,sub_commentary_script,bundle_number,manuscript_number,digitization,complete_incomplete,folios_number,pages_number,missing_portion_folios,size_length,size_width,size_height,material,condition,subject_1,subject_2,subject_3,data_collection_date,manuscript_date_samvat,manuscript_date_century,illustrations,illustrations_number,illustrations_type,illustrations_quality,manuscript_type,landscape_view,awarded_manuscript,awarded_manuscript_order,lines_number_per_page,beginning_line,ending_line,colophon,description,extra_remarks,christian_era,filename
Śukramahādaśā,NOI23300287,"OSM, Bhubaneswar",Kantia Matha,,,287,,,Sanskrit,Oriya,,,,,,,,,37,8,,Complete,4,8,,30,,,Plant Products -> Palm leaf / ताड़ पत्र,Bad,Jyotiṣa,,,03/07/2006,,,No,,,,,No,No,,,,,,,,,
Taṁjñayūra Jñayūta-Phu,HAI00145270,Himachal Academy of Arts Culture and Languages,Njijnagamapa Buddhista Monesatari,,,270,,,Tibetan,Tibetan,,,,,,,,,,268,,Complete,,451,,55,10.5,,Plant Products -> Paper / कागज,,Dharmaśāstra / Darsiyāt-i Islāmiyah,,,23/10/2006,,,No,,,,,No,No,,,,,,,manus_dt: 100 Year approx.,,
Tafsīr Muḵẖtaṣar al-Bayān,SLO00008296,test silvertouch,Jama Masjid Library,,,296,,,Arabic,,,,,,,,,,,,,Complete,400,800,,25,13,,,,Tafsīr,,,15/11/2006,,,No,,,,,No,No,,,,,,,manus_dt: 12/18 Cent.,,
Sūryapurāṇa (Abhikṣitavaiśālinīmilana),NOI22232273,"OSM, Bhubaneswar",Daitari Satapathy,,,273,,,Oriya,Oriya,,,,,,,,,,,,Incomplete,11,22,,31,,,Plant Products -> Palm leaf / ताड़ पत्र,Bad,Purāṇa,,,04/03/2006,,,No,,,,,No,No,,,,,,,manus_dt:,,
Taṁgajñūra  Jñayūda-Tha,HAO00006270,Himachal Academy of Arts Culture and Languages,Padam Sambhav Nijnagampa Bauddhista Temple,,,270,,,Tibetan,Tibetan,,,,,,,,,,268,,Complete,,533,,55,10.5,,Plant Products -> Paper / कागज,,Dharmaśāstra / Darsiyāt-i Islāmiyah,,,02/09/2006,,,No,,,,,No,No,,,,,,,manus_dt: 100 Year approx.,,
Taṁgajñūra Duha-Bī,HAO00016284,Himachal Academy of Arts Culture and Languages,Bodh Monestari,,,284,,,Tibetan,Tibetan,,,,,,,,,,268,,Complete,97,194,,65,11.5,,Plant Products -> Paper / कागज,,Dharmaśāstra / Darsiyāt-i Islāmiyah,,,22/12/2006,,,No,,,,,No,No,,,,,,,manus_dt: 100 Year approx.,,
Svadhanapāṇḍusenāṅkasahayuddha,NOI22234310,"OSM, Bhubaneswar",Golekha Chandra Swain,,,310,,,Oriya,Oriya,,,,,,,,,,,,Complete,11,22,,,,,Plant Products -> Palm leaf / ताड़ पत्र,"Bad, Brittle",Itihāsa/Tārīḵẖ,,,02/03/2006,,,No,,,,,No,No,,,,,,,manus_dt:,,
Taṁgajñūra Nagoṁpā-ṅu,HAO00025312,Himachal Academy of Arts Culture and Languages,Dechen Choekhora Monestary,,,312,,,Tibetan,Tibetan,,,,,,,,,,,,Complete,,665,,49,11.5,,Plant Products -> Paper / कागज,,Dharmaśāstra / Darsiyāt-i Islāmiyah,,,26/02/2007,,,No,,,,,No,No,,,,,,,manus_dt: 100 Year approx.,,
Taṁgajñūra Ḍradoha-Se,HAO00019283,Himachal Academy of Arts Culture and Languages,Jamgacu Chokelinga Monestari,,,283,,,Tibetan,Tibetan,,,,,,,,,,268,,Complete,,777,,50,9,,Plant Products -> Paper / कागज,,Dharmaśāstra / Darsiyāt-i Islāmiyah,,,15/01/2007,,,No,,,,,No,No,,,,,,,manus_dt: 100 Year approx.,,
Tilatarpaṇavicāra,NOI23907274,"OSM, Bhubaneswar",Madhu Satapathy,,,274,,,Sanskrit,Oriya,,,,,,,,,16,16.4,,Complete,1,2,,20,4,,Plant Products -> Palm leaf / ताड़ पत्र,"Bad, Brittle",Dharmaśāstra / Darsiyāt-i Islāmiyah,,,18/07/2006,,,No,,,,,No,No,,,,,,,manus_dt:,,
Trināthameḷā,NOI14758269,"OSM, Bhubaneswar",Gangadhar Mishra,,,269,Baḷarāmadāsa,,Oriya,Oriya,,,,,,,,,,368,,Incomplete,48,96,,21.4,,,Plant Products -> Palm leaf / ताड़ पत्र,"Bad, Brittle",Dharmaśāstra / Darsiyāt-i Islāmiyah,,,16/06/2006,,,No,,,,,No,No,,,,,,,manus_dt: 1300 Sāla,,
