title,manuscript_id,mrc_name,institute_name,other_title,title_other_languages,record_number,author,scribe,language,script,commentary,commentator,commentary_language,script_commentary,sub_commentary,sub_commentator,sub_commentary_language,sub_commentary_script,bundle_number,manuscript_number,digitization,complete_incomplete,folios_number,pages_number,missing_portion_folios,size_length,size_width,size_height,material,condition,subject_1,subject_2,subject_3,data_collection_date,manuscript_date_samvat,manuscript_date_century,illustrations,illustrations_number,illustrations_type,illustrations_quality,manuscript_type,landscape_view,awarded_manuscript,awarded_manuscript_order,lines_number_per_page,beginning_line,ending_line,colophon,description,extra_remarks,christian_era,filename
स्वामी हरिदास के पद,SOO00020456,"Scindia Oriental Research Institute, Ujjain",80. मोतीलाल नेहरू विधि महाविद्यालय,,,456,,,Hindi,Devanagari,,,Not Available,Not Available,,,Not Available,Not Available,,3917/102 A,,Complete,4,8,,,,,Plant Products -> Paper / कागज,Bad,Kāvya/Fann al-Śi‘r,,,18/01/2006,,,No,,,,,No,No,,,,,,,manus_dt:,,
Arya beerba dharni nam sutra,LTO00039463,"Library of Tibetan Works and Archives, Dharamshala",Purbani Bhod Mandir (Myung Gnas Monastery),,,463,,,Tibetan,Tibetan,,,,,,,,,,,,Complete,2,,,,,,Plant Products -> Paper / कागज,,Bauddha,,,03/05/2008,,,No,,,,,No,No,,,,,,,manus_dt:,,
सावित्रमग्निव्याख्या,BOO000021253,"Bhandarkar Oriental Research Institute, Pune",Deccan College (Dixit Collection),,,1253,,,,,,,,,,,,,,696,,Complete,,17,,,,,Plant Products -> Paper / कागज,,Dharmaśāstra / Darsiyāt-i Islāmiyah,,,12/01/2006,,,No,,,,,No,No,,,,,,,manus_dt:,,
Aniṭkārikā,VRI00017450,Vrindavan Research Institute,Nibarka Sanskrit Mahavidhyalaya,,,450,,,Sanskrit,Devanagari,,,,,,,,,27,27/15,,Complete,6,12,,26,13.5,,Plant Products -> Paper / कागज,,,,,11/05/2007,,,No,,,,,No,No,,,,,,,manus_dt:,,
सारस्वतव्याकरण,ROI00096461,"Rajasthan Oriental Research Institute, Jodhpur",मोतीलाल ओझा सांगवेद प्रतिष्ठान,,,461,,,Sanskrit,Devanagari,,,Not Available,Not Available,,,Not Available,Not Available,,458,,Complete,15,,,21.5,10,,Plant Products -> Paper / कागज,,,,,02/06/2006,,,No,,,,,No,No,,,,,,,manus_dt: 19वीं श.,,
सावित्रमग्निव्याख्या,BOO000021253,"Bhandarkar Oriental Research Institute, Pune",Deccan College (Dixit Collection),,,1253,,,,,,,,,,,,,,696,,Complete,,17,,,,,Plant Products -> Paper / कागज,,Dharmaśāstra / Darsiyāt-i Islāmiyah,,,12/01/2006,,,No,,,,,No,No,,,,,,,manus_dt:,,
हेमाद्रि,BOI00017649,"Bhandarkar Oriental Research Institute, Pune",Tatya Shastri Garge Collection,,,649,,,,,,,,,,,,,64,6,,Complete,,10,,8,23.5,,Plant Products -> Paper / कागज,,Dharmaśāstra / Darsiyāt-i Islāmiyah,,,22/12/2005,,,No,,,,,No,No,,,,,,,manus_dt:,,
हेमाद्रि,BOI00017649,"Bhandarkar Oriental Research Institute, Pune",Tatya Shastri Garge Collection,,,649,,,,,,,,,,,,,64,6,,Complete,,10,,8,23.5,,Plant Products -> Paper / कागज,,Dharmaśāstra / Darsiyāt-i Islāmiyah,,,22/12/2005,,,No,,,,,No,No,,,,,,,manus_dt:,,
हेमाद्रि,BOI00017649,"Bhandarkar Oriental Research Institute, Pune",Tatya Shastri Garge Collection,,,649,,,,,,,,,,,,,64,6,,Complete,,10,,8,23.5,,Plant Products -> Paper / कागज,,Dharmaśāstra / Darsiyāt-i Islāmiyah,,,22/12/2005,,,No,,,,,No,No,,,,,,,manus_dt:,,
Klu 'bum khra bo le'u bcu gnyis pa,LTO00039464,"Library of Tibetan Works and Archives, Dharamshala",Purbani Bhod Mandir (Myung Gnas Monastery),,,464,,,Tibetan,Tibetan,,,,,,,,,,,,Complete,76-85,,,,,,Plant Products -> Paper / कागज,,Bauddha,,,03/05/2008,,,No,,,,,No,No,,,,,,,manus_dt:,,
bcom ldan das sman blai mdo chog snying po bsdus pa yid bzhin nor bu zhes bya ba,LTI00004460,"Library of Tibetan Works and Archives, Dharamshala",Tsechokling Monastery,,,460,pan chen blo bzang cho gyan,,Tibetan,Tibetan,,,Not Available,Not Available,,,Not Available,Not Available,,,,Complete,20,,,,,,Plant Products -> Paper / कागज,,Stotra,,,05/11/2004,,,No,,,,,No,No,,,,,,,manus_dt:,,
Bhāgavata,SAI01704146,"Sanskrit Academy f Research For Advanced Society through Vedic &amp; Allied Tradition Of India(SARASVATI),Bhadrak",Nrusingha Jew Matha,,,146,Jagannath Das,Gadadhar Mishra,Oriya,Oriya,,,,,,,,,141,1,,Complete,250,500,,8,1.1,,Plant Products -> Palm leaf / ताड़ पत्र,,Purāṇa,,,23/09/2006,,,No,,,,,No,No,,,,,,,manus_dt: 39 Anka of Mukunda Dev,,
Ātmabodha,VRO0050015274,Vrindavan Research Institute,Vrindavan Research Institute,,,15274,Śaṅkarācārya,,Sanskrit,Devanagari,,,,,,,,,,9261,,Complete,8,16,,22.8,12,,Plant Products -> Paper / कागज,,Darśana / Manṯiq wa Falsafah,,,05/11/2006,,,No,,,,,No,No,,,,,,,manus_dt:,,
Baghhelrajbanabali,OSI05030444,"Orissa State Museum, Bhubaneswar",Rajendra Prasad Patr,,,444,Śridhardāsa,Kruṣṇapattnaik,Oriya,Oriya,,,,,,,,,1,,,Complete,145,145,,3,30,,Plant Products -> Palm leaf / ताड़ पत्र,"Bad, Brittle",Kathā/Dāstān/Qiṣṣah,,,13/05/2007,,,No,,,,,No,No,,,,,,,manus_dt:,,
Bhāgavata - Ṣaṣṭhaskandha,NOO00246574,"OSM, Bhubaneswar",Bada Oriya Matha,,,574,,,Oriya,Oriya,,,,,,,,,327,1,,Complete,1 to 114,,,,,,Plant Products -> Palm leaf / ताड़ पत्र,,Purāṇa,,,04/07/2006,,,No,,,,,No,No,,,,,,,manus_dt:,,
Bhagavata Skandha 5,VRI00030137,Vrindavan Research Institute,Krishna Murari Sexana (Manager),,,137,,,Sanskrit,Devanagari,,,,,,,,,25,25/10,,Complete,40,80,,37,22,,Plant Products -> Paper / कागज,,Gītā,,,20/11/2007,,,No,,,,,No,No,,,,,,,manus_dt:,,
Bhūtaśuddhi,SSO000021254,"Sampurnanand Sanskrit Visvavidyalaya, Varanasi",Bhirigu Karyalaya,No,,1254,No,No,Sanskrit,Bengali,No,No,Not Available,,,,Not Available,,No,650,,Complete,01,No,No,11,3.7,,Plant Products -> Paper / कागज,,Dharmaśāstra / Darsiyāt-i Islāmiyah,,,30/04/2007,,,No,,,,,No,No,,,,,,,manus_dt: No,,
Bhaviṣyapurāṇa (Pañcamī Ṣaṣṭhīkalpa),NKO000011662,Jawaharlal Nehru Library,Jawar Lal Nehru Library,,,1662,,,Sanskrit,Devanagari,,,,,,,,,,57458,,Incomplete,20,40,,32,14.8,,Plant Products -> Paper / कागज,"Bad, Brittle",Purāṇa,,,07/12/2006,,,No,,,,,No,No,,,,,,,manus_dt:,,
Gītā,NAO00175466,Assam Survey,"Dibrugarh University, Assamese Department",,,466,,,Sanskrit,Asamese,,,,,,,,,1,1,,Incomplete,65,130,,25,6.6,,,,Gītā,,,10/09/2006,,,No,,,,,No,No,,,,,,,manus_dt:,,
Byang chub sems dpa' thams cad kyis bstod pa'i le'u ste nyi shu rtsa bdun pa,LTI00107459,"Library of Tibetan Works and Archives, Dharamshala",Yovan Singh Negi Rathore,,,459,,,Tibetan,Tibetan,,,,,,,,,,,,Complete,1,,,,,,Plant Products -> Paper / कागज,,Bauddha,,,29/04/2008,,,No,,,,,No,No,,,,,,,manus_dt:,,
Chu 'bebs kyis gdul bya'i nyi' sngon byung ba'i le'u ste nyi shu rtsa lnga pa,LTI00101468,"Library of Tibetan Works and Archives, Dharamshala",Chander Singh Negi,,,468,,,Tibetan,Tibetan,,,,,,,,,,,,Complete,195-203,,,,,,Plant Products -> Paper / कागज,,Bauddha,,,18/01/2008,,,No,,,,,No,No,,,,,,,manus_dt:,,
Ciṭṭhībhāīkāhanasiṁha,VBO00021567,"Vishveshvaranand Vishva Bandhu Institute of Sanskrit and Indological Studies, Hoshiarpur",Punjabi Uniersity,,,567,Bhāīkāhanasiṁha,,Punjabi,Gurumukhi,,,Not Available,Not Available,,,Not Available,Not Available,,115542,,Complete,1,1,,18,11.5,,Plant Products -> Paper / कागज,,Itihāsa/Tārīḵẖ,,,11/07/2006,,,No,,,,,No,No,,,,,,,manus_dt: 1922 A.D.,,
Brahmāṇḍabhūgola,SAI0223436,"Sanskrit Academy f Research For Advanced Society through Vedic &amp; Allied Tradition Of India(SARASVATI),Bhadrak",Ramakanta Mishra,,,36,,Arat sarma,Oriya,Oriya,,,Oriya,Oriya,,,Oriya,Oriya,1,1,,Complete,80,158,,21,3,,Plant Products -> Palm leaf / ताड़ पत्र,,Bhūgolaśāstra,,,19/12/2005,,,No,,,,,No,No,,,,,,,manus_dt: 1256sala,,
'bum tha pa zhes bya ba bzhugs so,LTI00134459,"Library of Tibetan Works and Archives, Dharamshala",Pradip Kumar Negi (Kaka),,,459,,,Tibetan,Tibetan,,,,,,,,,,,,Complete,528,,,,,,Plant Products -> Paper / कागज,,Bauddha,,,07/05/2008,,,No,,,,,No,No,,,,,,,manus_dt:,,
Dānalīlā,VRI00002456,Vrindavan Research Institute,Bhairav Mandir,,,456,,,Brajabhasha,Devanagari,,,,,,,,,,459,,Complete,7,14,,19,32.5,,Plant Products -> Paper / कागज,Bad,Kāvya/Fann al-Śi‘r,,,09/02/2007,,,No,,,,,No,No,,,,,,,manus_dt:,,
Guldastah-i Guftār (III),SLO000011012,test silvertouch,Salar Jung Museum Library,,,1012,,,Urdu,Shikasta,,,,,,,,,,459/410,,Complete,28,56,,9,5.5,,,,Alaṁkāraśāstra/Balāġah,,,31/08/2006,,,No,,,,,No,No,,,,,,,manus_dt: 1243/1827,,
Gurupādukāstotra,NSO00015558,"Dr. Harisingh Gour University,Sagar",Sanskrit Dept. Dr. H.S.G. University,,,558,,,Sanskrit,Devanagari,,,,,,,,,474,474.1,,Complete,1,1,,13,23,,Plant Products -> Paper / कागज,,Stotra/Manqabat,,,24/09/2006,,,No,,,,,No,No,,,,,,,manus_dt:,,
Harsha Badanā Ghata Pujā,SAI02196224,"Sanskrit Academy f Research For Advanced Society through Vedic &amp; Allied Tradition Of India(SARASVATI),Bhadrak",Banchanidhi Das,,,224,,aSudarsana Mishra,Sanskrit,Oriya,,,,,,,,,1,1.2,,Complete,20,,,35,2,,Plant Products -> Palm leaf / ताड़ पत्र,,Purāṇa,,,20/01/2006,,,No,,,,,No,No,,,,,,,manus_dt: 1297 Sala,,
Kaśf al-Asrār,SLO00031481,test silvertouch,Jamia Nizamia,,,481,,,Persian,Nastaliq,,,,,,,,,,,,Complete,6,12,,9,5.5,,,,,,,21/11/2006,,,No,,,,,No,No,,,,,,,manus_dt: 1257 AH/1841 cent.,,
Gzhon mi 'grub mi srid pa'i zab mo,LTI00068478,"Library of Tibetan Works and Archives, Dharamshala",Nyima Senge Negi (Private),,,478,,,Tibetan,Tibetan,,,,,,,,,,,,Incomplete,2,,,,,,Plant Products -> Paper / कागज,"Bad, Brittle",Stotra,,,24/08/2006,,,No,,,,,No,No,,,,,,,manus_dt:,,
Kālakauaṅga,NKO00002581,Jawaharlal Nehru Library,Archives Department,,,581,Jaimalajī,,Hindi,Devanagari,,,,,,,,,,455,,Complete,2,3,,21.7,14.5,,Plant Products -> Paper / कागज,,,,,21/12/2006,,,No,,,,,No,No,,,,,,,manus_dt: Saṃ 1815,,
Iṣṭopadeśamantra,NSO00013459,"H.S.G. University, Sagar",Sanmati Saraswathi Sadhan Moragee (Ganesh Dhigamber Jain),,,459,Svāmipādapūjya,Bhāgīratha,Sanskrit,Devanagari,,,,,,,,,62,62.2.6,,Complete,3,6,1-17,24.5,16.3,,Plant Products -> Paper / कागज,"Bad, Brittle",Jaina,,,21/09/2006,,,No,,,,,No,No,,,,,,,manus_dt:,,
Kāmā-Vi-Ai,HAO00025503,Himachal Academy of Arts Culture and Languages,Dechen Choekhora Monestary,,,503,,,Tibetan,Tibetan,,,,,,,,,,459,,Complete,,677,,37,8.5,,Plant Products -> Paper / कागज,,Dharmaśāstra / Darsiyāt-i Islāmiyah,,,09/03/2007,,,No,,,,,No,No,,,,,,,manus_dt: 100 Year approx.,,
Kissāsassīpunnū,VBO00013463,"Vishveshvaranand Vishva Bandhu Institute of Sanskrit and Indological Studies, Hoshiarpur",Guru Nanak Dev University,,,463,Hāśama,,Punjabi,Gurumukhi,,,Not Available,Not Available,,,Not Available,Not Available,51,51 (1),,Complete,51,100,,16,10.5,,Plant Products -> Paper / कागज,,Kāvya/Fann al-Śi‘r,,,20/10/2005,,,No,,,,,No,No,,,,,,,manus_dt:,,
Kavavasaṃgraha,NKI00010459,Jawaharlal Nehru Library,Arpana Ashram,,,459,,,Sanskrit,Devanagari,,,,,,,,,,R-379,,Complete,,,,,,,Plant Products -> Paper / कागज,,Stotra/Manqabat,,,20/12/2006,,,No,,,,,No,No,,,,,,,manus_dt:,,
Lakṣmīpurāṇa,NOI22234494,"OSM, Bhubaneswar",Golekha Chandra Swain,,,494,Baḷarāmadāsa,,Oriya,Oriya,,,,,,,,,,,,Complete,4,22,,,,,Plant Products -> Palm leaf / ताड़ पत्र,Bad,Purāṇa,,,06/03/2006,,,No,,,,,No,No,,,,,,,manus_dt:,,
Lakṣmīpurāṇa,SAI019428,"Sanskrit Academy f Research For Advanced Society through Vedic &amp; Allied Tradition Of India(SARASVATI),Bhadrak",Prahallad Sarangi,,,8,Siddhesvaradāsa,Gobndi Sarangi,Oriya,Oriya,,,,,,,,,8,1,,Complete,98,196,,14.6,1.2,,Plant Products -> Palm leaf / ताड़ पत्र,,Purāṇa,,,26/11/2006,,,No,,,,,No,No,,,,,,,manus_dt: 1262 Sala,,
Maṇḍalapūjā,OSI07049481,"Orissa State Museum, Bhubaneswar",Upendranath Hota,,,481,,,Sanskrit,Oriya,,,,,,,,,1,1.4,,Complete,1,2,,31,,,Plant Products -> Palm leaf / ताड़ पत्र,,Dharmaśāstra / Darsiyāt-i Islāmiyah,,,21/04/2007,,,No,,,,,No,No,,,,,,,manus_dt:,,
Kṣatriyadharmaniyama,NOI23196461,"OSM, Bhubaneswar",Pandit Narayan Hota,,,461,,,Sanskrit,Oriya,,,,,,,,,8,8.35,,Complete,1,2,,36,3,,Plant Products -> Palm leaf / ताड़ पत्र,Bad,Dharmaśāstra / Darsiyāt-i Islāmiyah,,,19/05/2006,,,No,,,,,No,No,,,,,,,manus_dt:,,
Mātrakā Pujana,VRI00001456,Vrindavan Research Institute,Gata Shrama Tila,,,456,,,Sanskrit,Devanagari,,,,,,,,,,,,Complete,10,20,,20.5,13.5,,Plant Products -> Paper / कागज,,Dharmaśāstra / Darsiyāt-i Islāmiyah,,,19/11/2006,,,No,,,,,No,No,,,,,,,manus_dt:,,
Mārkaṇḍapurāṇa,NOI02397463,"OSM, Bhubaneswar",Fakiracharan Parida,,,463,,,Oriya,Oriya,,,Not Available,,,,,,,,,Incomplete,26,52,,,,,Plant Products -> Palm leaf / ताड़ पत्र,"Bad, Worm eaten",Purāṇa,,,24/03/2006,,,No,,,,,No,No,,,,,,,manus_dt:,,
Mdo ka,CIO00002462,"Central Institute of Buddhist Studies, Leh",Shey Palace,mdo  ka,,462,Buddha,,Tibetan,Tibetan,,,,,,,,,ka,,,Incomplete,492,984,nil,,,,Plant Products -> Paper / कागज,,Bauddha darśana,,,03/10/2005,,,No,,,,,No,No,,,,,,,manus_dt: early 18th century,,
Mgon poi gtor bul dngos grub gter mdzod ces bya ba,LTI00007459,"Library of Tibetan Works and Archives, Dharamshala",Gadong Monastery,,,459,,,Tibetan,Tibetan,Yang rmog lcog sprul ming pas,,Not Available,Not Available,,,Not Available,Not Available,,,,Complete,6,,,,,,Plant Products -> Paper / कागज,,Stotra,,,26/11/2004,,,No,,,,,No,No,,,,,,,manus_dt:,,
mdo-pa,CIO00003439,"Central Institute of Buddhist Studies, Leh",Basgo Serzang Monastery,mdo-pa,,439,Buddha,,Tibetan,Tibetan,,,,,,,,,pa,,,Incomplete,19,37,"92,101.",,,,Plant Products -> Paper / कागज,,Bauddha darśana,,,07/03/2006,,,No,,,,,No,No,,,,,,,manus_dt: early 17th century,,
Maṇḍalapūjā,OSI08088477,"Orissa State Museum, Bhubaneswar",Upen Hota,,,477,,,Sanskrit,Oriya,,,,,,,,,1,1.4,,Complete,1,2,,31,,,Plant Products -> Palm leaf / ताड़ पत्र,,Dharmaśāstra / Darsiyāt-i Islāmiyah,,,21/04/2007,,,No,,,,,No,No,,,,,,,manus_dt:,,
Mugdhabodhaṭīkā (Strītvaṭīkā),MLO00003599,"Manuscripts Library, Kolkata",Uttarpara Jaykrishna Public Library,Mugdhabodhinī,,599,Dayārāmavācaspatighaṭaka,,Sanskrit,Bengali,,,Not Available,Not Available,,,Not Available,Not Available,,420/2,,Complete,19,,,52,9.5,,Plant Products -> Paper / कागज,"Bad, Brittle",,,,14/01/2005,,,No,,,,,No,No,,,,,,,manus_dt:,,
Mi 'khrugs pa'i chog dang sbyin sreg,LTI00050664,"Library of Tibetan Works and Archives, Dharamshala",Dr.Thupten Gyaltsen Negi (Private),,,664,,,Tibetan,Tibetan,,,,,,,,,207,,,Complete,6,,,,,,Plant Products -> Paper / कागज,"Bad, Brittle",Stotra,,,13/04/2006,,,No,,,,,No,No,,,,,,,manus_dt: 5/3/06,,
Nijñayūda-Va,HAI00145461,Himachal Academy of Arts Culture and Languages,Njijnagamapa Buddhista Monesatari,,,461,,,Tibetan,Tibetan,,,,,,,,,,459,,Complete,359,718,,37,9,,Plant Products -> Paper / कागज,,Kathā/Dāstān/Qiṣṣah,,,27/10/2006,,,No,,,,,No,No,,,,,,,manus_dt: 100 Year approx.,,
Neharul-faśāhita va tarjamā arebic persian word,VBO00005455,"Vishveshvaranand Vishva Bandhu Institute of Sanskrit and Indological Studies, Hoshiarpur",Khalsa College Library (Sikh History Research Dept.),,,455,,,Persian,Persian,,,Not Available,Not Available,,,Not Available,Not Available,2270,2270 (c),,Complete,14,28,,24,15,,Plant Products -> Paper / कागज,"Bad, Worm eaten",Kośa/Qāmūs/Luġat,,,18/08/2005,,,No,,,,,No,No,,,,,,,manus_dt:,,
nyan brgyud las yum bkai lhan cig skyes mai bsgrigs chog sgrub thabs zhes bya ba bzhugs so,LTI00003460,"Library of Tibetan Works and Archives, Dharamshala",Tashi Choeling Monastry (Dharamsala),,,460,,,Tibetan,Tibetan,,,Not Available,Not Available,,,Not Available,Not Available,,,,Complete,5,,,,,,Plant Products -> Paper / कागज,,Stotra,,,07/10/2004,,,No,,,,,No,No,,,,,,,manus_dt:,,
Nyāyasiddhāntamuktāvalī,VBO00019623,"Vishveshvaranand Vishva Bandhu Institute of Sanskrit and Indological Studies, Hoshiarpur",M. M. Central State Library,,,623,,,Sanskrit,Devanagari,,,Not Available,Not Available,,,Not Available,Not Available,,937,,Complete,12,24,,32,17,,Plant Products -> Paper / कागज,,Darśana / Manṯiq wa Falsafah,,,05/12/2005,,,No,,,,,No,No,,,,,,,manus_dt:,,
Pāpagrahavicāra,NOI19251492,"OSM, Bhubaneswar",Gadadhara Rath,,,492,,,Sanskrit,Oriya,,,,,,,,,45,45/8,,Complete,2,,,30,3,,Plant Products -> Palm leaf / ताड़ पत्र,,Jyotiṣa,,,24/07/2006,,,No,,,,,No,No,,,,,,,manus_dt:,,
Phur pa bdud joms gnam lcags spu gri rdzogs rim rtsa rlung thig lei man ngag gi sbus don zab khrid rig dzin da ki thugs bcud,LTI00009475,"Library of Tibetan Works and Archives, Dharamshala",Chime Gatsal Ling Monastery,,,475,,,Tibetan,Tibetan,,,Not Available,Not Available,,,Not Available,Not Available,37,,,Complete,22,,,,,,Plant Products -> Paper / कागज,,Tantra,,,07/12/2004,,,No,,,,,No,No,,,,,,,manus_dt:,,
phags pa jam dpal gyi mtshan yang dag par brjod pai grel pa rje btsun jam pai dbyangs kyi byin rlabs kyi char rgyun myur du bebs byed bstod sprin gyi,LTO00024472,"Library of Tibetan Works and Archives, Dharamshala",Namgyal Monastery,,,472,tsun pa ye she gyal tsen,,Tibetan,Tibetan,,,Not Available,Not Available,,,Not Available,Not Available,,,,Complete,107,,,,,,Plant Products -> Paper / कागज,,Tantra,,,19/10/2004,,,No,,,,,No,No,,,,,,,manus_dt:,,
Padāvalī,MLI02000669,"Manuscripts Library, Kolkata",Manuscript Library University of Calcutta,,,669,"Govindadāsa, Candraśekhara , Jñānadāsa",,Bengali,Bengali,,,,,,,,,,341,,Incomplete,2,,,13,4.5,,Plant Products -> Paper / कागज,"Bad, Worm eaten",Kāvya/Fann al-Śi‘r,,,30/12/2004,,,No,,,,,No,No,,,,,,,manus_dt: About 176 years old,,
Praśnacūḍāmaṇibṛhaspati,NOI23300466,"OSM, Bhubaneswar",Kantia Matha,,,466,,,Sanskrit,Oriya,,,,,,,,,88,17,,Complete,3,6,,30,,,Plant Products -> Palm leaf / ताड़ पत्र,Bad,Jyotiṣa,,,04/07/2006,,,No,,,,,No,No,,,,,,,manus_dt:,,
Qiṣṣah Malikah Bādśāh Zāde,SLO00006472,test silvertouch,Bombay University Library,,,472,Maḥmūd,,Urdu,Nastaliq,,,,,,,,,,,,Complete,24,48,,18,9,,,,Kāvya/Fann al-Śi‘r,,,14/11/2006,,,No,,,,,No,No,,,,,,,manus_dt: 1012/1602,,
Rādhākṛṣṇalīlāmṛta,NOI01717459,"OSM, Bhubaneswar",Baikunthanatha Parida,,,459,,,Oriya,Oriya,,,,,,,,,,,,Incomplete,17,34,,,,,Plant Products -> Palm leaf / ताड़ पत्र,Bad,Kāvya/Fann al-Śi‘r,,,02/12/2005,,,No,,,,,No,No,,,,,,,manus_dt:,,
Pūrvatāpanīyopaniṣadsabhāṣya,NKI00009469,Jawaharlal Nehru Library,Narendra Kumar Batra,,,469,,,Sanskrit,Devanagari,,Śaṅkarabhāgavata,,,,,,,23,A-459,,Complete,17,32,,33.4,17.2,,Plant Products -> Paper / कागज,"Bad, Worm eaten",Veda,,,04/03/2007,,,No,,,,,No,No,,,,,,,manus_dt:,,
Rājajoga,NSO00006492,"H.S.G. University, Sagar",Motilal Nehru Law College,,,492,Ajñātakartṛka,,Hindi,Devanagari,,,,,,,,,50,50.3,,Complete,3,4,,16.0,13.2,,Plant Products -> Paper / कागज,,,,,19/09/2006,,,No,,,,,No,No,,,,,,,manus_dt:,,
Rāmāyaṇa,NOI22319642,"OSM, Bhubaneswar",Pravakar Acharya,,,642,Balarāmadāsa,,Oriya,Oriya,,,,,,,,,,,,Incomplete,7,14,,,,,Plant Products -> Palm leaf / ताड़ पत्र,"Bad, Worm eaten",Itihāsa/Tārīḵẖ,,,02/05/2006,,,No,,,,,No,No,,,,,,,manus_dt:,,
