title,manuscript_id,mrc_name,institute_name,other_title,title_other_languages,record_number,author,scribe,language,script,commentary,commentator,commentary_language,script_commentary,sub_commentary,sub_commentator,sub_commentary_language,sub_commentary_script,bundle_number,manuscript_number,digitization,complete_incomplete,folios_number,pages_number,missing_portion_folios,size_length,size_width,size_height,material,condition,subject_1,subject_2,subject_3,data_collection_date,manuscript_date_samvat,manuscript_date_century,illustrations,illustrations_number,illustrations_type,illustrations_quality,manuscript_type,landscape_view,awarded_manuscript,awarded_manuscript_order,lines_number_per_page,beginning_line,ending_line,colophon,description,extra_remarks,christian_era,filename
दश लाक्षणिक व्रतोद्यापन,SDI016597729,"Sri Dev Kumar Jain Oriental Research Institute,Arrah",श्री जैन सिद्धान्त भवन ग्रंथागार,,,7729,,,संस्‍कृत,देवनागरी,,,,,,,,,द/73/3,,,Complete,22,,,26,16,,Plant Products -> Paper / कागज,,Dharmaśāstra / Darsiyāt-i Islāmiyah,,,17/12/2007,,,No,,,,,No,No,,,,,,,manus_dt:,,
Rtsa gsum bkai srug sgrel bye nag poi gsol mchod bzhugs so,LTI000107081,"Library of Tibetan Works and Archives, Dharamshala",Library Of Tibetan Works and Archives,,,7081,,,Tibetan,Tibetan,,,Not Available,Not Available,,,Not Available,Not Available,,3377,,Complete,2,,,,,,Plant Products -> Paper / कागज,,Bauddha,,,25/05/2005,,,No,,,,,No,No,,,,,,,manus_dt:,,
Guruparamparāprabhāva,KTO020246709,Mahabharata Samshodhana Pratisthanam (M.S.P.),Academy of Sanskrit Research,,,6709,,,Tamil,Telugu,,,,,,,,,4607,4607,,Complete,98,98,,20.8,16.5,,Plant Products -> Palm leaf / ताड़ पत्र,,Tantra/Ṯilism,,,01/01/2000,,,No,,,,,No,No,,,,,,,manus_dt:,,
मजार,SDI016136603,"Sri Dev Kumar Jain Oriental Research Institute,Arrah",गोपाल नारायण सार्वजनिक पुस्तकालय,,,6603,मीर,,उर्दू,फारसी,,,,,,,,,38,3805,,Incomplete,2,4,,11,6,,Plant Products -> Paper / कागज,"Bad, Worm eaten",Kāvya/Fann al-Śi‘r,,,28/06/2007,,,No,,,,,No,No,,,,,,,manus_dt:,,
रुक्मिणी-विवाह (2),ROI000706575,"Rajasthan Oriental Research Institute, Jodhpur",महाराजा मानसिंह पुस्तक प्रकाश शोध केन्द्र,,,6575,,,Hindi,Devanagari,,,Rajasthani,Not Available,,,Not Available,Not Available,,215/क,,Complete,10,,,23,25,,Plant Products -> Paper / कागज,,Kāvya/Fann al-Śi‘r,,,13/02/2007,,,No,,,,,No,No,,,,,,,manus_dt: 18वीं श.,,
Caitanyagaṇeśodayadīpikā,VRO0050021097,Vrindavan Research Institute,Vrindavan Research Institute,,,21097,Gopāladāsa,,Sanskrit,Bengali,,,,,,,,,,1354,,Complete,5,10,,26,13,,Plant Products -> Paper / कागज,"Bad, Brittle",Stotra/Manqabat,,,22/11/2006,,,No,,,,,No,No,,,,,,,manus_dt:,,
Parāśarasmṛti (Tṛtīya Adhyāya),KSI0014422,"Kameshwar Singh Darbhanga Sanskrit University, Darbhanga",Mohan Mishra,-,,22,Parāśara,Gopāla Jhā,Sanskrit,Devanagari,-,-,,,,,,,,21,,Complete,10,20,,16,8,,Plant Products -> Paper / कागज,"Bad, Worm eaten",Dharmaśāstra / Darsiyāt-i Islāmiyah,,,20/02/2006,,,No,,,,,No,No,,,,,,,manus_dt: 1929 A.D.,,
वेदपाठस्तव,BPO000036834,Lakshman Pustakalaya,लक्ष्मण पुस्तकालय,,,6834,अज्ञात,अज्ञात,,,नहीं,नहीं,,,,,,,,4,,Complete,17,34,नहीं,12,5,,Plant Products -> Paper / कागज,"Bad, Worm eaten",Veda,,,07/08/2007,,,Yes,1,,,,No,No,,,,,,,manus_dt: अज्ञात,,
Laghukṣetrakaraṇa,NKO000016839,Jawaharlal Nehru Library,Jawar Lal Nehru Library,,,6839,,,Prakrit,Devanagari,,,,,,,,,,53157,,Complete,46,90,,25.1,11,,Plant Products -> Paper / कागज,,Jaina,,,30/12/2006,,,No,,,,,No,No,,,,,,,manus_dt:,,
तिथिनिर्णयामृत,SOO000226588,"Scindia Oriental Research Institute, Ujjain",83. सिन्धिया प्राच्यविद्या शोध प्रतिष्ठान,,,6588,अल्लाडनाथ,,Sanskrit,Devanagari,,,Not Available,Not Available,,,Not Available,Not Available,,5560,,Complete,418,836,,22.5,11,,Plant Products -> Paper / कागज,,Dharmaśāstra,,,31/01/2007,,,No,,,,,No,No,,,,,,,manus_dt: संवत् 1926,,
दश लाक्षणपूजा उद्यापन,SDI016597730,"Sri Dev Kumar Jain Oriental Research Institute,Arrah",श्री जैन सिद्धान्त भवन ग्रंथागार,,,7730,,,संस्‍कृत,देवनागरी,,,उपलब्ध नहीं,,,,,,द/8/7,,,Complete,11,,,22,18,,Plant Products -> Paper / कागज,,Dharmaśāstra / Darsiyāt-i Islāmiyah,,,17/12/2007,,,No,,,,,No,No,,,,,,,manus_dt:,,
Śarḥ al-Urjūzat al-Raḥbiyah,SLO000016629,test silvertouch,Salar Jung Museum Library,,,6629,Abū Bakr b. Aḥmad al-Sabtī,Muḥīy al-Dīn Śaiḵẖ Aḥmad,Arabic,Naskh,,,,,,,,,,766/2499,,Complete,46,92,,9,5,,,,Fiqh,,,20/09/2006,,,No,,,,,No,No,,,,,,,manus_dt: 1137/march 1725,,
गीताभाष्य- वचनिका (गीतासार),ROI000059975,"Rajasthan Oriental Research Institute, Jodhpur",05 राजस्थान प्राच्य विद्या प्रतिष्ठान,,,9975,,,Rajasthani,Devanagari,,,Not Available,Not Available,,,Not Available,Not Available,,24940,,Complete,1,,,30,15,,Plant Products -> Paper / कागज,Bad,Gītā,,,02/06/2006,,,No,,,,,No,No,,,,,,,manus_dt: 1826वि.स.,,
सब्रात,SDI016136604,"Sri Dev Kumar Jain Oriental Research Institute,Arrah",गोपाल नारायण सार्वजनिक पुस्तकालय,,,6604,मीर,,उर्दू,फारसी,,,,,,,,,38,3804,,Incomplete,1,2,,12,5,,Plant Products -> Paper / कागज,"Bad, Worm eaten",Kāvya/Fann al-Śi‘r,,,28/06/2007,,,No,,,,,No,No,,,,,,,manus_dt:,,
Ajanta Pulliṅga,KSI0014423,"Kameshwar Singh Darbhanga Sanskrit University, Darbhanga",Mohan Mishra,-,,23,-,-,Sanskrit,Devanagari,-,-,,,,,,,,22,,Incomplete,4,8,,20,7,,Plant Products -> Paper / कागज,"Bad, Broken",,,,20/02/2006,,,No,,,,,No,No,,,,,,,manus_dt:,,
रुक्मिणीहरण,ROI000706576,"Rajasthan Oriental Research Institute, Jodhpur",महाराजा मानसिंह पुस्तक प्रकाश शोध केन्द्र,,,6576,साईयां झुला,,Hindi,Devanagari,,,Rajasthani,Not Available,,,Not Available,Not Available,,216,,Incomplete,1,,,15,22,,Plant Products -> Paper / कागज,,Kāvya/Fann al-Śi‘r,,,13/02/2007,,,No,,,,,No,No,,,,,,,manus_dt: 19वीं श.,,
प्रातः स्मरण,BPO000036835,Lakshman Pustakalaya,लक्ष्मण पुस्तकालय,,,6835,अज्ञात,अज्ञात,,,नहीं,नहीं,,,,,,,,5,,Complete,6,12,नहीं,12,5.5,,Plant Products -> Paper / कागज,"Bad, Worm eaten",Stotra/Manqabat,,,07/08/2007,,,No,,,,,No,No,,,,,,,manus_dt: अज्ञात,,
Kātyāyanavyākaraṇa,SSO0000128,"Sampurnanand Sanskrit Visvavidyalaya, Varanasi",S S U,,,28,,,Sanskrit,Devanagari,,,,,,,,,,1520,,Incomplete,19,,,24.5,10.7,,Plant Products -> Paper / कागज,,,,,14/07/2007,,,No,,,,,No,No,,,,,,,manus_dt:,,
Lakṣmīstotra,VRO0050021098,Vrindavan Research Institute,Vrindavan Research Institute,,,21098,,,Sanskrit,Devanagari,,,,,,,,,,11529,,Complete,,,,16.5,10.5,,Plant Products -> Paper / कागज,"Bad, Brittle",Stotra/Manqabat,,,15/11/2006,,,No,,,,,No,No,,,,,,,manus_dt:,,
Dus gsum rgyal bai spyi sgrub bzhugs so rig dzing yong dus ki chos sde od,LTI000107082,"Library of Tibetan Works and Archives, Dharamshala",Library Of Tibetan Works and Archives,,,7082,,,Tibetan,Tibetan,,,Not Available,Not Available,,,Not Available,Not Available,,3378,,Complete,4,,,,,,Plant Products -> Paper / कागज,,Bauddha,,,25/05/2005,,,No,,,,,No,No,,,,,,,manus_dt:,,
