title,manuscript_id,mrc_name,institute_name,other_title,title_other_languages,record_number,author,scribe,language,script,commentary,commentator,commentary_language,script_commentary,sub_commentary,sub_commentator,sub_commentary_language,sub_commentary_script,bundle_number,manuscript_number,digitization,complete_incomplete,folios_number,pages_number,missing_portion_folios,size_length,size_width,size_height,material,condition,subject_1,subject_2,subject_3,data_collection_date,manuscript_date_samvat,manuscript_date_century,illustrations,illustrations_number,illustrations_type,illustrations_quality,manuscript_type,landscape_view,awarded_manuscript,awarded_manuscript_order,lines_number_per_page,beginning_line,ending_line,colophon,description,extra_remarks,christian_era,filename
Rāmāyaṇa (Laṅkākāṇḍa),IGI223912,"Indira Gandhi National Centre for the Arts, Delhi","Shankar Meher,Nimna",,,2,Īśvaradāsa,,Oriya,Oriya,,,,,,,,,,,,Complete,145,289,,,,,Plant Products -> Palm leaf / ताड़ पत्र,,Itihāsa,,,31/03/2006,,,No,,,,,No,No,,,,,,,manus_dt:,,
Viṣṇupurāṇa,IGO01895362,"Indira Gandhi National Centre for the Arts, Delhi","Berhampur University,Bhanjavihar",,,362,Gouraṅgadāsa,,Oriya,Oriya,,,,,,,,,785,,,Incomplete,71,142,,,,,Plant Products -> Palm leaf / ताड़ पत्र,,Purāṇa,,,28/03/2006,,,No,,,,,No,No,,,,,,,manus_dt:,,
Draupadīveṇībandhana(Sabhāvinoda),IGI2223262,"Indira Gandhi National Centre for the Arts, Delhi","Daitari Satapathy, Pakhada",,,62,,,Oriya,Oriya,,,,,,,,,2-10,,,Incomplete,11,22,,31cm,,,Plant Products -> Palm leaf / ताड़ पत्र,Bad,Purāṇa,,,31/03/2006,,,No,,,,,No,No,,,,,,,manus_dt:,,
Padyāvalī,IGO01895361,"Indira Gandhi National Centre for the Arts, Delhi","Berhampur University,Bhanjavihar",,,361,,,Sanskrit,Oriya,,,,,,,,,821,,,,64,128,,,,,Plant Products -> Palm leaf / ताड़ पत्र,"Bad, Worm eaten",,,,31/03/2006,,,No,,,,,No,No,,,,,,,manus_dt:,,
Nāmaratnagītā,IGI2240354,"Indira Gandhi National Centre for the Arts, Delhi","Jagabandhu Rout,Chanchol",,,54,Dīnakṛṣṇadāsa,,Oriya,Oriya,,,,,,,,,21-1,,,Incomplete,8,16,,28cm,,,Plant Products -> Palm leaf / ताड़ पत्र,Bad,Gītā,,,31/03/2006,,,No,,,,,No,No,,,,,,,manus_dt:,,
Prāyaścittagrahadāna,IGI22308134,"Indira Gandhi National Centre for the Arts, Delhi","Paramananda Mishra, Pahana",,,134,,,Sanskrit,Oriya,,,,,,,,,,,,Incomplete,3,6,,,,,Plant Products -> Palm leaf / ताड़ पत्र,"Bad, Brittle",Jyotiṣa,,,28/03/2006,,,No,,,,,No,No,,,,,,,manus_dt:,,
Vrataupanayna,IGI224245,"Indira Gandhi National Centre for the Arts, Delhi","Puruṣottam Kar, Kuruntasasan",,,5,,,Sanskrit,Oriya,,,,,,,,,,,,Incomplete,47,94,,30,5,,Plant Products -> Palm leaf / ताड़ पत्र,Bad,Dharmaśāstra,,,31/03/2006,,,No,,,,,No,No,,,,,,,manus_dt:,,
Piṁsaroga,IGI2233090,"Indira Gandhi National Centre for the Arts, Delhi","Babaji Pati, Mundamal",,,90,,,Oriya,Oriya,,,,,,,,,,,,Complete,12,24,,,,,Plant Products -> Palm leaf / ताड़ पत्र,"Bad, Worm eaten",Āyurveda,,,28/03/2006,,,No,,,,,No,No,,,,,,,manus_dt:,,
Varadebanakajanma?????????,IGI22316357,"Indira Gandhi National Centre for the Arts, Delhi","Brahmananda Das, Badahat",,,357,Nārāyaṇadāsa,,Oriya,Oriya,,,,,,,,,,,,Complete,16,32,,,,,Plant Products -> Palm leaf / ताड़ पत्र,Bad,Purāṇa,,,28/03/2006,,,No,,,,,No,No,,,,,,,manus_dt:,,
Bhajana,IGI2235519,"Indira Gandhi National Centre for the Arts, Delhi","Raghu Mohanty, Delanga",,,19,Narahari,,Oriya,Oriya,,,,,,,,,,29,,Incomplete,3,6,,,,,Plant Products -> Palm leaf / ताड़ पत्र,Bad,,,,01/04/2006,,,No,,,,,No,No,,,,,,,manus_dt:,,
