title,manuscript_id,mrc_name,institute_name,other_title,title_other_languages,record_number,author,scribe,language,script,commentary,commentator,commentary_language,script_commentary,sub_commentary,sub_commentator,sub_commentary_language,sub_commentary_script,bundle_number,manuscript_number,digitization,complete_incomplete,folios_number,pages_number,missing_portion_folios,size_length,size_width,size_height,material,condition,subject_1,subject_2,subject_3,data_collection_date,manuscript_date_samvat,manuscript_date_century,illustrations,illustrations_number,illustrations_type,illustrations_quality,manuscript_type,landscape_view,awarded_manuscript,awarded_manuscript_order,lines_number_per_page,beginning_line,ending_line,colophon,description,extra_remarks,christian_era,filename
Virāṭa Ṭīkā,IGO0027511,"Indira Gandhi National Centre for the Arts, Delhi",Nava Nalanda Mahavihara,,,11,,,Bengali,Bengali,,,Not Available,Not Available,,,Not Available,Not Available,,11076,,Complete,,,,38,12,,Plant Products -> Paper / कागज,"Bad, Broken",Not Available,,,25/08/2005,,,No,,,,,No,No,,,,,,,manus_dt:,,
Mahābhāratakathā,IGO00302167,"Indira Gandhi National Centre for the Arts, Delhi",Dev Kumar Jain Oriental Library,,,167,Brajabhuṣaṇadāsa,,Not Available,Devanagari,,,Not Available,Not Available,,,Not Available,Not Available,D,74/6,,Complete,57,,,,,,Plant Products -> Paper / कागज,,Mahābhārata,,,16/08/2005,,,No,,,,,No,No,,,,,,,manus_dt:,,
Upādhivada,IGO0027512,"Indira Gandhi National Centre for the Arts, Delhi",Nava Nalanda Mahavihara,,,12,,,Sanskrit,Bengali,,,Not Available,Not Available,,,Not Available,Not Available,,11052,,Complete,107,214,,50,9,,Plant Products -> Paper / कागज,"Bad, Broken",,,,25/08/2005,,,No,,,,,No,No,,,,,,,manus_dt:,,
Ekādaśīmahātmya,IGO00302166,"Indira Gandhi National Centre for the Arts, Delhi",Dev Kumar Jain Oriental Library,,,166,Śrīreṇikā,,Sanskrit,Devanagari,,,Not Available,Not Available,,,Not Available,Not Available,Da,120/3,,Incomplete,23,,,28.5,14,,Plant Products -> Paper / कागज,"Bad, Worm eaten",Pūjā,,,17/08/2005,,,No,,,,,No,No,,,,,,,manus_dt:,,
Śrījānakīvivāhapañcamī,IGI007902,"Indira Gandhi National Centre for the Arts, Delhi",Chulhaya Jha,,,2,,,Sanskrit,Devanagari,,,Not Available,Not Available,,,Not Available,Not Available,,,,Complete,3,6,,10,7,,Plant Products -> Paper / कागज,,Karmakāṇḍa,,,22/08/2005,,,No,,,,,No,No,,,,,,,manus_dt:,,
Saptaśatī,BOO0000268,"Bhandarkar Oriental Research Institute, Pune",55)Bharata Itihasa Sanshodhana Mandala    (Rastey Samgraha),,,68,,,Sanskrit,Devanagari,,,,,,,,,84,84/75,,Complete,136,,,21,11,,Plant Products -> Paper / कागज,,Purāṇa,,,26/03/2012,,,No,,,,,No,No,,,,,,,manus_dt:,,
Vṛṣabheśvaragaribhasaṃbhava,IGO0021376,"Indira Gandhi National Centre for the Arts, Delhi",Sri Dev Kumar Jain Oriental Research Instiute,,,76,,,Sanskrit,Devanagari,,,Not Available,Not Available,,,Not Available,Not Available,Da,89/54,,Incomplete,7,,"1-4,11and 14 pages.",23.5,16.4,,Plant Products -> Paper / कागज,,Jaina,,,12/08/2005,,,No,,,,,No,No,,,,,,,manus_dt:,,
Ekādaśīkośa,IGI0316421,"Indira Gandhi National Centre for the Arts, Delhi",Veerayatan,,,21,,,Sanskrit,Devanagari,,,Not Available,Not Available,,,Not Available,Not Available,20,18,,Complete,5,10,,,,,Plant Products -> Paper / कागज,,Kośa,,,24/08/2005,,,No,,,,,No,No,,,,,,,manus_dt:,,
Pañcāṅga,IGO002105,"Indira Gandhi National Centre for the Arts, Delhi",Dr. Shivendra Jha,,,5,Pt. Pulkitajhā,,Sanskrit,Devanagari,,,Not Available,Not Available,,,Not Available,Not Available,1,,,Complete,,,,,,,Plant Products -> Paper / कागज,,Jyotiṣa,,,19/08/2005,,,No,,,,,No,No,,,,,,,manus_dt:,,
Pratigharabhaṣṭīpūjākathā,IGI007903,"Indira Gandhi National Centre for the Arts, Delhi",Chulhaya Jha,,,3,,,Sanskrit,Devanagari,,,Not Available,Not Available,,,Not Available,Not Available,,,,Complete,7,14,,9,7,,Plant Products -> Paper / कागज,,Kathā,,,22/08/2005,,,No,,,,,No,No,,,,,,,manus_dt: 60 years ago,,
