title,manuscript_id,mrc_name,institute_name,other_title,title_other_languages,record_number,author,scribe,language,script,commentary,commentator,commentary_language,script_commentary,sub_commentary,sub_commentator,sub_commentary_language,sub_commentary_script,bundle_number,manuscript_number,digitization,complete_incomplete,folios_number,pages_number,missing_portion_folios,size_length,size_width,size_height,material,condition,subject_1,subject_2,subject_3,data_collection_date,manuscript_date_samvat,manuscript_date_century,illustrations,illustrations_number,illustrations_type,illustrations_quality,manuscript_type,landscape_view,awarded_manuscript,awarded_manuscript_order,lines_number_per_page,beginning_line,ending_line,colophon,description,extra_remarks,christian_era,filename
Kitāb fī al-Rijāl,SLO00003670,test silvertouch,Osmania University Library,,,670,,,Arabic,Nastaliq,,,,,,,,,,,,Complete,318,636,,20.0,13.0,,,,Vaṁśāvalī/‘Ilm al-Ansāb,,,07/11/2006,,,No,,,,,No,No,,,,,,,manus_dt: 12/18 cent,,
Mathurāmaṅgala,NOO01895561,"OSM, Bhubaneswar",Berhampur University,,,561,,,Oriya,Oriya,,,,,,,,,477,,,Complete,160,320,,,,,,,Vedāṅga,,,27/03/2006,,,No,,,,,No,No,,,,,,,manus_dt:,,
Mahābhārata (Sabhāparva),NAO00175528,Assam Survey,"Dibrugarh University, Assamese Department",,,528,,Gopināthapathaka,Asamese,Asamese,,,,,,,,,1,1,,Incomplete,26,52,,14.6,5,,,"Bad, Worm eaten",Itihāsa/Tārīḵẖ,,,10/09/2006,,,No,,,,,No,No,,,,,,,manus_dt:,,
mdo da,CIO00002527,"Central Institute of Buddhist Studies, Leh",Shey Palace,mdo da,,527,Buddha,,Tibetan,Tibetan,,,,,,,,,da,,,Complete,6,12,nil,,,,Plant Products -> Paper / कागज,,Bauddha darśana,,,06/10/2005,,,No,,,,,No,No,,,,,,,manus_dt: early 18th century,,
Māheśvara Taṅtra,VRI00017511,Vrindavan Research Institute,Nibarka Sanskrit Mahavidhyalaya,,,511,Devī Dāsa,,Sanskrit,Devanagari,,,,,,,,,29,29/10,,Complete,120,240,,33.5,18.5,,Plant Products -> Paper / कागज,,Tantra/Ṯilism,,,15/05/2007,,,No,,,,,No,No,,,,,,,manus_dt: 1944 v.s,,
Mi gyo ba sngon po'i lo rgyus sgrub skor las tshogs rjes gnang dang bcas pa,LTI00002525,"Library of Tibetan Works and Archives, Dharamshala",Dzongsar Institute,,,525,,,Tibetan,Tibetan,,,,,,,,,,,,Complete,24,,,,,,Plant Products -> Paper / कागज,,Itihāsa,,,14/05/2007,,,No,,,,,No,No,,,,,,,manus_dt:,,
mdo-ka,CIO00003503,"Central Institute of Buddhist Studies, Leh",Basgo Serzang Monastery,mdo-ka,,503,Buddha,,Tibetan,Tibetan,,,,,,,,,ka,,,Complete,15,30,nil,,,,Plant Products -> Paper / कागज,,Bauddha darśana,,,07/03/2006,,,No,,,,,No,No,,,,,,,manus_dt: early 17th century,,
Lakṣmīpurāṇa,NOI23132528,"OSM, Bhubaneswar",Narayan Dash,,,528,Balarāmadāsa,,Oriya,Oriya,,,,,,,,,,,,Incomplete,46,92,,,,,Plant Products -> Palm leaf / ताड़ पत्र,,Purāṇa,,,09/05/2006,,,No,,,,,No,No,,,,,,,manus_dt:,,
Lakṣmīpurāṇa,OSO00229525,"Orissa State Museum, Bhubaneswar",Berhampur University-Dept. Of Oriya,,,525,Dinkṛṣṇa,,Sanskrit,Oriya,,,,,,,,,265,,,Complete,27,54,,20,3.5,,Plant Products -> Palm leaf / ताड़ पत्र,,Purāṇa,,,06/04/2007,,,No,,,,,No,No,,,,,,,manus_dt: 1950,,
Mohamudgara,MLO00037527,"Manuscripts Library, Kolkata",Malda District Museum,,,527,Śaṅkarācārya,,Sanskrit,Bengali,,,,,,,,,185,458/2,,Complete,3,,,27,3.5,,Plant Products -> Paper / कागज,,Stotra/Manqabat,,,25/03/2006,,,No,,,,,No,No,,,,,,,manus_dt: Śaka 1766,,
Nīlakaṇṭhastava,NAO00499530,Assam Survey,Purvabharati Museum,,,530,,,Sanskrit,Asamese,,,,,,,,,,,,Complete,25,50,,13.5,4,,,,Stotra/Manqabat,,,07/10/2006,,,No,,,,,No,No,,,,,,,manus_dt:,,
Nuqtah-i Ganj,SLO00006535,test silvertouch,Bombay University Library,,,535,Imām Śarīf,,Urdu,Nastaliq,,,,,,,,,,,,Complete,10,20,,11,9,,,,Taṣawwuf,,,26/11/2006,,,No,,,,,No,No,,,,,,,manus_dt: 12/18 Cent.,,
Nityācāradikṣā,NOO00246638,"OSM, Bhubaneswar",Bada Oriya Matha,,,638,,,Sanskrit,Oriya,,,,,,,,,243,1,,Complete,1-61,,,,,,Plant Products -> Palm leaf / ताड़ पत्र,"Bad, Worm eaten",Dharmaśāstra / Darsiyāt-i Islāmiyah,,,04/07/2006,,,No,,,,,No,No,,,,,,,manus_dt:,,
Pallipattna,NSO00015620,"Dr. Harisingh Gour University,Sagar",Sanskrit Dept. Dr. H.S.G. University,,,620,,Bhattanārāyaṇa,Sanskrit,Devanagari,,,,,,,,,533,533.2,,Complete,3,5,,21.5,26,,Plant Products -> Paper / कागज,,Jyotiṣa,,,24/09/2006,,,No,,,,,No,No,,,,,,,manus_dt:,,
Padmapurāṇa,USO0001516,"Uttranchal Sanskrit Academy,Haridwar",Digambara Jain Mandir,,,16,Raviṣeṇācārya,,Sanskrit,Devanagari,,,,,,,Hindi,,,,,Complete,927,1854,,24.5,18.2,5,Plant Products -> Paper / कागज,,Purāṇa,,,17/04/2007,,,No,,,,,No,No,,,,,,,manus_dt:,,
Pathikacakra,NKO00004525,Jawaharlal Nehru Library,"Sahayak Nideshak, Kshetriya Abhilekhagar",,,525,,,Sanskrit,Devanagari,,,,,,,,,,516,,Complete,1,2,,22.5,11.5,,Plant Products -> Paper / कागज,,Jyotiṣa,,,28/12/2006,,,No,,,,,No,No,,,,,,,manus_dt: Saṃ 1878,,
Rādhāsudhānidhikībhāṣā,NSO00006556,"H.S.G. University, Sagar",Motilal Nehru Law College,,,556,Tulasīdāsa,,Hindi,Devanagari,,,,,,,,Ahom,,,,Complete,80,160,,13,10,,Plant Products -> Paper / कागज,,,,,20/09/2006,,,No,,,,,No,No,,,,,,,manus_dt:,,
phyag rgya chen po lam zab mthar thug zhang gi man ngag bzhugs so,LTI00003525,"Library of Tibetan Works and Archives, Dharamshala",Tashi Choeling Monastry (Dharamsala),,,525,,,Tibetan,Tibetan,,,Not Available,Not Available,,,Not Available,Not Available,,,,Complete,35,,,,,,Plant Products -> Paper / कागज,,Stotra,,,12/10/2004,,,No,,,,,No,No,,,,,,,manus_dt:,,
Rin chen 'phreng ba,LTI00101528,"Library of Tibetan Works and Archives, Dharamshala",Chander Singh Negi,,,528,,,Tibetan,Tibetan,,,,,,,,,,,,Complete,43,,,,,,Plant Products -> Paper / कागज,,Stotra,,,18/01/2008,,,No,,,,,No,No,,,,,,,manus_dt:,,
Raidāsajīkṛtamaṇḍarau,NKO00002646,Jawaharlal Nehru Library,Archives Department,,,646,Raidāsa,,Hindi,Devanagari,,,,,,,,,,520,,Complete,18,34,,25.3,12.3,,Plant Products -> Paper / कागज,,,,,22/12/2006,,,No,,,,,No,No,,,,,,,manus_dt: Saṃvat 1846,,
