title,manuscript_id,mrc_name,institute_name,other_title,title_other_languages,record_number,author,scribe,language,script,commentary,commentator,commentary_language,script_commentary,sub_commentary,sub_commentator,sub_commentary_language,sub_commentary_script,bundle_number,manuscript_number,digitization,complete_incomplete,folios_number,pages_number,missing_portion_folios,size_length,size_width,size_height,material,condition,subject_1,subject_2,subject_3,data_collection_date,manuscript_date_samvat,manuscript_date_century,illustrations,illustrations_number,illustrations_type,illustrations_quality,manuscript_type,landscape_view,awarded_manuscript,awarded_manuscript_order,lines_number_per_page,beginning_line,ending_line,colophon,description,extra_remarks,christian_era,filename
Gayāmahātmya,SAI0176912,"Sanskrit Academy f Research For Advanced Society through Vedic &amp; Allied Tradition Of India(SARASVATI),Bhadrak",Adikanta Sahoo,,,12,,,Oriya,Oriya,,,,,,,,,1.1,1,,Complete,35,70,,28,3,,Plant Products -> Palm leaf / ताड़ पत्र,,Māhātmya,,,08/11/2006,,,No,,,,,No,No,,,,,,,manus_dt: 1139 Sala,,
Ghunucakīrtana,NAI0283712,Assam Survey,Banganawati Khat,,,12,,,Asamese,Asamese,,,,,,,,,1,1,,Complete,36,72,,22,7,,,,Saṅgīta/Mawsīqī,,,19/11/2006,,,No,,,,,No,No,,,,,,,manus_dt:,,
Gāyatānirnaya,OSI0053612,"Orissa State Museum, Bhubaneswar",Navaranjan Mishra,,,12,,,Oriya,Oriya,,,,,,,,,1.3,,,Complete,18,26,,12,,,Plant Products -> Palm leaf / ताड़ पत्र,,Mantra,,,21/08/2006,,,No,,,,,No,No,,,,,,,manus_dt:,,
Gāyatrī,VBO0002212,"Vishveshvaranand Vishva Bandhu Institute of Sanskrit and Indological Studies, Hoshiarpur",Shri Sarasvati Sanskrit College,,,12,,,Sanskrit,Devanagari,,,Not Available,Not Available,,,Not Available,Not Available,,1-8,,Complete,1,1,,17,10,,Plant Products -> Paper / कागज,,Mantra,,,02/01/2007,,,No,,,,,No,No,,,,,,,manus_dt:,,
Gayataridajavidhya,OSI0606018,"Orissa State Museum, Bhubaneswar",L. N. Padhi,,,18,Śrikṛuṣnadāsa,Surendarasahu,Oriya,Oriya,,,,,,,,,1,,,Incomplete,96,,,3,27,,Plant Products -> Palm leaf / ताड़ पत्र,,,,,07/05/2007,,,No,,,,,No,No,,,,,,,manus_dt: 1901,,
gdugs-dkr,CII0005512,"Central Institute of Buddhist Studies, Leh",Village Summur Individual Collection,gdugs-dkr,,12,buddha,,Tibetan,Baudhi,,,Tibetan,Baudhi,,,Tibetan,Baudhi,na,,,Complete,23,46,nil,,,,Plant Products -> Paper / कागज,Bad,Tantra/Ṯilism,,,23/06/2007,,,No,,,,,No,No,,,,,,,manus_dt: early century,,
Gayanāsurapadapadmalābha,NAI0008112,Assam Survey,Basudev Goswami,,,12,,,Asamese,Asamese,,,,,,,,,12,12,,Complete,63,126,,17,28,,,,Kāvya/Fann al-Śi‘r,,,27/08/2006,,,No,,,,,No,No,,,,,,,manus_dt:,,
Ghoṣa,NAO0024712,Assam Survey,Thakriyal Satra,,,12,,,Brajabhasha,Asamese,,,,,,,,,,,,Incomplete,40,80,,30,10,,,Bad,Dharmaśāstra / Darsiyāt-i Islāmiyah,,,28/08/2006,,,No,,,,,No,No,,,,,,,manus_dt: 200Years,,
Gāyatrīkalpa,NOI0729612,"OSM, Bhubaneswar",Raghunath Hotta,,,12,,,Oriya,Oriya,,,,,,,,,1,,,Complete,160,320,,9,2.5,,Plant Products -> Palm leaf / ताड़ पत्र,,Vedāṅga,,,15/12/2005,,,No,,,,,No,No,,,,,,,manus_dt:,,
Gītā,SAI0232212,"Sanskrit Academy f Research For Advanced Society through Vedic &amp; Allied Tradition Of India(SARASVATI),Bhadrak",Hrudananda Tripathy,,,12,,Gopinath tripathy,Oriya,Oriya,,,Oriya,Oriya,,,Oriya,Oriya,8,1,,Complete,39,78,,1,7,,Plant Products -> Palm leaf / ताड़ पत्र,,Gītā,,,25/12/2005,,,No,,,,,No,No,,,,,,,manus_dt: 1262sala,,
