title,manuscript_id,mrc_name,institute_name,other_title,title_other_languages,record_number,author,scribe,language,script,commentary,commentator,commentary_language,script_commentary,sub_commentary,sub_commentator,sub_commentary_language,sub_commentary_script,bundle_number,manuscript_number,digitization,complete_incomplete,folios_number,pages_number,missing_portion_folios,size_length,size_width,size_height,material,condition,subject_1,subject_2,subject_3,data_collection_date,manuscript_date_samvat,manuscript_date_century,illustrations,illustrations_number,illustrations_type,illustrations_quality,manuscript_type,landscape_view,awarded_manuscript,awarded_manuscript_order,lines_number_per_page,beginning_line,ending_line,colophon,description,extra_remarks,christian_era,filename
पञ्चमुखीहनुमत्कवच,ALO00003477,Akhila Bharatiya Sanskrit Parishad,U.P.Sanskrit Sansthan,,,477,,,Sanskrit,Devanagari,,,,,,,,,,4315,,Complete,5,10,,6.5,3.7,,Plant Products -> Paper / कागज,,Stotra,,,26/09/2011,,,No,,,,,No,No,,,,,,,manus_dt: सं. 1935,,
कालीकवच,ALO00003482,Akhila Bharatiya Sanskrit Parishad,U.P.Sanskrit Sansthan,,,482,,,Sanskrit,Devanagari,,,,,,,,,,910,,Complete,5,10,,9.4,4,,Plant Products -> Paper / कागज,,Stotra,,,22/09/2011,,,No,,,,,No,No,,,,,,,manus_dt:,,
इन्द्राक्षीस्तोत्र,ALO00003481,Akhila Bharatiya Sanskrit Parishad,U.P.Sanskrit Sansthan,,,481,,,Sanskrit,Devanagari,,,,,,,,,,3027,,Complete,4,8,,6.2,3.5,,Plant Products -> Paper / कागज,,Stotra,,,26/09/2011,,,No,,,,,No,No,,,,,,,manus_dt:,,
आदित्यहृदयस्तोत्र,ALO00003480,Akhila Bharatiya Sanskrit Parishad,U.P.Sanskrit Sansthan,,,480,,,Sanskrit,Devanagari,,,,,,,,,,4270,,Complete,20,40,,6.5,4.7,,Plant Products -> Paper / कागज,,Stotra,,,26/09/2011,,,No,,,,,No,No,,,,,,,manus_dt: सं. 1851,,
हनुमत्कवच,ALO00003479,Akhila Bharatiya Sanskrit Parishad,U.P.Sanskrit Sansthan,,,479,,,Sanskrit,Devanagari,,,,,,,,,,4371,,Complete,9,18,,6.5,3.8,,Plant Products -> Paper / कागज,,Stotra,,,26/09/2011,,,No,,,,,No,No,,,,,,,manus_dt: सं. 1849,,
महिमभट्टीय(उत्तरार्ध) - सरस्वतीवृत्ति,ALO00001578,Akhila Bharatiya Sanskrit Parishad,Akhila Bharatiya Sanskrit Parishad,,,578,,,Sanskrit,Devanagari,,,,,,,,,,709,,Complete,12,24,1-12 के अतिरिक्त लुप्त,10.8,5,,Plant Products -> Paper / कागज,,,,,27/03/2010,,,No,,,,,No,No,,,,,,,manus_dt:,,
शिशुपालवध(दशमसर्ग) - सटीक,ALO00001576,Akhila Bharatiya Sanskrit Parishad,Akhila Bharatiya Sanskrit Parishad,,,576,माघ,,Sanskrit,Devanagari,,मल्लिनाथ,,,,,,,,681,,Incomplete,6,12,5,22.8,9.8,,Plant Products -> Paper / कागज,,Kāvya/Fann al-Śi‘r,,,27/03/2010,,,No,,,,,No,No,,,,,,,manus_dt:,,
विष्णुस्तुति,ALO00003478,Akhila Bharatiya Sanskrit Parishad,U.P.Sanskrit Sansthan,,,478,नारायण पंडित,,Sanskrit,Devanagari,,,,,,,,,,4278,,Complete,7,14,,6.9,3.2,,Plant Products -> Paper / कागज,,Stotra,,,26/09/2011,,,No,,,,,No,No,,,,,,,manus_dt:,,
शिशुपालवध(एकोनविंशसर्ग) - सटीक,ALO00001577,Akhila Bharatiya Sanskrit Parishad,Akhila Bharatiya Sanskrit Parishad,,,577,माघ,,Sanskrit,Devanagari,,मल्लिनाथ,,,,,,,,685,,Complete,20,40,,23.9,12.2,,Plant Products -> Paper / कागज,,Kāvya/Fann al-Śi‘r,,,27/03/2010,,,No,,,,,No,No,,,,,,,manus_dt:,,
गुरुपादुकास्मृति,ALO00003483,Akhila Bharatiya Sanskrit Parishad,U.P.Sanskrit Sansthan,,,483,,,Sanskrit,Devanagari,,,,,,,,,,4216,,Complete,6,12,,6,4.2,,Plant Products -> Paper / कागज,,Stotra,,,22/09/2011,,,No,,,,,No,No,,,,,,,manus_dt:,,
