title,manuscript_id,mrc_name,institute_name,other_title,title_other_languages,record_number,author,scribe,language,script,commentary,commentator,commentary_language,script_commentary,sub_commentary,sub_commentator,sub_commentary_language,sub_commentary_script,bundle_number,manuscript_number,digitization,complete_incomplete,folios_number,pages_number,missing_portion_folios,size_length,size_width,size_height,material,condition,subject_1,subject_2,subject_3,data_collection_date,manuscript_date_samvat,manuscript_date_century,illustrations,illustrations_number,illustrations_type,illustrations_quality,manuscript_type,landscape_view,awarded_manuscript,awarded_manuscript_order,lines_number_per_page,beginning_line,ending_line,colophon,description,extra_remarks,christian_era,filename
Rakhata,UXO0204598,Uttar Pradesh PostSurvey,"Dr. B.R. Ambedkar Visvavidhyalaya, Agra  (MPC)",,,98,Sūradāsa,,Brajabhasha,Devanagari,,,,,,,,,1114,1,,Complete,5,5,,30,14.5,,Plant Products -> Paper / कागज,Bad,Kāvya,,,21/08/2006,,,No,,,,,No,No,,,,,,,manus_dt:,,
Śrīrādhāaṣṭantaraśatanāma,UXO04444587,Uttar Pradesh PostSurvey,"Jiva Institute, 380, Sheetal Chaya",,,587,,,Sanskrit,Bengali,,,,,,,,,BG-138,ACC-336,,Incomplete,4,8,,20.5,12.5,,Plant Products -> Paper / कागज,,,,,26/12/2007,,,No,,,,,No,No,,,,,,,manus_dt:,,
Śrīpūjāsādhanāpaddhati,UXO04444588,Uttar Pradesh PostSurvey,"Jiva Institute, 380, Sheetal Chaya",,,588,Brajānandadāsa,,Sanskrit,Bengali,,,,,,,,,31,120,,Complete,22,44,,28.5,16.5,,Plant Products -> Paper / कागज,,Dharmaśāstra,,,26/12/2007,,,No,,,,,No,No,,,,,,,manus_dt: 1894samvat,,
Gaṇeśajanmakathā,UXO00064968,Uttar Pradesh PostSurvey,"Allahabad Sangrhalaya,Azad Park (Company Garden)",,,968,,,Hindi,Devanagari,,,,,,,,,230,297,,Incomplete,24,,,,,,Plant Products -> Paper / कागज,Bad,Darśana,,,30/09/2005,,,No,,,,,No,No,,,,,,,manus_dt:,,
Kimiyasahadata,UXO0204599,Uttar Pradesh PostSurvey,"Dr. B.R. Ambedkar Visvavidhyalaya, Agra  (MPC)",,,99,Mohd. Gajāli,,Brajabhasha,Devanagari,,,,,,,,,1125,,,Complete,647,647,,15,8.5,,Plant Products -> Paper / कागज,"Bad, Worm eaten",Kāvya,,,21/08/2006,,,No,,,,,No,No,,,,,,,manus_dt:,,
Jaṁbasara Ki Prasaṅga,UXO02045100,Uttar Pradesh PostSurvey,"Dr. B.R. Ambedkar Visvavidhyalaya, Agra  (MPC)",,,100,,Rāmasājana,Brajabhasha,Devanagari,,,,,,,,,1035,,,Complete,99,99,,15.5,10.5,,Plant Products -> Paper / कागज,,Kāvya,,,18/08/2006,,,No,,,,,No,No,,,,,,,manus_dt: 1881,,
Hanumālāmālāmantra,UXO0006165,Uttar Pradesh PostSurvey,"Gyan Pravaha, Samne Ghat Assi, Varanasi",,,65,,Śrīmohanaśarmākesaṇkalanaeavmlikhita,Sanskrit,Devanagari,,,Not Available,Not Available,,,Not Available,Not Available,20,,,Complete,,5,,,,,Plant Products -> Paper / कागज,,Pūjā,,,14/09/2005,,,No,,,,,No,No,,,,,,,manus_dt: 1964 Samvat,,
Śoḍaṣapūjāvidhi,UXO04444589,Uttar Pradesh PostSurvey,"Jiva Institute, 380, Sheetal Chaya",,,589,,,Sanskrit,Bengali,,,,,,,,,17,58,,Complete,2,4,,28,14.7,,Plant Products -> Paper / कागज,,Dharmaśāstra,,,24/12/2007,,,No,,,,,No,No,,,,,,,manus_dt:,,
Sarasvatī Abhiṣeka,UXO02045101,Uttar Pradesh PostSurvey,"Dr. B.R. Ambedkar Visvavidhyalaya, Agra  (MPC)",,,101,Śankarācārya,Haranārāyaṇamiśra,Sanskrit,Devanagari,,,,,,,,,767,5,,Complete,55,,,14,17.5,,Plant Products -> Paper / कागज,"Bad, Brittle",Dharmaśāstra,,,14/08/2006,,,No,,,,,No,No,,,,,,,manus_dt: 1905,,
Paṅcānanamangala,TPI0000184,Tripura Basu (Personal Collection),Tripura Basu,,,84,,,Bengali,Bengali,,,,,,,,,3,49,,Incomplete,1,1,,34,10,,Plant Products -> Paper / कागज,Bad,Kāvya/Fann al-Śi‘r,,,02/11/2009,,,No,,,,,No,No,,,,,,,manus_dt: 19th AD,,
