title,manuscript_id,mrc_name,institute_name,other_title,title_other_languages,record_number,author,scribe,language,script,commentary,commentator,commentary_language,script_commentary,sub_commentary,sub_commentator,sub_commentary_language,sub_commentary_script,bundle_number,manuscript_number,digitization,complete_incomplete,folios_number,pages_number,missing_portion_folios,size_length,size_width,size_height,material,condition,subject_1,subject_2,subject_3,data_collection_date,manuscript_date_samvat,manuscript_date_century,illustrations,illustrations_number,illustrations_type,illustrations_quality,manuscript_type,landscape_view,awarded_manuscript,awarded_manuscript_order,lines_number_per_page,beginning_line,ending_line,colophon,description,extra_remarks,christian_era,filename
कल्पसंग्रह,SPI00070903,"Satshrut Prabhavana Trust,Bhavanagar",071. श्री एलक पन्नालाल दि. जैन,,,903,,,,,,,,,,,,,182,"182,1",,Complete,71,,,10,5,,Plant Products -> Paper / कागज,,Jaina,,,12/03/2007,,,No,,,,,No,No,,,,,,,manus_dt:,,
गणेशगोष्ठी,SDI02343409,"Sri Dev Kumar Jain Oriental Research Institute,Arrah",पटना विश्व विद्यालय पुस्तकायल,,,409,संतकविदरियासाहब,शुकल दास,हिन्‍दी,देवनागरी,,,,,,,,,653,653,,Complete,21,42,,6,6,,Plant Products -> Paper / कागज,,Kāvya/Fann al-Śi‘r,,,19/06/2007,,,No,,,,,No,No,,,,,,,manus_dt: 1864,,
क्षमावाणीपूजा,SDI03074222,"Sri Dev Kumar Jain Oriental Research Institute,Arrah","मंदिर श्री 1008 पार्श्वनाथ जिनालय, महाजन टोली नं0 1, आरा",,,222,,,संस्‍कृत,देवनागरी,,,,,,,,,309,5/14,,Complete,26,,,26,14,,Plant Products -> Paper / कागज,,Jaina,,,26/11/2007,,,No,,,,,No,No,,,,,,,manus_dt:,,
"कवित्त - चेतावनी अरे चेत सबेरा, चलना बाट",ROI00102207,"Rajasthan Oriental Research Institute, Jodhpur",महावीर श्वेताम्बर जैन मंदिर,,,207,सुखानंद,,Hindi,Devanagari,,,Not Available,Not Available,,,Not Available,Not Available,,178,,Complete,1,,,18.5,10.5,,Plant Products -> Paper / कागज,Bad,Jaina,,,24/08/2006,,,No,,,,,No,No,,,,,,,manus_dt: 19वीं श.,,
कार्तिकमाहात्म्य,ROI001547802,"Rajasthan Oriental Research Institute, Jodhpur",राजस्थान प्राच्य विद्या प्रतिष्ठान,,,7802,,,Sanskrit,Devanagari,,,Not Available,Not Available,,,Not Available,Not Available,,177,,Complete,25,,,31.8,15,,Plant Products -> Paper / कागज,,Māhātmya,,,19/03/2007,,,No,,,,,No,No,,,,,,,manus_dt: 1824वि.स.,,
किन्वामूर्तिप्रतिष्ठासप्रासादपञ्चकुण्डीसामग्री,BPO00007214,Lakshman Pustakalaya,गणनाथ जोतिषकार्यालय,,,214,अज्ञात,अज्ञात,,,अज्ञात,अज्ञात,,,,,,,,,,Complete,1,2,नहीं,47.8,17.5,,Plant Products -> Paper / कागज,,Dharmaśāstra / Darsiyāt-i Islāmiyah,,,15/10/2007,,,No,,,,,No,No,,,,,,,manus_dt: अज्ञात,,
कारुरायस्तोत्र,SDI022801039,"Sri Dev Kumar Jain Oriental Research Institute,Arrah",नवीन कुमार मिश्र,,,1039,,,संस्‍कृत,देवनागरी,,,,,,,,,,42,,Incomplete,,4,,20.5,10.5,,Plant Products -> Paper / कागज,"Bad, Worm eaten",Stotra/Manqabat,,,25/04/2007,,,No,,,,,No,No,,,,,,,manus_dt:,,
कल्याणमंदिरस्तोत्र,KJO00047182,"Kund-Kund Jnanapith,Tukoganj",श्री दिगम्बर जैन पुराना मंदिर,,,182,,,Hindi,Devanagari,भाषा,वनारसीदास,,,,,,,97,181,,Complete,5,,,19,16,,Plant Products -> Paper / कागज,,Jaina,,,25/11/2006,,,No,,,,,No,No,,,,,,,manus_dt:,,
कालविचार,ROI00087214,"Rajasthan Oriental Research Institute, Jodhpur",अस्त अली मलखान,,,214,,,Sanskrit,Devanagari,,,Not Available,Not Available,,,Not Available,Not Available,क,7,,Incomplete,2,,,,,,Plant Products -> Paper / कागज,,Jyotiṣa,,,26/09/2006,,,No,,,,,No,No,,,,,,,manus_dt: 18वीं श.,,
ग्रहभावफल,ROI00152678,"Rajasthan Oriental Research Institute, Jodhpur",स्व. श्रीधर बड़े देवता जी की हवेली,,,678,,,Sanskrit,Devanagari,,,Not Available,Not Available,,,Not Available,Not Available,,166,,Complete,11,22,,27.5,18,,Plant Products -> Paper / कागज,,Jyotiṣa,,,15/03/2007,,,No,,,,,No,No,,,,,,,manus_dt: 19वीं श.,,
गोभिलगृह्यसूत्र,SDI01613828,"Sri Dev Kumar Jain Oriental Research Institute,Arrah",गोपाल नारायण सार्वजनिक पुस्तकालय,,,828,उदयनारायणसिंह,,संस्‍कृत,देवनागरी,,मामगाचार्य,,,,,,,,286,,Complete,,230,,9.8,6.4,,Plant Products -> Paper / कागज,"Bad, Broken",Vedāṅga,,,19/09/2006,,,No,,,,,No,No,,,,,,,manus_dt: 1906,,
गोम्मटसार,SDI01710192,"Sri Dev Kumar Jain Oriental Research Institute,Arrah",श्री ज्ञानांञ्जली ग्रंथागार,,,192,,,प्राकृत,देवनागरी,,,,,,,,,20/30,,,Complete,212,,,20,12,,Plant Products -> Paper / कागज,,Dharmaśāstra / Darsiyāt-i Islāmiyah,,,17/01/2007,,,No,,,,,No,No,,,,,,,manus_dt:,,
चर्चासमाधान,KJO00053185,"Kund-Kund Jnanapith,Tukoganj",प्राचीन दिगम्बर जैन मंदिर,,,185,भूधरदास,,Hindi,Devanagari,,,,,,,,,177,182,,Complete,71,,,15,31,,Plant Products -> Paper / कागज,,Jaina,,,09/12/2006,,,No,,,,,No,No,,,,,,,manus_dt:,,
गोविन्ददामोदरस्तोत्र,SDI01707182,"Sri Dev Kumar Jain Oriental Research Institute,Arrah",वशिष्ठ नारायण झा,,,182,,,संस्‍कृत,देवनागरी,,,,,,,,,7,183,,Complete,1,1,,17,11.5,,Plant Products -> Paper / कागज,"Bad, Worm eaten",Stotra/Manqabat,,,22/11/2006,,,No,,,,,No,No,,,,,,,manus_dt: 1929,,
चौबीस ठाणों लिपि,ROI00116182,"Rajasthan Oriental Research Institute, Jodhpur",श्री 1008 शान्तिनाथ दिगम्बर जैन खण्डेलवाल पंचायती दीवान मन्दिर,,,182,नेमिचन्द्र,,Sanskrit,Devanagari,,,Not Available,Not Available,,,Not Available,Not Available,,182,,Complete,25,,,31,11,,Plant Products -> Paper / कागज,Bad,Jaina,,,15/01/2007,,,No,,,,,No,No,,,,,,,manus_dt: 18वीं श.,,
चौबीसतीर्थंकरपरिचय,SPI00031232,"Satshrut Prabhavana Trust,Bhavanagar","श्री दि. जैन मंदिर, पं. लूणकरण जी पाण्ड्या, रामगंज  बाजार",,,232,,,,,,,,,,,,,53,"53,2",,Incomplete,9,,अंतिम भाग,16,11,,Plant Products -> Paper / कागज,,Jaina,,,19/09/2006,,,No,,,,,No,No,,,,,,,manus_dt:,,
चौबीसी माहात्म्य,KJO00026182,"Kund-Kund Jnanapith,Tukoganj",श्री पार्श्वनाथ दिगम्बर जैन मंदिर छावनी,,,182,बलदेव,,Hindi,Devanagari,,,,,,,,,84,182,,Complete,23,,,28,16,,Plant Products -> Paper / कागज,,Māhātmya,,,10/10/2006,,,No,,,,,No,No,,,,,,,manus_dt: सं. 1949,,
ज्ञानेश्वरी - एकादशोध्याय,BOO00009182,"Bhandarkar Oriental Research Institute, Pune",V.S.M. (Puranik coll.),,,182,,,Marathi,Devanagari,,,,,,,,,13276,11,,Complete,,65,,,,,Plant Products -> Paper / कागज,"Bad, Brittle",Darśana / Manṯiq wa Falsafah,,,14/06/2006,,,No,,,,,No,No,,,,,,,manus_dt:,,
तैत्तिरीयोपनिषद् (ब्रह्मवल्ली),BOO000021342,"Bhandarkar Oriental Research Institute, Pune",Deccan College,,,1342,,,Sanskrit,Devanagari,,,,,,,,,,6549,,Complete,,14,,,,,Plant Products -> Paper / कागज,,Veda,,,05/01/2007,,,No,,,,,No,No,,,,,,,manus_dt:,,
ज्ञानेश्वरी - एकादशोध्याय,BOO00009182,"Bhandarkar Oriental Research Institute, Pune",V.S.M. (Puranik coll.),,,182,,,Marathi,Devanagari,,,,,,,,,13276,11,,Complete,,65,,,,,Plant Products -> Paper / कागज,"Bad, Brittle",Darśana / Manṯiq wa Falsafah,,,14/06/2006,,,No,,,,,No,No,,,,,,,manus_dt:,,
ज्ञानेश्वरी - एकादशोध्याय,BOO00009182,"Bhandarkar Oriental Research Institute, Pune",V.S.M. (Puranik coll.),,,182,,,Marathi,Devanagari,,,,,,,,,13276,11,,Complete,,65,,,,,Plant Products -> Paper / कागज,"Bad, Brittle",Darśana / Manṯiq wa Falsafah,,,14/06/2006,,,No,,,,,No,No,,,,,,,manus_dt:,,
जीवितपुत्रिकाव्रतकथा,SDI02172189,"Sri Dev Kumar Jain Oriental Research Institute,Arrah",गोसाई अपृछदास,,,189,,,संस्‍कृत,देवनागरी,,,,,,,,,,77,,Complete,,8,,24,14,,Plant Products -> Paper / कागज,,Kathā/Dāstān/Qiṣṣah,,,26/03/2007,,,No,,,,,No,No,,,,,,,manus_dt: सं0 1857,,
तत्त्वार्थसार,KJO00035182,"Kund-Kund Jnanapith,Tukoganj",शांतिनाथ दिगम्बर जैन मंदिर,,,182,अमृतचन्दसूरि,,Sanskrit,Devanagari,,,,,,,,,160,182,,Complete,29,,,30,19,,Plant Products -> Paper / कागज,,Āgama,,,22/11/2006,,,No,,,,,No,No,,,,,,,manus_dt: सं. 1531,,
तवाकूलनामा,SDI02287243,"Sri Dev Kumar Jain Oriental Research Institute,Arrah",खानकाह पीर दमड़िया,,,243,शाह मरदूम अली,,फारसी,फारसी,,,,,,,,,,469,,Complete,9,,,11,21,,Plant Products -> Paper / कागज,,Kāvya/Fann al-Śi‘r,,,17/08/2007,,,No,,,,,No,No,,,,,,,manus_dt:,,
त्रैलोक्यसारटीका,SPI00057199,"Satshrut Prabhavana Trust,Bhavanagar","060. श्री दि. जैन मंदिर, लस्कर",,,199,नेमिचन्द्रगणि,,,,संस्कृतटीका,,,,,,,,73,"73,1",,Complete,86,,,29,10,,Plant Products -> Paper / कागज,,Darśana / Manṯiq wa Falsafah,,,06/12/2006,,,No,,,,,No,No,,,,,,,manus_dt:,,
तर्कभाषा टिप्पणी - भावार्थदीपिका,SOO00022190,"Scindia Oriental Research Institute, Ujjain",83. सिन्धिया प्राच्यविद्या शोध प्रतिष्ठान,,,190,गौरीकान्त भट्टाचार्य,,Sanskrit,Devanagari,,,Not Available,Not Available,,,Not Available,Not Available,,9025,,Complete,187,374,,25,11,,Plant Products -> Paper / कागज,,Darśana,,,21/02/2006,,,No,,,,,No,No,,,,,,,manus_dt:,,
दक्षिणामूर्तिस्तोत्र,ANO00001193,Bharat Itihas Samshodhan Mandal,Prajna Pathashala Mandal,,,193,शंकराचार्य,,Sanskrit,Devanagari,,,,,,,,,,9,,Complete,1,,,20,10,,Plant Products -> Paper / कागज,,Stotra/Manqabat,,,30/11/2006,,,No,,,,,No,No,,,,,,,manus_dt:,,
तैत्तिरीयोपनिषद् (ब्रह्मवल्ली),BOO000021342,"Bhandarkar Oriental Research Institute, Pune",Deccan College,,,1342,,,Sanskrit,Devanagari,,,,,,,,,,6549,,Complete,,14,,,,,Plant Products -> Paper / कागज,,Veda,,,05/01/2007,,,No,,,,,No,No,,,,,,,manus_dt:,,
दक्षिणामूर्तिस्तोत्र,ANO00001193,Bharat Itihas Samshodhan Mandal,Prajna Pathashala Mandal,,,193,शंकराचार्य,,Sanskrit,Devanagari,,,,,,,,,,9,,Complete,1,,,20,10,,Plant Products -> Paper / कागज,,Stotra/Manqabat,,,30/11/2006,,,No,,,,,No,No,,,,,,,manus_dt:,,
तत्वार्थ राजवार्तिक - वचनिका,SPI00047183,"Satshrut Prabhavana Trust,Bhavanagar",051. श्री आदिनाथ दि. जैन बड़ा चैत्यालय,तत्वकौस्तुभ,,183,अकलंकाचार्य,जमनालाल शर्मा,,,,पन्नालाल,,,,,,,142,"142,1",,Complete,826,,,38,22,,Plant Products -> Paper / कागज,,Darśana / Manṯiq wa Falsafah,,,04/11/2006,,,No,,,,,No,No,,,,,,,manus_dt:,,
दक्षिणामूर्तिस्तोत्र,ANO00001193,Bharat Itihas Samshodhan Mandal,Prajna Pathashala Mandal,,,193,शंकराचार्य,,Sanskrit,Devanagari,,,,,,,,,,9,,Complete,1,,,20,10,,Plant Products -> Paper / कागज,,Stotra/Manqabat,,,30/11/2006,,,No,,,,,No,No,,,,,,,manus_dt:,,
दक्षिणामूर्तिस्तोत्र,ANO00001193,Bharat Itihas Samshodhan Mandal,Prajna Pathashala Mandal,,,193,शंकराचार्य,,Sanskrit,Devanagari,,,,,,,,,,9,,Complete,1,,,20,10,,Plant Products -> Paper / कागज,,Stotra/Manqabat,,,30/11/2006,,,No,,,,,No,No,,,,,,,manus_dt:,,
