title,manuscript_id,mrc_name,institute_name,other_title,title_other_languages,record_number,author,scribe,language,script,commentary,commentator,commentary_language,script_commentary,sub_commentary,sub_commentator,sub_commentary_language,sub_commentary_script,bundle_number,manuscript_number,digitization,complete_incomplete,folios_number,pages_number,missing_portion_folios,size_length,size_width,size_height,material,condition,subject_1,subject_2,subject_3,data_collection_date,manuscript_date_samvat,manuscript_date_century,illustrations,illustrations_number,illustrations_type,illustrations_quality,manuscript_type,landscape_view,awarded_manuscript,awarded_manuscript_order,lines_number_per_page,beginning_line,ending_line,colophon,description,extra_remarks,christian_era,filename
Agastyanāḍi - 520,DPO00076832,Tamilnadu Survey,"Agathiyar Nadi Jodidam, Achirupakkam",,,832,Agastya,,Tamil,Tamil,,,,,,,,,520,AGA 520,,Complete,23,46,,33,3.3,,Plant Products -> Palm leaf / ताड़ पत्र,,Jyotiṣa,,,06/07/2007,,,No,,,,,No,No,,,,,,,manus_dt:,,
Agastiya  Nāḍi-281,DPO00087539,Tamilnadu Survey,"Sri Agastiyar Nadi Jothidam, 15/6 Nattu Veerachy Street",,,539,Agastiyar,,Tamil,Tamil,,,,,,,,,MR 281,,,Complete,33,66,,19,4.5,,Plant Products -> Palm leaf / ताड़ पत्र,,Jyotiṣa,,,18/07/2007,,,No,,,,,No,No,,,,,,,manus_dt:,,
Nāḍījyotiṣa-330,DPI01703460,Tamilnadu Survey,"S.Pancha Nathan, Vakositar Jothida Nilayam, 8/27  IIIrd Main Road Nanga Nallur Thillai Ganga Nagar",,,460,,,Tamil,Tamil,,,,,,,,,PN-330,,,Complete,30,60,,,,,Plant Products -> Palm leaf / ताड़ पत्र,,Jyotiṣa,,,07/09/2007,,,No,,,,,No,No,,,,,,,manus_dt:,,
Upanayanavidhiḥ-12,DPI00530987,Tamilnadu Survey,"Vedhadri,Thiruvanmiur",,,987,,,Sanskrit,Grantha,,,,,,,,,DV 832,,,Complete,23,46,,32,3.5,,Plant Products -> Palm leaf / ताड़ पत्र,,Dharmaśāstra / Darsiyāt-i Islāmiyah,,,24/05/2007,,,No,,,,,No,No,,,,,,,manus_dt:,,
Agastiyarēkai-502,DPO00080517,Tamilnadu Survey,"Sri Agastiya Nadi Nilayam, 36/21  3rd Main Road",,,517,Agastiya,,Tamil,Tamil,,,,,,,,,SAN 502,,,Complete,30,60,,24,3,,Plant Products -> Palm leaf / ताड़ पत्र,,Jyotiṣa,,,18/07/2007,,,No,,,,,No,No,,,,,,,manus_dt:,,
Nāṭi parītcai,TNO000601945,S.C.S.V.M.V(Deemed University),"Dept. of Palm Leaf Manuscripts, The Tamil University",,,1945,,,Tamil,Tamil,,,,,,,,,2730-10,4096,,Complete,8,,,24,3.5,,Plant Products -> Palm leaf / ताड़ पत्र,,,,,01/01/2003,,,No,,,,,No,No,,,,,,,manus_dt:,,
Agastiarnāḍi - 280,DPO00073492,Tamilnadu Survey,"Agatiyar Jyotida Nilayam, Gem Nagar",,,492,Agastiar,,Tamil,Tamil,,,,,,,,,280,SR 280,,Complete,25,50,,18,3,,Plant Products -> Palm leaf / ताड़ पत्र,,Jyotiṣa,,,01/01/2000,,,No,,,,,No,No,,,,,,,manus_dt:,,
Sivapoka Sāraṃ,TNO000601943,S.C.S.V.M.V(Deemed University),"Dept. of Palm Leaf Manuscripts, The Tamil University",,,1943,,,Tamil,Tamil,,,,,,,,,2905-3,4520,,Complete,21,,,27,2.5,,Plant Products -> Palm leaf / ताड़ पत्र,,Darśana / Manṯiq wa Falsafah,,,06/11/2008,,,No,,,,,No,No,,,,,,,manus_dt:,,
Skaṇṭaṣaṣṭi katai,TNO000601944,S.C.S.V.M.V(Deemed University),"Dept. of Palm Leaf Manuscripts, The Tamil University",,,1944,,,Tamil,Tamil,,,,,,,,,2557,,,Complete,39,,,35.5,2,,Plant Products -> Palm leaf / ताड़ पत्र,Bad,Kathā,,,01/01/2003,,,No,,,,,No,No,,,,,,,manus_dt:,,
Agastiya  Nāḍi-290,DPO00087540,Tamilnadu Survey,"Sri Agastiyar Nadi Jothidam, 15/6 Nattu Veerachy Street",,,540,Agastiyar,,Tamil,Tamil,,,,,,,,,MR 290,,,Complete,21,42,,22,3.5,,Plant Products -> Palm leaf / ताड़ पत्र,,Jyotiṣa,,,18/07/2007,,,No,,,,,No,No,,,,,,,manus_dt:,,
