title,manuscript_id,mrc_name,institute_name,other_title,title_other_languages,record_number,author,scribe,language,script,commentary,commentator,commentary_language,script_commentary,sub_commentary,sub_commentator,sub_commentary_language,sub_commentary_script,bundle_number,manuscript_number,digitization,complete_incomplete,folios_number,pages_number,missing_portion_folios,size_length,size_width,size_height,material,condition,subject_1,subject_2,subject_3,data_collection_date,manuscript_date_samvat,manuscript_date_century,illustrations,illustrations_number,illustrations_type,illustrations_quality,manuscript_type,landscape_view,awarded_manuscript,awarded_manuscript_order,lines_number_per_page,beginning_line,ending_line,colophon,description,extra_remarks,christian_era,filename
Karaṇahasige,HUO000481408,"Kannada University, Hampi-1",(PS 114) Preservation of Manuscripts & Rare Books,,,1408,,,Kannada,Kannada,,,,,,,,,361,1,,Complete,,66,,21,15,15,Plant Products -> Paper / कागज,,Āgama,,,27/11/2006,,,No,,,,,No,No,,,,,,,manus_dt:,,
Āyurveda Chikitsa,TTI013643,"Thunchan Memorial Trust,Tirur",Pulikodan Krishnan,,,3,,,Malayalam,Malayalam,,,,,,,,,1,,,Complete,4,,,,,,Plant Products -> Palm leaf / ताड़ पत्र,,Āyurveda,,,29/11/2007,,,No,,,,,No,No,,,,,,,manus_dt:,,
Mēkam Iruvatukku Maruntu,MUI000061390,Mahabharata Samshodhan Pratisthan catalogue,IMHD,,,1390,,,Tamil,Tamil,,,Tamil,Tamil,,,Tamil,Tamil,H7,,,Complete,15,30,3,26.5,3,,Plant Products -> Palm leaf / ताड़ पत्र,"Bad, Brittle",,,,10/06/2002,,,No,,,,,No,No,,,,,,,manus_dt:,,
Madhyasiddhānta Koumudi,HUO000481409,"Kannada University, Hampi-1",(PS 114) Preservation of Manuscripts & Rare Books,,,1409,,,Kannada,Kannada,,,,,,,,,361,4,,Complete,,112,,21,15,15,Plant Products -> Paper / कागज,,,,,27/11/2006,,,No,,,,,No,No,,,,,,,manus_dt:,,
Kārikāvaḷi,HUO000481410,"Kannada University, Hampi-1",(PS 114) Preservation of Manuscripts & Rare Books,,,1410,,,Kannada,Kannada,,,,,,,,,356,1,,Complete,,16,,35,13,13,Plant Products -> Paper / कागज,,Ācāra,,,27/11/2006,,,No,,,,,No,No,,,,,,,manus_dt:,,
Jyōtiṣya Līlāvati Ślōka,HUO000661647,"Kannada University, Hampi-1",Kannada Adhyāyanapīṭa (KRI) Dharwad,,,1647,,,Kannada,Kannada,,,,,,,,,1919,1,,Complete,20,40,,22,16,16,Plant Products -> Paper / कागज,,Jyotiṣa,,,31/03/2007,,,No,,,,,No,No,,,,,,,manus_dt:,,
Pōgarnāḍī1315,SCO000181509,"Sri Chandrashekharendra Saraswati Viswa Mahavidyalaya,Enathur",Bogar Nadi jothida nilayam,,,1509,Pōgar,Not Available,Tamil,Tamil,Not Available,Not Available,,,,,,,1315,KM   1315,,Complete,22,44,No missing portion,18,3,,Plant Products -> Palm leaf / ताड़ पत्र,Good,Jyotiṣa,,,,,,No,,,,,No,No,,,,,,,manus_dt: Unknown,,
Maccamunināḍi 1304,SCO000131004,"Sri Chandrashekharendra Saraswati Viswa Mahavidyalaya,Enathur",Maccamuni jothidanilayam,,,1004,Maccamuni,Not Available,Tamil,Tamil,Not Available,Not Available,,,,,,,1304,MN 1304,,Complete,43,86,No missing portion,18,3,,Plant Products -> Palm leaf / ताड़ पत्र,Good,Jyotiṣa,,,,,,No,,,,,No,No,,,,,,,manus_dt: Unknown,,
Ācaraṇeya Vacana,HUO000661646,"Kannada University, Hampi-1",Kannada Adhyāyanapīṭa (KRI) Dharwad,,,1646,,,Kannada,Kannada,,,,,,,,,1973,5,,Complete,9,18,,18,6,6,Plant Products -> Palm leaf / ताड़ पत्र,,Āgama,,,31/03/2007,,,No,,,,,No,No,,,,,,,manus_dt:,,
Cīkītṣavidhī,TTI014084,"Thunchan Memorial Trust,Tirur",Rajan P.,Rakthachardhi,,4,,,Sanskrit,Malayalam,,,,,,,,,,,,Complete,3,,,,,,Plant Products -> Palm leaf / ताड़ पत्र,,Āyurveda,,,22/12/2007,,,No,,,,,No,No,,,,,,,manus_dt:,,
