title,manuscript_id,mrc_name,institute_name,other_title,title_other_languages,record_number,author,scribe,language,script,commentary,commentator,commentary_language,script_commentary,sub_commentary,sub_commentator,sub_commentary_language,sub_commentary_script,bundle_number,manuscript_number,digitization,complete_incomplete,folios_number,pages_number,missing_portion_folios,size_length,size_width,size_height,material,condition,subject_1,subject_2,subject_3,data_collection_date,manuscript_date_samvat,manuscript_date_century,illustrations,illustrations_number,illustrations_type,illustrations_quality,manuscript_type,landscape_view,awarded_manuscript,awarded_manuscript_order,lines_number_per_page,beginning_line,ending_line,colophon,description,extra_remarks,christian_era,filename
Bhāgavata (Saptamaskandha),IGI2324739,"Indira Gandhi National Centre for the Arts, Delhi","Umanatha Satpathy, Chandaragan",,,39,Jagannāthadāsa,Niramaṇisatpathy,Oriya,Oriya,,,,,,,,,17,,,Complete,64,128,,390,2.5,,Plant Products -> Palm leaf / ताड़ पत्र,,Purāṇa,,,22/05/2006,,,No,,,,,No,No,,,,,,,manus_dt:,,
Lalitārcanacandrikā,IGI0000488080,"Indira Gandhi National Centre for the Arts, Delhi","S.B.L, Varanasi",,,88080,Prakāśānandanātha,,Sanskrit,Devanagari,,,,,,,,,,89081,,Complete,94,,,,,,Plant Products -> Paper / कागज,,Tantra,,,15/03/2005,,,No,,,,,No,No,,,,,,,manus_dt:,,
Pālā (Chanda),IGI232498,"Indira Gandhi National Centre for the Arts, Delhi","Debendra Nath Mohapatra,Gopinathpur Sasan",,,8,,,Oriya,Oriya,,,,,,,,,4,1,,Incomplete,50,100,,4,54,,Plant Products -> Palm leaf / ताड़ पत्र,"Bad, Brittle",Nāṭya,,,22/05/2006,,,No,,,,,No,No,,,,,,,manus_dt:,,
Viśvasāratantra,IGI0000488078,"Indira Gandhi National Centre for the Arts, Delhi","S.B.L, Varanasi",,,88078,,,Sanskrit,,,,,,,,,,,89078,,Complete,30,,,,,,Plant Products -> Paper / कागज,,Tantra,,,15/03/2005,,,No,,,,,No,No,,,,,,,manus_dt:,,
Mahāpīṭhagamanavidhi,IGI0000488079,"Indira Gandhi National Centre for the Arts, Delhi","S.B.L, Varanasi",,,88079,,,Sanskrit,,,,,,,,,,,89079,,Complete,2,,,,,,Plant Products -> Paper / कागज,,Tantra,,,15/03/2005,,,No,,,,,No,No,,,,,,,manus_dt:,,
Vaiṣākhadīdwādaśamāsahomamantra,IGI2324825,"Indira Gandhi National Centre for the Arts, Delhi","Ramesh Chandra Mishra, Damanpur",,,25,,,Sanskrit,Oriya,,,,,,,,,12,12144,,Complete,1,2,,32,2.5,,Plant Products -> Palm leaf / ताड़ पत्र,,Mantra,,,22/05/2006,,,No,,,,,No,No,,,,,,,manus_dt:,,
Suryanārāyaṇapālapūjā (Caturthaskandha),IGI2324740,"Indira Gandhi National Centre for the Arts, Delhi","Umanatha Satpathy, Chandaragan",,,40,,,Oriya,Oriya,,,,,,,,,8,8/4,,Complete,11,21,,30,3,,Plant Products -> Palm leaf / ताड़ पत्र,,Kāvya,,,22/05/2006,,,No,,,,,No,No,,,,,,,manus_dt:,,
Raktasarkarā,IGO019193,"Indira Gandhi National Centre for the Arts, Delhi","Basudev gadi, Ghodanga",,,3,,,Oriya,Oriya,,,,,,,,,64,64/5,,Incomplete,1,2,,25,3cm,,Plant Products -> Palm leaf / ताड़ पत्र,"Bad, Worm eaten",Āyurveda,,,23/05/2006,,,No,,,,,No,No,,,,,,,manus_dt:,,
Nirukta(13Adhyāya),IGI0000488081,"Indira Gandhi National Centre for the Arts, Delhi","S.B.L, Varanasi",,,88081,,,Sanskrit,Devanagari,,,,,,,,,,2166,,Complete,20,,,,,,Plant Products -> Paper / कागज,,Veda,,,31/03/2005,,,No,,,,,No,No,,,,,,,manus_dt:,,
Mahābhārata (Aṣṭādaśakhaṇḍa),IGI1502456,"Indira Gandhi National Centre for the Arts, Delhi","Ramachandra Tripathy, Sasana",,,56,Sāralādāsa,Udanātha,Oriya,Oriya,,,,,,,,,53,53,,Complete,130,260,,30,3,,Plant Products -> Palm leaf / ताड़ पत्र,"Bad, Worm eaten",Itihāsa,,,22/05/2006,,,No,,,,,No,No,,,,,,,manus_dt: 1800 Sāla,,
