title,manuscript_id,mrc_name,institute_name,other_title,title_other_languages,record_number,author,scribe,language,script,commentary,commentator,commentary_language,script_commentary,sub_commentary,sub_commentator,sub_commentary_language,sub_commentary_script,bundle_number,manuscript_number,digitization,complete_incomplete,folios_number,pages_number,missing_portion_folios,size_length,size_width,size_height,material,condition,subject_1,subject_2,subject_3,data_collection_date,manuscript_date_samvat,manuscript_date_century,illustrations,illustrations_number,illustrations_type,illustrations_quality,manuscript_type,landscape_view,awarded_manuscript,awarded_manuscript_order,lines_number_per_page,beginning_line,ending_line,colophon,description,extra_remarks,christian_era,filename
Gopālasundarīmantrakavaca,BOO000013843,"Bhandarkar Oriental Research Institute, Pune",Bhandarkar Oriental Research Institute,,,3843,,,,,,,,,,,,,,565-1892-95,Yes,,,29,,,,,,"Bad, Worm eaten",,,,22/03/2016,,,No,,,,,No,No,,,,,,,manus_dt:,,Gopālasundarīmantrakavaca_565-1892-95.pdf
Gāyatrīstavarājahradaya va sahastranāma,BOO000013846,"Bhandarkar Oriental Research Institute, Pune",Bhandarkar Oriental Research Institute,,,3846,,,,,,,,,,,,,,480-1895-98,Yes,,,87,,,,,,"Bad, Worm eaten",,,,22/03/2016,,,No,,,,,No,No,,,,,,,manus_dt:,,Gāyatrīstavarājahradaya_va_sahastranāma_480-1895-98.pdf
Santsajaliya with sankarai bhainy,BOO000013844,"Bhandarkar Oriental Research Institute, Pune",Bhandarkar Oriental Research Institute,,,3844,,,,,,,,,,,,,,306-1895-98,Yes,,,123,,,,,,"Bad, Worm eaten",,,,22/03/2016,,,No,,,,,No,No,,,,,,,manus_dt:,,
Santsajaliya with sankarai bhainy,BOO000013844,"Bhandarkar Oriental Research Institute, Pune",Bhandarkar Oriental Research Institute,,,3844,,,,,,,,,,,,,,306-1895-98,Yes,,,123,,,,,,"Bad, Worm eaten",,,,22/03/2016,,,No,,,,,No,No,,,,,,,manus_dt:,,
Bhūtdamartantra,BOO000013845,"Bhandarkar Oriental Research Institute, Pune",Bhandarkar Oriental Research Institute,,,3845,,,,,,,,,,,,,,499-1895-98,Yes,,,149,,,,,,"Bad, Worm eaten",,,,22/03/2016,,,No,,,,,No,No,,,,,,,manus_dt:,,Bhūtdamartantra_499-1895-98.pdf
Bhūtdamartantra,BOO000013845,"Bhandarkar Oriental Research Institute, Pune",Bhandarkar Oriental Research Institute,,,3845,,,,,,,,,,,,,,499-1895-98,Yes,,,149,,,,,,"Bad, Worm eaten",,,,22/03/2016,,,No,,,,,No,No,,,,,,,manus_dt:,,Bhūtdamartantra_499-1895-98.pdf
Gāyatrīstavarājahradaya va sahastranāma,BOO000013846,"Bhandarkar Oriental Research Institute, Pune",Bhandarkar Oriental Research Institute,,,3846,,,,,,,,,,,,,,480-1895-98,Yes,,,87,,,,,,"Bad, Worm eaten",,,,22/03/2016,,,No,,,,,No,No,,,,,,,manus_dt:,,Gāyatrīstavarājahradaya_va_sahastranāma_480-1895-98.pdf
Santsajaliya with sankarai bhainy,BOO000013844,"Bhandarkar Oriental Research Institute, Pune",Bhandarkar Oriental Research Institute,,,3844,,,,,,,,,,,,,,306-1895-98,Yes,,,123,,,,,,"Bad, Worm eaten",,,,22/03/2016,,,No,,,,,No,No,,,,,,,manus_dt:,,
Bhūtdamartantra,BOO000013845,"Bhandarkar Oriental Research Institute, Pune",Bhandarkar Oriental Research Institute,,,3845,,,,,,,,,,,,,,499-1895-98,Yes,,,149,,,,,,"Bad, Worm eaten",,,,22/03/2016,,,No,,,,,No,No,,,,,,,manus_dt:,,Bhūtdamartantra_499-1895-98.pdf
Gāyatrīstavarājahradaya va sahastranāma,BOO000013846,"Bhandarkar Oriental Research Institute, Pune",Bhandarkar Oriental Research Institute,,,3846,,,,,,,,,,,,,,480-1895-98,Yes,,,87,,,,,,"Bad, Worm eaten",,,,22/03/2016,,,No,,,,,No,No,,,,,,,manus_dt:,,Gāyatrīstavarājahradaya_va_sahastranāma_480-1895-98.pdf
Līlāvatīsūtraṭīkā,BOO000013847,"Bhandarkar Oriental Research Institute, Pune",Bhandarkar Oriental Research Institute,,,3847,,,,,,,,,,,,,,571-1895-1902,Yes,,,105,,,,,,"Bad, Worm eaten",,,,17/03/2016,,,No,,,,,No,No,,,,,,,manus_dt:,,Līlāvatīsūtraṭīkā_571-1895-1902.pdf
Līlāvatīsūtraṭīkā,BOO000013847,"Bhandarkar Oriental Research Institute, Pune",Bhandarkar Oriental Research Institute,,,3847,,,,,,,,,,,,,,571-1895-1902,Yes,,,105,,,,,,"Bad, Worm eaten",,,,17/03/2016,,,No,,,,,No,No,,,,,,,manus_dt:,,Līlāvatīsūtraṭīkā_571-1895-1902.pdf
Līlāvatīvivaraṇama,BOO000013848,"Bhandarkar Oriental Research Institute, Pune",Bhandarkar Oriental Research Institute,,,3848,,,,,,,,,,,,,,570-1895-1902,Yes,,,159,,,,,,"Bad, Worm eaten",,,,17/03/2016,,,No,,,,,No,No,,,,,,,manus_dt:,,Līlāvatīvivaraṇama_570-1895-1902.pdf
Līlāvatīsūtraṭīkā,BOO000013847,"Bhandarkar Oriental Research Institute, Pune",Bhandarkar Oriental Research Institute,,,3847,,,,,,,,,,,,,,571-1895-1902,Yes,,,105,,,,,,"Bad, Worm eaten",,,,17/03/2016,,,No,,,,,No,No,,,,,,,manus_dt:,,Līlāvatīsūtraṭīkā_571-1895-1902.pdf
Paryanicatasaṁkalpa,BOO000013849,"Bhandarkar Oriental Research Institute, Pune",Bhandarkar Oriental Research Institute,,,3849,,,,,,,,,,,,,,578-1883-84,,,,7,,,,,,"Bad, Worm eaten",,,,12/01/2016,,,No,,,,,No,No,,,,,,,manus_dt:,,
Līlāvatīvivaraṇama,BOO000013848,"Bhandarkar Oriental Research Institute, Pune",Bhandarkar Oriental Research Institute,,,3848,,,,,,,,,,,,,,570-1895-1902,Yes,,,159,,,,,,"Bad, Worm eaten",,,,17/03/2016,,,No,,,,,No,No,,,,,,,manus_dt:,,Līlāvatīvivaraṇama_570-1895-1902.pdf
Līlāvatīvivaraṇama,BOO000013848,"Bhandarkar Oriental Research Institute, Pune",Bhandarkar Oriental Research Institute,,,3848,,,,,,,,,,,,,,570-1895-1902,Yes,,,159,,,,,,"Bad, Worm eaten",,,,17/03/2016,,,No,,,,,No,No,,,,,,,manus_dt:,,Līlāvatīvivaraṇama_570-1895-1902.pdf
Paryanicatasaṁkalpa,BOO000013849,"Bhandarkar Oriental Research Institute, Pune",Bhandarkar Oriental Research Institute,,,3849,,,,,,,,,,,,,,578-1883-84,,,,7,,,,,,"Bad, Worm eaten",,,,12/01/2016,,,No,,,,,No,No,,,,,,,manus_dt:,,
Paryanicatasaṁkalpa,BOO000013849,"Bhandarkar Oriental Research Institute, Pune",Bhandarkar Oriental Research Institute,,,3849,,,,,,,,,,,,,,578-1883-84,,,,7,,,,,,"Bad, Worm eaten",,,,12/01/2016,,,No,,,,,No,No,,,,,,,manus_dt:,,
Bhāgavatamahāpurāṇa,IGO001563159,"Indira Gandhi National Centre for the Arts, Delhi",K.S.D.S.V.V. Darbhanga,,,3159,Vedavyāsa,,Sanskrit,Devanagari,,,Not Available,Not Available,,,Not Available,Not Available,,1692,,Incomplete,41,,,14,6,,Plant Products -> Paper / कागज,,Purāṇa,,,26/08/2005,,,No,,,,,No,No,,,,,,,manus_dt:,,
Pañcanadamāhātmya Brahmavaivatīrtha,IGO001563160,"Indira Gandhi National Centre for the Arts, Delhi",K.S.D.S.V.V. Darbhanga,,,3160,Vyāsa,,Sanskrit,Devanagari,,,Not Available,Not Available,,,Not Available,Not Available,,1670,,Complete,144,,,13  1/2,4,,Plant Products -> Paper / कागज,Bad,Māhātmya,,,26/08/2005,,,No,,,,,No,No,,,,,,,manus_dt: 1743 Vṛṣasamvatsara,,
Dharmapravṛtti,IGO001563161,"Indira Gandhi National Centre for the Arts, Delhi",K.S.D.S.V.V. Darbhanga,,,3161,,,Sanskrit,Devanagari,,,Not Available,Not Available,,,Not Available,Not Available,,193,,Incomplete,4,,,13,5.5,,Plant Products -> Paper / कागज,"Bad, Broken",,,,26/08/2005,,,No,,,,,No,No,,,,,,,manus_dt:,,
Ā. Śrautasūtra,IGI0001666,"Indira Gandhi National Centre for the Arts, Delhi","Gangadhar Dev, Durga gath, Varanasi",,,66,,,Sanskrit,Not Available,,,Not Available,Not Available,,,Not Available,Not Available,,,,Complete,,,,,,,Plant Products -> Paper / कागज,,Veda,,,13/09/2005,,,No,,,,,No,No,,,,,,,manus_dt:,,
Sarpagareḍī,IGI046181,"Indira Gandhi National Centre for the Arts, Delhi","Sahiba Thela,Sinapali",,,1,,,Oriya,,,,,,,,,,,,,Complete,,80,,,,,,,Not Available,,,07/11/2005,,,No,,,,,No,No,,,,,,,manus_dt: 100yrsold,,
Vaidya Darpaṇā,IGI002071,"Indira Gandhi National Centre for the Arts, Delhi","Shivashankar Shukla, Seshapur",,,1,Kālikā Prasāda,,Sanskrit,Devanagari,,,,Not Available,,,Not Available,Not Available,,,,Complete,508,,,,,,Plant Products -> Paper / कागज,"Bad, Brittle",Not Available,,,13/09/2005,,,No,,,,,No,No,,,,,,,manus_dt:,,
Ai. Brāhamaṇa,IGI0001667,"Indira Gandhi National Centre for the Arts, Delhi","Gangadhar Dev, Durga gath, Varanasi",,,67,,,Sanskrit,Not Available,,,Not Available,Not Available,,,Not Available,Not Available,,,,Complete,,,,,,,Plant Products -> Paper / कागज,,Veda,,,13/09/2005,,,No,,,,,No,No,,,,,,,manus_dt:,,
Sāṅkhyāyanatantra,IGO001563162,"Indira Gandhi National Centre for the Arts, Delhi",K.S.D.S.V.V. Darbhanga,,,3162,,,Sanskrit,Devanagari,,,Not Available,Not Available,,,Not Available,Not Available,,2258,,Incomplete,48,,,8,4,,Plant Products -> Paper / कागज,,Tantra,,,26/08/2005,,,No,,,,,No,No,,,,,,,manus_dt:,,
Prāyaścittaviveka,IGO001563163,"Indira Gandhi National Centre for the Arts, Delhi",K.S.D.S.V.V. Darbhanga,,,3163,Śūlapāṇi,,Sanskrit,Tirhuta/Mithilakshar‎,,,Not Available,Not Available,,,Not Available,Not Available,,603,,Complete,10,,,11,4,,Plant Products -> Paper / कागज,Bad,,,,26/08/2005,,,No,,,,,No,No,,,,,,,manus_dt:,,
Vṛuddhachankyam with ṭīkā,BOO000013850,"Bhandarkar Oriental Research Institute, Pune",Bhandarkar Oriental Research Institute,,,3850,,,,,,,,,,,,,,420-1895-1902,Yes,,,33,,,,,,"Bad, Worm eaten",,,,23/03/2016,,,No,,,,,No,No,,,,,,,manus_dt:,,Vṛuddhachankyam_with_ṭīkā_420-1895-1902.pdf
Vṛuddhachankyam with ṭīkā,BOO000013850,"Bhandarkar Oriental Research Institute, Pune",Bhandarkar Oriental Research Institute,,,3850,,,,,,,,,,,,,,420-1895-1902,Yes,,,33,,,,,,"Bad, Worm eaten",,,,23/03/2016,,,No,,,,,No,No,,,,,,,manus_dt:,,Vṛuddhachankyam_with_ṭīkā_420-1895-1902.pdf
Vṛuddhachankyam with ṭīkā,BOO000013850,"Bhandarkar Oriental Research Institute, Pune",Bhandarkar Oriental Research Institute,,,3850,,,,,,,,,,,,,,420-1895-1902,Yes,,,33,,,,,,"Bad, Worm eaten",,,,23/03/2016,,,No,,,,,No,No,,,,,,,manus_dt:,,Vṛuddhachankyam_with_ṭīkā_420-1895-1902.pdf
Śyāmāpaddhati,IGO001563164,"Indira Gandhi National Centre for the Arts, Delhi",K.S.D.S.V.V. Darbhanga,,,3164,,,Sanskrit,Tirhuta/Mithilakshar‎,,,Not Available,Not Available,,,Not Available,Not Available,,2228,,Complete,10,,,9,3.25,,Plant Products -> Paper / कागज,,Tantra,,,26/08/2005,,,No,,,,,No,No,,,,,,,"manus_dt: Sākā 1624, San 1210",,
Mālāsaṃskāra,IGO001563165,"Indira Gandhi National Centre for the Arts, Delhi",K.S.D.S.V.V. Darbhanga,,,3165,,,Sanskrit,Tirhuta/Mithilakshar‎,,,Not Available,Not Available,,,Not Available,Not Available,,618,,Complete,3,,,6,3,,Plant Products -> Paper / कागज,,,,,26/08/2005,,,No,,,,,No,No,,,,,,,manus_dt:,,
Nārīkeliamṛta,IGI183231,"Indira Gandhi National Centre for the Arts, Delhi","Ratnakar Dash, Paikasta",,,1,,,Oriya,Oriya,,,,,,,,,3,3/8,,Complete,1,2,,32,3,,Plant Products -> Palm leaf / ताड़ पत्र,"Bad, Worm eaten",Āyurveda,,,21/03/2006,,,No,,,,,No,No,,,,,,,manus_dt:,,
Nayāyasiddhantamaṅjari,IGO001563166,"Indira Gandhi National Centre for the Arts, Delhi",K.S.D.S.V.V. Darbhanga,,,3166,Jānakīnātha,,Sanskrit,Devanagari,,,Not Available,Not Available,,,Not Available,Not Available,,1370,,Complete,15,8,,8,4,,Plant Products -> Paper / कागज,,Nyāya,,,26/08/2005,,,No,,,,,No,No,,,,,,,manus_dt:,,
Guladastā -e - Hārmonium,IGO000773,"Indira Gandhi National Centre for the Arts, Delhi","P.V.D.Tri. Rajkiya Zila  Pustakalaya,Unnav",,,3,,,Urdu,Persian,,,Not Available,Not Available,,,Not Available,Not Available,1,3,,Complete,27,54,,8,4,,Plant Products -> Paper / कागज,"Bad, Brittle",Sangīta,,,12/09/2005,,,No,,,,,No,No,,,,,,,manus_dt:,,
Anumati Saṅgati,IGO001563167,"Indira Gandhi National Centre for the Arts, Delhi",K.S.D.S.V.V. Darbhanga,,,3167,Kṛṣṇabhaṭṭa,,Sanskrit,Devanagari,,,Not Available,Not Available,,,Not Available,Not Available,,1303,,Complete,73,,,12,4,,,,Nyāya,,,26/08/2005,,,No,,,,,No,No,,,,,,,manus_dt:,,
