title,manuscript_id,mrc_name,institute_name,other_title,title_other_languages,record_number,author,scribe,language,script,commentary,commentator,commentary_language,script_commentary,sub_commentary,sub_commentator,sub_commentary_language,sub_commentary_script,bundle_number,manuscript_number,digitization,complete_incomplete,folios_number,pages_number,missing_portion_folios,size_length,size_width,size_height,material,condition,subject_1,subject_2,subject_3,data_collection_date,manuscript_date_samvat,manuscript_date_century,illustrations,illustrations_number,illustrations_type,illustrations_quality,manuscript_type,landscape_view,awarded_manuscript,awarded_manuscript_order,lines_number_per_page,beginning_line,ending_line,colophon,description,extra_remarks,christian_era,filename
चतुर्विंशति जिनस्तोत्र,AAO00082365,Dev Kumar Jain Oeirnetal Research Institute,श्री दिगम्बर जैन बड़ा मंदिर,,,365,-,,Sanskrit,Devanagari,,,,,,,,,,,,,1,,,22,18,,Plant Products -> Paper / कागज,,Jaina,,,16/08/2004,,,No,,,,,No,No,,,,,,,manus_dt:,,
गणेशपुराण-  पूर्णखण्ड,AAO001331361,Dev Kumar Jain Oeirnetal Research Institute,गोपाल नारायण सार्वजनिक लाइब्रेरी,,,1361,-,,Sanskrit,Devanagari,,,,,,,,,,,,Incomplete,1,,,34,21,,Plant Products -> Paper / कागज,,Purāṇa,,,01/06/2005,,,No,,,,,No,No,,,,,,,manus_dt:,,
सोलहकारण आरती,AAO00154225,Dev Kumar Jain Oeirnetal Research Institute,श्री पार्श्वनाथ जिनालय,,,225,द्यानतराय,,Hindi,Devanagari,,,,,,,,,,,,Incomplete,1,,,20,21,,Plant Products -> Paper / कागज,,Jaina,,,22/07/2004,,,No,,,,,No,No,,,,,,,manus_dt:,,
पद्यपुराण,AAO00092123,Dev Kumar Jain Oeirnetal Research Institute,श्री सुमतिनाथ दि0 जैन मंदिर,,,123,श्री रविषेणाचार्य,,Hindi,Devanagari,,बाखतमल्ल,,,,,,,,,,Incomplete,1,,,33,18,,Plant Products -> Paper / कागज,,Purāṇa,,,06/01/2005,,,No,,,,,No,No,,,,,,,manus_dt:,,
चत्वारी दंडक,AAO00159350,Dev Kumar Jain Oeirnetal Research Institute,श्री दिगम्बर जैन मंदिर,,,350,दौलतराम,,Hindi,Devanagari,,,,,,,,,,,,Incomplete,1,,,25,10,,Plant Products -> Paper / कागज,,Jaina,,,30/07/2004,,,No,,,,,No,No,,,,,,,manus_dt:,,
गृहारम्भमहुर्त,AAO0010080,Dev Kumar Jain Oeirnetal Research Institute,ललीत नारायण मिश्र मिथिला वि0 वि0,,,80,-,,Sanskrit,Devanagari,,,,,,,,,,,,Incomplete,1,,,24,12,,Plant Products -> Paper / कागज,,Jyotiṣa,,,08/02/2005,,,No,,,,,No,No,,,,,,,manus_dt:,,
आराधना प्रतिबोध,AAO0017984,Dev Kumar Jain Oeirnetal Research Institute,श्री दिगम्बर जैन मंदिर,,,84,-,,Sanskrit,Devanagari,,,,,,,,,,,,Incomplete,1,,,24,12,,Plant Products -> Paper / कागज,,Dharmaśāstra,,,02/03/2005,,,No,,,,,No,No,,,,,,,manus_dt:,,
चर्चासार,AAO00092124,Dev Kumar Jain Oeirnetal Research Institute,श्री सुमतिनाथ दि0 जैन मंदिर,,,124,भूधरदास,,Hindi,Devanagari,,,,,,,,,,,,,1,,,32,21,,Plant Products -> Paper / कागज,,Jaina,,,10/01/2005,,,No,,,,,No,No,,,,,,,manus_dt:,,
जैनगायत्री,AAO00015313,Dev Kumar Jain Oeirnetal Research Institute,श्री महावीर दि0 जैन मन्दिर,,,313,-,,Sanskrit,Devanagari,,,,,,,,,,,,Incomplete,1,,,,,,Plant Products -> Paper / कागज,,Jaina,,,15/05/2005,,,No,,,,,No,No,,,,,,,manus_dt:,,
हस्तीसञ्जमछन्द,AAO00075468,Dev Kumar Jain Oeirnetal Research Institute,श्री नेमीनाथ दिगम्बर जैन मंदिर,,,468,-,,Sanskrit,Devanagari,,,,,,,,,,,,Incomplete,1,,,12,11,,Plant Products -> Paper / कागज,,Kāvya,,,15/06/2004,,,No,,,,,No,No,,,,,,,manus_dt:,,
धरणेन्द्रपूजा,AAO00060951,Dev Kumar Jain Oeirnetal Research Institute,श्री गुलाब कुमारी लाइब्रेरी,,,951,-,,Sanskrit,Devanagari,,,,,,,,,,,,Incomplete,1,,,22,11,,Plant Products -> Paper / कागज,,Jaina,,,15/03/2004,,,No,,,,,No,No,,,,,,,manus_dt:,,
चन्द्र प्रभु पूजा,AAO00176120,Dev Kumar Jain Oeirnetal Research Institute,श्री दिगम्बर जैन मंदिर,,,120,-,,Hindi,Devanagari,,,,,,,,,,,,Incomplete,1,,,26,13,,Plant Products -> Paper / कागज,,Dharmaśāstra,,,21/02/2005,,,No,,,,,No,No,,,,,,,manus_dt:,,
नरक दुख वर्णन,AAO00103154,Dev Kumar Jain Oeirnetal Research Institute,पार्श्व नाथ जिनालय,,,154,-,,Hindi,Devanagari,,,,,,,,,,,,Incomplete,1,,,26,20,,Plant Products -> Paper / कागज,,Dharmaśāstra,,,11/02/2005,,,No,,,,,No,No,,,,,,,manus_dt:,,
पद्मावती कल्प,AAO00089769,Dev Kumar Jain Oeirnetal Research Institute,श्री पार्श्वनाथ विद्यापीठ,,,769,-,,Sanskrit,Devanagari,,,,,,,,,,,,Incomplete,1,,,21,10,,Plant Products -> Paper / कागज,,Jaina,,,01/10/2004,,,No,,,,,No,No,,,,,,,manus_dt:,,
वीस तीर्थंकर पूजा,AAO00144214,Dev Kumar Jain Oeirnetal Research Institute,श्री दि0 जैन पंचायती गली मंदिर,,,214,-,,Sanskrit,Devanagari,,,,,,,,,,,,Incomplete,1,,,23,14,,Plant Products -> Paper / कागज,,Jaina,,,25/01/2005,,,No,,,,,No,No,,,,,,,manus_dt:,,
कलिकूण्डपूजा,AAO00075469,Dev Kumar Jain Oeirnetal Research Institute,श्री नेमीनाथ दिगम्बर जैन मंदिर,,,469,-,,Sanskrit,Devanagari,,,,,,,,,,,,Incomplete,1,,,27,16,,Plant Products -> Paper / कागज,,Jaina,,,21/06/2004,,,No,,,,,No,No,,,,,,,manus_dt:,,
