title,manuscript_id,mrc_name,institute_name,other_title,title_other_languages,record_number,author,scribe,language,script,commentary,commentator,commentary_language,script_commentary,sub_commentary,sub_commentator,sub_commentary_language,sub_commentary_script,bundle_number,manuscript_number,digitization,complete_incomplete,folios_number,pages_number,missing_portion_folios,size_length,size_width,size_height,material,condition,subject_1,subject_2,subject_3,data_collection_date,manuscript_date_samvat,manuscript_date_century,illustrations,illustrations_number,illustrations_type,illustrations_quality,manuscript_type,landscape_view,awarded_manuscript,awarded_manuscript_order,lines_number_per_page,beginning_line,ending_line,colophon,description,extra_remarks,christian_era,filename
Karnakasanipata cikitśā,IGO001331648,"Indira Gandhi National Centre for the Arts, Delhi","Orissa State Museum,Kalpana Sqr Bhubaneswar",,,1648,,,Oriya,Oriya,,,Not Available,Not Available,,,Not Available,Not Available,,292,,Complete,107,314,,,,,Plant Products -> Paper / कागज,,Āyurveda,,,22/06/2005,,,No,,,,,No,No,,,,,,,manus_dt:,,
Vyādhichikitsā,IGO001331654,"Indira Gandhi National Centre for the Arts, Delhi","Orissa State Museum,Kalpana Sqr Bhubaneswar",,,1654,,,Oriya,Oriya,,,Not Available,Not Available,,,Not Available,Not Available,185,,,Complete,98,195,,,,,Plant Products -> Palm leaf / ताड़ पत्र,"Bad, Worm eaten",Tantra,,,23/06/2005,,,No,,,,,No,No,,,,,,,manus_dt:,,
Khaḍipāṭha,IGO001331650,"Indira Gandhi National Centre for the Arts, Delhi","Orissa State Museum,Kalpana Sqr Bhubaneswar",,,1650,,,Sanskrit,Oriya,,,Not Available,Not Available,,,Not Available,Not Available,,G/34,,Complete,144,288,,,,,Plant Products -> Palm leaf / ताड़ पत्र,,Gaṇita,,,23/06/2005,,,No,,,,,No,No,,,,,,,manus_dt:,,
Mahābhārata  (13th Khāṇḍa ),IGI08432165,"Indira Gandhi National Centre for the Arts, Delhi","Bhagabata Tungi, Sadansam Niali",,,165,,,Oriya,Oriya,,,,,,,,,,,,Incomplete,71,141,,,,,Plant Products -> Palm leaf / ताड़ पत्र,Bad,Itihāsa,,,04/10/2005,,,No,,,,,No,No,,,,,,,manus_dt:,,
Jagamohanagītā,IGO001331649,"Indira Gandhi National Centre for the Arts, Delhi","Orissa State Museum,Kalpana Sqr Bhubaneswar",,,1649,,,Oriya,Oriya,,,Not Available,Not Available,,,Not Available,Not Available,OL/63,OL/63,,Complete,111,221,,,,,Plant Products -> Palm leaf / ताड़ पत्र,"Bad, Worm eaten",Kāvya,,,21/06/2005,,,No,,,,,No,No,,,,,,,manus_dt:,,
Vilaparasamaṅjarivākya,IGO001331652,"Indira Gandhi National Centre for the Arts, Delhi","Orissa State Museum,Kalpana Sqr Bhubaneswar",,,1652,,,Sanskrit,Oriya,,,Not Available,Not Available,,,Not Available,Not Available,,L/158,,Complete,23,46,,,,,Plant Products -> Palm leaf / ताड़ पत्र,,Kāvya,,,22/06/2005,,,No,,,,,No,No,,,,,,,manus_dt:,,
Harivaṃśapurāṇa,IGI127991,"Indira Gandhi National Centre for the Arts, Delhi","Sahadeva Pati,Koranta",,,1,,,Sanskrit,Oriya,,,,,,,,,2,2,,Incomplete,100,200,,3,30cm,,Plant Products -> Palm leaf / ताड़ पत्र,"Bad, Worm eaten",Purāṇa,,,18/11/2005,,,No,,,,,No,No,,,,,,,manus_dt:,,
Mahābhārata,IGO001331653,"Indira Gandhi National Centre for the Arts, Delhi","Orissa State Museum,Kalpana Sqr Bhubaneswar",,,1653,Saraladāsa,,Oriya,Oriya,,,Not Available,Not Available,,,Not Available,Not Available,,3173,,Complete,233,466,,,,,Plant Products -> Palm leaf / ताड़ पत्र,,Purāṇa,,,22/06/2005,,,No,,,,,No,No,,,,,,,manus_dt:,,
Vruhadarāmāyaṇanāmaaṣtamakāṇḍa,IGO001331651,"Indira Gandhi National Centre for the Arts, Delhi","Orissa State Museum,Kalpana Sqr Bhubaneswar",,,1651,,,Oriya,Oriya,,,Not Available,Not Available,,,Not Available,Not Available,V/106,V/106,,Complete,210,420,,,,,Plant Products -> Palm leaf / ताड़ पत्र,,Veda,,,17/06/2005,,,No,,,,,No,No,,,,,,,manus_dt:,,
Mahābhārata,IGI0366563,"Indira Gandhi National Centre for the Arts, Delhi","Srinibas Panigrahi, Govindpur",,,63,,,Oriya,Oriya,,,,,,,,,,25,,Complete,250,500,,18,10,,Plant Products -> Palm leaf / ताड़ पत्र,"Bad, Brittle",Itihāsa,,,04/10/2005,,,No,,,,,No,No,,,,,,,manus_dt:,,
