title,manuscript_id,mrc_name,institute_name,other_title,title_other_languages,record_number,author,scribe,language,script,commentary,commentator,commentary_language,script_commentary,sub_commentary,sub_commentator,sub_commentary_language,sub_commentary_script,bundle_number,manuscript_number,digitization,complete_incomplete,folios_number,pages_number,missing_portion_folios,size_length,size_width,size_height,material,condition,subject_1,subject_2,subject_3,data_collection_date,manuscript_date_samvat,manuscript_date_century,illustrations,illustrations_number,illustrations_type,illustrations_quality,manuscript_type,landscape_view,awarded_manuscript,awarded_manuscript_order,lines_number_per_page,beginning_line,ending_line,colophon,description,extra_remarks,christian_era,filename
Bhāgavata (Dvādaśaskandha),SAI023367,"Sanskrit Academy f Research For Advanced Society through Vedic &amp; Allied Tradition Of India(SARASVATI),Bhadrak",Gopal Tripathy,,,7,Jgannāthadāsa,Sapanreswar tripathy,Oriya,Oriya,,,Oriya,Oriya,,,Oriya,Oriya,7,1,,Complete,103,206,,2,22,,Plant Products -> Palm leaf / ताड़ पत्र,Bad,Purāṇa,,,25/12/2005,,,No,,,,,No,No,,,,,,,manus_dt: 1285sala,,
Bhāgavata (Dvitīyaskandha ),NCI003077,"Saraswati, Bhadrakh",Chitta Ranjan Panda,,,7,Jagannāthadāsa,Seekadebapanda,Oriya,Oriya,,,,,,,,,7,1,,Incomplete,250,250,,46,3.5,,Plant Products -> Palm leaf / ताड़ पत्र,Bad,Purāṇa,,,25/09/2006,,,No,,,,,No,No,,,,,,,manus_dt:,,
Bhāgavata (Dvārkālīlā),OSI0800212,"Orissa State Museum, Bhubaneswar",Bhaskar Mishra,,,12,Jagannāthadāsa,,Oriya,Oriya,,,,,,,,,7,,,Complete,450,900,,,,,Plant Products -> Palm leaf / ताड़ पत्र,,Purāṇa,,,08/04/2007,,,No,,,,,No,No,,,,,,,manus_dt:,,
Bhāgavata (Dvādaśaskandha),OSI040019,"Orissa State Museum, Bhubaneswar",Prafulla Ku. Behera,,,9,Jagannāthadāsa,Dasarath Pattnaik,Oriya,Oriya,,,,,,,,,5,7,,Complete,170,339,,,,,Plant Products -> Palm leaf / ताड़ पत्र,,Purāṇa,,,25/04/2007,,,No,,,,,No,No,,,,,,,manus_dt: 1257 Shal,,
Bhāgavata (Dvitīyaskandha ),NCI003548,"Saraswati, Bhadrakh",Chitta Panda,,,8,Jagannāthadāsa,Seekadebapanda,Oriya,Oriya,,,,,,,,,7,1,,Incomplete,250,250,,46,3.5,,Plant Products -> Palm leaf / ताड़ पत्र,Bad,Purāṇa,,,25/09/2006,,,No,,,,,No,No,,,,,,,manus_dt:,,
Bhāgavata (Dvārikālīlā),NOO019078,"OSM, Bhubaneswar",Bhagavata Tungi (III),,,8,Jagannāthadāsa,,Oriya,Oriya,,,,,,,,,7,,,Complete,188,375,,,,,Plant Products -> Palm leaf / ताड़ पत्र,"Bad, Worm eaten",Purāṇa,,,03/05/2006,,,No,,,,,No,No,,,,,,,manus_dt:,,
Bhāgavata (Dvārikālīlā),SAI020298,"Sanskrit Academy f Research For Advanced Society through Vedic &amp; Allied Tradition Of India(SARASVATI),Bhadrak",Goura Chandra Tripathy,,,8,Jagannāthadāsa,,Oriya,Oriya,,,,,,,,,7,7.1,,Complete,186,356,,38,4,,Plant Products -> Palm leaf / ताड़ पत्र,,Purāṇa,,,02/01/2007,,,No,,,,,No,No,,,,,,,manus_dt:,,
Bhāgavata (Dvārikālīlā),OSI0800813,"Orissa State Museum, Bhubaneswar",Gyanendra Pradhan,,,13,Jagannāthadāsa,,Oriya,Oriya,,,,,,,,,5,1,,Incomplete,96,192,54-59 folios,30,,,Plant Products -> Palm leaf / ताड़ पत्र,Bad,Purāṇa,,,14/04/2007,,,No,,,,,No,No,,,,,,,manus_dt:,,
Bhāgavata (Dvādaśaskandha),NCI0004910,"Saraswati, Bhadrakh",Basudev Mishra,,,10,,Sudarśanadāsa,Oriya,Oriya,,,,,,,,,7,7,,Complete,175,350,,28,3,,Plant Products -> Palm leaf / ताड़ पत्र,,Purāṇa,,,30/09/2006,,,No,,,,,No,No,,,,,,,manus_dt: 1895,,
Bhāgavata (Dvitīyaskandha),NOI0944610,"OSM, Bhubaneswar",Bhagaban Prusty,,,10,Jagannāthadāsa,,Oriya,Oriya,,,,,,,,,5/2,2,,Incomplete,45,90,,,,,Plant Products -> Palm leaf / ताड़ पत्र,Bad,Purāṇa,,,12/04/2006,,,No,,,,,No,No,,,,,,,manus_dt:,,
Bhāgavata (Dvitīyaskandha),OSI000127,"Orissa State Museum, Bhubaneswar",Radhdeshyam Tripathy,,,7,Jagannāthadāsa,Raghunāthadevaśarmā,Oriya,Oriya,,,,,,,,,6,6.02,,Complete,89,177,,32,3,,Plant Products -> Palm leaf / ताड़ पत्र,"Bad, Worm eaten",Purāṇa,,,05/08/2006,,,No,,,,,No,No,,,,,,,manus_dt: 1296,,
Bhāgavata (Dvitīyaskandha),SAI0270310,"Sanskrit Academy f Research For Advanced Society through Vedic &amp; Allied Tradition Of India(SARASVATI),Bhadrak",Gopal Chandra Mishra,,,10,Jagannāthadāsa,,Oriya,Oriya,,,,,,,,,7,1,,Complete,50,100,,46,2.5,,Plant Products -> Palm leaf / ताड़ पत्र,,Purāṇa,,,25/09/2006,,,No,,,,,No,No,,,,,,,manus_dt:,,
Bhāgavata (Dvitīyaskandha),OSI039407,"Orissa State Museum, Bhubaneswar",Baikuntha Mohanty,,,7,Sāralādāsa,,Oriya,Oriya,,,,,,,,,7,,,Complete,7,14,,18,,,Plant Products -> Palm leaf / ताड़ पत्र,Bad,Purāṇa,,,12/04/2007,,,No,,,,,No,No,,,,,,,manus_dt: 18th Cent,,
Bhāgavata (Dvitīyaskandha),SAI018897,"Sanskrit Academy f Research For Advanced Society through Vedic &amp; Allied Tradition Of India(SARASVATI),Bhadrak",Gopinatha Kamila,,,7,,,Oriya,Oriya,,,,,,,,,7,7.1,,Complete,116,237,,41,3.5,,Plant Products -> Palm leaf / ताड़ पत्र,,Purāṇa,,,14/11/2006,,,No,,,,,No,No,,,,,,,manus_dt:,,
Bhāgavata (dvitīyaskandha),NCI001237,"Saraswati, Bhadrakh",Ganesh Gountia,,,7,Jagannāthadāsa,,Oriya,Oriya,,,,,,,,,7,7,,Incomplete,30,60,,35,3,,,Bad,Purāṇa,,,11/10/2006,,,No,,,,,No,No,,,,,,,manus_dt:,,
Bhāgavata (Dvitīyaskandha),NOI2243914,"OSM, Bhubaneswar",Bholi Panda,,,14,Jagannāthadāsa,,Oriya,Oriya,,,,,,,,,,,,Incomplete,31,62,,30,,,Plant Products -> Palm leaf / ताड़ पत्र,Bad,Purāṇa,,,05/04/2006,,,No,,,,,No,No,,,,,,,manus_dt:,,
Bhāgavata (Dvitīyaskandha),OSI040077,"Orissa State Museum, Bhubaneswar",Prafulla Ku. Sahoo,,,7,Jagannāthadāsa,,Oriya,Oriya,,,,,,,,,2,7,,Complete,55,110,,,,,Plant Products -> Palm leaf / ताड़ पत्र,Bad,Purāṇa,,,26/04/2007,,,No,,,,,No,No,,,,,,,manus_dt:,,
Bhāgavata (Dvitīyaskandha),OSI003488,"Orissa State Museum, Bhubaneswar",Nabaghara Pradhan,,,8,,,Oriya,Oriya,,,,,,,,,7,,,Complete,103,,,,,,Plant Products -> Palm leaf / ताड़ पत्र,,Purāṇa,,,12/08/2006,,,No,,,,,No,No,,,,,,,manus_dt:,,
Bhāgavata (Dvitīyaskandha),SAI023387,"Sanskrit Academy f Research For Advanced Society through Vedic &amp; Allied Tradition Of India(SARASVATI),Bhadrak",Pitabash Panda,,,7,Jagannāthadāsa,Dinabandhu panda,Oriya,Oriya,,,Oriya,Oriya,,,Oriya,Oriya,5,1,,Complete,136,272,,2,19,,Plant Products -> Palm leaf / ताड़ पत्र,,Purāṇa,,,25/12/2005,,,No,,,,,No,No,,,,,,,manus_dt: 1319sala,,
Bhāgavata (Dvitīyaskndha),OSI00346177,"Orissa State Museum, Bhubaneswar",Bhimasena Behera,,,177,,,Oriya,Oriya,,,,,,,,,7,,,Complete,116,,,,,,Plant Products -> Palm leaf / ताड़ पत्र,,Purāṇa,,,07/08/2006,,,No,,,,,No,No,,,,,,,manus_dt:,,
