title,manuscript_id,mrc_name,institute_name,other_title,title_other_languages,record_number,author,scribe,language,script,commentary,commentator,commentary_language,script_commentary,sub_commentary,sub_commentator,sub_commentary_language,sub_commentary_script,bundle_number,manuscript_number,digitization,complete_incomplete,folios_number,pages_number,missing_portion_folios,size_length,size_width,size_height,material,condition,subject_1,subject_2,subject_3,data_collection_date,manuscript_date_samvat,manuscript_date_century,illustrations,illustrations_number,illustrations_type,illustrations_quality,manuscript_type,landscape_view,awarded_manuscript,awarded_manuscript_order,lines_number_per_page,beginning_line,ending_line,colophon,description,extra_remarks,christian_era,filename
Begalāmāla Mantram,OKI0022620,"Oriental Research Institute and Manuscripts Library, Thiruvananthapuram","Dr.Hareendran Nair,KKP,March.06",,,20,,,Sanskrit,Grantha,,,,,,,,,1(n),,,Incomplete,4,,,,,,Plant Products -> Palm leaf / ताड़ पत्र,"Bad, Brittle",Mantra,,,03/04/2006,,,No,,,,,No,No,,,,,,,manus_dt:,,
Jānakīstava Rāja Vaṛṇanam,OKO0006380,"Oriental Research Institute and Manuscripts Library, Thiruvananthapuram",The Govt.sanskrit College Shaji Apr 04(3),,,80,,,Sanskrit,Malayalam,,,Not Available,Not Available,,,Not Available,Not Available,,197 C,,Complete,5,,,,,,Plant Products -> Palm leaf / ताड़ पत्र,,Stotra,,,04/04/2005,,,No,,,,,No,No,,,,,,,manus_dt:,,
Cidambara Māhātmyam,OKO0006642,"Oriental Research Institute and Manuscripts Library, Thiruvananthapuram",Cinmaya International Foundation 2,,,42,,,Sanskrit,Grantha,,,Not Available,,,,Not Available,Arabic,34,,,Incomplete,167,,,,,,Plant Products -> Palm leaf / ताड़ पत्र,,Māhātmya,,,07/04/2005,,,No,,,,,No,No,,,,,,,manus_dt:,,
Kāttēri Mantram,TMI004656,"Tanjore Maharaja Serfoji's Saraswati Mahal Library, Thanjavur","Balasubramaniya Thesikar, T.",,,6,,,Tamil,Tamil,,,,,,,,,8,8,,Incomplete,10,20,,13.5,4,,Plant Products -> Palm leaf / ताड़ पत्र,,Mantra,,,02/03/2002,,,No,,,,,No,No,,,,,,,manus_dt:,,
Cadangu,OKI0016569,"Oriental Research Institute and Manuscripts Library, Thiruvananthapuram",Uni.Of Calicut(10)July-05(sudha),,,69,,,Malayalam,Malayalam,,,Not Available,,,,Not Available,,,2918,,Incomplete,93,,,,,,Plant Products -> Palm leaf / ताड़ पत्र,Bad,Gṛhyaprayoga,,,16/08/2005,,,No,,,,,No,No,,,,,,,manus_dt:,,
Jātaka Poruttaṃ,OKO0009480,"Oriental Research Institute and Manuscripts Library, Thiruvananthapuram","Sree Neelakanta Govt.Sanskrit College(1),Shaji Feb 04",,,80,,,Malayalam,Malayalam,,,Not Available,,,,Not Available,,13,31209.B,,Complete,11,,,,,,Plant Products -> Palm leaf / ताड़ पत्र,,Jyotiṣa,,,13/06/2005,,,No,,,,,No,No,,,,,,,manus_dt:,,
Tantraratnam,OKO0049940,"Oriental Research Institute and Manuscripts Library, Thiruvananthapuram",Trp. Skt.College Shaji (11),,,40,Pārthasārathi Miśra,,Sanskrit,Malayalam,,,,,,,,,,T. 227,,Complete,,380,,,,,Plant Products -> Paper / कागज,"Bad, Brittle",Mīmāṃsā,,,15/02/2008,,,No,,,,,No,No,,,,,,,manus_dt:,,
Yantraḥ and Mantraḥ,OKI002849,"Oriental Research Institute and Manuscripts Library, Thiruvananthapuram","Viswambharan Nair, KKP, November 2006",,,9,,,Sanskrit,Malayalam,,,,,,,,,1,,,Complete,,40,"1-9, & 11 pages",,,,Plant Products -> Paper / कागज,,Mantra,,,18/12/2006,,,No,,,,,No,No,,,,,,,manus_dt:,,
Jātakamātṛka,OKO0073247,"Oriental Research Institute and Manuscripts Library, Thiruvananthapuram","ORI,Shaji (Mal-29)",,,47,,,Malayalam,Malayalam,,,,,,,,,,C.155  A,,Complete,8,,,,,,Plant Products -> Palm leaf / ताड़ पत्र,,Jyotiṣa,,,25/07/2008,,,No,,,,,No,No,,,,,,,manus_dt:,,
Nipataēkajitikrodapatra,OKO0029737,"Oriental Research Institute and Manuscripts Library, Thiruvananthapuram",ORI ML MRC KKP NOV 2006,,,37,,,Sanskrit,Malayalam,,,,,,,,,,569 A,,Incomplete,9,,,,,,Plant Products -> Palm leaf / ताड़ पत्र,,,,,03/01/2007,,,No,,,,,No,No,,,,,,,manus_dt:,,
