title,manuscript_id,mrc_name,institute_name,other_title,title_other_languages,record_number,author,scribe,language,script,commentary,commentator,commentary_language,script_commentary,sub_commentary,sub_commentator,sub_commentary_language,sub_commentary_script,bundle_number,manuscript_number,digitization,complete_incomplete,folios_number,pages_number,missing_portion_folios,size_length,size_width,size_height,material,condition,subject_1,subject_2,subject_3,data_collection_date,manuscript_date_samvat,manuscript_date_century,illustrations,illustrations_number,illustrations_type,illustrations_quality,manuscript_type,landscape_view,awarded_manuscript,awarded_manuscript_order,lines_number_per_page,beginning_line,ending_line,colophon,description,extra_remarks,christian_era,filename
Keśavavaijayantī,MLO000063202,"Manuscripts Library, Kolkata",Sanskrit College,Viṣṇusmṛtivivṛtti,,3202,Nandapaṇḍita,,Sanskrit,Devanagari,,,,,,,,,,4513,,Complete,484,,,37.5,11.5,,Plant Products -> Paper / कागज,,Dharmaśāstra / Darsiyāt-i Islāmiyah,,,26/03/2006,,,No,,,,,No,No,,,,,,,manus_dt: Śaka 1740,,
Syāmantakopākhyāna,SSO000021732,"Sampurnanand Sanskrit Visvavidyalaya, Varanasi",Bhirigu Karyalaya,No,,1732,No,N,Sanskrit,Devanagari,No,No,,,,,,,1,1.1,,Incomplete,2-9,No,No,24.5,10.8,,Plant Products -> Paper / कागज,,Kathā/Dāstān/Qiṣṣah,,,29/11/2007,,,No,,,,,No,No,,,,,,,manus_dt: No,,
वैदिकसंहिता (पदसंग्रह),ROI0000515721,"Rajasthan Oriental Research Institute, Jodhpur",05 राजस्थान प्राच्य विद्या प्रतिष्ठान,,,15721,,हरिभाई सूर्यपुर,Sanskrit,Devanagari,,,Not Available,Not Available,,,Not Available,Not Available,,7830,,Complete,155,,,,,,Plant Products -> Paper / कागज,,Veda,,,22/07/2006,,,No,,,,,No,No,,,,,,,manus_dt: 1525वि.स.,,
Sandhyāvidhi,MLO0000212997,"Manuscripts Library, Kolkata",The University of Calcutta,,,12997,,,Sanskrit,Bengali,,,,,,,,,,6547,,Incomplete,1,,,35,8.5,,Plant Products -> Paper / कागज,,Dharmaśāstra / Darsiyāt-i Islāmiyah,,,27/09/2006,,,No,,,,,No,No,,,,,,,manus_dt:,,
Caitanyacaritāmṛtaślokamālā- Ādilīlā,MLO0000212998,"Manuscripts Library, Kolkata",The University of Calcutta,,,12998,Kṛṣṇadāsakavirāja,Kamaladāsa,Sanskrit,Bengali,,,,,,,,,,6548,,Complete,12,,,35,9.5,,Plant Products -> Paper / कागज,,Kāvya/Fann al-Śi‘r,,,27/09/2006,,,No,,,,,No,No,,,,,,,manus_dt: B.S. 1231,,
गीतामाहात्म्य (वाराहपुराणोक्त),BPO0000312504,Lakshman Pustakalaya,लक्ष्मण पुस्तकालय,,,12504,अज्ञात,अज्ञात,,,नहीं,नहीं,,,,,,,,6,,Complete,6,12,नहीं,4,2.2,,Plant Products -> Paper / कागज,"Bad, Brittle",Māhātmya,,,10/10/2007,,,No,,,,,No,No,,,,,,,manus_dt: अज्ञात,,
Citrakūṭamāhātmya,VRO0050026782,Vrindavan Research Institute,Vrindavan Research Institute,,,26782,,,Sanskrit,Devanagari,,,,,,,,,,4255,,Complete,30,60,,33.5,16.5,,Plant Products -> Paper / कागज,"Bad, Brittle",Māhātmya,,,28/02/2007,,,No,,,,,No,No,,,,,,,manus_dt: Saṁ 1888,,
Gsol bsdus,LTI0001012958,"Library of Tibetan Works and Archives, Dharamshala",Library Of Tibetan Works and Archives,,,12958,Rdo bla,,Tibetan,Tibetan,,,Not Available,Not Available,,,Not Available,Not Available,,20658,,Complete,1,,,,,,Plant Products -> Paper / कागज,,Stotra,,,04/10/2005,,,No,,,,,No,No,,,,,,,manus_dt:,,
Ācāranirṇaya,MLO000063203,"Manuscripts Library, Kolkata",Sanskrit College,,,3203,Gopālaśarman,,Sanskrit,Bengali,,,,,,,,,,n4514,,Incomplete,99,,,44,8,,Plant Products -> Paper / कागज,,Dharmaśāstra / Darsiyāt-i Islāmiyah,,,26/03/2006,,,No,,,,,No,No,,,,,,,manus_dt:,,
गीता (अष्टादशोsध्याय),BPO0000312505,Lakshman Pustakalaya,लक्ष्मण पुस्तकालय,,,12505,अज्ञात,अज्ञात,,,नहीं,नहीं,,,,,,,,7,,Complete,11,22,नहीं,4,2.2,,Plant Products -> Paper / कागज,"Bad, Brittle",Gītā,,,10/10/2007,,,No,,,,,No,No,,,,,,,manus_dt: अज्ञात,,
