title,manuscript_id,mrc_name,institute_name,other_title,title_other_languages,record_number,author,scribe,language,script,commentary,commentator,commentary_language,script_commentary,sub_commentary,sub_commentator,sub_commentary_language,sub_commentary_script,bundle_number,manuscript_number,digitization,complete_incomplete,folios_number,pages_number,missing_portion_folios,size_length,size_width,size_height,material,condition,subject_1,subject_2,subject_3,data_collection_date,manuscript_date_samvat,manuscript_date_century,illustrations,illustrations_number,illustrations_type,illustrations_quality,manuscript_type,landscape_view,awarded_manuscript,awarded_manuscript_order,lines_number_per_page,beginning_line,ending_line,colophon,description,extra_remarks,christian_era,filename
Ōlakāraṇa,TTI0045895,"Thunchan Memorial Trust,Tirur",Vijayan Tamban,,,95,,,Malayalam,Malayalam,,,,,,,,,,,,Complete,1,,,,,,Plant Products -> Palm leaf / ताड़ पत्र,,Sthalapurāṇa,,,21/02/2007,,,No,,,,,No,No,,,,,,,manus_dt:,,
Bairavēsvarana Kāvya,HUO00005573,"Kannada University, Hampi-1","Kannada University, Hampi-1",,,573,Nanjunda,,Kannada,Kannada,,,Abhiri,Arabic,,,Abhiri,Arabic,206,,,Complete,,1,,11,2.5,2.5,Plant Products -> Palm leaf / ताड़ पत्र,,Bhairava,,,15/07/2005,,,No,,,,,No,No,,,,,,,manus_dt:,,
Dakṣhina Ṃoorthi Astānkam,TTI0162715,"Thunchan Memorial Trust,Tirur","Narayanan Namboothiri, Vatakara",,,15,,,Sanskrit,Malayalam,,,,,,,,,60.8,,,Complete,2,,,,,,Plant Products -> Palm leaf / ताड़ पत्र,,Stotra,,,15/09/2008,,,No,,,,,No,No,,,,,,,manus_dt:,,
Kauśikarnāḍī 371,SCO00016663,"Sri Chandrashekharendra Saraswati Viswa Mahavidyalaya,Enathur","Kausikar nadi jothida nilayam, chitirastreet, Srirangam",,,663,Kauśikar,Not Available,Tamil,Tamil,Not Available,Not Available,,,,,,,371,NS  371,,Complete,32,64,No missing portion,15,3,,Plant Products -> Palm leaf / ताड़ पत्र,Good,Jyotiṣa,,,,,,No,,,,,No,No,,,,,,,manus_dt: Unknown,,
Siddhavaitiyam 367,SCO000171140,"Sri Chandrashekharendra Saraswati Viswa Mahavidyalaya,Enathur",Agatiat siddha vaidyasalai,,,1140,,Not Available,Tamil,Tamil,Not Available,Not Available,,,,,,,367,JR 367,,Complete,30,60,No missing portion,18,3,,Plant Products -> Palm leaf / ताड़ पत्र,Good,,,,,,,No,,,,,No,No,,,,,,,manus_dt: Unknown,,
Maluhaṇa Stōtra,HUI00005507,"Kannada University, Hampi-1",GadgaTontadārya Mathada Hastaprati Suchi1,,,507,Gurudēva,1350,Kannada,Kannada,,,Abhiri,Arabic,,,Abhiri,Arabic,50,2,,Complete,,15.21,,6,18,18,Plant Products -> Paper / कागज,,Stotra,,,11/11/2005,,,No,,,,,No,No,,,,,,,manus_dt:,,
Halasya Pūraṇada Nāndyada Nudi,HUO00002346,"Kannada University, Hampi-1",Kannada Adhyayana Pithada Hastaprathi S.6.,,,346,,,Kannada,Kannada,,,Abhiri,Arabic,,,Abhiri,Arabic,S.6,,,Complete,,5,,11.7,5.2,5.2,Plant Products -> Paper / कागज,,Vīraśaiva,,,16/06/2005,,,No,,,,,No,No,,,,,,,manus_dt:,,
Abhinaya,FIO00028510,"French Institute of Pondicherry, Pondicherry",Kuppusvami Sastry Research Institute,,,510,,,Sanskrit,Telugu,,,,,,,,,,353,,Complete,150,,,,,,Plant Products -> Palm leaf / ताड़ पत्र,,Nāṭya,,,07/03/2006,,,No,,,,,No,No,,,,,,,manus_dt:,,
Mangaḷāṣṭaka,HUO00019384,"Kannada University, Hampi-1","Dr. R. C. Hirematha, Suchi-13",,,384,,,Kannada,Kannada,,,,,,,,,1296,1,,Complete,,1.3,,6,4,4,Plant Products -> Paper / कागज,,Āgama,,,27/05/2006,,,No,,,,,No,No,,,,,,,manus_dt:,,
UTTARA RAMAYANAMU,APO000046988,"A.P. Govt. Oriental Manuscripts Library and Research Institute,Hyderabad",apoml hyd,,,6988,KANKANTI PAPARAJU,,Telugu,Telugu,,,,,,,,,4021,T3-379,,Complete,270,540,,44.2,3.2,,Plant Products -> Palm leaf / ताड़ पत्र,,Kāvya,,,20/06/2006,,,No,,,,,No,No,,,,,,,manus_dt:,,
Akattiya Purana Cuttiram,MUO000011661,Mahabharata Samshodhan Pratisthan catalogue,G.O.M.L.R.C,Akastiyar Purana Cuttiram,,1661,Akattiyar,Nil,Tamil,Tamil,Nil,Nil,Tamil,Tamil,,,Tamil,Tamil,T. R. 1014,R. 1484,,Complete,39,77,Nil,35,3,,Plant Products -> Palm leaf / ताड़ पत्र,,Not Available,,,23/03/2005,,,No,,,,,No,No,,,,,,,manus_dt: Nil,,
Agatiyar nāḍī - 376,SCO000151501,"Sri Chandrashekharendra Saraswati Viswa Mahavidyalaya,Enathur",Agathiar Nadi Jothidanilayam,,,1501,Agatiyar,Not Available,Tamil,Tamil,Not Available,Not Available,,,,,,,376,AGA 376,,Complete,27,54,No missing portion,18,3,,Plant Products -> Palm leaf / ताड़ पत्र,,Jyotiṣa,,,,,,No,,,,,No,No,,,,,,,manus_dt: Unknown,,
Ipurīśvara Śataka,HUO00030419,"Kannada University, Hampi-1","Dr. R. C. Hirematha, Suchi-24",,,419,Moggeya Māyidēva,1430,Kannada,Kannada,,,,,,,,,2682,3,,Complete,,80.96,,6.7,1.9,1.9,Plant Products -> Palm leaf / ताड़ पत्र,,Āgama,,,12/06/2006,,,No,,,,,No,No,,,,,,,manus_dt:,,
Sarpa bījasthāpana lakṣaṇa,HUI00403565,"Kannada University, Hampi-1",(PS 405) Sri Śāntavīrasvāmy,,,565,,,Kannada,Kannada,,,,,,,,,44,8,,Complete,1,1,,31,23,23,Plant Products -> Paper / कागज,,Jyotiṣa,,,02/02/2007,,,No,,,,,No,No,,,,,,,manus_dt:,,
Kauśikarnāḍī 378,SCO00016664,"Sri Chandrashekharendra Saraswati Viswa Mahavidyalaya,Enathur","Kausikar nadi jothida nilayam, chitirastreet, Srirangam",,,664,Kauśikar,Not Available,Tamil,Tamil,Not Available,Not Available,,,,,,,378,NS  378,,Complete,43,86,No missing portion,22,3,,Plant Products -> Palm leaf / ताड़ पत्र,Good,Jyotiṣa,,,,,,No,,,,,No,No,,,,,,,manus_dt: Unknown,,
Comentary of Gāyatrī Mantraḥ,TTO000263,"Thunchan Memorial Trust,Tirur",Dept. of Sanskrit University of Calicut,,,3,,,Sanskrit,Malayalam,,,,,,,,,49,,,Incomplete,18,,,,,,Plant Products -> Palm leaf / ताड़ पत्र,,Mantra,,,25/03/2007,,,No,,,,,No,No,,,,,,,manus_dt:,,
Mishra Stōtrada Tripadi,HUI00003513,"Kannada University, Hampi-1",Naganuru Rudrakshimathada Hastaprati suchi.s.1,,,513,Siddarāma,,Kannada,Kannada,,,Abhiri,Arabic,,,Abhiri,Arabic,92.3,,,Complete,,16,,8,2.5,2.5,Plant Products -> Palm leaf / ताड़ पत्र,,Vīraśaiva,,,25/06/2005,,,No,,,,,No,No,,,,,,,manus_dt:,,
Vaittiya Aṭṭavaṇai Kaimurai,MUI000061016,Mahabharata Samshodhan Pratisthan catalogue,IMHD,Aṇupava Vaittiyam Aṭṭavaṇai,,1016,,,Tamil,Tamil,,,Tamil,Tamil,,,Tamil,Tamil,339,,,Complete,107,213,7,35.1,3.2,,Plant Products -> Palm leaf / ताड़ पत्र,Bad,,,,03/06/2006,,,No,,,,,No,No,,,,,,,manus_dt: Kuntapiramātica Varuṭam Āṉi Mātham 13th Day Eḷutiy,,
Kapilagīta,HUI00428848,"Kannada University, Hampi-1","(PS 427) Dēśapānḍe,",,,848,,,Sanskrit,Devanagari,,,,,,,,,306,,,Complete,15,30,,15,10,10,Plant Products -> Paper / कागज,,Stotra,,,09/02/2007,,,No,,,,,No,No,,,,,,,manus_dt:,,
Rasamanjarī Lēkhana,HUO00015503,"Kannada University, Hampi-1","Kannada University, Hampi sūci-4",,,503,Bānudatta,,Kannada,Kannada,,,,,,,,,1383,,,Complete,,1.16,,4,10,10,Plant Products -> Paper / कागज,,Mānaśāstra,,,05/04/2006,,,No,,,,,No,No,,,,,,,manus_dt:,,
Kākabhujaṇḍar nāḍi-368,SCO000121890,"Sri Chandrashekharendra Saraswati Viswa Mahavidyalaya,Enathur",Kakbhujandar Nadi Jyotida Nilayam,,,1890,Kākabhujaṇḍar,Not Available,Tamil,Tamil,Not Available,Not Available,,,,,,,368,KAK368,,Complete,27,54,No Missing Portion,32,3.5,,Plant Products -> Palm leaf / ताड़ पत्र,,Jyotiṣa,,,,,,No,,,,,No,No,,,,,,,manus_dt:,,
Uddharaṇeya Paṭala,HUO00010358,"Kannada University, Hampi-1","Dr.R.C. Hiremath, suchi-4",,,358,,,Kannada,Kannada,,,,,,,,,398,5,,Complete,,1.43,,12.4,4.3,4.3,Plant Products -> Paper / कागज,,Āgama,,,31/01/2006,,,No,,,,,No,No,,,,,,,manus_dt:,,
Ṣaḍsthala Jñāna Sārāmbruta,HUO00010359,"Kannada University, Hampi-1","Dr.R.C. Hiremath, suchi-4",,,359,Tōnṭada Siddalingēśvara,1470,Kannada,Kannada,,,,,,,,,390,3,,Incomplete,,1.119,,12,4.5,4.5,Plant Products -> Paper / कागज,,Āgama,,,31/01/2006,,,No,,,,,No,No,,,,,,,manus_dt:,,
Śatakatraya,HUO000661244,"Kannada University, Hampi-1",Kannada Adhyāyanapīṭa (KRI) Dharwad,,,1244,,,Kannada,Kannada,,,,,,,,,719,3,,Complete,32,62,,24,4,4,Plant Products -> Palm leaf / ताड़ पत्र,,Āgama,,,27/03/2007,,,No,,,,,No,No,,,,,,,manus_dt:,,
Manusmruti,HUO00063620,"Kannada University, Hampi-1","(PS 423) Gurunātha Bhaṭa Jyōṣi, Hunakunṭa",,,620,,,Sanskrit,Devanagari,,,,,,,,,48,6,,Complete,40,80,,20,10,10,Plant Products -> Paper / कागज,,Arthaśāstra,,,06/02/2007,,,No,,,,,No,No,,,,,,,manus_dt:,,
Aghōra mantra,HUO00065446,"Kannada University, Hampi-1",(PS 428) Sri Subhāśasvāmy,,,446,,,Kannada,Kannada,,,,,,,,,34,2,,Complete,10,20,,15,10,10,Plant Products -> Paper / कागज,,Mantra,,,13/02/2007,,,No,,,,,No,No,,,,,,,manus_dt:,,
Kākabhujaṇḍar nāḍi-378,SCO000121891,"Sri Chandrashekharendra Saraswati Viswa Mahavidyalaya,Enathur",Kakbhujandar Nadi Jyotida Nilayam,,,1891,Kākabhujaṇḍar,Not Available,Tamil,Tamil,Not Available,Not Available,,,,,,,378,KAK378,,Complete,26,52,No Missing Portion,31,4,,Plant Products -> Palm leaf / ताड़ पत्र,,Jyotiṣa,,,,,,No,,,,,No,No,,,,,,,manus_dt:,,
Mantra,HUO00065447,"Kannada University, Hampi-1",(PS 428) Sri Subhāśasvāmy,,,447,,,Kannada,Kannada,,,,,,,,,30,2,,Complete,1,2,,17,11,11,Plant Products -> Paper / कागज,,Mantra,,,13/02/2007,,,No,,,,,No,No,,,,,,,manus_dt:,,
Karivīrana Kathe,HUO00046450,"Kannada University, Hampi-1","Dr. Rc. Hirematha, Suchi-40",,,450,Jakkaṇārya,,Kannada,Kannada,,,,,,,,,4385,2,,Incomplete,,3.6,,4.2,6,6,Plant Products -> Paper / कागज,,Kathā,,,08/11/2006,,,No,,,,,No,No,,,,,,,manus_dt:,,
Kottūru basavēśvara purāṇa,HUO00017439,"Kannada University, Hampi-1","Dr. R. C. Hiremath, Suchi-12",,,439,Basavalinga Kavi,1771,Kannada,Kannada,,,,,,,,,1192,,,Complete,,1.188,,6.4,1.9,1.9,Plant Products -> Palm leaf / ताड़ पत्र,,Āgama,,,23/05/2006,,,No,,,,,No,No,,,,,,,manus_dt:,,
