title,manuscript_id,mrc_name,institute_name,other_title,title_other_languages,record_number,author,scribe,language,script,commentary,commentator,commentary_language,script_commentary,sub_commentary,sub_commentator,sub_commentary_language,sub_commentary_script,bundle_number,manuscript_number,digitization,complete_incomplete,folios_number,pages_number,missing_portion_folios,size_length,size_width,size_height,material,condition,subject_1,subject_2,subject_3,data_collection_date,manuscript_date_samvat,manuscript_date_century,illustrations,illustrations_number,illustrations_type,illustrations_quality,manuscript_type,landscape_view,awarded_manuscript,awarded_manuscript_order,lines_number_per_page,beginning_line,ending_line,colophon,description,extra_remarks,christian_era,filename
Nāradagītā,VRO0050016256,Vrindavan Research Institute,Vrindavan Research Institute,,,16256,,,Sanskrit,Devanagari,,,,,,,,,,1618,,Complete,4,8,,10.6,7,,Plant Products -> Paper / कागज,,Gītā,,,14/11/2006,,,No,,,,,No,No,,,,,,,manus_dt:,,
तत्बचिंतामणि,SDI016132001,"Sri Dev Kumar Jain Oriental Research Institute,Arrah",गोपाल नारायण सार्वजनिक पुस्तकालय,,,2001,पं0 कामख्या नाथ,,संस्‍कृत,देवनागरी,,,,,,,,,,133,,Complete,,481-576,,12,6.5,,Plant Products -> Paper / कागज,,Darśana / Manṯiq wa Falsafah,,,10/10/2006,,,No,,,,,No,No,,,,,,,manus_dt: 1898,,
चौबीसठाणा,KJO000761498,"Kund-Kund Jnanapith,Tukoganj",श्री दिगम्बर जैन बीसपंथी मंदिर,,,1498,नेमीचंद्र आ.,रामचंद्र पं.,Sanskrit,Devanagari,,,Prakrit,,,,,,,1485,,Complete,23,,,16,14,,Plant Products -> Paper / कागज,,Āgama,,,29/05/2007,,,No,,,,,No,No,,,,,,,manus_dt: सं. 1938,,
ऐतरेयब्राह्मण - चतुर्थपञ्चिका,BPO000041549,Lakshman Pustakalaya,कृष्णवामनदेव,,,1549,अज्ञात,अज्ञात,,,नहं,नहीं,,,,,,,,20,,Incomplete,1,2,अज्ञात,9,3.13,,Plant Products -> Paper / कागज,"Bad, Brittle",Veda,,,06/10/2007,,,No,,,,,No,No,,,,,,,manus_dt: अज्ञात,,
ज्वरस्तोत्र,BOI000011516,"Bhandarkar Oriental Research Institute, Pune",Yadavshastri Takle Collection,,,1516,,,Sanskrit,Devanagari,,,,,,,,,90,1290,,Complete,,1,,,,,Plant Products -> Paper / कागज,Bad,Stotra/Manqabat,,,10/11/2006,,,No,,,,,No,No,,,,,,,manus_dt:,,
Rasikapriyā,VBO000171508,"Vishveshvaranand Vishva Bandhu Institute of Sanskrit and Indological Studies, Hoshiarpur",Punjab University Library,,,1508,,,Punjabi,Gurumukhi,,,Not Available,Not Available,,,Not Available,Not Available,1151,1151-2,,Complete,111,220,,19.5,17,,Plant Products -> Paper / कागज,,Kāvya/Fann al-Śi‘r,,,21/04/2006,,,No,,,,,No,No,,,,,,,manus_dt:,,
ज्वरस्तोत्र,BOI000011516,"Bhandarkar Oriental Research Institute, Pune",Yadavshastri Takle Collection,,,1516,,,Sanskrit,Devanagari,,,,,,,,,90,1290,,Complete,,1,,,,,Plant Products -> Paper / कागज,Bad,Stotra/Manqabat,,,10/11/2006,,,No,,,,,No,No,,,,,,,manus_dt:,,
अथर्वशिरोपनिषद्,BPO000021575,Lakshman Pustakalaya,विश्वनाथ पुस्तकालय,,,1575,अज्ञात,अज्ञात,,,नहीं,नहीं,,,,,,,,26,,Complete,8,16,नहीं,6,3.3,,Plant Products -> Paper / कागज,"Bad, Brittle",Veda,,,31/07/2007,,,No,,,,,No,No,,,,,,,manus_dt: अज्ञात,,
अभिधानचिन्तामणि नाममाला,ROI000881494,"Rajasthan Oriental Research Institute, Jodhpur",दिगम्बर जैन भट्टारकीय ग्रन्थ भण्डार,,,1494,हेमचन्द्राचार्य,,Sanskrit,Devanagari,,,Not Available,Not Available,,,Not Available,Not Available,,3435/999,,Incomplete,95,,,,,,Plant Products -> Paper / कागज,"Bad, Brittle",Kośa/Qāmūs/Luġat,,,24/05/2006,,,No,,,,,No,No,,,,,,,manus_dt:,,
दुर्गानाम माहात्म्य,SDI01435787,"Sri Dev Kumar Jain Oriental Research Institute,Arrah",बिहार राष्ट्रभाषा परिषद,,,787,रघुनन्दन,साधु मिश्र,संस्‍कृत,देवनागरी,,,,,,,,,537,,,Complete,15,30,,1.8,2.5,,Plant Products -> Paper / कागज,"Bad, Worm eaten",Māhātmya,,,04/06/2007,,,No,,,,,No,No,,,,,,,manus_dt: 1928,,
दर्शपूर्णमासप्रयोग,BOO000033741,"Bhandarkar Oriental Research Institute, Pune",Sarvajanik Vacanalay,,,3741,महादेवभट्ट कळंबकर,,,,,,,,,,,,6/1,2262,,Incomplete,,23,Yes,,,,Plant Products -> Paper / कागज,Bad,Vedāṅga,,,29/12/2005,,,No,,,,,No,No,,,,,,,manus_dt:,,
दर्शपूर्णमासप्रयोग,BOO000033741,"Bhandarkar Oriental Research Institute, Pune",Sarvajanik Vacanalay,,,3741,महादेवभट्ट कळंबकर,,,,,,,,,,,,6/1,2262,,Incomplete,,23,Yes,,,,Plant Products -> Paper / कागज,Bad,Vedāṅga,,,29/12/2005,,,No,,,,,No,No,,,,,,,manus_dt:,,
द्वैतखण्डन,SOO000221488,"Scindia Oriental Research Institute, Ujjain",83. सिन्धिया प्राच्यविद्या शोध प्रतिष्ठान,,,1488,दयालु गौड,,Sanskrit,Devanagari,,,Not Available,Not Available,,,Not Available,Not Available,,10845,,Complete,4,8,,28,11,,Plant Products -> Paper / कागज,,Darśana,,,12/04/2006,,,No,,,,,No,No,,,,,,,manus_dt:,,
दशलाक्षणी पूजा,SDI016592952,"Sri Dev Kumar Jain Oriental Research Institute,Arrah",श्री जैन सिद्धान्त भवन ग्रंथागार,,,2952,,,हिन्‍दी,देवनागरी,,,,,,,,,,,,Complete,द79/8,1-4,,20.5,15.2,,Plant Products -> Paper / कागज,Bad,Dharmaśāstra / Darsiyāt-i Islāmiyah,,,31/10/2006,,,No,,,,,No,No,,,,,,,manus_dt:,,
पञ्चमारण्यक,BOO000022231,"Bhandarkar Oriental Research Institute, Pune",Deccan College (Dixit Collection),,,2231,,,,,,,,,,,,,,3407,,Complete,,24,"Folio 1-38, 59",,,,Plant Products -> Paper / कागज,"Bad, Broken",Veda,,,29/07/2006,,,No,,,,,No,No,,,,,,,manus_dt:,,
पञ्चक,SDI022802128,"Sri Dev Kumar Jain Oriental Research Institute,Arrah",नवीन कुमार मिश्र,,,2128,,,संस्‍कृत,देवनागरी,,,,,,,,,,1326,,Incomplete,,28,,22,14,,Plant Products -> Paper / कागज,"Bad, Worm eaten",Jyotiṣa,,,07/05/2007,,,No,,,,,No,No,,,,,,,manus_dt:,,
Baḥr al-ʻIrfān,SLO000011709,test silvertouch,Salar Jung Museum Library,,,1709,Ḏiyāʼ al-Dīn Naḵẖśabī,,Persian,,,,,,,,,,,4444/4128,,Complete,253,506,,15.2,6.4,,,,Not Available,,,04/09/2006,,,No,,,,,No,No,,,,,,,manus_dt: 1151/1742 AD,,
सबदी (जोगेश्वरी),ROI001301506,"Rajasthan Oriental Research Institute, Jodhpur",श्री दादू द्वारा मुख्य पीठ नरायना,,,1506,"जलंध्रीपाव, हालीपाव मीडंकीपाव, कणेरीपाव, हणवंत",,Rajasthani,Devanagari,,,Hindi,Not Available,,,Not Available,Not Available,,496/39,,Complete,3,,,38,18.5,,Plant Products -> Paper / कागज,,Bhaktikāvya,,,27/12/2006,,,No,,,,,No,No,,,,,,,manus_dt: 19वीं श.,,
पञ्चमारण्यक,BOO000022231,"Bhandarkar Oriental Research Institute, Pune",Deccan College (Dixit Collection),,,2231,,,,,,,,,,,,,,3407,,Complete,,24,"Folio 1-38, 59",,,,Plant Products -> Paper / कागज,"Bad, Broken",Veda,,,29/07/2006,,,No,,,,,No,No,,,,,,,manus_dt:,,
श्राद्धदर्पण,BPO000032071,Lakshman Pustakalaya,लक्ष्मण पुस्तकालय,,,2071,रामकृष्ण,अज्ञात,,,नहीं,नहीं,,,,,,,,28,,Complete,7,14,नहीं,12.1,4.8,,Plant Products -> Paper / कागज,,Dharmaśāstra / Darsiyāt-i Islāmiyah,,,06/07/2007,,,No,,,,,No,No,,,,,,,manus_dt: अज्ञात,,
ब्राह्मण,BOI000171608,"Bhandarkar Oriental Research Institute, Pune",Tatya Shastri Garge Collection,,,1608,,,,,,,,,,,,,214,19,,Incomplete,,65,"Folio 2-47,49-64,64 onwards",,,,Plant Products -> Paper / कागज,Bad,Veda,,,19/01/2006,,,No,,,,,No,No,,,,,,,manus_dt:,,
सिद्धाचल जी स्तवन,ROI0015125862,"Rajasthan Oriental Research Institute, Jodhpur",अभय जैन ग्रन्थालय,,,25862,जिनचंद,,Rajasthani,Devanagari,,,Hindi,Not Available,,,Not Available,Not Available,2,47/25,,Complete,2,,,,,,Plant Products -> Paper / कागज,Bad,Jaina,,,13/03/2007,,,No,,,,,No,No,,,,,,,manus_dt: 19वीं श.,,
ब्राह्मण,BOI000171608,"Bhandarkar Oriental Research Institute, Pune",Tatya Shastri Garge Collection,,,1608,,,,,,,,,,,,,214,19,,Incomplete,,65,"Folio 2-47,49-64,64 onwards",,,,Plant Products -> Paper / कागज,Bad,Veda,,,19/01/2006,,,No,,,,,No,No,,,,,,,manus_dt:,,
ब्राह्मण,BOI000171608,"Bhandarkar Oriental Research Institute, Pune",Tatya Shastri Garge Collection,,,1608,,,,,,,,,,,,,214,19,,Incomplete,,65,"Folio 2-47,49-64,64 onwards",,,,Plant Products -> Paper / कागज,Bad,Veda,,,19/01/2006,,,No,,,,,No,No,,,,,,,manus_dt:,,
Bla drag po'i dbang chog rdo rje spyi blugs,LTI000501678,"Library of Tibetan Works and Archives, Dharamshala",Dr.Thupten Gyaltsen Negi (Private),,,1678,,,Tibetan,Tibetan,,,,,,,,,,,,Complete,11,,,,,,Plant Products -> Paper / कागज,"Bad, Brittle",Stotra,,,20/05/2006,,,No,,,,,No,No,,,,,,,manus_dt: 5/4/06,,
