title,manuscript_id,mrc_name,institute_name,other_title,title_other_languages,record_number,author,scribe,language,script,commentary,commentator,commentary_language,script_commentary,sub_commentary,sub_commentator,sub_commentary_language,sub_commentary_script,bundle_number,manuscript_number,digitization,complete_incomplete,folios_number,pages_number,missing_portion_folios,size_length,size_width,size_height,material,condition,subject_1,subject_2,subject_3,data_collection_date,manuscript_date_samvat,manuscript_date_century,illustrations,illustrations_number,illustrations_type,illustrations_quality,manuscript_type,landscape_view,awarded_manuscript,awarded_manuscript_order,lines_number_per_page,beginning_line,ending_line,colophon,description,extra_remarks,christian_era,filename
Balinirūpaṇa,NOI19251400,"OSM, Bhubaneswar",Gadadhara Rath,,,400,,,Sanskrit,Oriya,,,,,,,,,30,38/33,,Complete,1,,,32,2,,Plant Products -> Palm leaf / ताड़ पत्र,"Bad, Worm eaten",Dharmaśāstra / Darsiyāt-i Islāmiyah,,,21/07/2006,,,No,,,,,No,No,,,,,,,manus_dt:,,
Bhāgavata (Tṛtīyaskandha),NOI23112354,"OSM, Bhubaneswar",Giridhari Pati,,,354,Jagannāthadāsa,,Oriya,Oriya,,,,,,,,,,,,Incomplete,46,92,,,,,Plant Products -> Palm leaf / ताड़ पत्र,Bad,Purāṇa,,,05/05/2006,,,No,,,,,No,No,,,,,,,manus_dt:,,
Bhāgavata - Daśamaskandha,NOI22268351,"OSM, Bhubaneswar",Nrusinha Panda,,,351,Jagannāthadāsa,,Oriya,Oriya,,,,,,,,,954,,,Incomplete,93,185,,,,,Plant Products -> Palm leaf / ताड़ पत्र,"Bad, Worm eaten",Purāṇa,,,10/05/2006,,,No,,,,,No,No,,,,,,,manus_dt:,,
Bhagavadgītā - Ekādaśabhāga,NOI01717351,"OSM, Bhubaneswar",Baikunthanatha Parida,,,351,,,Oriya,Oriya,,,,,,,,,,,,Incomplete,7,14,,,,,Plant Products -> Palm leaf / ताड़ पत्र,"Bad, Worm eaten",Gītā,,,01/12/2005,,,No,,,,,No,No,,,,,,,manus_dt:,,
bde chen zhing sgrub kyi bkai srung gsol mchod grigs chags su bris pa bzhugs so,LTI00003352,"Library of Tibetan Works and Archives, Dharamshala",Tashi Choeling Monastry (Dharamsala),,,352,ka rma pa 14th.,,Tibetan,Tibetan,,,Not Available,Not Available,,,Not Available,Not Available,,,,Complete,5,,,,,,Plant Products -> Paper / कागज,,Stotra,,,05/10/2004,,,No,,,,,No,No,,,,,,,manus_dt:,,
Bhāgavata - Pañcamaskandha,NOI22111347,"OSM, Bhubaneswar",Ratnakar Panda,,,347,,,Oriya,Oriya,,,,,,,,,354,,,Incomplete,69,137,,,,,Plant Products -> Palm leaf / ताड़ पत्र,Bad,Purāṇa,,,21/02/2006,,,No,,,,,No,No,,,,,,,manus_dt:,,
Bhāgavata,NOI17004352,"OSM, Bhubaneswar",Chintamani Dash,,,352,Jagannāthadāsa,,Oriya,Oriya,,,,,,,,,,,,Incomplete,36,72,,,,,Plant Products -> Palm leaf / ताड़ पत्र,"Bad, Worm eaten",Purāṇa,,,22/08/2006,,,No,,,,,No,No,,,,,,,manus_dt:,,
Bhāgavata - Prathamaskandha,NOI19792351,"OSM, Bhubaneswar",Banabihari Behera,,,351,Jagannāthadāsa,,Oriya,Oriya,,,,,,,,,44,44/1,,Complete,76,152,,32,3,,Plant Products -> Palm leaf / ताड़ पत्र,"Bad, Worm eaten",Purāṇa,,,18/05/2006,,,No,,,,,No,No,,,,,,,manus_dt:,,
Bayāḏ-i Aśʻār,SLO00008377,test silvertouch,Jama Masjid Library,,,377,,,Persian,Naskh,,,,,,,,,,,,Complete,89,178,,19,9,,,Bad,,,,22/11/2006,,,No,,,,,No,No,,,,,,,manus_dt: 12/18cent,,
Bhāgavata(Daśamaskandha),NOO01895403,"OSM, Bhubaneswar",Berhampur University,,,403,Jagannāthadāsa,,Oriya,Oriya,,,,,,,,,289,,,Complete,243,486,,,,,Plant Products -> Palm leaf / ताड़ पत्र,"Bad, Brittle",Purāṇa,,,24/03/2006,,,No,,,,,No,No,,,,,,,manus_dt:,,
Bhānupravandha,NSO00009357,"H.S.G. University, Sagar",Jawahar Lal Nehru Kendriya Pustkalya,,,357,Veṅkaṭeśvara,Rāmamūrtī,Sanskrit,Devanagari,,,,,,,,,51,51.1,,Complete,35,70,,17,21.5,,Plant Products -> Paper / कागज,,Kāvya/Fann al-Śi‘r,,,17/09/2006,,,No,,,,,No,No,,,,,,,manus_dt: 7-1-1965,,
Bhaṭṭikāvya,NAO00533377,Assam Survey,Kamrup Sanskrit Sanjibani Sabha,,,377,Bhaṭṭi,,Sanskrit,Asamese,,Jayamaṅgala,,,,,,,,181-a,,Incomplete,44,88,,41,8,,,,Kāvya/Fann al-Śi‘r,,,09/10/2006,,,No,,,,,No,No,,,,,,,manus_dt:,,
Byis pa'i gdon chen bco lnga,LTI00064356,"Library of Tibetan Works and Archives, Dharamshala",Lobu Ram Negi (Private),,,356,Buddha,,Tibetan,Tibetan,,,,,,,,,,,,Complete,6,,,,,,Plant Products -> Paper / कागज,"Bad, Brittle",Bauddha,,,19/08/2006,,,No,,,,,No,No,,,,,,,manus_dt:,,
Cāṭupuṣpānjali,VRI00001351,Vrindavan Research Institute,Gata Shrama Tila,,,351,,,Sanskrit,Devanagari,,,,,,,,,,,,Complete,1,2,,28.5,11,,Plant Products -> Paper / कागज,,Kāvya/Fann al-Śi‘r,,,16/11/2006,,,No,,,,,No,No,,,,,,,manus_dt:,,
Brgyad stong pa'i bam po bcu dgu pa,LTI00108351,"Library of Tibetan Works and Archives, Dharamshala",Hukum Singh Rathore,,,351,,,Tibetan,Tibetan,,,,,,,,,,,,Complete,234-250,,,,,,Plant Products -> Paper / कागज,,Bauddha,,,30/04/2008,,,No,,,,,No,No,,,,,,,manus_dt:,,
