title,manuscript_id,mrc_name,institute_name,other_title,title_other_languages,record_number,author,scribe,language,script,commentary,commentator,commentary_language,script_commentary,sub_commentary,sub_commentator,sub_commentary_language,sub_commentary_script,bundle_number,manuscript_number,digitization,complete_incomplete,folios_number,pages_number,missing_portion_folios,size_length,size_width,size_height,material,condition,subject_1,subject_2,subject_3,data_collection_date,manuscript_date_samvat,manuscript_date_century,illustrations,illustrations_number,illustrations_type,illustrations_quality,manuscript_type,landscape_view,awarded_manuscript,awarded_manuscript_order,lines_number_per_page,beginning_line,ending_line,colophon,description,extra_remarks,christian_era,filename
Antarmātṛkādinyāsā,UIO000061063,"Lakshman Pustakaalya, Ramghaat","Sampurnanand Sanskrit University (Sarasvati  Bhavan), Jagatganj",,,1063,,,Sanskrit,Devanagari,,,,,,,,,,25851,,Incomplete,3,2,,8.7,4,,Plant Products -> Paper / कागज,,Tantra,,,11/08/2006,,,No,,,,,No,No,,,,,,,manus_dt:,,
Mānasasaparyāstotra,UIO000142634,"Lakshman Pustakaalya, Ramghaat","Lakshman Pustakaalya, Ramghaat",,,2634,Śaṅkarācārya,,Sanskrit,Devanagari,,,,,,,,,37,37.1,,Complete,15,30,,14.5,7.5,,Plant Products -> Paper / कागज,,Mantra,,,13/08/2007,,,No,,,,,No,No,,,,,,,manus_dt:,,
Tithinirṇaya,UIO000072605,"Lakshman Pustakaalya, Ramghaat","Nagari Pracarini Sabha, Kashi",,,2605,,,Sanskrit,Devanagari,,,,,,,,,3494,3494.1,,Complete,92,,,26.2,8.2,,Plant Products -> Paper / कागज,,Dharmaśāstra,,,28/08/2006,,,No,,,,,No,No,,,,,,,manus_dt:,,
Nyāyasiddhāntamukāvalīgūḍharthaprakāśa,UIO000061065,"Lakshman Pustakaalya, Ramghaat","Sampurnanand Sanskrit University (Sarasvati  Bhavan), Jagatganj",,,1065,Mahādevabhaṭṭa,,Sanskrit,Devanagari,,,,,,,,,,93986,,Incomplete,1-29,,,9.5,4,,Plant Products -> Paper / कागज,,Darśana,,,11/08/2006,,,No,,,,,No,No,,,,,,,manus_dt:,,
Śivastutiṭīkā,UIO000142633,"Lakshman Pustakaalya, Ramghaat","Lakshman Pustakaalya, Ramghaat",,,2633,,,Sanskrit,Devanagari,,,,,,,,,18,18.31,,Complete,7,14,,24,8.5,,Plant Products -> Paper / कागज,,Stotra/Manqabat,,,12/01/2007,,,No,,,,,No,No,,,,,,,manus_dt:,,
Anargharāghava,UIO000061064,"Lakshman Pustakaalya, Ramghaat","Sampurnanand Sanskrit University (Sarasvati  Bhavan), Jagatganj",,,1064,Murāri,,Sanskrit,Devanagari,,,,,,,,,,41735,,Incomplete,96,,,,,,Plant Products -> Paper / कागज,,Kāvya,,,11/08/2006,,,No,,,,,No,No,,,,,,,manus_dt:,,
Svāmiśatruvidhvaṁsinīstotra,UIO000142632,"Lakshman Pustakaalya, Ramghaat","Lakshman Pustakaalya, Ramghaat",,,2632,,,Sanskrit,Devanagari,,,,,,,,,36,36.40,,Complete,1,1-2,,15,11.5,,Plant Products -> Paper / कागज,,Mantra,,,13/08/2007,,,No,,,,,No,No,,,,,,,manus_dt:,,
Gītagovinda-satīka,UIO000072604,"Lakshman Pustakaalya, Ramghaat","Nagari Pracarini Sabha, Kashi",,,2604,Jayadeva,,Sanskrit,Devanagari,,,,,,,,,4497,4497.1,,Incomplete,15,,,19.9,14.8,,Plant Products -> Paper / कागज,,Kāvya,,,17/08/2006,,,No,,,,,No,No,,,,,,,manus_dt:,,
Jatamalavilāsa,UIO000072606,"Lakshman Pustakaalya, Ramghaat","Nagari Pracarini Sabha, Kashi",,,2606,Jatamalla,,Sanskrit,Devanagari,,,,,,,,,2334,2334.1,,Incomplete,58,,,28.5,16.5,,Plant Products -> Paper / कागज,"Bad, Brittle",Dharmaśāstra,,,28/08/2006,,,No,,,,,No,No,,,,,,,manus_dt:,,
Pīyuṣalaharyyakhyāgaṅgāstava,UIO00008275,"Lakshman Pustakaalya, Ramghaat","Bundelkhand Sangrahalaya Samiti, Orai",,,275,Jagannātha,,Sanskrit,Devanagari,,,,,,,,,,34,,Complete,8,16,,23,12,,Plant Products -> Paper / कागज,,Tantra,,,11/08/2006,,,No,,,,,No,No,,,,,,,manus_dt: 1800,,
