title,manuscript_id,mrc_name,institute_name,other_title,title_other_languages,record_number,author,scribe,language,script,commentary,commentator,commentary_language,script_commentary,sub_commentary,sub_commentator,sub_commentary_language,sub_commentary_script,bundle_number,manuscript_number,digitization,complete_incomplete,folios_number,pages_number,missing_portion_folios,size_length,size_width,size_height,material,condition,subject_1,subject_2,subject_3,data_collection_date,manuscript_date_samvat,manuscript_date_century,illustrations,illustrations_number,illustrations_type,illustrations_quality,manuscript_type,landscape_view,awarded_manuscript,awarded_manuscript_order,lines_number_per_page,beginning_line,ending_line,colophon,description,extra_remarks,christian_era,filename
Mahābhārata,NOI2830611,"OSM, Bhubaneswar","Babaji Mohapatra, Narasinghpur",,,11,Govindacaraṇadāsa,,Oriya,Oriya,,,,,,,,,4,,,Complete,7,14,,19.8,,,Plant Products -> Palm leaf / ताड़ पत्र,Bad,Itihāsa/Tārīḵẖ,,,14/04/2007,,,No,,,,,No,No,,,,,,,manus_dt: 18th Cent,,
Bhāgavatalaharī  (Harivaṁśa Part-9),NOI283496,"OSM, Bhubaneswar","Pramoda Jena, Merda",,,6,Acyūtānandadāsa,,Oriya,Oriya,,,,,,,,,4,,,Complete,19,38,,21,,,Plant Products -> Palm leaf / ताड़ पत्र,Bad,Purāṇa,,,22/04/2007,,,No,,,,,No,No,,,,,,,manus_dt: 19th Cent,,
Karmakāṇḍa,NOI285855,"OSM, Bhubaneswar","Ranjit Padhy, Pudamari",,,5,Raghunāthamiśra,,Oriya,Devanagari,,,,,,,,,,,,Complete,58,116,,28,4,,Plant Products -> Palm leaf / ताड़ पत्र,,Dharmaśāstra / Darsiyāt-i Islāmiyah,,,27/05/2007,,,No,,,,,No,No,,,,,,,manus_dt:,,
Bhāgavata (Tṛtīyaskandha),NOI284395,"OSM, Bhubaneswar","Subash Chandra Satapaty, Singipur",,,5,Jagannāthadāsa,Kapilash Satapathy,Sanskrit,Oriya,,,,,,,,,4,,,Complete,90,180,,6,10,,Plant Products -> Palm leaf / ताड़ पत्र,,Purāṇa,,,05/05/2007,,,No,,,,,No,No,,,,,,,manus_dt:,,
Kedāravratakathā,NOI283897,"OSM, Bhubaneswar","Bhimasena, Satapathy, Nagaradhia",,,7,,,Sanskrit,Oriya,,,,,,,,,4,,,Incomplete,12,22,,20,2.25,,Plant Products -> Palm leaf / ताड़ पत्र,"Bad, Brittle",Kathā/Dāstān/Qiṣṣah,,,28/04/2007,,,No,,,,,No,No,,,,,,,manus_dt:,,
Gītā,NOI286182,"OSM, Bhubaneswar","Ghaneshyama Ratha, Aska",,,2,Govindacandraratha,Nilanchala Parida,Oriya,Devanagari,,,,,,,,,,,,Complete,65,130,,27,4,,Plant Products -> Palm leaf / ताड़ पत्र,,Gītā,,,29/05/2007,,,No,,,,,No,No,,,,,,,manus_dt: 1913,,
Bhāgavata -13,NOI285788,"OSM, Bhubaneswar","Nabina Prasad Ratha, Dubuduba",,,8,Ghanaśyāma,Rajendra Tripathy,Oriya,Devanagari,,,,,,,,,,,,Complete,100,200,,21,3,,Plant Products -> Palm leaf / ताड़ पत्र,,Purāṇa,,,25/05/2007,,,No,,,,,No,No,,,,,,,manus_dt: 1912,,
Karmakāṇḍa,NOI2850610,"OSM, Bhubaneswar","Gadadhara Acharya, Badiausta",,,10,Prabhākarapāḍhī,Kureshu Panigrahy,Oriya,Devanagari,,,,,,,,,14,,,Complete,60,120,,20,3,,,,Dharmaśāstra / Darsiyāt-i Islāmiyah,,,19/05/2007,,,No,,,,,No,No,,,,,,,manus_dt: 1916,,
Bhāgavatalaharī  (Harivaṁśa Part-10),NOI283517,"OSM, Bhubaneswar","Sudhakara Swain, Bhagabata Puri",,,7,Acyūtānandadāsa,,Oriya,Oriya,,,,,,,,,4,,,Complete,15,30,,22.5,,,Plant Products -> Palm leaf / ताड़ पत्र,Bad,Purāṇa,,,24/04/2007,,,No,,,,,No,No,,,,,,,manus_dt: 19th Cent,,
Bhāgavata (Caturthaskandha),NOI283597,"OSM, Bhubaneswar","Govinda Ch. Sahoo, Sana Sahi",,,7,Jagannāthadāsa,Panu Sahoo,Oriya,Oriya,,,,,,,,,5,5,,Complete,201,401,,,,,Plant Products -> Palm leaf / ताड़ पत्र,,Purāṇa,,,25/04/2007,,,No,,,,,No,No,,,,,,,manus_dt: 1321 Shal,,
