title,manuscript_id,mrc_name,institute_name,other_title,title_other_languages,record_number,author,scribe,language,script,commentary,commentator,commentary_language,script_commentary,sub_commentary,sub_commentator,sub_commentary_language,sub_commentary_script,bundle_number,manuscript_number,digitization,complete_incomplete,folios_number,pages_number,missing_portion_folios,size_length,size_width,size_height,material,condition,subject_1,subject_2,subject_3,data_collection_date,manuscript_date_samvat,manuscript_date_century,illustrations,illustrations_number,illustrations_type,illustrations_quality,manuscript_type,landscape_view,awarded_manuscript,awarded_manuscript_order,lines_number_per_page,beginning_line,ending_line,colophon,description,extra_remarks,christian_era,filename
Arabi mantraika,TTI00526173,"Thunchan Memorial Trust,Tirur",Kunchumuhammed,,,173,,,Arabic,Arabic,,,,,,,,,,,,Complete,,5,,,,,Plant Products -> Paper / कागज,,Tantra,,,01/03/2007,,,No,,,,,No,No,,,,,,,manus_dt:,,
Ōlakaraṇaṃ,TTO000312072,"Thunchan Memorial Trust,Tirur",Department of History Calicut University,,,2072,,,Malayalam,Malayalam,,,,,,,,,8.23,,,Complete,1,,,,,,Plant Products -> Palm leaf / ताड़ पत्र,,Sthalapurāṇa,,,12/04/2007,,,No,,,,,No,No,,,,,,,manus_dt: 1009,,
Mantravadakriya,TTI00339252,"Thunchan Memorial Trust,Tirur","Vasudevannamboodiri, Kuttiyattillath, Tirur",,,252,Chatanath namboodiri,,Sanskrit,Malayalam,,,,,,,,,,,,Complete,40,,,,,,Plant Products -> Palm leaf / ताड़ पत्र,"Bad, Worm eaten",Veda,,,16/01/2006,,,No,,,,,No,No,,,,,,,manus_dt:,,
Amarakośa,TTI013675,"Thunchan Memorial Trust,Tirur","Parameswaran Namboothiri. K, Kodakkadu, Kasargod",,,5,,,Sanskrit,Malayalam,,,,,,,,,1,,,Complete,100,,,,,,Plant Products -> Palm leaf / ताड़ पत्र,,Kośa,,,29/11/2007,,,No,,,,,No,No,,,,,,,manus_dt:,,
Śāstrapūjā,TTI00359165,"Thunchan Memorial Trust,Tirur","Krishnannamboodiri, Pandikkadavau Illam, Tirur",,,165,,,Malayalam,Malayalam,,,,,,,,,,,,Complete,8,,,,,,Plant Products -> Palm leaf / ताड़ पत्र,,Tantra,,,30/03/2006,,,No,,,,,No,No,,,,,,,manus_dt:,,
Sarvanāma padārthakhandana,TTI01543156,"Thunchan Memorial Trust,Tirur",Sivanarayanan P.,,,156,,,Sanskrit,Malayalam,,,,,,,,,16,,,Complete,39,,,,,,Plant Products -> Palm leaf / ताड़ पत्र,Bad,Ākhyāyikā,,,06/05/2008,,,No,,,,,No,No,,,,,,,manus_dt:,,
Bhāgavataṃ,TTO00027246,"Thunchan Memorial Trust,Tirur",Kerala Ayruvedic Co-operative Society,,,246,,,Sanskrit,Malayalam,,,,,,,,,,,,Complete,140,,,,,,Plant Products -> Palm leaf / ताड़ पत्र,"Bad, Brittle",Purāṇa,,,26/03/2007,,,No,,,,,No,No,,,,,,,manus_dt:,,
Arabi mantraika,TTI00526174,"Thunchan Memorial Trust,Tirur",Kunchumuhammed,,,174,,,Arabic,Arabic,,,,,,,,,,,,Complete,,5,,,,,Plant Products -> Paper / कागज,,Tantra,,,01/03/2007,,,No,,,,,No,No,,,,,,,manus_dt:,,
Yunāni Cikilsā-Vidhikaḷ,TTI00621181,"Thunchan Memorial Trust,Tirur",Karim Koya Thangal  V.,,,181,,,Malayalam,Malayalam,,,,,,,,,4,4.17,,Complete,,,,,,,Plant Products -> Paper / कागज,,Āyurveda,,,10/03/2007,,,No,,,,,No,No,,,,,,,manus_dt:,,
Narasiṁhamantraṃ,TTI00361343,"Thunchan Memorial Trust,Tirur","Damodaran namboodiri, Mangalassery mana, Tirur",,,343,,,Sanskrit,Malayalam,,,,,,,,,,,,Complete,2,,,,,,Plant Products -> Palm leaf / ताड़ पत्र,Bad,Mantra,,,31/03/2006,,,No,,,,,No,No,,,,,,,manus_dt:,,
Bādava mantram,TTI00357296,"Thunchan Memorial Trust,Tirur",Unni Namboodiri,,,296,,,Sanskrit,Malayalam,,,,,,,,,,,,Complete,3,,,,,,Plant Products -> Palm leaf / ताड़ पत्र,"Bad, Brittle",Mantra,,,23/03/2006,,,No,,,,,No,No,,,,,,,manus_dt:,,
