title,manuscript_id,mrc_name,institute_name,other_title,title_other_languages,record_number,author,scribe,language,script,commentary,commentator,commentary_language,script_commentary,sub_commentary,sub_commentator,sub_commentary_language,sub_commentary_script,bundle_number,manuscript_number,digitization,complete_incomplete,folios_number,pages_number,missing_portion_folios,size_length,size_width,size_height,material,condition,subject_1,subject_2,subject_3,data_collection_date,manuscript_date_samvat,manuscript_date_century,illustrations,illustrations_number,illustrations_type,illustrations_quality,manuscript_type,landscape_view,awarded_manuscript,awarded_manuscript_order,lines_number_per_page,beginning_line,ending_line,colophon,description,extra_remarks,christian_era,filename
Bhāgavatapurāṇa(Bhāvārthadīpikā)Aṣṭamaskandha,MHI00025664,Organisation,Shridhara Ramachandra Salpekara (Kavikulaguru Kalidasa University),,,664,,,Sanskrit,Devanagari,,,,,,,,,,,,Complete,57,,,37.2,20.1,0.5,Plant Products -> Paper / कागज,,Purāṇa,,,21/02/2007,,,No,,,,,No,No,,,,,,,manus_dt:,,
Upalabdha Nāhī,MHI00036184,Organisation,"Madhukar Go. Shingaru (Kavi Kulaguru Kalidas University), Nagpur",,,184,,,Sanskrit,Devanagari,,,,,,,,,,,,Incomplete,8,,,13.4,9.1,0.1,Plant Products -> Paper / कागज,,Mantra,,,21/02/2007,,,No,,,,,No,No,,,,,,,manus_dt:,,
Śrīmadbhāgavata,MHO000221355,Organisation,"Bhosala Vedasastra Mahavidyalaya(Kavikulaguru Kalidas University),Nagpur",,,1355,Vedavyāsa,,Sanskrit,Devanagari,Bhāgavatavyākhyā,,,,,,,,36P,262,,Complete,1014,,,36,19,11.5,Plant Products -> Paper / कागज,,Purāṇa,,,21/02/2007,,,No,,,,,No,No,,,,,,,manus_dt:,,
Mantrarāmāyaṇa(Ayodhyākāṇḍa),MHI00025666,Organisation,Shridhara Ramachandra Salpekara (Kavikulaguru Kalidasa University),,,666,Śrīrāmānanda,,Sanskrit,Devanagari,,,,,,,,,,,,Complete,8,,,29.2,14.2,0.1,Plant Products -> Paper / कागज,,Mantra,,,21/02/2007,,,No,,,,,No,No,,,,,,,manus_dt:,,
Parāśarapurāṇa(Aṣṭādaśodhyāya),MHO000221356,Organisation,"Bhosala Vedasastra Mahavidyalaya(Kavikulaguru Kalidas University),Nagpur",,,1356,,Mahadev Bhatt,Sanskrit,Devanagari,,,,,,,,,P33,220,,Complete,48,96,,26.5,12,0.5,Plant Products -> Paper / कागज,,Purāṇa,,,21/02/2007,,,No,,,,,No,No,,,,,,,manus_dt: Samvat 1820,,
Bhāgavatapurāṇa(Bhāvārthadīpikā)Ekādaśaskandha,MHI00025665,Organisation,Shridhara Ramachandra Salpekara (Kavikulaguru Kalidasa University),,,665,,,Sanskrit,Devanagari,,,,,,,,,,,,Complete,42,,,38.3,20,1.9,Plant Products -> Paper / कागज,,Purāṇa,,,21/02/2007,,,No,,,,,No,No,,,,,,,manus_dt:,,
Athakuladharmacaturdaśī,MHI0007555,Organisation,"Shri Vinayak Vasantrao Khond, Nikalas Mandir Samor",,,55,,,Sanskrit,Devanagari,,,,,,,,,,,,Complete,2,4,,16.6,10.4,0.1,Plant Products -> Paper / कागज,,Not Available,,,20/02/2007,,,No,,,,,No,No,,,,,,,manus_dt:,,
Iti Rāmarajhāstotra,MHI00036183,Organisation,"Madhukar Go. Shingaru (Kavi Kulaguru Kalidas University), Nagpur",,,183,Ititri Budhakauśika viracita,Murari Aashhtkaren likhita (Ashtakropanamamurare),Sanskrit,Devanagari,,,,,,,,,,,,Complete,8,,,14.5,8.4,0.1,Plant Products -> Paper / कागज,,Stotra/Manqabat,,,20/02/2007,,,No,,,,,No,No,,,,,,,manus_dt: śake 1696,,
Itinārāyaṇa,MHI0007556,Organisation,"Shri Vinayak Vasantrao Khond, Nikalas Mandir Samor",,,56,,,Sanskrit,Devanagari,,,,,,,,,,,,Complete,54,108,,22.5,14,0.7,Plant Products -> Paper / कागज,,Stotra/Manqabat,,,20/02/2007,,,No,,,,,No,No,,,,,,,manus_dt:,,
Saṅkalpa,MHI0007557,Organisation,"Shri Vinayak Vasantrao Khond, Nikalas Mandir Samor",,,57,,,Sanskrit,Devanagari,,,,,,,,,,,,Complete,1,2,,17,10.5,0.1,Plant Products -> Paper / कागज,"Bad, Brittle",Not Available,,,20/02/2007,,,No,,,,,No,No,,,,,,,manus_dt:,,
