title,manuscript_id,mrc_name,institute_name,other_title,title_other_languages,record_number,author,scribe,language,script,commentary,commentator,commentary_language,script_commentary,sub_commentary,sub_commentator,sub_commentary_language,sub_commentary_script,bundle_number,manuscript_number,digitization,complete_incomplete,folios_number,pages_number,missing_portion_folios,size_length,size_width,size_height,material,condition,subject_1,subject_2,subject_3,data_collection_date,manuscript_date_samvat,manuscript_date_century,illustrations,illustrations_number,illustrations_type,illustrations_quality,manuscript_type,landscape_view,awarded_manuscript,awarded_manuscript_order,lines_number_per_page,beginning_line,ending_line,colophon,description,extra_remarks,christian_era,filename
Muktisāra,OSI0391539,"Orissa State Museum, Bhubaneswar",Rabindra Mohan Mishra,,,39,Dinakṛṣṇadāśa,,Oriya,Oriya,,,,,,,,,37,,,Incomplete,6,12,,,,,Plant Products -> Palm leaf / ताड़ पत्र,Bad,,,,06/04/2007,,,No,,,,,No,No,,,,,,,manus_dt: 18th Cent,,
Naiṣadhiyacarita,SAI0211838,"Sanskrit Academy f Research For Advanced Society through Vedic &amp; Allied Tradition Of India(SARASVATI),Bhadrak",Paruram Ratha,,,38,,,Sanskrit,Oriya,,,,,,,,,37,1,,Complete,204,408,,44,3,,Plant Products -> Palm leaf / ताड़ पत्र,,Kāvya/Fann al-Śi‘r,,,05/02/2007,,,No,,,,,No,No,,,,,,,manus_dt:,,
Nāgadhāraṇa,OSI0802137,"Orissa State Museum, Bhubaneswar",Arakhita Sahoo,,,37,Bāurimahārāṇā,,Oriya,Oriya,,,,,,,,,4,4.3,,Complete,1,2,,20,2.3,,Plant Products -> Palm leaf / ताड़ पत्र,"Bad, Worm eaten",Vāstuśāstra/Fann al-‘Imārah,,,22/04/2007,,,No,,,,,No,No,,,,,,,manus_dt:,,
Nāgara Ārādhanā prayoga,VRI0002236,Vrindavan Research Institute,Mahesha Dutta Ji,,,36,,,Sanskrit,Devanagari,,,,,,,,,,37,,Complete,2,4,,24,11,,Plant Products -> Paper / कागज,,,,,01/07/2007,,,No,,,,,No,No,,,,,,,manus_dt:,,
Nāgacaturthīvrata,SAI0537241,"Sanskrit Academy f Research For Advanced Society through Vedic &amp; Allied Tradition Of India(SARASVATI),Bhadrak",Bamadev Mishra,,,41,,,Oriya,Oriya,,,,,,,,,37,1,,Complete,30,60,,30,3,,Plant Products -> Palm leaf / ताड़ पत्र,,Dharmaśāstra,,,14/04/2007,,,No,,,,,No,No,,,,,,,manus_dt:,,
Mūṣaliparva (Mahābhārata),SAI0299537,"Sanskrit Academy f Research For Advanced Society through Vedic &amp; Allied Tradition Of India(SARASVATI),Bhadrak",Sj. Sudarsan Rout,,,37,Sāralādāsa,Pītāmbararāuta,Oriya,Oriya,,,,,,,,,37,1,,Complete,130,260,,42,10,3,Plant Products -> Palm leaf / ताड़ पत्र,"Bad, Brittle",Itihāsa/Tārīḵẖ,,,14/11/2006,,,No,,,,,No,No,,,,,,,manus_dt: 1278 sala,,
Mukularatnāvalī,OSI0411737,"Orissa State Museum, Bhubaneswar",Ramahari Panda,,,37,Rādhākṛṣṇapaṇḍā,Ramahari Panda,Sanskrit,Oriya,,,,,,,,,37,,,Complete,75,150,,6,10,,Plant Products -> Palm leaf / ताड़ पत्र,,Purāṇa,,,12/05/2007,,,No,,,,,No,No,,,,,,,manus_dt: 1928,,
Munabbihāt fī ʻIlm al-Amwāt,SLO0003168,test silvertouch,Jamia Nizamia,,,68,,,Persian,Nastaliq,,,,,,,,,,,,Complete,105,211,,9,7,,,,Dharmaśāstra / Darsiyāt-i Islāmiyah,,,21/11/2006,,,No,,,,,No,No,,,,,,,manus_dt: 13/19th Cent,,
Musikādivandhan,OSI0029239,"Orissa State Museum, Bhubaneswar",Charu Pradhan,,,39,,Rādhākānta,Sanskrit,Oriya,,,,,,,,,1,15,,Complete,,18,,,,,Plant Products -> Palm leaf / ताड़ पत्र,"Bad, Worm eaten",Tantra,,,03/08/2006,,,No,,,,,No,No,,,,,,,manus_dt:,,
Nakṣatragaṇanā,OSI0001837,"Orissa State Museum, Bhubaneswar",Sivaprasad Mishra,,,37,Mahopādhyāya,,Sanskrit,Oriya,,,,,,,,,34,4,,Complete,,,,,,,Plant Products -> Palm leaf / ताड़ पत्र,"Bad, Worm eaten",Jyotiṣa,,,06/08/2006,,,No,,,,,No,No,,,,,,,manus_dt:,,
