title,manuscript_id,mrc_name,institute_name,other_title,title_other_languages,record_number,author,scribe,language,script,commentary,commentator,commentary_language,script_commentary,sub_commentary,sub_commentator,sub_commentary_language,sub_commentary_script,bundle_number,manuscript_number,digitization,complete_incomplete,folios_number,pages_number,missing_portion_folios,size_length,size_width,size_height,material,condition,subject_1,subject_2,subject_3,data_collection_date,manuscript_date_samvat,manuscript_date_century,illustrations,illustrations_number,illustrations_type,illustrations_quality,manuscript_type,landscape_view,awarded_manuscript,awarded_manuscript_order,lines_number_per_page,beginning_line,ending_line,colophon,description,extra_remarks,christian_era,filename
Śrāddhaviveka,MLO0000214379,"Manuscripts Library, Kolkata",The University of Calcutta,,,14379,Sūlapāṇi,,Sanskrit,Bengali,,,,,,,,,,7653,,Incomplete,1,,,31.5,7.5,,Plant Products -> Paper / कागज,,Dharmaśāstra / Darsiyāt-i Islāmiyah,,,10/03/2007,,,No,,,,,No,No,,,,,,,manus_dt:,,
Mar me i smon lam bzhugs so,LTI0001015001,"Library of Tibetan Works and Archives, Dharamshala",Library Of Tibetan Works and Archives,,,15001,Mi pham od gsal rdo rje,,Tibetan,Tibetan,,,,,,,,,,22125,,Complete,9,,,,,,Plant Products -> Paper / कागज,,Stotra,,,20/10/2005,,,No,,,,,No,No,,,,,,,manus_dt:,,
Ādhyātmarāmāyaṇerāmahṛdaya,VRO0050028740,Vrindavan Research Institute,Vrindavan Research Institute,,,28740,,,Sanskrit,Devanagari,,,,,,,,,,8436,,Complete,5,10,,18.5,10.5,,Plant Products -> Paper / कागज,Bad,,,,15/02/2007,,,No,,,,,No,No,,,,,,,manus_dt:,,
Āhnikatattvapramāṇa,MLO000045037,"Manuscripts Library, Kolkata",Sanskrit Sahitya Parishad,,,5037,Raghunandanabhaṭṭācārya,Rāmakṛṣṇaśarman,Sanskrit,Bengali,,,,,,,,,,5705,,Incomplete,62,,"29,30,31,32,52",41.5,6,,Plant Products -> Paper / कागज,,Dharmaśāstra / Darsiyāt-i Islāmiyah,,,10/05/2006,,,No,,,,,No,No,,,,,,,manus_dt: Śaka 1560,,
श्राद्धपद्धति,ROI0000517835,"Rajasthan Oriental Research Institute, Jodhpur",05 राजस्थान प्राच्य विद्या प्रतिष्ठान,,,17835,,वल्लभ शर्मा,Sanskrit,Devanagari,,,Not Available,Not Available,,,Not Available,Not Available,,8782,,Complete,19,,,27.7,13.1,,Plant Products -> Paper / कागज,,Dharmaśāstra / Darsiyāt-i Islāmiyah,,,10/08/2006,,,No,,,,,No,No,,,,,,,manus_dt: 1933वि.स.,,
आपस्तम्बपरिशिष्ट,ROI0000517836,"Rajasthan Oriental Research Institute, Jodhpur",05 राजस्थान प्राच्य विद्या प्रतिष्ठान,,,17836,,,Sanskrit,Devanagari,,,Not Available,Not Available,,,Not Available,Not Available,,8784,,Complete,10,,,26.2,12,,Plant Products -> Paper / कागज,,Veda,,,10/08/2006,,,No,,,,,No,No,,,,,,,manus_dt: 1836वि.स.,,
Gaṅgālaharīstotra,VRO0050028741,Vrindavan Research Institute,Vrindavan Research Institute,,,28741,Jagannātha,,Sanskrit,Devanagari,,,,,,,,,,3437,,Complete,6,12,,21.5,14.5,,Plant Products -> Paper / कागज,Bad,Stotra/Manqabat,,,15/02/2007,,,No,,,,,No,No,,,,,,,manus_dt:,,
Mar me i smon lam bzhugs so,LTI0001015000,"Library of Tibetan Works and Archives, Dharamshala",Library Of Tibetan Works and Archives,,,15000,Mi pham od gsal rdo rje,,Tibetan,Tibetan,,,,,,,,,,22124,,Complete,9,,,,,,Plant Products -> Paper / कागज,,Stotra,,,20/10/2005,,,No,,,,,No,No,,,,,,,manus_dt:,,
Sūryaṣaṣṭhīvratodyāpanavidhi,VRO0050028739,Vrindavan Research Institute,Vrindavan Research Institute,,,28739,,,Sanskrit,Devanagari,,,,,,,,,,8435,,Complete,9,18,,26,12.6,,Plant Products -> Paper / कागज,Bad,,,,15/02/2007,,,No,,,,,No,No,,,,,,,manus_dt: Saṁ 1954,,
Pūtanāvidhāna,VRO0050028742,Vrindavan Research Institute,Vrindavan Research Institute,,,28742,,,Sanskrit,Devanagari,,,,,,,,,,8438,,Complete,16,32,,24,10.5,,Plant Products -> Paper / कागज,Bad,,,,15/02/2007,,,No,,,,,No,No,,,,,,,manus_dt:,,
Vivāhapatrikā,MLO000045039,"Manuscripts Library, Kolkata",Sanskrit Sahitya Parishad,,,5039,,,Sanskrit,Bengali,,,,,,,,,,5710,,Incomplete,1,,,35,7,,Plant Products -> Paper / कागज,,Dharmaśāstra / Darsiyāt-i Islāmiyah,,,10/05/2006,,,No,,,,,No,No,,,,,,,manus_dt:,,
Pārvaṇaśrāddhavicārapatrikā,MLO000045038,"Manuscripts Library, Kolkata",Sanskrit Sahitya Parishad,,,5038,,,Sanskrit,Bengali,,,,,,,,,,5709,,Incomplete,1,,,38.5,8.5,,Plant Products -> Paper / कागज,,Dharmaśāstra / Darsiyāt-i Islāmiyah,,,10/05/2006,,,No,,,,,No,No,,,,,,,manus_dt:,,
Bhagavatīstuti,MLO0000214380,"Manuscripts Library, Kolkata",The University of Calcutta,,,14380,,,Sanskrit,Bengali,,,,,,,,,,7656,,Incomplete,1,,,31.5,8,,Plant Products -> Paper / कागज,,Stotra/Manqabat,,,10/03/2007,,,No,,,,,No,No,,,,,,,manus_dt:,,
छान्दोग्योपनिषद् और ब्राह्मणम्,ROI0000517838,"Rajasthan Oriental Research Institute, Jodhpur",05 राजस्थान प्राच्य विद्या प्रतिष्ठान,,,17838,,ठाकुर प्रसाद पुत्र कुञ्जबिहारी,Sanskrit,Devanagari,,,Not Available,Not Available,,,Not Available,Not Available,,8786,,Complete,106,,,26,12.1,,Plant Products -> Paper / कागज,,Veda,,,10/08/2006,,,No,,,,,No,No,,,,,,,manus_dt: 1896वि.स.,,
कात्यायनसूत्र,ROI0000517837,"Rajasthan Oriental Research Institute, Jodhpur",05 राजस्थान प्राच्य विद्या प्रतिष्ठान,,,17837,कात्यायनः,,Sanskrit,Devanagari,,,Not Available,Not Available,,,Not Available,Not Available,,8785,,Complete,88,,,26.2,11.6,,Plant Products -> Paper / कागज,,Veda,,,10/08/2006,,,No,,,,,No,No,,,,,,,manus_dt: 1682वि.स.,,
Kārtikeyavratakathā,MLO000045040,"Manuscripts Library, Kolkata",Sanskrit Sahitya Parishad,Kārtikeyapūjāvidhi,,5040,,Nagendranātha Bhaṭṭācārya,Sanskrit,Bengali,,,,,,,,,,5715,,Complete,7,,,34.5,10.5,,Plant Products -> Paper / कागज,"Bad, Worm eaten",Kathā/Dāstān/Qiṣṣah,,,10/05/2006,,,No,,,,,No,No,,,,,,,manus_dt:,,
