title,manuscript_id,mrc_name,institute_name,other_title,title_other_languages,record_number,author,scribe,language,script,commentary,commentator,commentary_language,script_commentary,sub_commentary,sub_commentator,sub_commentary_language,sub_commentary_script,bundle_number,manuscript_number,digitization,complete_incomplete,folios_number,pages_number,missing_portion_folios,size_length,size_width,size_height,material,condition,subject_1,subject_2,subject_3,data_collection_date,manuscript_date_samvat,manuscript_date_century,illustrations,illustrations_number,illustrations_type,illustrations_quality,manuscript_type,landscape_view,awarded_manuscript,awarded_manuscript_order,lines_number_per_page,beginning_line,ending_line,colophon,description,extra_remarks,christian_era,filename
ऋतुसंहार,BOO000012488,"Bhandarkar Oriental Research Institute, Pune",Bhandarkar Oriental Research Institute,,,2488,कालिदास,,Sanskrit,Devanagari,,,,,,,,,,18,,Incomplete,18 fols,,,,,,Plant Products -> Paper / कागज,,Kāvya/Fann al-Śi‘r,,,19/11/2002,,,No,,,,,No,No,,,,,,,manus_dt:,,
राजावलीवक्तव्यता,BOO000012490,"Bhandarkar Oriental Research Institute, Pune",Bhandarkar Oriental Research Institute,,,2490,,,Prakrit,Devanagari,,,Sanskrit,,,,,,,1392(159),,Incomplete,238 to 240a fols,,,,,,Plant Products -> Paper / कागज,,Jaina,,,19/11/2002,,,No,,,,,No,No,,,,,,,manus_dt:,,
उपधानसन्धि,BOO000012494,"Bhandarkar Oriental Research Institute, Pune",Bhandarkar Oriental Research Institute,,,2494,,,Sanskrit,Devanagari,,,,,,,,,,127(9),,Incomplete,8 fols,,,,,,Plant Products -> Paper / कागज,,Jaina,,,19/11/2002,,,No,,,,,No,No,,,,,,,manus_dt:,,
Śrīmadbhāgavata (Daśamaskanda),NOI101918,"OSM, Bhubaneswar",Prahallad Moharana,,,8,,Kunjamahāpātra,,,,,,,,,,,5,1,,Incomplete,200,,,,,,Plant Products -> Palm leaf / ताड़ पत्र,Bad,Purāṇa,,,16/12/2005,,,No,,,,,No,No,,,,,,,manus_dt: 200 years,,
रजस्वलास्तोत्र,BOO000012492,"Bhandarkar Oriental Research Institute, Pune",Bhandarkar Oriental Research Institute,,,2492,,,Sanskrit,Devanagari,,,,,,,,,,223(3),,Incomplete,4 fols,,,,,,Plant Products -> Paper / कागज,,Stotra/Manqabat,,,19/11/2002,,,No,,,,,No,No,,,,,,,manus_dt:,,
Uṣūlush-Shāshī,IGO00020367,"Indira Gandhi National Centre for the Arts, Delhi",Maulana Abul Kalam Azad Arabic and  Persian research Institute,Kitābul-Ḵhamsīn,,367,Ḥamīdud-Dīn Ash-Shāshī,,Arabic,Sulus,With commentary,,,,,,,,,843,,Complete,196,,,,,,Plant Products -> Paper / कागज,"Bad, Worm eaten",Fiqh,,,30/08/2004,,,No,,,,,No,No,,,,,,,manus_dt:,,
तन्दुलवैचारिक -  बालावबोधसहित,BOO000012493,"Bhandarkar Oriental Research Institute, Pune",Bhandarkar Oriental Research Institute,,,2493,उपाध्यायपासचन्द,,Prakrit,Devanagari,बालावबोधसहित,,Sanskrit,,,,,,,292,,Incomplete,25 fols,,,,,,Plant Products -> Paper / कागज,,Jaina,,,19/11/2002,,,No,,,,,No,No,,,,,,,manus_dt:,,
उपदेशमालाप्रकरण - कर्णिकासहित,BOO000012491,"Bhandarkar Oriental Research Institute, Pune",Bhandarkar Oriental Research Institute,,,2491,,,Sanskrit,Devanagari,,,,,,,,,,369,,Incomplete,174 fols,,,,,,Plant Products -> Paper / कागज,,Jaina,,,19/11/2002,,,No,,,,,No,No,,,,,,,manus_dt:,,
ऋषिदेवताच्छंदांसि,BOO000012489,"Bhandarkar Oriental Research Institute, Pune",Bhandarkar Oriental Research Institute,,,2489,,,Sanskrit,Devanagari,,,,,,,,,,1,,Incomplete,70 fols,,,,,,Plant Products -> Paper / कागज,,,,,19/11/2002,,,No,,,,,No,No,,,,,,,manus_dt:,,
राजतरंगिणी,BOO000012495,"Bhandarkar Oriental Research Institute, Pune",Bhandarkar Oriental Research Institute,,,2495,जोनराज,,Sanskrit,Devanagari,,,,,,,,,,178,,Incomplete,76 fols,,,,,,Plant Products -> Paper / कागज,,Kāvya/Fann al-Śi‘r,,,19/11/2002,,,No,,,,,No,No,,,,,,,manus_dt:,,
शील कथा,JAO0008141,"Satshrut Prabhavana Trust, Bhavnagar","श्री आदिनाथ दि. जैन मन्दिर, दूदू",,,41,प्राप्त नही,,Hindi,Devanagari,,,,,,,,,,,,Incomplete,35,,,25,15,,Plant Products -> Paper / कागज,,Dharmaśāstra,,,19/08/2004,,,No,,,,,No,No,,,,,,,manus_dt:,,
