title,manuscript_id,mrc_name,institute_name,other_title,title_other_languages,record_number,author,scribe,language,script,commentary,commentator,commentary_language,script_commentary,sub_commentary,sub_commentator,sub_commentary_language,sub_commentary_script,bundle_number,manuscript_number,digitization,complete_incomplete,folios_number,pages_number,missing_portion_folios,size_length,size_width,size_height,material,condition,subject_1,subject_2,subject_3,data_collection_date,manuscript_date_samvat,manuscript_date_century,illustrations,illustrations_number,illustrations_type,illustrations_quality,manuscript_type,landscape_view,awarded_manuscript,awarded_manuscript_order,lines_number_per_page,beginning_line,ending_line,colophon,description,extra_remarks,christian_era,filename
Śaṭḥakopancaritra,KTO020244322,Mahabharata Samshodhana Pratisthanam (M.S.P.),Academy of Sanskrit Research,,,4322,,,,,,,,,,,,,3129,3129,,Incomplete,14,14,,18.7,3,,Plant Products -> Palm leaf / ताड़ पत्र,"Bad, Brittle",Not Available,,,14/09/2007,,,No,,,,,No,No,,,,,,,manus_dt:,,
वृत्तसार,SDI014353319,"Sri Dev Kumar Jain Oriental Research Institute,Arrah",बिहार राष्ट्रभाषा परिषद,,,3319,धरणीधर,,हिन्‍दी,देवनागरी,,,,,,,,,54अ,5489,,Complete,,,,23,15,,Plant Products -> Paper / कागज,,Dharmaśāstra / Darsiyāt-i Islāmiyah,,,04/09/2007,,,No,,,,,No,No,,,,,,,manus_dt:,,
"आग्रयण, पिण्डपितृयज्ञ",BOO000024713,"Bhandarkar Oriental Research Institute, Pune",Deccan College (Dixit Collection),,,4713,,सिताराम भट आपस्तम्ब,,,,,,,,,,,,4680,,Complete,,20,1-10 folios,,,,Plant Products -> Paper / कागज,"Bad, Brittle",Vedāṅga,,,09/11/2006,,,No,,,,,No,No,,,,,,,manus_dt: Sake 1700,,
"आग्रयण, पिण्डपितृयज्ञ",BOO000024713,"Bhandarkar Oriental Research Institute, Pune",Deccan College (Dixit Collection),,,4713,,सिताराम भट आपस्तम्ब,,,,,,,,,,,,4680,,Complete,,20,1-10 folios,,,,Plant Products -> Paper / कागज,"Bad, Brittle",Vedāṅga,,,09/11/2006,,,No,,,,,No,No,,,,,,,manus_dt: Sake 1700,,
प्रयोगरत्न,SOO000224093,"Scindia Oriental Research Institute, Ujjain",83. सिन्धिया प्राच्यविद्या शोध प्रतिष्ठान,,,4093,नारायण भट्ट,रामेश्वर भट्ट,Sanskrit,Devanagari,,,Not Available,Not Available,,,Not Available,Not Available,,5857,,Incomplete,182,364,प्रथम पत्र नहीं है ।,21,10,,Plant Products -> Paper / कागज,,Dharmaśāstra,,,04/09/2006,,,No,,,,,No,No,,,,,,,manus_dt: शक 1644,,
त्रिलोचन की परची,ROO0000717231,"Rajasthan Oriental Research Institute, Jodhpur",राजस्थान प्राच्यविद्या प्रतिष्ठान,,,17231,अनंतदास,,Hindi,Devanagari,,,Not Available,Not Available,,,Not Available,Not Available,,34/126,,Complete,2,,,26,22.5,,Plant Products -> Paper / कागज,Bad,Bhaktikāvya,,,10/01/2007,,,No,,,,,No,No,,,,,,,manus_dt: 1710वि.स.,,
तत्त्वार्थसूत्र,SDI016595346,"Sri Dev Kumar Jain Oriental Research Institute,Arrah",श्री जैन सिद्धान्त भवन ग्रंथागार,,,5346,उमास्वामी,,कन्‍नड,कन्‍नड,,,,,,,,,6452,152/495,,Complete,10,7,,33,5,,,,Jaina,,,01/12/2006,,,No,,,,,No,No,,,,,,,manus_dt:,,
रामरत्न माला,SDI016134267,"Sri Dev Kumar Jain Oriental Research Institute,Arrah",गोपाल नारायण सार्वजनिक पुस्तकालय,,,4267,,,हिन्‍दी,देवनागरी,,,,,,,,,,2800,,Complete,,9,,11,9,,Plant Products -> Paper / कागज,,Dharmaśāstra / Darsiyāt-i Islāmiyah,,,10/04/2007,,,No,,,,,No,No,,,,,,,manus_dt: सं0 1600,,
ललितासहस्त्रनाम,BPO000034577,Lakshman Pustakalaya,लक्ष्मण पुस्तकालय,,,4577,चन्द्रशेखर,अज्ञात,,,अज्ञात,अज्ञात,,,,,,,3,3.136,,Complete,15,30,नहीं,9,3.5,,Plant Products -> Paper / कागज,"Bad, Worm eaten",Tantra/Ṯilism,,,16/07/2007,,,No,,,,,No,No,,,,,,,manus_dt: अज्ञात,,
सारस्वत प्रक्रिया,ROI0015128435,"Rajasthan Oriental Research Institute, Jodhpur",अभय जैन ग्रन्थालय,,,28435,अनुभूति स्वरुपाचार्य,,Sanskrit,Devanagari,,,Not Available,Not Available,,,Not Available,Not Available,3,462,,Incomplete,15,,पत्र 1-15 अप्राप्त,,,,Plant Products -> Paper / कागज,,Sārasvata Vyākaraṇa,,,11/04/2007,,,No,,,,,No,No,,,,,,,manus_dt: 19वीं श.,,
Bayāḏ,SLO000014250,test silvertouch,Salar Jung Museum Library,,,4250,,,Persian,Nastaliq,,,,,,,,,,2347/1984,,Complete,107,214,,9.8,21.2,,,,,,,12/09/2006,,,No,,,,,No,No,,,,,,,manus_dt: 12th/18th AD,,
