title,manuscript_id,mrc_name,institute_name,other_title,title_other_languages,record_number,author,scribe,language,script,commentary,commentator,commentary_language,script_commentary,sub_commentary,sub_commentator,sub_commentary_language,sub_commentary_script,bundle_number,manuscript_number,digitization,complete_incomplete,folios_number,pages_number,missing_portion_folios,size_length,size_width,size_height,material,condition,subject_1,subject_2,subject_3,data_collection_date,manuscript_date_samvat,manuscript_date_century,illustrations,illustrations_number,illustrations_type,illustrations_quality,manuscript_type,landscape_view,awarded_manuscript,awarded_manuscript_order,lines_number_per_page,beginning_line,ending_line,colophon,description,extra_remarks,christian_era,filename
Laṁpākapraśnaśāstravivṛtiḥ,OMO0000913166,"Oriental Research Institute, Mysore",Oriental Research Institute (KVR),-,,13166,-,-,Sanskrit,Nandinagari,-,-,,,,,,,-,C. 3023/2,,Complete,1-25,-,-,20,11,-,Plant Products -> Paper / कागज,"Bad, Brittle",Jyotiṣa,,,02/08/2006,,,No,,,,,No,No,,,,,,,manus_dt: -,,
Kuja Pañcamiya Nōṃpi,NII000041469,"National Institute Of Prakrit Studies & Research,Shravanabelagola",Shri Jain Math Varanga,,,1469,,,Kannada,Kannada,,,,,,,,,33,101,,Complete,110-112,,,38,5,5,Plant Products -> Palm leaf / ताड़ पत्र,,Jaina,,,19/11/2006,,,No,,,,,No,No,,,,,,,manus_dt:,,
Varṣayogādhyāyaḥ,OMO0000913167,"Oriental Research Institute, Mysore",Oriental Research Institute (KVR),-,,13167,-,-,Sanskrit,Kannada,-,,,,,,,,-,B.617/1,,Complete,1-18,-,-,17,21,-,Plant Products -> Paper / कागज,"Bad, Brittle",Jyotiṣa,,,15/09/2006,,,No,,,,,No,No,,,,,,,manus_dt: -,,
Ajitanātha Stōtraṃ,NII000041467,"National Institute Of Prakrit Studies & Research,Shravanabelagola",Shri Jain Math Varanga,,,1467,Samaṃtabhadra,,Sanskrit,Kannada,,,,,,,,,88,18,,Complete,1,,,50,4,5,Plant Products -> Palm leaf / ताड़ पत्र,,Stotra,,,19/11/2006,,,No,,,,,No,No,,,,,,,manus_dt:,,
Adityavārada Nōṃpi,NII000041465,"National Institute Of Prakrit Studies & Research,Shravanabelagola",Shri Jain Math Varanga,,,1465,,,Kannada,Kannada,,,,,,,,,33,47,,Complete,1,,,38,5,5,Plant Products -> Palm leaf / ताड़ पत्र,,Jaina,,,19/11/2006,,,No,,,,,No,No,,,,,,,manus_dt:,,
Tiruviruttamavyākhyā,OMO000039877,"Oriental Research Institute, Mysore",Oriental Research Institute (MR),-,,9877,-,-,Tamil,Tamil,-,-,,,,,,,-,P.3666,,Complete,1-69,-,-,45.5,3.5,-,Plant Products -> Palm leaf / ताड़ पत्र,,Vedānta,,,06/05/2006,,,No,,,,,No,No,,,,,,,manus_dt: -,,
Ṣōḍaśabhāvana Nōṃpi,NII000041468,"National Institute Of Prakrit Studies & Research,Shravanabelagola",Shri Jain Math Varanga,,,1468,,,Kannada,Kannada,,,,,,,,,33,43,,Complete,1,,,38,5,5,Plant Products -> Palm leaf / ताड़ पत्र,,Jaina,,,19/11/2006,,,No,,,,,No,No,,,,,,,manus_dt:,,
Pillaiyanusandhānam,OMO000039878,"Oriental Research Institute, Mysore",Oriental Research Institute (MR),-,,9878,-,-,Tamil,Tamil,-,-,,,,,,,-,P. 5622/17,,Complete,23-24,-,-,33,3.5,-,Plant Products -> Palm leaf / ताड़ पत्र,"Bad, Worm eaten",Vedānta,,,24/05/2006,,,No,,,,,No,No,,,,,,,manus_dt: -,,
Nitya Sukhadaṣṭami Nōṃpi,NII000041466,"National Institute Of Prakrit Studies & Research,Shravanabelagola",Shri Jain Math Varanga,,,1466,,,Kannada,Kannada,,,,,,,,,33,58,,Complete,1,,,38,5,5,Plant Products -> Palm leaf / ताड़ पत्र,,Jaina,,,19/11/2006,,,No,,,,,No,No,,,,,,,manus_dt:,,
Dhrmāmṛta,NII000041470,"National Institute Of Prakrit Studies & Research,Shravanabelagola",Shri Jain Math Varanga,,,1470,Nayasena,,Kannada,Kannada,,,,,,,,,43,,,Complete,1-150,,,35,5,5,Plant Products -> Palm leaf / ताड़ पत्र,,Āgama,,,26/01/2000,,,No,,,,,No,No,,,,,,,manus_dt:,,
