title,manuscript_id,mrc_name,institute_name,other_title,title_other_languages,record_number,author,scribe,language,script,commentary,commentator,commentary_language,script_commentary,sub_commentary,sub_commentator,sub_commentary_language,sub_commentary_script,bundle_number,manuscript_number,digitization,complete_incomplete,folios_number,pages_number,missing_portion_folios,size_length,size_width,size_height,material,condition,subject_1,subject_2,subject_3,data_collection_date,manuscript_date_samvat,manuscript_date_century,illustrations,illustrations_number,illustrations_type,illustrations_quality,manuscript_type,landscape_view,awarded_manuscript,awarded_manuscript_order,lines_number_per_page,beginning_line,ending_line,colophon,description,extra_remarks,christian_era,filename
Agnimahāmantra,NOO0190997,"OSM, Bhubaneswar",Basudeva Thakura,,,97,,,Sanskrit,Oriya,,,,,,,,,38,38.40,,Complete,1,2,,25,3,,Plant Products -> Palm leaf / ताड़ पत्र,"Bad, Worm eaten",Mantra,,,13/05/2006,,,No,,,,,No,No,,,,,,,manus_dt:,,
Anantavratapūjā,NOI2216290,"OSM, Bhubaneswar",Krupasindhu Tripathy,,,90,,,Sanskrit,Oriya,,,,,,,,,,,,Incomplete,36,72,,28,,,Plant Products -> Palm leaf / ताड़ पत्र,Bad,Dharmaśāstra / Darsiyāt-i Islāmiyah,,,23/02/2006,,,No,,,,,No,No,,,,,,,manus_dt:,,
Ākaśabhairava,NSO00004119,"H.S.G. University, Sagar",Sangeet Gurukul & Kula Shodh Sasthan,,,119,Śaṅkarācārya,,Sanskrit,Devanagari,,,,,,,,,46,,,Complete,65,130,,22,10.5,,Plant Products -> Paper / कागज,,Mantra,,,07/09/2006,,,No,,,,,No,No,,,,,,,manus_dt:,,
Anantavrata,NOI2312287,"OSM, Bhubaneswar",Baikuntha Bihari Panda,,,87,,,Sanskrit,Oriya,,,,,,,,,,,,Complete,4,8,,,,,Plant Products -> Palm leaf / ताड़ पत्र,Bad,Dharmaśāstra / Darsiyāt-i Islāmiyah,,,05/05/2006,,,No,,,,,No,No,,,,,,,manus_dt:,,
Ajāmilapaṇḍāsaṁvāda (Dārḍhyatābhakti),NOI2311993,"OSM, Bhubaneswar",Avirama Nanda,,,93,Rāmadāsa,,Oriya,Oriya,,,,,,,,,,,,Incomplete,8,16,,30,,,Plant Products -> Palm leaf / ताड़ पत्र,Bad,Kāvya/Fann al-Śi‘r,,,04/05/2006,,,No,,,,,No,No,,,,,,,manus_dt:,,
Agniśatacaṇḍīkāpūjā,SAI0234292,"Sanskrit Academy f Research For Advanced Society through Vedic &amp; Allied Tradition Of India(SARASVATI),Bhadrak",Praffula Chandra Tripathy,,,92,,BIswanath tripathy,Sanskrit,Oriya,,,Sanskrit,Oriya,,,Sanskrit,Oriya,58,1,,Complete,69,138,,1,14,,Plant Products -> Palm leaf / ताड़ पत्र,,Dharmaśāstra / Darsiyāt-i Islāmiyah,,,28/12/2005,,,No,,,,,No,No,,,,,,,manus_dt: 1326sala,,
Agnisthāpana,OSI0003688,"Orissa State Museum, Bhubaneswar",Kasinath Mahapatra,,,88,,Bhuvaneśvaramiśra,Sanskrit,Oriya,,,,,,,,,4,20,,Complete,,45,,,,,Plant Products -> Palm leaf / ताड़ पत्र,"Bad, Worm eaten",Mantra,,,10/08/2006,,,No,,,,,No,No,,,,,,,manus_dt: 1367 Sāla,,
Amarakośa,SAI0240788,"Sanskrit Academy f Research For Advanced Society through Vedic &amp; Allied Tradition Of India(SARASVATI),Bhadrak",Bhabagrahi Dwibedy,,,88,,Lokanatha dwibedy,Sanskrit,Oriya,,,Sanskrit,Oriya,,,Sanskrit,Oriya,88,1,,Complete,115,230,,43,4,8,Plant Products -> Palm leaf / ताड़ पत्र,,Kośa/Qāmūs/Luġat,,,08/01/2006,,,No,,,,,No,No,,,,,,,manus_dt: 1271sala,,
Amarakośa,SAI0213488,"Sanskrit Academy f Research For Advanced Society through Vedic &amp; Allied Tradition Of India(SARASVATI),Bhadrak",Jagannath Pati,,,88,Amarasiṁha,,Sanskrit,Oriya,,,,,,,,,88,1,,Complete,,,,32,3,,Plant Products -> Palm leaf / ताड़ पत्र,,Kośa/Qāmūs/Luġat,,,14/03/2007,,,No,,,,,No,No,,,,,,,manus_dt:,,
Andhakavibhīmabhelvini,OSI0403589,"Orissa State Museum, Bhubaneswar",Gopal Chandra Satapathy,,,89,,,Sanskrit,Oriya,,,,,,,,,88,,,Complete,58,115,,18,2.25,,Plant Products -> Palm leaf / ताड़ पत्र,Bad,Dharmaśāstra / Darsiyāt-i Islāmiyah,,,30/04/2007,,,No,,,,,No,No,,,,,,,manus_dt:,,
Annaprakaraṇa,OSI0901588,"Orissa State Museum, Bhubaneswar",Surendera Nath Mohapatra,,,88,,,Sanskrit,Oriya,,,,,,,,,12,12.42,,Complete,3,6,,32,3,,Plant Products -> Palm leaf / ताड़ पत्र,,Jyotiṣa,,,26/04/2007,,,No,,,,,No,No,,,,,,,manus_dt:,,
Jina Pūjā īī,VRI0002894,Vrindavan Research Institute,Seth Vijay Kumar,,,94,,,Sanskrit,Devanagari,,,,,,,,,29,29/1,,Complete,62,124,,26,19,,Plant Products -> Paper / कागज,,Dharmaśāstra / Darsiyāt-i Islāmiyah,,,30/10/2007,,,No,,,,,No,No,,,,,,,manus_dt:,,
Ao rgyan pad ma byung gnas kyi rnam thar chen mo mthong ba don ldan,LTI00010661,"Library of Tibetan Works and Archives, Dharamshala",Library Of Tibetan Works and Archives,,,661,Gu ru chos dbang,,Tibetan,Tibetan,,,Not Available,Not Available,,,Not Available,Not Available,,Ka-3-17/D-2043,,Complete,345,,,,,,Plant Products -> Paper / कागज,,Itihāsa,,,17/01/2005,,,No,,,,,No,No,,,,,,,manus_dt:,,
Aparājitā,NCI0034790,"Saraswati, Bhadrakh",Narayan Chandra Panda,,,90,,,Sanskrit,Oriya,,,,,,,,,1,1.3,,Complete,7,14,,38,4,,,,Mantra,,,26/10/2006,,,No,,,,,No,No,,,,,,,manus_dt:,,
aphags-pa-thar-pa-chen-po-phyogs-bchur-rgys-pa-shes-bya-bai-theg-pa-chen-poai-mdo,CIO0000948,"Central Institute of Buddhist Studies, Leh",Atitse  Monastery Lamayuru,aphags-pa-thar-pa-chen-po-phyogs-bchur-rgys-pa-shes-bya-bai-theg-pa-chen-poai-mdo,,48,buddha,,Tibetan,Baudhi,nil,nil,Tibetan,Baudhi,,,Tibetan,Baudhi,ba,,,Complete,230,459,nil,,,,Plant Products -> Paper / कागज,,Stotra/Manqabat,,,12/04/2007,,,Yes,3,,,,No,No,,,,,,,manus_dt: early century,,
aphags-pa-thar-pa-chen-po-phyogs-bchur-rgys-pa-shes-bya-bai-theg-pa-chen-poai-mdo,CII0003689,"Central Institute of Buddhist Studies, Leh",Stongday  Individual Collection,aphags-pa-thar-pa-chen-po-phyogs-bchur-rgys-pa-shes-bya-bai-theg-pa-chen-poai-mdo,,89,buddha,,Tibetan,Baudhi,q,,Tibetan,Baudhi,,,Tibetan,Baudhi,ka,,,Complete,230,459,nil,,,,Plant Products -> Paper / कागज,,Stotra/Manqabat,,,12/04/2007,,,Yes,3,,,,No,No,,,,,,,manus_dt: early century,,
Andhakavibhīmabhoijivanī,OSI0405388,"Orissa State Museum, Bhubaneswar",Rajib Satapathy,,,88,,,Sanskrit,Oriya,,,,,,,,,88,,,Complete,18,36,,18,2.5,,Plant Products -> Palm leaf / ताड़ पत्र,,Stotra/Manqabat,,,03/05/2007,,,No,,,,,No,No,,,,,,,manus_dt:,,
Āratatantra,NCI0032988,"Saraswati, Bhadrakh",Sudhakar Mishra,,,88,,Subhakarmishra,Sanskrit,Oriya,,,,,,,,,53,1,,Complete,12,24,,10,2,,Plant Products -> Palm leaf / ताड़ पत्र,,Tantra/Ṯilism,,,13/10/2006,,,No,,,,,No,No,,,,,,,manus_dt: 1304Sala,,
Arya gan pa ti hir dya nam su tra,LTO00039111,"Library of Tibetan Works and Archives, Dharamshala",Purbani Bhod Mandir (Myung Gnas Monastery),,,111,,,Tibetan,Tibetan,,,,,,,,,,,,Complete,2,,,,,,Plant Products -> Paper / कागज,,Bauddha,,,01/05/2008,,,No,,,,,No,No,,,,,,,manus_dt:,,
Arya mangal kut nam su tra dharni,LTI0013391,"Library of Tibetan Works and Archives, Dharamshala",Guman Singh Negi,,,91,,,Tibetan,Tibetan,,,,,,,,,,,,Complete,9,,,,,,Plant Products -> Paper / कागज,,Bauddha,,,05/05/2008,,,No,,,,,No,No,,,,,,,manus_dt:,,
Aśaucādinirṇaya,NOO0191094,"OSM, Bhubaneswar",Basudev Gadi,,,94,,,Sanskrit,Oriya,,,,,,,,,22,22.81,,Complete,2,4,,28,3cm,,Plant Products -> Palm leaf / ताड़ पत्र,,Mantra,,,15/05/2006,,,No,,,,,No,No,,,,,,,manus_dt:,,
Cautīsī,NSO0000390,"H.S.G. University, Sagar",Dept. Of Hindi,,,90,Hanumatprasāda,,Hindi,Devanagari,,,,,,,,,36,36.2,,Complete,2,3,,14,23,,Plant Products -> Paper / कागज,,Kāvya/Fann al-Śi‘r,,,04/09/2006,,,No,,,,,No,No,,,,,,,"manus_dt: Saṁvat-1961, 1904AD",,
Atithivyavasthā,SAI0212288,"Sanskrit Academy f Research For Advanced Society through Vedic &amp; Allied Tradition Of India(SARASVATI),Bhadrak",Dillip Kumar Mahapatra,,,88,,,Oriya,Oriya,,,,,,,,,88,1,,Complete,14,28,,31,3,,Plant Products -> Palm leaf / ताड़ पत्र,,Dharmaśāstra / Darsiyāt-i Islāmiyah,,,08/02/2007,,,No,,,,,No,No,,,,,,,manus_dt:,,
Arya tri shan ga man nam su tra dharni,LTI0013289,"Library of Tibetan Works and Archives, Dharamshala",Kisam Bhagti Negi,,,89,,,Tibetan,Tibetan,,,,,,,,,,,,Complete,3,,,,,,Plant Products -> Paper / कागज,,Bauddha,,,05/05/2008,,,No,,,,,No,No,,,,,,,manus_dt:,,
Aṣṭākṣaragopālamantra,OSI0405188,"Orissa State Museum, Bhubaneswar",Danadapani Satapathy,,,88,,,Sanskrit,Oriya,,,,,,,,,87,,,Complete,21,40,,18,2.25,,Plant Products -> Palm leaf / ताड़ पत्र,,Mantra,,,02/05/2007,,,No,,,,,No,No,,,,,,,manus_dt:,,
Athāmnāṭha Paddhti,VRI0002287,Vrindavan Research Institute,Mahesha Dutta Ji,,,87,,,Sanskrit,Devanagari,,,,,,,,,,88,,Complete,29,58,,21,8.5,,Plant Products -> Paper / कागज,,Not Available,,,03/07/2007,,,No,,,,,No,No,,,,,,,manus_dt:,,
A'rya rad na dha ra ni.,LTI0003288,"Library of Tibetan Works and Archives, Dharamshala",Sanga Tanzin Negi (Private),,,88,Buddha.,,Tibetan,Tibetan,,,,,,,,,87,,,Complete,8,,307,,,,Plant Products -> Paper / कागज,"Bad, Brittle",Stotra,,,18/01/2006,,,No,,,,,No,No,,,,,,,manus_dt: 21/12/05,,
Bagala,OSI08087280,"Orissa State Museum, Bhubaneswar",Kirtan Narayan Parhi,,,280,,,Sanskrit,Oriya,,,,,,,,,1,1.8,,Complete,3,6,,23,,,Plant Products -> Palm leaf / ताड़ पत्र,,Dharmaśāstra / Darsiyāt-i Islāmiyah,,,25/05/2007,,,No,,,,,No,No,,,,,,,manus_dt:,,
Bagalāmukhīpūjā,NOI2312888,"OSM, Bhubaneswar",Arjuna Upadhaya,,,88,,,Sanskrit,Oriya,,,,,,,,,87,,,Complete,43,85,,,,,Plant Products -> Palm leaf / ताड़ पत्र,"Bad, Brittle",Dharmaśāstra / Darsiyāt-i Islāmiyah,,,08/05/2006,,,No,,,,,No,No,,,,,,,manus_dt:,,
Baidehīśaviḷāsa - Prathamakhaṇḍa,SAI0308889,"Sanskrit Academy f Research For Advanced Society through Vedic &amp; Allied Tradition Of India(SARASVATI),Bhadrak",Dinabandhu Dash,,,89,,,Oriya,Oriya,,,,,,,,,88,1,,Complete,130,260,,37,3,,Plant Products -> Palm leaf / ताड़ पत्र,,Not Available,,,20/11/2006,,,No,,,,,No,No,,,,,,,manus_dt:,,
Bagala,OSI07329281,"Orissa State Museum, Bhubaneswar",Dr. Kirtan Narayan Parhi,,,281,,,Sanskrit,Oriya,,,,,,,,,1,1.8,,Complete,3,6,,23,,,Plant Products -> Palm leaf / ताड़ पत्र,,Dharmaśāstra / Darsiyāt-i Islāmiyah,,,25/05/2007,,,No,,,,,No,No,,,,,,,manus_dt:,,
Āvaraṇapūjā,NOI2324889,"OSM, Bhubaneswar",Ramesh Chandra Mishra,,,89,,,Sanskrit,Oriya,,,,,,,,,8,8104,,Complete,1,2,,33,3,,Plant Products -> Palm leaf / ताड़ पत्र,,Dharmaśāstra / Darsiyāt-i Islāmiyah,,,24/05/2006,,,No,,,,,No,No,,,,,,,manus_dt:,,
