title,manuscript_id,mrc_name,institute_name,other_title,title_other_languages,record_number,author,scribe,language,script,commentary,commentator,commentary_language,script_commentary,sub_commentary,sub_commentator,sub_commentary_language,sub_commentary_script,bundle_number,manuscript_number,digitization,complete_incomplete,folios_number,pages_number,missing_portion_folios,size_length,size_width,size_height,material,condition,subject_1,subject_2,subject_3,data_collection_date,manuscript_date_samvat,manuscript_date_century,illustrations,illustrations_number,illustrations_type,illustrations_quality,manuscript_type,landscape_view,awarded_manuscript,awarded_manuscript_order,lines_number_per_page,beginning_line,ending_line,colophon,description,extra_remarks,christian_era,filename
विष्णुसहस्रनामस्तोत्र,BOO000026927,"Bhandarkar Oriental Research Institute, Pune",BISM,Not mentioned,,6927,Not mentioned,Not mentioned,Sanskrit,Devanagari,Not mentioned,Not mentioned,,,,,,,29A,1410,,Incomplete,16,32,After no. 16,15.5,9.5,,Plant Products -> Paper / कागज,,Stotra/Manqabat,,,21/06/2011,,,No,,,,,No,No,,,,,,,manus_dt: no,,
रुद्राध्याय,BOO000026931,"Bhandarkar Oriental Research Institute, Pune",BISM,Not mentioned,,6931,Not mentioned,Not mentioned,Sanskrit,Devanagari,Not mentioned,Not mentioned,,,,,,,29A,1355,,Incomplete,1,2,"Folios 1-13, after 14",18,9.5,,Plant Products -> Paper / कागज,,Veda,,,16/06/2011,,,No,,,,,No,No,,,,,,,manus_dt: no,,
दानप्रकरण,BOO000026928,"Bhandarkar Oriental Research Institute, Pune",BISM,Not mentioned,,6928,Not mentioned,Not mentioned,Sanskrit,Devanagari,Not mentioned,Not mentioned,,,,,,,29A,1485,,Incomplete,10,20,"Folios 1-10, after 20",24,12.5,,Plant Products -> Paper / कागज,,Dharmaśāstra / Darsiyāt-i Islāmiyah,,,11/07/2011,,,No,,,,,No,No,,,,,,,manus_dt: no,,
Vaidikagrantha,API0004911,"A.P. Govt. Oriental Manuscripts Library and Research Institute,Hyderabad",Oruganti Achyutarama Sastry,,,11,,,Sanskrit,Telugu,,,,,,,,,1,60,,Complete,50,100,,25,10,,Plant Products -> Paper / कागज,,Veda,,,17/02/2014,,,No,,,,,No,No,,,,,,,manus_dt:,,
ĀYURVEDA BOOKS,API0040911,"A.P. Govt. Oriental Manuscripts Library and Research Institute,Hyderabad",KARALAPUDI PENCHALAIAH,,,11,,,,,,,,,,,,,1,60,,,,,,15,10,,,,Āyurveda,,,02/06/2014,,,No,,,,,No,No,,,,,,,manus_dt:,,
किरातार्जुनीय,BOO000026929,"Bhandarkar Oriental Research Institute, Pune",BISM,Not mentioned,,6929,भारवि,Not mentioned,Sanskrit,Devanagari,Not mentioned,Not mentioned,,,,,,,29A,2026,,Incomplete,6,12,After no. 6,23,9.5,,Plant Products -> Paper / कागज,,Kāvya/Fann al-Śi‘r,,,11/07/2011,,,No,,,,,No,No,,,,,,,manus_dt: no,,
श्रीकृष्णनामावली,BOO000026930,"Bhandarkar Oriental Research Institute, Pune",BISM,Not mentioned,,6930,Not mentioned,Not mentioned,Sanskrit,Devanagari,Not mentioned,Not mentioned,,,,,,,29A,2053,,Complete,1,2,no,31,10.5,,Plant Products -> Paper / कागज,,Nāmāvalī,,,11/07/2011,,,No,,,,,No,No,,,,,,,manus_dt: no,,
Charaka Saṁhita,APO000327,"A.P. Govt. Oriental Manuscripts Library and Research Institute,Hyderabad",Sri Guru Sarvabhouma Samskruta Vidyalayam,,,7,,,Sanskrit,Telugu,,,,,,,,,1,61,,Complete,100,200,,30,4,,Plant Products -> Palm leaf / ताड़ पत्र,,Āyurveda,,,08/07/2014,,,No,,,,,No,No,,,,,,,manus_dt:,,
Vedaṁ,API0043221,"A.P. Govt. Oriental Manuscripts Library and Research Institute,Hyderabad",TANGIRALA MALLIKHARJUNA SARMA,,,21,,,Sanskrit,Telugu,,,,,,,,,1,61,,Complete,20,40,,30,4,,Plant Products -> Palm leaf / ताड़ पत्र,,,,,28/04/2014,,,No,,,,,No,No,,,,,,,manus_dt:,,
तुलापुरुषदानप्रयोग,BOO000026934,"Bhandarkar Oriental Research Institute, Pune",BISM,Not mentioned,,6934,Not mentioned,गंगाधर खरे,Sanskrit,Devanagari,Not mentioned,Not mentioned,,,,,,,29A,1321,,Complete,10,20,no,25,10,,Plant Products -> Paper / कागज,,Dharmaśāstra / Darsiyāt-i Islāmiyah,,,10/06/2011,,,No,,,,,No,No,,,,,,,manus_dt: Saka 1716,,
"लक्ष्मीनृसिंहस्तोत्र, व्यंकटद्वादशनामस्तोत्र",BOO000026935,"Bhandarkar Oriental Research Institute, Pune",BISM,Not mentioned,,6935,वामन,Not mentioned,Sanskrit,Devanagari,Not mentioned,Not mentioned,,,,,Marathi,Devanagari,29A,1276,,Complete,2,4,no,30,11.5,,Plant Products -> Paper / कागज,,Stotra/Manqabat,,,10/06/2011,,,No,,,,,No,No,,,,,,,manus_dt: no,,
निरूढ़पशुबन्धयाजमान,BOO000026933,"Bhandarkar Oriental Research Institute, Pune",BISM,Not mentioned,,6933,Not mentioned,Not mentioned,Sanskrit,Devanagari,Not mentioned,Not mentioned,,,,,,,29A,1322,,Complete,6,12,no,27.5,10.5,,Plant Products -> Paper / कागज,,Vedāṅga,,,10/06/2011,,,No,,,,,No,No,,,,,,,manus_dt: no,,
हिरण्यकेशीय आधानपद्धति,BOO000026937,"Bhandarkar Oriental Research Institute, Pune",BISM,Not mentioned,,6937,Not mentioned,Not mentioned,Sanskrit,Devanagari,Not mentioned,Not mentioned,,,,,,,29A,1329,,Complete,94,188,no,20.5,10,,Plant Products -> Paper / कागज,,Vedāṅga,,,10/06/2011,,,No,,,,,No,No,,,,,,,manus_dt: Saka 1757,,
Not mentioned,BOO000026936,"Bhandarkar Oriental Research Institute, Pune",BISM,Not mentioned,,6936,Not mentioned,Not mentioned,Sanskrit,Devanagari,Not mentioned,Not mentioned,,,,,,,29A,1416,,Incomplete,7,14,"Folios 1-18, 24-35,after 37",18,10.5,,Plant Products -> Paper / कागज,,Dharmaśāstra / Darsiyāt-i Islāmiyah,,,21/06/2011,,,No,,,,,No,No,,,,,,,manus_dt: no,,
रसगङ्गाधरटीका,BOO000026932,"Bhandarkar Oriental Research Institute, Pune",BISM,Not mentioned,,6932,Not mentioned,Not mentioned,Sanskrit,Devanagari,Not mentioned,Not mentioned,,,,,,,29A,1383,,Incomplete,7,14,"Folios 1-56, 58-61, after 67",26,11.6,,Plant Products -> Paper / कागज,,Kāvya/Fann al-Śi‘r,,,21/06/2011,,,No,,,,,No,No,,,,,,,manus_dt: no,,
महाभारत - (सभापर्व- प्र. 4),BOO000026938,"Bhandarkar Oriental Research Institute, Pune",BISM,Not mentioned,,6938,मुक्तेश्वर,Not mentioned,Marathi,Devanagari,Not mentioned,Not mentioned,,,,,,,29A,1401.11,,Incomplete,9,18,After no. 9,21,15,,Plant Products -> Paper / कागज,,Itihāsa/Tārīḵẖ,,,21/06/2011,,,No,,,,,No,No,,,,,,,manus_dt: no,,
Untitled???,BOO000026939,"Bhandarkar Oriental Research Institute, Pune",BISM,,,6939,,,Sanskrit,Devanagari,,,,,,,Marathi,Devanagari,29,5477,,Incomplete,1,,After no.1,22,15,,Plant Products -> Paper / कागज,Bad,,,,01/08/2007,,,No,,,,,No,No,,,,,,,manus_dt: no,,
