title,manuscript_id,mrc_name,institute_name,other_title,title_other_languages,record_number,author,scribe,language,script,commentary,commentator,commentary_language,script_commentary,sub_commentary,sub_commentator,sub_commentary_language,sub_commentary_script,bundle_number,manuscript_number,digitization,complete_incomplete,folios_number,pages_number,missing_portion_folios,size_length,size_width,size_height,material,condition,subject_1,subject_2,subject_3,data_collection_date,manuscript_date_samvat,manuscript_date_century,illustrations,illustrations_number,illustrations_type,illustrations_quality,manuscript_type,landscape_view,awarded_manuscript,awarded_manuscript_order,lines_number_per_page,beginning_line,ending_line,colophon,description,extra_remarks,christian_era,filename
एकीभावस्तोत्र,KJO00048216,"Kund-Kund Jnanapith,Tukoganj",श्री दिगम्बर जैन छोटा मंदिर,,,216,वादिराज आचार्य,,Sanskrit,Devanagari,,,,,,,,,9,206,,Complete,6,,,14,13,,Plant Products -> Paper / कागज,,Jaina,,,27/11/2006,,,No,,,,,No,No,,,,,,,manus_dt:,,
कामसमूह,ANO00001216,Bharat Itihas Samshodhan Mandal,Prajna Pathashala Mandal,,,216,,,Sanskrit,Devanagari,,,,,,,,,,95,,Complete,42,,,28,13.5,,Plant Products -> Paper / कागज,,,,,30/11/2006,,,No,,,,,No,No,,,,,,,manus_dt:,,
कामसमूह,ANO00001216,Bharat Itihas Samshodhan Mandal,Prajna Pathashala Mandal,,,216,,,Sanskrit,Devanagari,,,,,,,,,,95,,Complete,42,,,28,13.5,,Plant Products -> Paper / कागज,,,,,30/11/2006,,,No,,,,,No,No,,,,,,,manus_dt:,,
कामसमूह,ANO00001216,Bharat Itihas Samshodhan Mandal,Prajna Pathashala Mandal,,,216,,,Sanskrit,Devanagari,,,,,,,,,,95,,Complete,42,,,28,13.5,,Plant Products -> Paper / कागज,,,,,30/11/2006,,,No,,,,,No,No,,,,,,,manus_dt:,,
कर्मस्तव स्तोत्र,ROI00116206,"Rajasthan Oriental Research Institute, Jodhpur",श्री 1008 शान्तिनाथ दिगम्बर जैन खण्डेलवाल पंचायती दीवान मन्दिर,,,206,,,Prakrit,Devanagari,,,Not Available,Not Available,,,Not Available,Not Available,,206,,Complete,20,,,23,11,,Plant Products -> Paper / कागज,,Stotra,,,15/01/2007,,,No,,,,,No,No,,,,,,,manus_dt: 18वीं श.,,
कामसमूह,ANO00001216,Bharat Itihas Samshodhan Mandal,Prajna Pathashala Mandal,,,216,,,Sanskrit,Devanagari,,,,,,,,,,95,,Complete,42,,,28,13.5,,Plant Products -> Paper / कागज,,,,,30/11/2006,,,No,,,,,No,No,,,,,,,manus_dt:,,
क्रियायोगसार,SDI02862238,"Sri Dev Kumar Jain Oriental Research Institute,Arrah",ललन झा,,,238,,,मैथिली,देवनागरी,,,,,,,,,,68,,Complete,,16,,18,8,,Plant Products -> Paper / कागज,,Darśana / Manṯiq wa Falsafah,,,20/11/2007,,,No,,,,,No,No,,,,,,,manus_dt:,,
कल्याणक,SPI00046212,"Satshrut Prabhavana Trust,Bhavanagar",050. श्री दि. जैन मंदिर संघीजी (विमलनाथ जी),,,212,समन्तभद्र,,,,,,,,,,,,197,"197,2",,Complete,5,,,26,12,,Plant Products -> Paper / कागज,"Bad, Broken",Jaina,,,23/10/2006,,,No,,,,,No,No,,,,,,,manus_dt:,,
कुवलयानन्द,SPI00057223,"Satshrut Prabhavana Trust,Bhavanagar","060. श्री दि. जैन मंदिर, लस्कर",,,223,अप्पयदीक्षित,,,,,,,,,,,,82,"82,1",,Complete,77,,,27,13,,Plant Products -> Paper / कागज,,Alaṁkāraśāstra/Balāġah,,,06/12/2006,,,No,,,,,No,No,,,,,,,manus_dt: 1854 वि. सं.,,
कामसमूह,ANO00001216,Bharat Itihas Samshodhan Mandal,Prajna Pathashala Mandal,,,216,,,Sanskrit,Devanagari,,,,,,,,,,95,,Complete,42,,,28,13.5,,Plant Products -> Paper / कागज,,,,,30/11/2006,,,No,,,,,No,No,,,,,,,manus_dt:,,
