title,manuscript_id,mrc_name,institute_name,other_title,title_other_languages,record_number,author,scribe,language,script,commentary,commentator,commentary_language,script_commentary,sub_commentary,sub_commentator,sub_commentary_language,sub_commentary_script,bundle_number,manuscript_number,digitization,complete_incomplete,folios_number,pages_number,missing_portion_folios,size_length,size_width,size_height,material,condition,subject_1,subject_2,subject_3,data_collection_date,manuscript_date_samvat,manuscript_date_century,illustrations,illustrations_number,illustrations_type,illustrations_quality,manuscript_type,landscape_view,awarded_manuscript,awarded_manuscript_order,lines_number_per_page,beginning_line,ending_line,colophon,description,extra_remarks,christian_era,filename
णमोकारमंत्र कथा,SPI00046405,"Satshrut Prabhavana Trust,Bhavanagar",050. श्री दि. जैन मंदिर संघीजी (विमलनाथ जी),,,405,,,,,,,,,,,,,388,"388,1",,Incomplete,33,,38 पत्र व अंतिम भाग,32,15,,Plant Products -> Paper / कागज,"Bad, Broken",Jaina,,,25/10/2006,,,No,,,,,No,No,,,,,,,manus_dt:,,
द्विजवदनवज्रसूचीप्रकरण,BOO00009474,"Bhandarkar Oriental Research Institute, Pune",V.S.M. (Deshpande Collection),,,474,,गणेश दिनकर रत्नाकर,,,,,,,,,,,,14773,,Complete,,4,,24,13,,Plant Products -> Paper / कागज,"Bad, Brittle",Darśana / Manṯiq wa Falsafah,,,15/05/2007,,,No,,,,,No,No,,,,,,,manus_dt: Sake 1752,,
तत्त्वार्थसार - (1-10),SPI000701115,"Satshrut Prabhavana Trust,Bhavanagar",071. श्री एलक पन्नालाल दि. जैन,,,1115,चेतनदास,,,,,,,,,,,,400,"400,1",,Complete,536से 879,,,16,10,,Plant Products -> Paper / कागज,,Darśana / Manṯiq wa Falsafah,,,17/03/2007,,,No,,,,,No,No,,,,,,,manus_dt: वि.सं. 1972,,
द्वादशानुप्रेक्षा,KJO00053400,"Kund-Kund Jnanapith,Tukoganj",प्राचीन दिगम्बर जैन मंदिर,,,400,,,Hindi,Devanagari,,,,,,,,,317,400,,Complete,7,,,15,19,,Plant Products -> Paper / कागज,,Jaina,,,06/12/2006,,,No,,,,,No,No,,,,,,,manus_dt: सं. 1914,,
दुधारसव्रतकथा,SDI01710404,"Sri Dev Kumar Jain Oriental Research Institute,Arrah",श्री ज्ञानांञ्जली ग्रंथागार,,,404,गौतम स्वामी,,हिन्‍दी,देवनागरी,,,,,,,,,,22/4,,Complete,25,,,24,12,,Plant Products -> Paper / कागज,,Jaina,,,18/01/2007,,,No,,,,,No,No,,,,,,,manus_dt:,,
तर्कामृत,BOO00009408,"Bhandarkar Oriental Research Institute, Pune",V.S.M. (Bapat Shastri),,,408,जगदीशभट्टाचार्य,,Sanskrit,Devanagari,महेश्वर बापट,,,,,,,,,1725,,Complete,,10,,,,,Plant Products -> Paper / कागज,,Darśana / Manṯiq wa Falsafah,,,09/05/2007,,,No,,,,,No,No,,,,,,,manus_dt:,,
तुलसीदासजी की साखी,ROI00120402,"Rajasthan Oriental Research Institute, Jodhpur",श्री रामस्नेही रामद्वारा,,,402,तुलसीदास,,Hindi,Devanagari,,,Not Available,Not Available,,,Not Available,Not Available,34,10,,Complete,41,,,,,,Plant Products -> Paper / कागज,,Kāvya/Fann al-Śi‘r,,,17/10/2006,,,No,,,,,No,No,,,,,,,manus_dt: 19वीं श.,,
देवेन्द्र नागेन्द्रपूजा,SPI00050400,"Satshrut Prabhavana Trust,Bhavanagar",054. श्री पार्श्वनाथ दिगम्बर जैन मंदिर,,,400,,,,,,,,,,,,,52,"52,7",,Complete,24,,,21,16,,Plant Products -> Paper / कागज,,Jaina,,,12/11/2006,,,No,,,,,No,No,,,,,,,manus_dt: प्रतिलिपि वर्ष 1879 वि. सं.,,
तर्कामृत,BOO00009408,"Bhandarkar Oriental Research Institute, Pune",V.S.M. (Bapat Shastri),,,408,जगदीशभट्टाचार्य,,Sanskrit,Devanagari,महेश्वर बापट,,,,,,,,,1725,,Complete,,10,,,,,Plant Products -> Paper / कागज,,Darśana / Manṯiq wa Falsafah,,,09/05/2007,,,No,,,,,No,No,,,,,,,manus_dt:,,
धन्यकुमारचरित्र,SPI00026413,"Satshrut Prabhavana Trust,Bhavanagar","028. श्री दि. जैन मंदिर, महापूत जिनालय",,,413,ब्रह्मनेमिदत्त,यति नैनसागर,,,,,,,,,,,57,"57,15",,Complete,10,,,28,15,,Plant Products -> Paper / कागज,,Jaina,,,25/08/2006,,,No,,,,,No,No,,,,,,,manus_dt: प्रतिलिपि वर्ष - 1801 वि. सं.,,
द्विजवदनवज्रसूचीप्रकरण,BOO00009474,"Bhandarkar Oriental Research Institute, Pune",V.S.M. (Deshpande Collection),,,474,,गणेश दिनकर रत्नाकर,,,,,,,,,,,,14773,,Complete,,4,,24,13,,Plant Products -> Paper / कागज,"Bad, Brittle",Darśana / Manṯiq wa Falsafah,,,15/05/2007,,,No,,,,,No,No,,,,,,,manus_dt: Sake 1752,,
नयचक्र,KJO00076456,"Kund-Kund Jnanapith,Tukoganj",श्री दिगम्बर जैन बीसपंथी मंदिर,,,456,,,Hindi,Devanagari,भाषा वचनिका,हेमराज,,,,,,,,400,,Complete,23,,,11,23,,Plant Products -> Paper / कागज,,Āgama,,,13/04/2007,,,No,,,,,No,No,,,,,,,manus_dt: सं. 1793,,
नसीहतनामा,ROI00096404,"Rajasthan Oriental Research Institute, Jodhpur",मोतीलाल ओझा सांगवेद प्रतिष्ठान,,,404,,,Hindi,Devanagari,,,Rajasthani,Not Available,,,Not Available,Not Available,,400,,Complete,4,,,21.5,10,,Plant Products -> Paper / कागज,,Nītiśāstra,,,01/06/2006,,,No,,,,,No,No,,,,,,,manus_dt: 19वीं श.,,
निर्वाण कांड,SDI03074423,"Sri Dev Kumar Jain Oriental Research Institute,Arrah","मंदिर श्री 1008 पार्श्वनाथ जिनालय, महाजन टोली नं0 1, आरा",,,423,भगवती दास,,हिन्‍दी,देवनागरी,,,,,,,,,193,15/39,,Complete,20,,,24,12,,Plant Products -> Paper / कागज,,Darśana / Manṯiq wa Falsafah,,,27/11/2007,,,No,,,,,No,No,,,,,,,manus_dt:,,
पूजापाठसंग्रह,SPI00010410,"Satshrut Prabhavana Trust,Bhavanagar","012. श्री दि. जैन मंदिर, मारूजी",,,410,,,,,,,,,,,,,63,"63,4",,Incomplete,200,,23 पत्र व अंतिम भाग नही है ।,16,14,,Plant Products -> Paper / कागज,,Jaina,,,10/06/2006,,,No,,,,,No,No,,,,,,,manus_dt:,,
पूजासंग्रह,SPI00024421,"Satshrut Prabhavana Trust,Bhavanagar","श्री पार्श्वनाथ दि. जैन मंदिर, गोधान् जैन मंदिर",,,421,,,,,,,,,,,,,124,"124,3",,Incomplete,19,,54 पत्र,28,13,,Plant Products -> Paper / कागज,,Jaina,,,18/08/2006,,,No,,,,,No,No,,,,,,,manus_dt:,,
