title,manuscript_id,mrc_name,institute_name,other_title,title_other_languages,record_number,author,scribe,language,script,commentary,commentator,commentary_language,script_commentary,sub_commentary,sub_commentator,sub_commentary_language,sub_commentary_script,bundle_number,manuscript_number,digitization,complete_incomplete,folios_number,pages_number,missing_portion_folios,size_length,size_width,size_height,material,condition,subject_1,subject_2,subject_3,data_collection_date,manuscript_date_samvat,manuscript_date_century,illustrations,illustrations_number,illustrations_type,illustrations_quality,manuscript_type,landscape_view,awarded_manuscript,awarded_manuscript_order,lines_number_per_page,beginning_line,ending_line,colophon,description,extra_remarks,christian_era,filename
Auraṅganāmā,PMO000221778,Patana Survey,Patna University Central library,,,1778,Ājilakhānarajī,,Persian,Nastaliq,,,,,,,,,,136,,Complete,90,179,,22.6,15.7,,Plant Products -> Paper / कागज,"Bad, Brittle",Itihāsa/Tārīḵẖ,,,26/05/2013,,,No,,,,,No,No,,,,,,,manus_dt:,,
Risālā-e-tasavvupha,PMO000221785,Patana Survey,Patna University Central library,,,1785,Śekhaabubakramuhammadabinaibrahima-ilabukhārī,,Arabic,Nastaliq,,,,,,,,,,223,,Complete,58,116,,32.3,20.5,,Plant Products -> Paper / कागज,Bad,,,,01/06/2013,,,No,,,,,No,No,,,,,,,manus_dt: 1913 AD,,
Prameyaratnamālāparanāmadheyaparīkṣāmukhavṛti,PMO000221782,Patana Survey,Patna University Central library,,,1782,,,Sanskrit,Devanagari,,,,,,,,,1/21,419,,Complete,90,178,,13.5,29.3,,Plant Products -> Paper / कागज,,Not Available,,,24/05/2013,,,No,,,,,No,No,,,,,,,manus_dt: 1881 AD,,
Śaraha-e-miskāta,PMO000221784,Patana Survey,Patna University Central library,,,1784,Śekhaabdulahaqadehalavī,,Persian,Nastaliq,,,,,,,,,,166,,Complete,9,16,,25.2,15.1,,Plant Products -> Paper / कागज,"Bad, Brittle",Not Available,,,28/05/2013,,,No,,,,,No,No,,,,,,,manus_dt: 1882 AD,,
Paravānā,PMO000221779,Patana Survey,Patna University Central library,,,1779,Mahārājānarendrasiṁha,,Hindi,Kaithi,,,,,,,,,18/16,2463,,Complete,1,1,,13,12.5,,Plant Products -> Paper / कागज,Bad,Not Available,,,08/05/2013,,,No,,,,,No,No,,,,,,,manus_dt: 1750 AD,,
Vyavasthā,PMO000221780,Patana Survey,Patna University Central library,,,1780,Rāmeśvara,,,Tirhuta/Mithilakshar‎,,,,,,,,,18/16,2471,,Complete,1,1,,7,10.9,,Plant Products -> Paper / कागज,Bad,Not Available,,,08/05/2013,,,No,,,,,No,No,,,,,,,manus_dt:,,
Tattvārthasūtra,PMO000221783,Patana Survey,Patna University Central library,,,1783,,,Sanskrit,Devanagari,,,,,,,,,1/21,429,,Complete,16,30,,13.2,29.5,,Plant Products -> Paper / कागज,,Darśana / Manṯiq wa Falsafah,,,24/05/2013,,,No,,,,,No,No,,,,,,,manus_dt:,,
N.A,PMI000111328,Patana Survey,Smt.Ila Jha,,,1328,,,Sanskrit,Tirhuta/Mithilakshar‎,,,,,,,,,,1021 (14),,Complete,1,1,,11.8,28.1,,Plant Products -> Paper / कागज,"Bad, Stained",Not Available,,,07/05/2014,,,No,,,,,No,No,,,,,,,manus_dt:,,
Āyurvedika davā kī kitāba,PMO000221786,Patana Survey,Patna University Central library,,,1786,,,Hindi,Kaithi,,,,,,,,,4/22,2534,,Incomplete,48,96,,19.1,12.6,,Plant Products -> Paper / कागज,"Bad, Stained",,,,24/05/2013,,,No,,,,,No,No,,,,,,,manus_dt:,,
Kotalialiya,PMO000221781,Patana Survey,Patna University Central library,,,1781,Khairuddina,,Persian,Nastaliq,,,,,,,,,,281,,Complete,35,70,,21.5,17,,Plant Products -> Paper / कागज,Bad,,,,01/06/2013,,,No,,,,,No,No,,,,,,,manus_dt: 1854 AD,,
Ekādaśīmāhātmya,PMI000111329,Patana Survey,Smt.Ila Jha,,,1329,,,Sanskrit,Tirhuta/Mithilakshar‎,,,,,,,,,,5623,,Complete,8,15,,9.3,25.1,,Plant Products -> Paper / कागज,Bad,,,,09/05/2014,,,No,,,,,No,No,,,,,,,manus_dt:,,
Majamuā-i-marāsī,PMO000221789,Patana Survey,Patna University Central library,,,1789,Śuara-i-mutafariqa,,Urdu,Nastaliq,,,,,,,,,,1243,,Complete,189,378,,22.5,13,,Plant Products -> Paper / कागज,Bad,,,,03/08/2013,,,No,,,,,No,No,,,,,,,manus_dt:,,
Āyurvedacikitsāpaddhati,PMO000221787,Patana Survey,Patna University Central library,,,1787,,,Hindi,Devanagari,,,,,,,,,4/22,1449,,Incomplete,30,60,,10.9,24.8,,Plant Products -> Paper / कागज,Bad,,,,24/05/2013,,,No,,,,,No,No,,,,,,,manus_dt:,,
Kirānausasadena,PMO000221790,Patana Survey,Patna University Central library,,,1790,Amirakhusaro,,Persian,Nastaliq,,,,,,,,,,197,,Complete,107,213,,25.1,14.6,,Plant Products -> Paper / कागज,"Bad, Brittle",Not Available,,,29/05/2013,,,No,,,,,No,No,,,,,,,manus_dt:,,
Nisāba-usa-sisyāna,PMO000221788,Patana Survey,Patna University Central library,,,1788,Abu-nasarajarayāfi,,Persian,Nastaliq,,,,,,,,,,145,,Complete,20,39,,23.4,16,,Plant Products -> Paper / कागज,"Bad, Worm eaten",Not Available,,,26/05/2013,,,No,,,,,No,No,,,,,,,manus_dt: 1801 A D,,
