title,manuscript_id,mrc_name,institute_name,other_title,title_other_languages,record_number,author,scribe,language,script,commentary,commentator,commentary_language,script_commentary,sub_commentary,sub_commentator,sub_commentary_language,sub_commentary_script,bundle_number,manuscript_number,digitization,complete_incomplete,folios_number,pages_number,missing_portion_folios,size_length,size_width,size_height,material,condition,subject_1,subject_2,subject_3,data_collection_date,manuscript_date_samvat,manuscript_date_century,illustrations,illustrations_number,illustrations_type,illustrations_quality,manuscript_type,landscape_view,awarded_manuscript,awarded_manuscript_order,lines_number_per_page,beginning_line,ending_line,colophon,description,extra_remarks,christian_era,filename
पन्द्रह तिथि यंत्र,ROO0000715600,"Rajasthan Oriental Research Institute, Jodhpur",राजस्थान प्राच्यविद्या प्रतिष्ठान,,,15600,गोरखनाथ,,Rajasthani,Devanagari,,,Not Available,Not Available,,,Not Available,Not Available,,12/17,,Complete,1,,,23,22.5,,Plant Products -> Paper / कागज,"Bad, Brittle",Bhaktikāvya,,,02/01/2007,,,No,,,,,No,No,,,,,,,manus_dt: 1741वि.स.,,
Govindadāmodarastotra,VRO0050017166,Vrindavan Research Institute,Vrindavan Research Institute,,,17166,Vilvamaṅgala,,Sanskrit,Devanagari,,,,,,,,,,4441 W,,Complete,10,20,,15,10.8,,Plant Products -> Paper / कागज,,Stotra/Manqabat,,,18/11/2006,,,No,,,,,No,No,,,,,,,manus_dt:,,
वीसथानकपूजाविधि,ROI0015126803,"Rajasthan Oriental Research Institute, Jodhpur",अभय जैन ग्रन्थालय,,,26803,,,Rajasthani,Devanagari,,,Not Available,Not Available,,,Not Available,Not Available,2,102/29,,Complete,3,,,,,,Plant Products -> Paper / कागज,Bad,Jaina,,,30/03/2007,,,No,,,,,No,No,,,,,,,manus_dt: 19वीं श.,,
Skyabs rje tse shod lhan rgyas kyi zhabs brten,LTI000502552,"Library of Tibetan Works and Archives, Dharamshala",Dr.Thupten Gyaltsen Negi (Private),,,2552,,,Tibetan,Tibetan,,,,,,,,,,,,Complete,5,,,,,,Plant Products -> Paper / कागज,"Bad, Brittle",Stotra,,,29/05/2006,,,No,,,,,No,No,,,,,,,manus_dt: 16/4/06,,
सुन्दरश्रृंगार,SDI016132803,"Sri Dev Kumar Jain Oriental Research Institute,Arrah",गोपाल नारायण सार्वजनिक पुस्तकालय,,,2803,,,हिन्‍दी,देवनागरी,,,,,,,,,,1519,,Incomplete,,417,,12,6.5,,Plant Products -> Paper / कागज,"Bad, Worm eaten",Kāvya/Fann al-Śi‘r,,,14/10/2006,,,No,,,,,No,No,,,,,,,manus_dt:,,
Farang wa Dībācah-i Dīwān-i Ḥāfiẓ,SLO000012650,test silvertouch,Salar Jung Museum Library,,,2650,,,Persian,Nastaliq,,,,,,,,,,1500/1919,,Complete,14,28,,6.8,4.9,,,,Dīwān,,,08/09/2006,,,No,,,,,No,No,,,,,,,manus_dt: 1801/1671 AD,,
शतश्लोकी,BOI000012445,"Bhandarkar Oriental Research Institute, Pune",Yadavshastri Takle Collection,,,2445,शंकराचार्य,,,,,,,,,,,,28,245,,Complete,,16,,22,11,,Plant Products -> Paper / कागज,,Stotra/Manqabat,,,03/01/2007,,,No,,,,,No,No,,,,,,,manus_dt:,,
Dīwān-i Dard,SLO000032462,test silvertouch,Osmania University Library,,,2462,Ḵẖwājah Mīr Muḥammad Dard,,Persian,,,,,,,,,,,,,Complete,86,172,,17,9,,,,Dīwān,,,28/11/2006,,,No,,,,,No,No,,,,,,,manus_dt: 12H\18Cent,,
शतश्लोकी,BOI000012445,"Bhandarkar Oriental Research Institute, Pune",Yadavshastri Takle Collection,,,2445,शंकराचार्य,,,,,,,,,,,,28,245,,Complete,,16,,22,11,,Plant Products -> Paper / कागज,,Stotra/Manqabat,,,03/01/2007,,,No,,,,,No,No,,,,,,,manus_dt:,,
Hanumatpūjā,KSI0008138,"Kameshwar Singh Darbhanga Sanskrit University, Darbhanga",Kali Kant Jha,-,,38,-,-,Sanskrit,Devanagari,-,-,,,,,,,1,4,,Complete,5,10,,5,10,,Plant Products -> Paper / कागज,,Dharmaśāstra / Darsiyāt-i Islāmiyah,,,22/10/2005,,,No,,,,,No,No,,,,,,,manus_dt:,,
