title,manuscript_id,mrc_name,institute_name,other_title,title_other_languages,record_number,author,scribe,language,script,commentary,commentator,commentary_language,script_commentary,sub_commentary,sub_commentator,sub_commentary_language,sub_commentary_script,bundle_number,manuscript_number,digitization,complete_incomplete,folios_number,pages_number,missing_portion_folios,size_length,size_width,size_height,material,condition,subject_1,subject_2,subject_3,data_collection_date,manuscript_date_samvat,manuscript_date_century,illustrations,illustrations_number,illustrations_type,illustrations_quality,manuscript_type,landscape_view,awarded_manuscript,awarded_manuscript_order,lines_number_per_page,beginning_line,ending_line,colophon,description,extra_remarks,christian_era,filename
Āgamakalpalatā,SSO000023699,"Sampurnanand Sanskrit Visvavidyalaya, Varanasi",Bhirigu Karyalaya,No,,3699,No,No,Sansi,Devanagari,No,No,,,,,,,no,1020,,Complete,1,No,No,24.2,11,,Plant Products -> Paper / कागज,,Āgama,,,20/05/2007,,,No,,,,,No,No,,,,,,,manus_dt:,,
Bhairavāṣṭottaraśatanāmāvalī,MLO0000713551,"Manuscripts Library, Kolkata",The Asiatic Society,,,13551,,,Sanskrit,Devanagari,,,,,,,,,453,IM 7269,,Complete,6,,,17,8.5,,Plant Products -> Paper / कागज,,Stotra/Manqabat,,,04/11/2006,,,No,,,,,No,No,,,,,,,manus_dt:,,
Kārtavīryārjunastotra,MLO0000713549,"Manuscripts Library, Kolkata",The Asiatic Society,,,13549,,,Sanskrit,Devanagari,,,,,,,,,453,IM 7267,,Complete,2,,,16,8,,Plant Products -> Paper / कागज,,Stotra/Manqabat,,,04/11/2006,,,No,,,,,No,No,,,,,,,manus_dt:,,
Sarasvatīpūjāvidhi,KHI010343,"Krishnakanta Handiqui Library, Guwahati",Naba Kr. Sharma (Sandilya),,,3,,,Sanskrit,Asamese,,,,,,,,,,,,Complete,6,12,,,,,,,Dharmaśāstra / Darsiyāt-i Islāmiyah,,,12/08/2006,,,No,,,,,No,No,,,,,,,manus_dt:,,
Jaya karati,KHI010344,"Krishnakanta Handiqui Library, Guwahati",Naba Kr. Sharma (Sandilya),,,4,,,Asamese,Asamese,,,,,,,,,,,,Complete,9,18,,,,,,,Mantra,,,12/08/2006,,,No,,,,,No,No,,,,,,,manus_dt:,,
Rnal 'byor gsum gyi snying po gsal ba zhes bya ba.,LTI0001023036,"Library of Tibetan Works and Archives, Dharamshala",Library Of Tibetan Works and Archives,,,23036,'Jam dpal rdo rje,,Tibetan,Tibetan,,,,,,,,,,23722,,Complete,247-249,,,,,,Plant Products -> Paper / कागज,,Tantra,,,29/12/2005,,,No,,,,,No,No,,,,,,,manus_dt:,,
Tantrasāra,SSO000023700,"Sampurnanand Sanskrit Visvavidyalaya, Varanasi",Bhirigu Karyalaya,No,,3700,No,No,Sanskrit,Devanagari,No,No,,,,,,,No,1021,,Incomplete,439-507,No,No,25,12.5,,Plant Products -> Paper / कागज,,Tantra/Ṯilism,,,20/05/2007,,,No,,,,,No,No,,,,,,,manus_dt:,,
Sbyor ba yan lag gi man ngag rje dus 'khor zhabs snyan rgyud ces bya ba,LTI0001023037,"Library of Tibetan Works and Archives, Dharamshala",Library Of Tibetan Works and Archives,,,23037,Rje dus 'khor zhabs,,Tibetan,Tibetan,,,,,,,,,,23722,,Complete,249-252,,,,,,Plant Products -> Paper / कागज,,Tantra,,,19/04/2006,,,No,,,,,No,No,,,,,,,manus_dt:,,
Sarasvatīstotra,MLO0000713550,"Manuscripts Library, Kolkata",The Asiatic Society,,,13550,,,Sanskrit,Devanagari,,,,,,,,,453,IM 7268,,Complete,2,,,12,5,,Plant Products -> Paper / कागज,,Stotra/Manqabat,,,04/11/2006,,,No,,,,,No,No,,,,,,,manus_dt:,,
Dpal dus kyi 'khor lo'i man ngag sbyor ba yan lag dang gi dka' 'grel bzhugs so.,LTI0001023038,"Library of Tibetan Works and Archives, Dharamshala",Library Of Tibetan Works and Archives,,,23038,Slob dpon Avadhunti pa.,,Tibetan,Tibetan,,,,,,,,,,23722,,Complete,252-282,,,,,,Plant Products -> Paper / कागज,,Tantra,,,29/12/2005,,,No,,,,,No,No,,,,,,,manus_dt:,,
Har jara lagoa mantra,KHI010345,"Krishnakanta Handiqui Library, Guwahati",Naba Kr. Sharma (Sandilya),,,5,,,Asamese,Asamese,,,,,,,,,,,,Complete,6,12,,,,,,,Mantra,,,12/08/2006,,,No,,,,,No,No,,,,,,,manus_dt:,,
Hṛdayanyāsa,SSO000023701,"Sampurnanand Sanskrit Visvavidyalaya, Varanasi",Bhirigu Karyalaya,No,,3701,no,No,Sanskrit,Devanagari,No,No,,,,,,,No,1022,,Incomplete,2,No,No,20.2,11.2,,Plant Products -> Paper / कागज,,Dharmaśāstra / Darsiyāt-i Islāmiyah,,,20/05/2007,,,No,,,,,No,No,,,,,,,manus_dt:,,
Svachandatantra,SSO000023703,"Sampurnanand Sanskrit Visvavidyalaya, Varanasi",Bhirigu Karyalaya,no,,3703,no,no,Sanskrit,Devanagari,no,no,,,,,,,No,1052,,Incomplete,5,No,no,21.7,10,,Plant Products -> Paper / कागज,,Tantra/Ṯilism,,,20/05/2007,,,No,,,,,No,No,,,,,,,manus_dt:,,
Baṭukabalīvidhi,SSO000023702,"Sampurnanand Sanskrit Visvavidyalaya, Varanasi",Bhirigu Karyalaya,No,,3702,No,No,Sanskrit,Devanagari,No,No,,,,,,,No,1023,,Incomplete,1-5,No,No,20.2,11.2,,Plant Products -> Paper / कागज,,Tantra/Ṯilism,,,20/05/2007,,,No,,,,,No,No,,,,,,,manus_dt:,,
Sūryastavarājastotra,MLO0000713552,"Manuscripts Library, Kolkata",The Asiatic Society,,,13552,,,Sanskrit,Devanagari,,,,,,,,,453,IM 7270,,Complete,2,,,14,9,,Plant Products -> Paper / कागज,,Stotra/Manqabat,,,04/11/2006,,,No,,,,,No,No,,,,,,,manus_dt:,,
Yan lag drug gi sbyor ba'i man ngag,LTI0001023039,"Library of Tibetan Works and Archives, Dharamshala",Library Of Tibetan Works and Archives,,,23039,Tse lu pa,,Tibetan,Tibetan,,,,,,,,,,23722,,Complete,282-283,,,,,,Plant Products -> Paper / कागज,,Tantra,,,29/12/2005,,,No,,,,,No,No,,,,,,,manus_dt:,,
Bis jara,KHI010346,"Krishnakanta Handiqui Library, Guwahati",Naba Kr. Sharma (Sandilya),,,6,,,Asamese,Asamese,,,,,,,,,,,,Complete,6,12,,,,,,,Mantra,,,12/08/2006,,,No,,,,,No,No,,,,,,,manus_dt:,,
