title,manuscript_id,mrc_name,institute_name,other_title,title_other_languages,record_number,author,scribe,language,script,commentary,commentator,commentary_language,script_commentary,sub_commentary,sub_commentator,sub_commentary_language,sub_commentary_script,bundle_number,manuscript_number,digitization,complete_incomplete,folios_number,pages_number,missing_portion_folios,size_length,size_width,size_height,material,condition,subject_1,subject_2,subject_3,data_collection_date,manuscript_date_samvat,manuscript_date_century,illustrations,illustrations_number,illustrations_type,illustrations_quality,manuscript_type,landscape_view,awarded_manuscript,awarded_manuscript_order,lines_number_per_page,beginning_line,ending_line,colophon,description,extra_remarks,christian_era,filename
Pañcadaśamāloddhāraḥ,OMO000054010,"Oriental Research Institute, Mysore",Oriental Research Institute (DPM),-,,4010,-,-,Sanskrit,Kannada,-,-,,,,,,,-,B.664/29,,Incomplete,157-164,,,20,16,,Plant Products -> Paper / कागज,,Tantra,,,15/07/2006,,,No,,,,,No,No,,,,,,,manus_dt: -,,
Yatiśrāddhādhikāranirṇayaḥ,OMO000098493,"Oriental Research Institute, Mysore",Oriental Research Institute (KVR),-,,8493,-,-,Sanskrit,Nandinagari,-,-,,,,,,,-,P. 5726/86,,Incomplete,2,,-,41,4,-,Plant Products -> Palm leaf / ताड़ पत्र,"Bad, Brittle",Not Available,,,06/04/2005,,,No,,,,,No,No,,,,,,,manus_dt: -,,
Devīmāhātmyaṃ,OMO000133399,"Oriental Research Institute, Mysore",Oriental Research Institute (CP),-,,3399,Source: Mārkaṇdeyapurāṇa,-,Sanskrit,Nandinagari,-,-,,,,,,,-,P.10953,,Incomplete,52,,Many leaves are missing,19.5,5.8,,Plant Products -> Palm leaf / ताड़ पत्र,"Bad, Brittle",Purāṇa,,,03/08/2006,,,No,,,,,No,No,,,,,,,manus_dt: -,,
Sarvaśrutisamanvayaḥ,OMO000035928,"Oriental Research Institute, Mysore",Oriental Research Institute (MR),-,,5928,-,-,Sanskrit,Grantha,-,-,,,,,,,-,P. 7155/1,,Complete,1,,-,32,3.5,,Plant Products -> Palm leaf / ताड़ पत्र,"Bad, Worm eaten",Viśiṣṭādvaita Vedānta,,,03/05/2005,,,No,,,,,No,No,,,,,,,manus_dt:,,
Yatyānuṣṭhānapaddhatiḥ,OMO000098492,"Oriental Research Institute, Mysore",Oriental Research Institute (KVR),-,,8492,-,-,Sanskrit,Telugu,-,-,,,,,,,-,C. 2508/6,,Complete,2,,-,17,10,-,Plant Products -> Paper / कागज,"Bad, Brittle",Not Available,,,06/04/2005,,,No,,,,,No,No,,,,,,,manus_dt: -,,
Puruṣasūktaṃ,NII000013539,"National Institute Of Prakrit Studies & Research,Shravanabelagola",Shrī Jagadguru Murugharājēndra Bṛhanmaṭha,,,3539,,,Sanskrit,Kannada,,,,,,,,,536,3A,,Complete,1,,,30,5,3,Plant Products -> Palm leaf / ताड़ पत्र,,Mantra,,,22/09/2006,,,No,,,,,No,No,,,,,,,manus_dt:,,
Srīsūktabhāṣyam,OMO000035927,"Oriental Research Institute, Mysore",Oriental Research Institute (MR),-,,5927,Gōmatham Raṅganāthabhaṭṭahaḥ,-,Sanskrit,Grantha,-,-,,,,,,,-,P. 10101,,Complete,56,,-,25,5.5,,Plant Products -> Palm leaf / ताड़ पत्र,,Viśiṣṭādvaita Vedānta,,,03/05/2005,,,No,,,,,No,No,,,,,,,manus_dt:,,
Mathitayāmaayanasūktaṃ,OMO000043232,"Oriental Research Institute, Mysore",Oriental Research Institute (GM),-,,3232,-,-,Sanskrit,Nandinagari,,-,,,,,,,-,P.9747/16,,Complete,1,-,-,45,4,-,Plant Products -> Palm leaf / ताड़ पत्र,"Bad, Worm eaten",Mantra,,,25/08/2006,,,No,,,,,No,No,,,,,,,manus_dt: -,,
Pārijāta Prasaṅga,NIO010024971,"National Institute Of Prakrit Studies & Research,Shravanabelagola",Śrī Maṃjunātēśwara Cultural Research Foundation,,,4971,,,Kannada,Kannada,,,,,,,,,758,4,,Complete,1-36,36,,26,6,2,Plant Products -> Palm leaf / ताड़ पत्र,"Bad, Brittle",Nāṭya,,,07/02/2006,,,No,,,,,No,No,,,,,,,manus_dt:,,
Basava Stōtrada Trividha,NII000013541,"National Institute Of Prakrit Studies & Research,Shravanabelagola",Shrī Jagadguru Murugharājēndra Bṛhanmaṭha,,,3541,SIddarāma,,Kannada,Kannada,,,,,,,,,540,4,,Complete,5-7,,,38,6,1,Plant Products -> Palm leaf / ताड़ पत्र,,Stotra,,,22/09/2006,,,No,,,,,No,No,,,,,,,manus_dt: 1600 AD,,
