title,manuscript_id,mrc_name,institute_name,other_title,title_other_languages,record_number,author,scribe,language,script,commentary,commentator,commentary_language,script_commentary,sub_commentary,sub_commentator,sub_commentary_language,sub_commentary_script,bundle_number,manuscript_number,digitization,complete_incomplete,folios_number,pages_number,missing_portion_folios,size_length,size_width,size_height,material,condition,subject_1,subject_2,subject_3,data_collection_date,manuscript_date_samvat,manuscript_date_century,illustrations,illustrations_number,illustrations_type,illustrations_quality,manuscript_type,landscape_view,awarded_manuscript,awarded_manuscript_order,lines_number_per_page,beginning_line,ending_line,colophon,description,extra_remarks,christian_era,filename
कल्याण मंदिर स्तोत्र,SDI016596839,"Sri Dev Kumar Jain Oriental Research Institute,Arrah",श्री जैन सिद्धान्त भवन ग्रंथागार,,,6839,कुमुदचंद्र,,संस्‍कृत,देवनागरी,,,,,,,,,द/40/3,,,Complete,21,,,15,12,,Plant Products -> Paper / कागज,,Stotra/Manqabat,,,13/12/2007,,,No,,,,,No,No,,,,,,,manus_dt:,,
Rāmagītā,NKO000015983,Jawaharlal Nehru Library,Jawar Lal Nehru Library,,,5983,,,Sanskrit,Devanagari,,,,,,,,,143,52405,,Complete,17,34,,30.7,16.8,,Plant Products -> Paper / कागज,,Gītā,,,28/12/2006,,,No,,,,,No,No,,,,,,,manus_dt:,,
मैथिली संस्कार गीत,SDI014354821,"Sri Dev Kumar Jain Oriental Research Institute,Arrah",बिहार राष्ट्रभाषा परिषद,,,4821,,,मैथिली,देवनागरी,,,,,,,,,52,5273,,Incomplete,87,174,,20,12,,Plant Products -> Paper / कागज,,Saṅgīta/Mawsīqī,,,13/09/2007,,,No,,,,,No,No,,,,,,,manus_dt:,,
रानीभवानी,SDI016135741,"Sri Dev Kumar Jain Oriental Research Institute,Arrah",गोपाल नारायण सार्वजनिक पुस्तकालय,,,5741,,,संस्‍कृत,देवनागरी,,,,,,,,,,2179,,Complete,,466,,12,6,5,Plant Products -> Paper / कागज,,Kathā/Dāstān/Qiṣṣah,,,23/04/2007,,,No,,,,,No,No,,,,,,,manus_dt:,,
शेषपूजा,SOO000225672,"Scindia Oriental Research Institute, Ujjain",83. सिन्धिया प्राच्यविद्या शोध प्रतिष्ठान,,,5672,,तात्याभटमाल,Sanskrit,Devanagari,,,Not Available,Not Available,,,Not Available,Not Available,,17194,,Complete,2,4,,24,12,,Plant Products -> Paper / कागज,,Dharmaśāstra,,,18/12/2006,,,No,,,,,No,No,,,,,,,manus_dt: शक 1773,,
Govindadāmodarastotra,VRO0050020247,Vrindavan Research Institute,Vrindavan Research Institute,,,20247,,,Sanskrit,Devanagari,,,,,,,,,,11056,,Complete,22,44,,11.4,7.1,,Plant Products -> Paper / कागज,,Stotra/Manqabat,,,16/11/2006,,,No,,,,,No,No,,,,,,,manus_dt:,,
Gtor ma brgya rtsa shin tu bsdus pa bzhugs so,LTI000106163,"Library of Tibetan Works and Archives, Dharamshala",Library Of Tibetan Works and Archives,,,6163,Blo bzang chos rgyan,,Tibetan,Tibetan,,,Not Available,Not Available,,,Not Available,Not Available,,1289,,Complete,3,,,,,,Plant Products -> Paper / कागज,,Bauddha,,,17/05/2005,,,No,,,,,No,No,,,,,,,manus_dt:,,
Majmūʻah,SLO000015790,test silvertouch,Salar Jung Museum Library,,,5790,,,Persian,Nastaliq,,,,,,,,,,3929/2321,,Complete,37,74,,20.1,12.3,,,,Jyotiṣa,,,18/09/2006,,,No,,,,,No,No,,,,,,,manus_dt: 12/18 AD,,
Amarakośa,KTO020245833,Mahabharata Samshodhana Pratisthanam (M.S.P.),Academy of Sanskrit Research,,,5833,Amarasiṁhā,,,,,,,,,,,,4079,4079,,Incomplete,38,38,,36.5,6,,Plant Products -> Palm leaf / ताड़ पत्र,"Bad, Worm eaten",Kośa/Qāmūs/Luġat,,,17/09/2007,,,No,,,,,No,No,,,,,,,manus_dt:,,
Snānamantra,KSI00124111,"Kameshwar Singh Darbhanga Sanskrit University, Darbhanga",Khelanand Jha,-,,111,-,-,Sanskrit,Devanagari,-,-,,,,,,,1,1,,Incomplete,5,10,10,11,2,,Plant Products -> Paper / कागज,,Mantra,,,06/02/2006,,,No,,,,,No,No,,,,,,,manus_dt:,,
कन्याजातकफल,BPO000035979,Lakshman Pustakalaya,लक्ष्मण पुस्तकालय,,,5979,अज्ञात,अज्ञात,,,अज्ञात,अज्ञात,,,,,,,,,,Complete,53,106,नहीं,10.8,6.1,,Plant Products -> Paper / कागज,,Jyotiṣa,,,28/07/2007,,,No,,,,,No,No,,,,,,,manus_dt: शके 1744,,
कल्याण मंदिर स्तोत्र,SDI016596840,"Sri Dev Kumar Jain Oriental Research Institute,Arrah",श्री जैन सिद्धान्त भवन ग्रंथागार,,,6840,कुमुदचंद्र,,संस्‍कृत,देवनागरी,,,,,,,,,द/35/7,,,Complete,6,,,16,16,,Plant Products -> Paper / कागज,,Stotra/Manqabat,,,13/12/2007,,,No,,,,,No,No,,,,,,,manus_dt:,,
मैथिली संस्कार गीत,SDI014354822,"Sri Dev Kumar Jain Oriental Research Institute,Arrah",बिहार राष्ट्रभाषा परिषद,,,4822,,,मैथिली,देवनागरी,,,,,,,,,32,3293,,Complete,72,142,,20,12,,Plant Products -> Paper / कागज,,Saṅgīta/Mawsīqī,,,13/09/2007,,,No,,,,,No,No,,,,,,,manus_dt:,,
शौनकीयदेवतापूजाविधि,SOO000225673,"Scindia Oriental Research Institute, Ujjain",83. सिन्धिया प्राच्यविद्या शोध प्रतिष्ठान,,,5673,,,Sanskrit,Devanagari,,,Not Available,Not Available,,,Not Available,Not Available,,2379,,Complete,17,34,,25,11,,Plant Products -> Paper / कागज,,Dharmaśāstra,,,18/12/2006,,,No,,,,,No,No,,,,,,,manus_dt:,,
Aitareyabrāhamaṇa,KTO020245834,Mahabharata Samshodhana Pratisthanam (M.S.P.),Academy of Sanskrit Research,,,5834,,,,,,,,,,,,,4080,4080,,Incomplete,31,31,,37.7,3.8,,Plant Products -> Palm leaf / ताड़ पत्र,"Bad, Worm eaten",Veda,,,17/09/2007,,,No,,,,,No,No,,,,,,,manus_dt:,,
रचरालिता,SDI016135742,"Sri Dev Kumar Jain Oriental Research Institute,Arrah",गोपाल नारायण सार्वजनिक पुस्तकालय,,,5742,,,संस्‍कृत,देवनागरी,,,,,,,,,,2178,,Complete,,488,,12,6,5,Plant Products -> Paper / कागज,,Kāvya/Fann al-Śi‘r,,,23/04/2007,,,No,,,,,No,No,,,,,,,manus_dt:,,
Brul gtor dkor sgrib dag byed zla shel chu rgyun bzhugs so,LTI000106164,"Library of Tibetan Works and Archives, Dharamshala",Library Of Tibetan Works and Archives,,,6164,Blo bzang chos rgyan,,Tibetan,Tibetan,,,Not Available,Not Available,,,Not Available,Not Available,,1290,,Complete,4,,,,,,Plant Products -> Paper / कागज,,Bauddha,,,17/05/2005,,,No,,,,,No,No,,,,,,,manus_dt:,,
Nāmasaṅkīratana,VRO0050020248,Vrindavan Research Institute,Vrindavan Research Institute,,,20248,Narottamadāsaṭhākura,,Sanskrit,Bengali,,,,,,,,,,5463,,Complete,2,4,,25.2,12.5,,Plant Products -> Paper / कागज,,Saṅgīta/Mawsīqī,,,19/11/2006,,,No,,,,,No,No,,,,,,,manus_dt:,,
Khaṇḍakhādyaka,NKO000015984,Jawaharlal Nehru Library,Jawar Lal Nehru Library,,,5984,,,Sanskrit,Sharada,,,,,,,,,144,52406,,Complete,82,164,,23.3,19.3,,Plant Products -> Paper / कागज,Bad,Jyotiṣa,,,28/12/2006,,,No,,,,,No,No,,,,,,,manus_dt:,,
Majmūʻah,SLO000015791,test silvertouch,Salar Jung Museum Library,,,5791,Śaiḵẖ Ġulām Muḥīy al-Dīn,Sayyid Ḥasan ʻAlī,Persian,Shikasta,,,,Nastaliq,,,,,,3930/1482,,Complete,74,148,,21.6,14.1,,,,Gaṇita/Riyāḏiyāt,,,18/09/2006,,,No,,,,,No,No,,,,,,,manus_dt: 1234/1819 AD,,
श्रवणद्वादशीपूजा,SOO000225674,"Scindia Oriental Research Institute, Ujjain",83. सिन्धिया प्राच्यविद्या शोध प्रतिष्ठान,,,5674,,,Sanskrit,Devanagari,,,Not Available,Not Available,,,Not Available,Not Available,,13675,,Complete,4,8,,19,10,,Plant Products -> Paper / कागज,,Dharmaśāstra,,,18/12/2006,,,No,,,,,No,No,,,,,,,manus_dt:,,
निर्णयतत्त्व,BPO000035980,Lakshman Pustakalaya,लक्ष्मण पुस्तकालय,,,5980,बालब्रह्मभट्ट,अज्ञात,,,अज्ञात,अज्ञात,,,,,,,,,,Complete,15,30,नहीं,10,5.14,,Plant Products -> Paper / कागज,,Jyotiṣa,,,28/07/2007,,,No,,,,,No,No,,,,,,,manus_dt: अज्ञात,,
मैथिली संस्कार गीत,SDI014354823,"Sri Dev Kumar Jain Oriental Research Institute,Arrah",बिहार राष्ट्रभाषा परिषद,,,4823,,,मैथिली,देवनागरी,,,,,,,,,54,5247,,Complete,59,118,,20,12,,Plant Products -> Paper / कागज,,Saṅgīta/Mawsīqī,,,13/09/2007,,,No,,,,,No,No,,,,,,,manus_dt:,,
Sūryasūkta,KSI00124112,"Kameshwar Singh Darbhanga Sanskrit University, Darbhanga",Khelanand Jha,-,,112,-,-,Sanskrit,Devanagari,-,-,,,,,,,1,1,,Incomplete,44,88,45,15,3,,Plant Products -> Paper / कागज,"Bad, Worm eaten",Veda,,,06/02/2006,,,No,,,,,No,No,,,,,,,manus_dt:,,
Mokṣopāyasāra (Vasiṣṭhasāra),NKO000015985,Jawaharlal Nehru Library,Jawar Lal Nehru Library,,,5985,,,Sanskrit,Sharada,,,,,,,,,144,52407,,Complete,107,214,,16.5,12.5,,Plant Products -> Paper / कागज,Bad,Darśana / Manṯiq wa Falsafah,,,28/12/2006,,,No,,,,,No,No,,,,,,,manus_dt:,,
संसारदर्पण,SDI016135743,"Sri Dev Kumar Jain Oriental Research Institute,Arrah",गोपाल नारायण सार्वजनिक पुस्तकालय,,,5743,,,संस्‍कृत,देवनागरी,,,,,,,,,,2177,,Complete,,467,,12,6,5,Plant Products -> Paper / कागज,,Kāvya/Fann al-Śi‘r,,,23/04/2007,,,No,,,,,No,No,,,,,,,manus_dt:,,
Gtor ma cha bzhi bzhugs so,LTI000106165,"Library of Tibetan Works and Archives, Dharamshala",Library Of Tibetan Works and Archives,,,6165,Blo bzang chos rgyan,,Tibetan,Tibetan,,,Not Available,Not Available,,,Not Available,Not Available,,1291,,Complete,3,,,,,,Plant Products -> Paper / कागज,,Bauddha,,,17/05/2005,,,No,,,,,No,No,,,,,,,manus_dt:,,
कल्याण मंदिर स्तोत्र,SDI016596841,"Sri Dev Kumar Jain Oriental Research Institute,Arrah",श्री जैन सिद्धान्त भवन ग्रंथागार,,,6841,कुमुद चंद्राचार्य,,संस्‍कृत,देवनागरी,,,,,,,,,द/178,,,Complete,11,,,21,16,,Plant Products -> Paper / कागज,,Stotra/Manqabat,,,13/12/2007,,,No,,,,,No,No,,,,,,,manus_dt:,,
Padāvalī,VRO0050020249,Vrindavan Research Institute,Vrindavan Research Institute,,,20249,,,Sanskrit,Devanagari,,,,,,,,,,,,Complete,3,6,,10,16,,Plant Products -> Paper / कागज,,Kāvya/Fann al-Śi‘r,,,26/11/2006,,,No,,,,,No,No,,,,,,,manus_dt:,,
Rasāʼil-i Ḥisāb,SLO000015792,test silvertouch,Salar Jung Museum Library,,,5792,Muḥammad Riḏā,Ḥāfiẓ Aḥmad b. Śaiḵẖ Muḥammad Maġribī,Persian,Nastaliq,,,,,,,,,,3931/1460,,Complete,144,288,,22.2,14,,,,Gaṇita/Riyāḏiyāt,,,18/09/2006,,,No,,,,,No,No,,,,,,,manus_dt: 1246/1830 AD,,
veda,KSI00124113,"Kameshwar Singh Darbhanga Sanskrit University, Darbhanga",Khelanand Jha,-,,113,-,-,Sanskrit,Devanagari,-,-,,,,,,,1,1,,Incomplete,20,40,15,10,3,,Plant Products -> Paper / कागज,,Veda,,,06/02/2006,,,No,,,,,No,No,,,,,,,manus_dt:,,
Vratasamuccaya -Gopūjā,KTO020245835,Mahabharata Samshodhana Pratisthanam (M.S.P.),Academy of Sanskrit Research,,,5835,Vyāsa,,,,,,,,,,,,4081,4081,,Incomplete,4,4,,42.2,3.8,,Plant Products -> Palm leaf / ताड़ पत्र,"Bad, Worm eaten",Purāṇa,,,17/09/2007,,,No,,,,,No,No,,,,,,,manus_dt:,,
कल्याण मंदिर स्तोत्र,SDI016596842,"Sri Dev Kumar Jain Oriental Research Institute,Arrah",श्री जैन सिद्धान्त भवन ग्रंथागार,,,6842,कुमुदचंद्राचार्य,,संस्‍कृत,देवनागरी,,,,,,,,,द/172/2,,,Complete,14,,,28,16,,Plant Products -> Paper / कागज,,Stotra/Manqabat,,,13/12/2007,,,No,,,,,No,No,,,,,,,manus_dt:,,
धर्मसिंहविरतान्त,SDI016135744,"Sri Dev Kumar Jain Oriental Research Institute,Arrah",गोपाल नारायण सार्वजनिक पुस्तकालय,,,5744,,,संस्‍कृत,देवनागरी,,,,,,,,,,2176,,Complete,,338,,12,6,7,Plant Products -> Paper / कागज,"Bad, Worm eaten",Kathā/Dāstān/Qiṣṣah,,,23/04/2007,,,No,,,,,No,No,,,,,,,manus_dt:,,
Mahāvāṇī,VRO0050020250,Vrindavan Research Institute,Vrindavan Research Institute,,,20250,,,Sanskrit,Devanagari,,,,,,,,,,7636,,Complete,254,508,,26,17,,Plant Products -> Paper / कागज,Bad,Subhāṣita,,,24/11/2006,,,No,,,,,No,No,,,,,,,manus_dt:,,
श्रवणद्वादशीपूजा,SOO000225675,"Scindia Oriental Research Institute, Ujjain",83. सिन्धिया प्राच्यविद्या शोध प्रतिष्ठान,,,5675,,गणेशभट्टवाकणकर,Sanskrit,Devanagari,,,Not Available,Not Available,,,Not Available,Not Available,,15888/18,,Complete,8,16,,23,10,,Plant Products -> Paper / कागज,,Dharmaśāstra,,,18/12/2006,,,No,,,,,No,No,,,,,,,manus_dt:,,
सुखबोध,BPO000035981,Lakshman Pustakalaya,लक्ष्मण पुस्तकालय,,,5981,नागेव,अज्ञात,संस्‍कृत,देवनागरी,अज्ञात,अज्ञात,,,,,,,,,,Complete,14,28,नहीं,10,6.6,,Plant Products -> Paper / कागज,,Jyotiṣa,,,28/07/2007,,,No,,,,,No,No,,,,,,,manus_dt: अज्ञात,,
