title,manuscript_id,mrc_name,institute_name,other_title,title_other_languages,record_number,author,scribe,language,script,commentary,commentator,commentary_language,script_commentary,sub_commentary,sub_commentator,sub_commentary_language,sub_commentary_script,bundle_number,manuscript_number,digitization,complete_incomplete,folios_number,pages_number,missing_portion_folios,size_length,size_width,size_height,material,condition,subject_1,subject_2,subject_3,data_collection_date,manuscript_date_samvat,manuscript_date_century,illustrations,illustrations_number,illustrations_type,illustrations_quality,manuscript_type,landscape_view,awarded_manuscript,awarded_manuscript_order,lines_number_per_page,beginning_line,ending_line,colophon,description,extra_remarks,christian_era,filename
Bhārataharivaṁśa (1st skandha),SAI004325,"Sanskrit Academy f Research For Advanced Society through Vedic &amp; Allied Tradition Of India(SARASVATI),Bhadrak",Shachindra Pati,,,5,,Bhāgabāna Deba Sharmā,Oriya,Oriya,,,,,,,,,1,1,,Complete,210,420,,45,4,15,Plant Products -> Palm leaf / ताड़ पत्र,,Itihāsa/Tārīḵẖ,Purāṇa,Not Available,17/01/2006,,,No,,,,,No,No,,,,,,,manus_dt: 1292 Sala,,
सुदर्शनचरित्र,JAO00239416,"Satshrut Prabhavana Trust, Bhavnagar",श्री दि0 जैन साहित्य शोध संस्थान,,,416,,,Hindi,Devanagari,,,Prakrit,,,,,,,,,Incomplete,41,,,32,20,,Plant Products -> Paper / कागज,,Jaina,,,24/04/2004,,,No,,,,,No,No,,,,,,,manus_dt:,,
Bhāgavata (Prathamaskandha),SAI013968,"Sanskrit Academy f Research For Advanced Society through Vedic &amp; Allied Tradition Of India(SARASVATI),Bhadrak",Daitary Sahu,,,8,Jagannāthadāsa,,Oriya,Oriya,,,,,,,,,1,1,,Complete,150,300,,24,1.5,,Plant Products -> Palm leaf / ताड़ पत्र,"Bad, Broken",Purāṇa,,,16/06/2006,,,No,,,,,No,No,,,,,,,manus_dt: 18th A.D.,,
Bhāgavata (Daśamaskandha ),SAI010588,"Sanskrit Academy f Research For Advanced Society through Vedic &amp; Allied Tradition Of India(SARASVATI),Bhadrak",Pitambar Patri,,,8,Jagannāthadāsa,Bhagaban Barik,Oriya,Oriya,,,,,,,,,1,1,,Complete,186,369,,38,3.3,,Plant Products -> Palm leaf / ताड़ पत्र,,Purāṇa,,,22/04/2006,,,No,,,,,No,No,,,,,,,manus_dt: Sana 1309 Sāla 25 Anka Kumbha Māsa 26 Dina Gurabā,,
Jinaśataka,SAI014834,"Sanskrit Academy f Research For Advanced Society through Vedic &amp; Allied Tradition Of India(SARASVATI),Bhadrak",Pranabandhu Swain,,,4,jambugarah,Pandit Kulaguru Sharma,Sanskrit,Devanagari,,,,,,,,,1,1,,Complete,19,38,,26,4.1,,Plant Products -> Palm leaf / ताड़ पत्र,"Bad, Broken",Stotra,,,31/07/2006,,,No,,,,,No,No,,,,,,,manus_dt:,,
Bhāgavata- Part-10,SAI002725,"Sanskrit Academy f Research For Advanced Society through Vedic &amp; Allied Tradition Of India(SARASVATI),Bhadrak",Bhagabata Gadi,,,5,Jagannāthadāsa,,Sanskrit,Devanagari,,,,,,,,,1,1,,Incomplete,98,186,,22,3,,Plant Products -> Palm leaf / ताड़ पत्र,"Bad, Brittle",Purāṇa,Not Available,Not Available,10/01/2006,,,No,,,,,No,No,,,,,,,manus_dt:,,
Bhāgavata(Skandha-1),SAI001875,"Sanskrit Academy f Research For Advanced Society through Vedic &amp; Allied Tradition Of India(SARASVATI),Bhadrak",MakaradwajaMishra,,,5,Jagannāthadāsa,Jagannatha Rout,Oriya,Oriya,,,Oriya,Oriya,,,Oriya,Oriya,1,1,,Complete,90,172,,34,3,,Plant Products -> Palm leaf / ताड़ पत्र,,Purāṇa,,,23/12/2005,,,No,,,,,No,No,,,,,,,manus_dt: 1910 AD,,
Bhāgavata (10 -Skandha),SAI010506,"Sanskrit Academy f Research For Advanced Society through Vedic &amp; Allied Tradition Of India(SARASVATI),Bhadrak",Muktikanta Parhi,,,6,Jagannāthadāsa,Gobinda Parhi,Onge,Oriya,,,,,,,,,01,1,,Complete,125,250,,24,2,,Plant Products -> Palm leaf / ताड़ पत्र,,Purāṇa,,,21/04/2006,,,Yes,2,,,,No,No,,,,,,,manus_dt: 1342 Sala,,
Gāreḍimantra,SAI002435,"Sanskrit Academy f Research For Advanced Society through Vedic &amp; Allied Tradition Of India(SARASVATI),Bhadrak",Ramesh Mishra,,,5,,Kalia Satapathy,Oriya,Oriya,,,Oriya,Oriya,,,Oriya,Oriya,01,1,,Complete,72,,,15,2,,Plant Products -> Palm leaf / ताड़ पत्र,,Tantra/Ṯilism,,,04/01/2006,,,No,,,,,No,No,,,,,,,manus_dt: 1884 AD,,
Bhāgavata(7-Skandha),SAI000315,"Sanskrit Academy f Research For Advanced Society through Vedic &amp; Allied Tradition Of India(SARASVATI),Bhadrak",KRUSHNA CHANDRA DASH,,,5,Jagannāthadāsa,Śrīnāthaśatapathī,Oriya,Oriya,,,Oriya,Oriya,,,Oriya,Oriya,1,1.1,,Complete,102,203,NA,38,4,5,Plant Products -> Palm leaf / ताड़ पत्र,,Purāṇa,Not Available,Not Available,08/12/2005,,,No,,,,,No,No,,,,,,,manus_dt: 23.10.05,,
Bhāgavata(Prathamaskandha),SAI000475,"Sanskrit Academy f Research For Advanced Society through Vedic &amp; Allied Tradition Of India(SARASVATI),Bhadrak",SRI MANMANTHA PRADHAN,,,5,Jagannāthadāsa,SAYAMCHARAN DAS,Oriya,Oriya,NA,NA,Oriya,Oriya,,,Oriya,Oriya,1,1,,Complete,85,170,NA,44,4,8,Plant Products -> Palm leaf / ताड़ पत्र,,Purāṇa,Not Available,Not Available,09/12/2005,,,No,,,,,No,No,,,,,,,manus_dt: 17.10.05,,
Dvarikālīlā,SAI004293,"Sanskrit Academy f Research For Advanced Society through Vedic &amp; Allied Tradition Of India(SARASVATI),Bhadrak",Ramachandra Hota,,,3,,Yudhisthira Hotā,Oriya,Oriya,,,,,,,,,1,1,,Complete,171,342,,45,3.5,12,Plant Products -> Palm leaf / ताड़ पत्र,,Purāṇa,Not Available,Not Available,17/01/2006,,,No,,,,,No,No,,,,,,,manus_dt: 1245 Sala,,
BHāgavata-Vratakathā,SAI000086,"Sanskrit Academy f Research For Advanced Society through Vedic &amp; Allied Tradition Of India(SARASVATI),Bhadrak",Narayan Panigrahi,NA,,6,NA,RAM NARAYANA PATI,Oriya,Oriya,NA,NA,Oriya,Oriya,,,Oriya,Oriya,1,1,,Complete,00,40,NA,36,3.5,2,Plant Products -> Palm leaf / ताड़ पत्र,,Purāṇa,Not Available,Not Available,08/12/2005,,,No,,,,,No,No,,,,,,,manus_dt: 30.10.05,,
Mahābhārata(Ādyaparva),SAI0049712,"Sanskrit Academy f Research For Advanced Society through Vedic &amp; Allied Tradition Of India(SARASVATI),Bhadrak",Sj. Pravakara Acharya,,,12,Sāralādāsa,,Oriya,Oriya,,,,,,,,,1,1,,Complete,21,42,,18,3,,Plant Products -> Palm leaf / ताड़ पत्र,,Itihāsa/Tārīḵẖ,,,22/01/2006,,,No,,,,,No,No,,,,,,,manus_dt: 1354 Sāla,,
Vidurasārasaṁgraha,SAI009936,"Sanskrit Academy f Research For Advanced Society through Vedic &amp; Allied Tradition Of India(SARASVATI),Bhadrak",Bulu Sahu,,,6,,,Sanskrit,Oriya,,,,,,,,,s1,1,,Complete,50,100,,34,2.5,,Plant Products -> Palm leaf / ताड़ पत्र,,Purāṇa,,,10/04/2006,,,No,,,,,No,No,,,,,,,manus_dt:,,
Bhāgavata-10th Skandha,SAI0102914,"Sanskrit Academy f Research For Advanced Society through Vedic &amp; Allied Tradition Of India(SARASVATI),Bhadrak",Ballaba Karana,,,14,Jagannāthadāsa,Bhubaneswar Panigrahi,Oriya,Oriya,,,,,,,,,1,1.1,,Complete,67,130,,36,4,,Plant Products -> Palm leaf / ताड़ पत्र,,Purāṇa,,,15/04/2006,,,No,,,,,No,No,,,,,,,manus_dt:,,
Harivaṁśa (1),SAI012104,"Sanskrit Academy f Research For Advanced Society through Vedic &amp; Allied Tradition Of India(SARASVATI),Bhadrak",Dileswar Pradhan,,,4,Acyutānanda Dāsa,,Oriya,Oriya,,,,,,,,,1,1,,Complete,350,700,,48,3,,Plant Products -> Palm leaf / ताड़ पत्र,Bad,Purāṇa,Itihāsa/Tārīḵẖ,,17/05/2006,,,No,,,,,No,No,,,,,,,manus_dt:,,
Bhāgavata (Prathamaskandha),SAI001476,"Sanskrit Academy f Research For Advanced Society through Vedic &amp; Allied Tradition Of India(SARASVATI),Bhadrak",Biranchi Gadtya,,,6,Jagannāthadāsa,Madheva Das,Oriya,Oriya,,,Oriya,Oriya,,,Oriya,Oriya,1,1,,Complete,90,176,,36,3,,Plant Products -> Palm leaf / ताड़ पत्र,,Purāṇa,,,21/12/2005,,,No,,,,,No,No,,,,,,,manus_dt: 25.101912,,
Bhāgavata (Part-8),SAI002915,"Sanskrit Academy f Research For Advanced Society through Vedic &amp; Allied Tradition Of India(SARASVATI),Bhadrak",Babaji Ojha,,,5,Jagannāthadāsa,,Oriya,Oriya,,,,,,,,,1,1,,Complete,203,208,,32,3,,Plant Products -> Palm leaf / ताड़ पत्र,"Bad, Brittle",Purāṇa,,,10/01/2006,,,No,,,,,No,No,,,,,,,manus_dt:,,
Bhāgavata(1st Skandha),SAI010935,"Sanskrit Academy f Research For Advanced Society through Vedic &amp; Allied Tradition Of India(SARASVATI),Bhadrak",Chittaranjan Das,,,5,Jagannāth Dāsa,Ashoka  Kara,Oriya,Oriya,,,,,,,,,1,1,,Incomplete,47,94,,34,3.5,,Plant Products -> Palm leaf / ताड़ पत्र,"Bad, Brittle",Purāṇa,,,27/04/2006,,,No,,,,,No,No,,,,,,,manus_dt: 1300 sāla,,
Bhāgavata (11 -Skandha ),SAI002363,"Sanskrit Academy f Research For Advanced Society through Vedic &amp; Allied Tradition Of India(SARASVATI),Bhadrak",Khusiram Barik,,,3,Jagannātha dāsa,Brundaban Patel,Oriya,Oriya,,,Oriya,Oriya,,,Oriya,Oriya,1,1,,Complete,170,336,,40,3,,Plant Products -> Palm leaf / ताड़ पत्र,,Purāṇa,,,03/01/2006,,,No,,,,,No,No,,,,,,,manus_dt: 1890 Sala,,
