title,manuscript_id,mrc_name,institute_name,other_title,title_other_languages,record_number,author,scribe,language,script,commentary,commentator,commentary_language,script_commentary,sub_commentary,sub_commentator,sub_commentary_language,sub_commentary_script,bundle_number,manuscript_number,digitization,complete_incomplete,folios_number,pages_number,missing_portion_folios,size_length,size_width,size_height,material,condition,subject_1,subject_2,subject_3,data_collection_date,manuscript_date_samvat,manuscript_date_century,illustrations,illustrations_number,illustrations_type,illustrations_quality,manuscript_type,landscape_view,awarded_manuscript,awarded_manuscript_order,lines_number_per_page,beginning_line,ending_line,colophon,description,extra_remarks,christian_era,filename
Sakalāgamasangrahaḥ,FIO0000111976,"French Institute of Pondicherry, Pondicherry",French Institute of Pondicherry,,,11976,,,Abhiri,Arabic,,,Abhiri,Arabic,,,Abhiri,Arabic,,RE  53182,,Complete,,,,,,,Plant Products -> Paper / कागज,,Not Available,,,05/07/2005,,,No,,,,,No,No,,,,,,,manus_dt:,,
Bhāgavata (Pañcamaskandha),NOI244851,"OSM, Bhubaneswar","Krushna Chandra Patra, Dumukahat",,,1,Jagannāthadāsa,,Oriya,Oriya,,,,,,,,,1.5,,,Complete,36,72,,18,,,Plant Products -> Palm leaf / ताड़ पत्र,,Purāṇa,,,14/08/2006,,,No,,,,,No,No,,,,,,,manus_dt:,,
Sakalāgamasangrahaḥ,FIO0000111977,"French Institute of Pondicherry, Pondicherry",French Institute of Pondicherry,,,11977,,,Abhiri,Arabic,,,Abhiri,Arabic,,,Abhiri,Arabic,,RE 53205,,Complete,,,,,,,Plant Products -> Palm leaf / ताड़ पत्र,,Not Available,,,05/07/2005,,,No,,,,,No,No,,,,,,,manus_dt:,,
Āsaucacandrikā,FIO0000111979,"French Institute of Pondicherry, Pondicherry",French Institute of Pondicherry,,,11979,,,Abhiri,Arabic,,,Abhiri,Arabic,,,Abhiri,Arabic,,RE  53214,,Complete,,,,,,,Plant Products -> Palm leaf / ताड़ पत्र,,Not Available,,,05/07/2005,,,No,,,,,No,No,,,,,,,manus_dt:,,
Varavucelavu Kanakku,FIO0000111978,"French Institute of Pondicherry, Pondicherry",French Institute of Pondicherry,,,11978,,,Abhiri,Arabic,,,Abhiri,Arabic,,,Abhiri,Arabic,,RE 55830,,Complete,,,,,,,Plant Products -> Palm leaf / ताड़ पत्र,,Not Available,,,05/07/2005,,,No,,,,,No,No,,,,,,,manus_dt:,,
A] Sahasrāgamah Aṣṭabandanavidhiḥ,FIO0000111980,"French Institute of Pondicherry, Pondicherry",French Institute of Pondicherry,,,11980,,,Abhiri,Arabic,,,Abhiri,Arabic,,,Abhiri,Arabic,,RE  55905,,Complete,,,,,,,Plant Products -> Palm leaf / ताड़ पत्र,,Not Available,,,06/07/2005,,,No,,,,,No,No,,,,,,,manus_dt:,,
Pratiṣṭḥāprayogah,FIO0000111982,"French Institute of Pondicherry, Pondicherry",French Institute of Pondicherry,,,11982,,,Abhiri,Arabic,,,Abhiri,Arabic,,,Abhiri,Arabic,,RE  53237,,Complete,,,,,,,Plant Products -> Palm leaf / ताड़ पत्र,,Not Available,,,05/07/2005,,,No,,,,,No,No,,,,,,,manus_dt:,,
Vallimandapapūjāprayogah,FIO0000111981,"French Institute of Pondicherry, Pondicherry",French Institute of Pondicherry,,,11981,,,Abhiri,Arabic,,,Abhiri,Arabic,,,Abhiri,Arabic,,RE 53229,,Complete,,,,,,,Plant Products -> Palm leaf / ताड़ पत्र,,Not Available,,,05/07/2005,,,No,,,,,No,No,,,,,,,manus_dt:,,
Dinadhāraṇa,NOI2446222,"OSM, Bhubaneswar","Akshaya Mishra, Tarasahi",,,22,Jagannāthatripāṭhī,,Sanskrit,Oriya,,,,,,,,,6,65,,Complete,1,2,,19,4,,Plant Products -> Palm leaf / ताड़ पत्र,"Bad, Worm eaten",Jyotiṣa,,,12/08/2006,,,No,,,,,No,No,,,,,,,manus_dt:,,
Bhāgavata (Pañcamaskandha),NOI244891,"OSM, Bhubaneswar","Sachi Dash, Kuanopur",,,1,Jagannāthadāsa,,Oriya,Oriya,,,,,,,,,1.5,,,Complete,43,86,,18.5,,,Plant Products -> Palm leaf / ताड़ पत्र,,Purāṇa,,,15/08/2006,,,No,,,,,No,No,,,,,,,manus_dt:,,
Mantrākṣiya Pada,HUI0026836,"Kannada University, Hampi-1",(PS 276) Nilakanthayya Basayya,,,36,,,Kannada,Kannada,,,Abhiri,Arabic,,,Abhiri,Arabic,6,27,,Complete,3,5,,18,8,8,Plant Products -> Paper / कागज,,Stotra,,,26/12/2006,,,No,,,,,No,No,,,,,,,manus_dt:,,
Pancalaksaṇi of Gadadhara,FIO0002893,"French Institute of Pondicherry, Pondicherry",Kuppusvami Sastry Research Institute,,,93,,,Sanskrit,Grantha,,,,,,,,,,46,,Complete,40,,,,,,Plant Products -> Palm leaf / ताड़ पत्र,,Nyāya,,,01/03/2006,,,No,,,,,No,No,,,,,,,manus_dt:,,
A] Aṣtottarapancāsatsnapanapūjā,FIO0000111983,"French Institute of Pondicherry, Pondicherry",French Institute of Pondicherry,,,11983,,,Abhiri,Arabic,,,Abhiri,Arabic,,,Abhiri,Arabic,,RE 53078,,Complete,,,,,,,Plant Products -> Palm leaf / ताड़ पत्र,,Not Available,,,05/07/2005,,,No,,,,,No,No,,,,,,,manus_dt:,,
D] Ramakavacam,FIO0000111985,"French Institute of Pondicherry, Pondicherry",French Institute of Pondicherry,,,11985,,,Abhiri,Arabic,,,Abhiri,Arabic,,,Abhiri,Arabic,,RE 53116,,Complete,,,,,,,Plant Products -> Palm leaf / ताड़ पत्र,,Stotra,,,05/07/2005,,,No,,,,,No,No,,,,,,,manus_dt:,,
Rāmāyanam,FIO0000111984,"French Institute of Pondicherry, Pondicherry",French Institute of Pondicherry,,,11984,,,Abhiri,Arabic,,,Abhiri,Arabic,,,Abhiri,Arabic,,RE 53089,,Complete,,,,,,,Plant Products -> Palm leaf / ताड़ पत्र,,Rāmāyaṇa,,,05/07/2005,,,No,,,,,No,No,,,,,,,manus_dt:,,
Śabda manjari,HUI0042338,"Kannada University, Hampi-1",(PS 435) Rāmayya,,,38,,,Kannada,Kannada,,,,,,,,,8,4,,Complete,2,3,,18,13,13,Plant Products -> Paper / कागज,,Kośa,,,05/02/2007,,,No,,,,,No,No,,,,,,,manus_dt:,,
Rakshabhandana yantram,FII0002132,"French Institute of Pondicherry, Pondicherry",Vasudevan,,,32,,,Sanskrit,Grantha,,,,,,,,,,46,,Complete,,,,,,,Plant Products -> Palm leaf / ताड़ पत्र,Bad,,,,30/01/2006,,,No,,,,,No,No,,,,,,,manus_dt:,,
Ramanuja kovil tiruvaymozhli,FII0004040,"French Institute of Pondicherry, Pondicherry",Kilatirumaligai,,,40,,,Tamil,Tamil,,,,,,,,,,46,,Complete,,,,,,,Plant Products -> Palm leaf / ताड़ पत्र,,Not Available,,,01/12/2005,,,No,,,,,No,No,,,,,,,manus_dt:,,
a] Punyāhavācanam,FIO0000111987,"French Institute of Pondicherry, Pondicherry",French Institute of Pondicherry,,,11987,,,Abhiri,Arabic,,,Abhiri,Arabic,,,Abhiri,Arabic,,RE 53211,,Complete,,,,,,,Plant Products -> Palm leaf / ताड़ पत्र,,Not Available,,,05/07/2005,,,No,,,,,No,No,,,,,,,manus_dt:,,
Kriyākramadyotikā,FIO0000111986,"French Institute of Pondicherry, Pondicherry",French Institute of Pondicherry,,,11986,,,Abhiri,Arabic,,,Abhiri,Arabic,,,Abhiri,Arabic,,RE 53201,,Complete,,,,,,,Plant Products -> Palm leaf / ताड़ पत्र,,Not Available,,,05/07/2005,,,No,,,,,No,No,,,,,,,manus_dt:,,
Basavapurāṇa,HUI0036840,"Kannada University, Hampi-1",(PS 376) Śaraṇabasayya,,,40,,,Kannada,Kannada,,,,,,,,,25,,,Complete,100,200,,33,10.5,10.5,Plant Products -> Paper / कागज,,Ācāra,,,23/01/2007,,,No,,,,,No,No,,,,,,,manus_dt:,,
Ṣaḍvaktra,HUO0004042,"Kannada University, Hampi-1","Dr.R.C. Hiremath, Suchi-34",,,42,,,Kannada,Kannada,,,,,,,,,3612,4,,Complete,,3.4,,9.8,2.1,2.1,Plant Products -> Palm leaf / ताड़ पत्र,,Stotra,,,22/06/2006,,,No,,,,,No,No,,,,,,,manus_dt:,,
Srādhaprayogah,FIO0000111988,"French Institute of Pondicherry, Pondicherry",French Institute of Pondicherry,,,11988,,,Abhiri,Arabic,,,Abhiri,Arabic,,,Abhiri,Arabic,,RE  55839,,Complete,,,,,,,Plant Products -> Palm leaf / ताड़ पत्र,,Not Available,,,05/07/2005,,,No,,,,,No,No,,,,,,,manus_dt:,,
Sōmēśvara Śataka,HUI0031628,"Kannada University, Hampi-1","(PS 315) Mallayyasvāmi, Huggihaḷḷimatha, Kaṭakachinchōli, Bālk",,,28,,,Kannada,Kannada,,,,,,,,,36,,,Complete,25,50,,33,22,22,Plant Products -> Paper / कागज,,Stotra,,,01/01/2007,,,No,,,,,No,No,,,,,,,manus_dt:,,
Kampar Vāli,FIO0002644,"French Institute of Pondicherry, Pondicherry",Kalaimakal Kalvi Nilayam - Museum,,,44,,,Tamil,Tamil,,,,,,,,,,45,,Complete,,,,,,,Plant Products -> Palm leaf / ताड़ पत्र,Bad,Not Available,,,04/01/2006,,,No,,,,,No,No,,,,,,,manus_dt:,,
Mangaḷāṣṭaka,HUO0002846,"Kannada University, Hampi-1","Dr. R. C. Hirematha, Suchi-22",,,46,Kāḷidāsa,,Kannada,Kannada,,,,,,,,,2405,25,,Complete,,24.25,,12,8,8,Plant Products -> Paper / कागज,,Bhakti,,,03/06/2006,,,No,,,,,No,No,,,,,,,manus_dt:,,
aSubrahmanyamandapapūjāprayogah,FIO0000111989,"French Institute of Pondicherry, Pondicherry",French Institute of Pondicherry,,,11989,,,Abhiri,Arabic,,,Abhiri,Arabic,,,Abhiri,Arabic,,RE 53206,,Complete,,,,,,,Plant Products -> Palm leaf / ताड़ पत्र,,Not Available,,,05/07/2005,,,No,,,,,No,No,,,,,,,manus_dt:,,
b] Vicchinnapāsanārambha Anunja,FIO0000111990,"French Institute of Pondicherry, Pondicherry",French Institute of Pondicherry,,,11990,,,Abhiri,Arabic,,,Abhiri,Arabic,,,Abhiri,Arabic,,RE  53211,,Complete,,,,,,,Plant Products -> Palm leaf / ताड़ पत्र,,Not Available,,,05/07/2005,,,No,,,,,No,No,,,,,,,manus_dt:,,
b] Baudhāyanagrhyasūtram,FIO0000111991,"French Institute of Pondicherry, Pondicherry",French Institute of Pondicherry,,,11991,,,Abhiri,Arabic,,,Abhiri,Arabic,,,Abhiri,Arabic,,RE  55828,,Complete,,,,,,,Plant Products -> Palm leaf / ताड़ पत्र,,Smṛti,,,05/07/2005,,,No,,,,,No,No,,,,,,,manus_dt:,,
Upadesa ratnamala,FII0004041,"French Institute of Pondicherry, Pondicherry",Kilatirumaligai,,,41,,,Tamil,Tamil,,,,,,,,,,47,,Complete,,,,,,,Plant Products -> Palm leaf / ताड़ पत्र,Bad,Not Available,,,01/12/2005,,,No,,,,,No,No,,,,,,,manus_dt:,,
Tatvanirnayah,FIO0000111992,"French Institute of Pondicherry, Pondicherry",French Institute of Pondicherry,,,11992,,,Abhiri,Arabic,,,Abhiri,Arabic,,,Abhiri,Arabic,,RE 55875,,Complete,,,,,,,Plant Products -> Palm leaf / ताड़ पत्र,,Nyāya,,,05/07/2005,,,No,,,,,No,No,,,,,,,manus_dt:,,
Āgastyesakalādhikāraḥ,FIO0000111994,"French Institute of Pondicherry, Pondicherry",French Institute of Pondicherry,,,11994,,,Abhiri,Arabic,,,Abhiri,Arabic,,,Abhiri,Arabic,,RE 55822,,Complete,,,,,,,Plant Products -> Palm leaf / ताड़ पत्र,,Not Available,,,05/07/2005,,,No,,,,,No,No,,,,,,,manus_dt:,,
