title,manuscript_id,mrc_name,institute_name,other_title,title_other_languages,record_number,author,scribe,language,script,commentary,commentator,commentary_language,script_commentary,sub_commentary,sub_commentator,sub_commentary_language,sub_commentary_script,bundle_number,manuscript_number,digitization,complete_incomplete,folios_number,pages_number,missing_portion_folios,size_length,size_width,size_height,material,condition,subject_1,subject_2,subject_3,data_collection_date,manuscript_date_samvat,manuscript_date_century,illustrations,illustrations_number,illustrations_type,illustrations_quality,manuscript_type,landscape_view,awarded_manuscript,awarded_manuscript_order,lines_number_per_page,beginning_line,ending_line,colophon,description,extra_remarks,christian_era,filename
भक्तामर स्तोत्र,SPI00184227,"Satshrut Prabhavana Trust,Bhavanagar","श्री पार्श्वनाथ दि. जैन बड़ा मंदिर, भैरु चौक, रेवाड़ी",,,227,मानतुंगाचार्य,,संस्‍कृत,देवनागरी,,,संस्‍कृत,देवनागरी,,,संस्‍कृत,देवनागरी,167,167.2,,Complete,11 से 15,,,28,18,,Plant Products -> Paper / कागज,,Jaina,,,21/09/2008,,,No,,,,,No,No,,,,,,,manus_dt:,,
चिंतामणी पूजा,SPI00187220,"Satshrut Prabhavana Trust,Bhavanagar","श्री नेमिनाथ दि. जैन मन्दिर, अतिशय क्षेत्र, रुपनगढ़, किशनगढ़",,,220,,,हिन्‍दी,देवनागरी,,,हिन्‍दी,देवनागरी,,,हिन्‍दी,देवनागरी,21,21.5,,Complete,14 से 19,,,21,13,,Plant Products -> Paper / कागज,,Jaina,,,04/10/2008,,,No,,,,,No,No,,,,,,,manus_dt:,,
पार्श्वनाथ पुराण भाषा,SPI002388,"Satshrut Prabhavana Trust,Bhavanagar","श्री दिगम्बर जैन मंदिर, गौरी बाजार, नारनौल",,,8,भूधरदास,,Hindi,Devanagari,,,Hindi,Devanagari,,,Hindi,Devanagari,2,2.1,,Complete,80,,,30,20,,Plant Products -> Paper / कागज,,Purāṇa,,,20/01/2010,,,No,,,,,No,No,,,,,,,manus_dt: 1907 वि. सं.,,
Varāhapurāṇa,NOI284105,"OSM, Bhubaneswar","Rajib Satapathy, Khatia",,,5,,,Sanskrit,Oriya,,,,,,,,,29,,,Complete,25,48,,18,2.25,,Plant Products -> Palm leaf / ताड़ पत्र,Bad,Purāṇa,,,02/05/2007,,,No,,,,,No,No,,,,,,,manus_dt:,,
व्रतविधान रासो,SPI00239322,"Satshrut Prabhavana Trust,Bhavanagar","श्री 1008 शांतिनाथ दि. जैन मंदिर, नलापुर, नारनौल",,,322,,बुधसुख,Hindi,Devanagari,,,Hindi,Devanagari,,,Hindi,Devanagari,31,31.2,,Complete,30,,,25,12,,Plant Products -> Paper / कागज,,Jaina,,,23/01/2010,,,No,,,,,No,No,,,,,,,manus_dt:,,
आदिनाथ पुराण,SPI002387,"Satshrut Prabhavana Trust,Bhavanagar","श्री दिगम्बर जैन मंदिर, गौरी बाजार, नारनौल",,,7,जिनसेनाचार्य,,Hindi,Devanagari,भाषा वचनिका,सदासुखदास कासलीवाल,Hindi,Devanagari,,,Hindi,Devanagari,4,4.1,,Incomplete,85,,,31,20,,Plant Products -> Paper / कागज,"Bad, Broken",Purāṇa,,,21/01/2010,,,No,,,,,No,No,,,,,,,manus_dt:,,
Devīpūjā,NOI285621,"OSM, Bhubaneswar","Sarata Panda, Chinguli Ghai",,,1,Balyakiśorepaṇḍā,Patitapaban Panda,Oriya,Devanagari,,,,,,,,,,,,Complete,125,250,,19,3.5,,Plant Products -> Palm leaf / ताड़ पत्र,,Dharmaśāstra / Darsiyāt-i Islāmiyah,,,26/05/2007,,,No,,,,,No,No,,,,,,,manus_dt:,,
हनुमान चौपई,SPI00239323,"Satshrut Prabhavana Trust,Bhavanagar","श्री 1008 शांतिनाथ दि. जैन मंदिर, नलापुर, नारनौल",,,323,,,Hindi,Devanagari,,,Hindi,Devanagari,,,Hindi,Devanagari,25,25.1,,Complete,50,,,27,14,,Plant Products -> Paper / कागज,,Jaina,,,23/01/2010,,,No,,,,,No,No,,,,,,,manus_dt:,,
तत्त्वार्थ सूत्र,SPI00140223,"Satshrut Prabhavana Trust,Bhavanagar","श्री महावीर दि. जैन मंदिर, उनियारा, टोंक",,,223,उमास्वामी आचार्य,,संस्‍कृत,देवनागरी,,,संस्‍कृत,देवनागरी,,,संस्‍कृत,देवनागरी,99,99.26,,Complete,79 से 89,,,23,16,,Plant Products -> Paper / कागज,,Jaina,,,18/01/2008,,,No,,,,,No,No,,,,,,,manus_dt:,,
अंकुरारोपण विधि,SPI00077226,"Satshrut Prabhavana Trust,Bhavanagar","श्री पार्श्वनाथ दि. जैन मंदिर, झाग",,,226,,,हिन्‍दी,देवनागरी,,,हिन्‍दी,देवनागरी,,,हिन्‍दी,देवनागरी,54,54.5,,Complete,05,,,17,15,,Plant Products -> Paper / कागज,,Darśana,,,24/04/2007,,,No,,,,,No,No,,,,,,,manus_dt:,,
