title,manuscript_id,mrc_name,institute_name,other_title,title_other_languages,record_number,author,scribe,language,script,commentary,commentator,commentary_language,script_commentary,sub_commentary,sub_commentator,sub_commentary_language,sub_commentary_script,bundle_number,manuscript_number,digitization,complete_incomplete,folios_number,pages_number,missing_portion_folios,size_length,size_width,size_height,material,condition,subject_1,subject_2,subject_3,data_collection_date,manuscript_date_samvat,manuscript_date_century,illustrations,illustrations_number,illustrations_type,illustrations_quality,manuscript_type,landscape_view,awarded_manuscript,awarded_manuscript_order,lines_number_per_page,beginning_line,ending_line,colophon,description,extra_remarks,christian_era,filename
Dpal ye shes kyi mgon po phyag drug pa'i tshigs kyi mchod pa myur mdzad dgyes pa'i 'dzum zhal zhes bya ba bzhugs so,LTI0010185,"Library of Tibetan Works and Archives, Dharamshala",Chander Singh Negi,,,85,,,Tibetan,Tibetan,,,,,,,,,,,,Complete,1-3,,,,,,Plant Products -> Paper / कागज,,Stotra,,,10/10/2007,,,No,,,,,No,No,,,,,,,manus_dt:,,
Durgā Saptasatī,VRI0000662,Vrindavan Research Institute,Vishnu Kanta Shastri,,,62,,,Sanskrit,Devanagari,,,,,,,,,,61,,Complete,24,48,,23.3,14.8,,Plant Products -> Paper / कागज,Bad,Stotra/Manqabat,,,15/02/2007,,,No,,,,,No,No,,,,,,,manus_dt:,,
Dṛṣṭiśktihani,OSO0702075,"Orissa State Museum, Bhubaneswar",Vasudev Pitha,,,75,,,Oriya,Oriya,,,,,,,,,16,16.52,,Complete,1,2,,32,3,,Plant Products -> Palm leaf / ताड़ पत्र,"Bad, Worm eaten",,,,22/04/2007,,,No,,,,,No,No,,,,,,,manus_dt:,,
dpal-rdo-rje-sder-moai-gzuang,CII0001261,"Central Institute of Buddhist Studies, Leh",Village Sakti Individual Collection Of Manuscripts,dpal-rdo-rje-moai-gzuang,,61,buddha,,Tibetan,Baudhi,nil,,Tibetan,Baudhi,,,Tibetan,Baudhi,ca,,,Complete,16,32,nil,,,,Plant Products -> Paper / कागज,Bad,Darśana / Manṯiq wa Falsafah,,,11/06/2003,,,No,,,,,No,No,,,,,,,manus_dt: early century,,
Dpang skong phyag brgya pa bzhugs so,LTI0009767,"Library of Tibetan Works and Archives, Dharamshala",Padam Chand Negi,,,67,,,Tibetan,Tibetan,,,,,,,,,,,,Complete,7,,,,,,Plant Products -> Paper / कागज,,Bauddha,,,03/10/2007,,,No,,,,,No,No,,,,,,,manus_dt:,,
Dura Gocada ṅaga Dona Ḍigasa Chaga,HAI0016162,Himachal Academy of Arts Culture and Languages,Nima Singe Negi,,,62,,,Tibetan,Tibetan,,,,,,,,,,61,,Complete,22,44,4,36,12,,Plant Products -> Paper / कागज,,Stotra/Manqabat,,,05/02/2007,,,No,,,,,No,No,,,,,,,manus_dt: 100 Year approx.,,
Droṇaparva,SAI0546663,"Sanskrit Academy f Research For Advanced Society through Vedic &amp; Allied Tradition Of India(SARASVATI),Bhadrak",Narahari Das,,,63,Sāralādāsa,,Oriya,Oriya,,,,,,,,,61,1,,Complete,196,390,,48,4,,Plant Products -> Palm leaf / ताड़ पत्र,,Itihāsa,,,28/04/2007,,,No,,,,,No,No,,,,,,,manus_dt:,,
Gaṅgāmāhātmya,SAI0201164,"Sanskrit Academy f Research For Advanced Society through Vedic &amp; Allied Tradition Of India(SARASVATI),Bhadrak",Jagabandhu Panda,,,64,,,Oriya,Oriya,,,,,,,,,61,1,,Complete,101,200,,43,3,,Plant Products -> Palm leaf / ताड़ पत्र,,Māhātmya,,,26/12/2006,,,No,,,,,No,No,,,,,,,manus_dt:,,
'dul ba tha pa bzhugs so,LTO0003662,"Library of Tibetan Works and Archives, Dharamshala",Shan Sngon Lnga Chos Ling Monastery,,,62,,,Tibetan,Tibetan,,,,,,,,,,,,Complete,467,,,,,,Plant Products -> Paper / कागज,,Bauddha,,,30/04/2008,,,No,,,,,No,No,,,,,,,manus_dt:,,
Durgāpūjā,NOI2243169,"OSM, Bhubaneswar",Gobinda Lenka,,,69,,,Sanskrit,Oriya,,,,,,,,,,,,Incomplete,6,12,,28,,,Plant Products -> Palm leaf / ताड़ पत्र,Bad,Dharmaśāstra / Darsiyāt-i Islāmiyah,,,04/04/2006,,,No,,,,,No,No,,,,,,,manus_dt:,,
Durgāsaptaśatī,HAI0008062,Himachal Academy of Arts Culture and Languages,Bhaskaranand Sharma,,,62,Divākaraśarmā,,Sanskrit,Devanagari,,,,,,,,,,61,,Complete,,223,,20,11,,Plant Products -> Paper / कागज,,Tantra/Ṯilism,,,03/07/2006,,,No,,,,,No,No,,,,,,,manus_dt: Vikarmi samvat 1982,,
Dūtīvāhana Oṣā Kathā,SAI0273865,"Sanskrit Academy f Research For Advanced Society through Vedic &amp; Allied Tradition Of India(SARASVATI),Bhadrak",Chaitanya Mishra,,,65,,,Oriya,Oriya,,,Oriya,Oriya,,,Oriya,Oriya,60,1,,Complete,81,62,,36,3,,Plant Products -> Palm leaf / ताड़ पत्र,,Kathā/Dāstān/Qiṣṣah,,,01/11/2007,,,No,,,,,No,No,,,,,,,manus_dt:,,
Durgāstotra,NOI2383561,"OSM, Bhubaneswar",Mayadhar Parida,,,61,,,Sanskrit,Oriya,,,,,,,,,59,61,,Complete,15,30,,15,3,,Plant Products -> Palm leaf / ताड़ पत्र,"Bad, Worm eaten",Stotra/Manqabat,,,07/07/2006,,,No,,,,,No,No,,,,,,,manus_dt: 1800 Sāla,,
Durvalakṛtya,NOI2233861,"OSM, Bhubaneswar",Narayan Panda,,,61,,,Sanskrit,Oriya,,,,,,,,,,,,Incomplete,17,34,,,,,Plant Products -> Palm leaf / ताड़ पत्र,Bad,Dharmaśāstra / Darsiyāt-i Islāmiyah,,,30/03/2006,,,No,,,,,No,No,,,,,,,manus_dt:,,
Dutiyā Oṣā,SAI0291863,"Sanskrit Academy f Research For Advanced Society through Vedic &amp; Allied Tradition Of India(SARASVATI),Bhadrak",Radhamohan Satpathy,,,63,,,Oriya,Oriya,,,,,,,,,61,1,,Complete,16,32,,24,3,,Plant Products -> Palm leaf / ताड़ पत्र,,Dharmaśāstra / Darsiyāt-i Islāmiyah,,,08/11/2006,,,No,,,,,No,No,,,,,,,manus_dt:,,
Durgāṣṭaka,NOI2335361,"OSM, Bhubaneswar",Balaram Das,,,61,,,Sanskrit,Oriya,,,,,,,,,47.8,47.8,,Complete,2,4,,32,6,,Plant Products -> Palm leaf / ताड़ पत्र,,Stotra/Manqabat,,,06/06/2006,,,No,,,,,No,No,,,,,,,manus_dt:,,
Dutibāhanaoṣā,SAI0543161,"Sanskrit Academy f Research For Advanced Society through Vedic &amp; Allied Tradition Of India(SARASVATI),Bhadrak",Divakara Das Panda,,,61,,,Oriya,Oriya,,,,,,,,,61,1,,Complete,18,36,,20,3,,Plant Products -> Palm leaf / ताड़ पत्र,,Dharmaśāstra,,,22/04/2007,,,No,,,,,No,No,,,,,,,manus_dt:,,
Dvādaśādhyāya,NSI0004664,"H.S.G. University, Sagar",Dr. Ganesh Prasad Tripathy,,,64,Unknown,,Sanskrit,Devanagari,,,,,,,,,45,,,Complete,4,8,,13,8,,Plant Products -> Paper / कागज,,Gītā,,,13/09/2006,,,No,,,,,No,No,,,,,,,manus_dt:,,
Dvādaśasthānavicāra,OSI0081061,"Orissa State Museum, Bhubaneswar","Basudeva Gadi, C/o Pramod Kumar Lenka",,,61,,,Sanskrit,Oriya,,,,,,,,,16,16-8,,Complete,3,6,No,30,3,,Plant Products -> Palm leaf / ताड़ पत्र,"Bad, Worm eaten",Jyotiṣa,,,26/07/2006,,,No,,,,,No,No,,,,,,,manus_dt:,,
