title,manuscript_id,mrc_name,institute_name,other_title,title_other_languages,record_number,author,scribe,language,script,commentary,commentator,commentary_language,script_commentary,sub_commentary,sub_commentator,sub_commentary_language,sub_commentary_script,bundle_number,manuscript_number,digitization,complete_incomplete,folios_number,pages_number,missing_portion_folios,size_length,size_width,size_height,material,condition,subject_1,subject_2,subject_3,data_collection_date,manuscript_date_samvat,manuscript_date_century,illustrations,illustrations_number,illustrations_type,illustrations_quality,manuscript_type,landscape_view,awarded_manuscript,awarded_manuscript_order,lines_number_per_page,beginning_line,ending_line,colophon,description,extra_remarks,christian_era,filename
Aaditya Nam Stotra,API0000942,"A.P. Govt. Oriental Manuscripts Library and Research Institute,Hyderabad",Parshuram Shastri,,,42,Siddhant,,Sanskrit,Devanagari,,,,,,,,,,,,Complete,,98,,,32,16.3,Plant Products -> Paper / कागज,Bad,Stotra,,,19/09/2008,,,No,,,,,No,No,,,,,,,manus_dt:,,
Devi Mantra,API0003069,"A.P. Govt. Oriental Manuscripts Library and Research Institute,Hyderabad",Godateev Itihasa Samshadhana Mandal,-,,69,-,-,Sanskrit,Devanagari,-,-,,,,,,,1,Acc No.271,,Incomplete,4,-,-,-,-,-,Plant Products -> Paper / कागज,"Bad, Worm eaten",Mantra,,,21/03/2009,,,No,,,,,No,No,,,,,,,manus_dt: -,,
Aapastambha Sutra,API0003065,"A.P. Govt. Oriental Manuscripts Library and Research Institute,Hyderabad",Godateev Itihasa Samshadhana Mandal,,,65,Gopal Krishna,,Sanskrit,Devanagari,,,,,,,,,1,100,,Complete,21,,,,,,Plant Products -> Paper / कागज,"Bad, Worm eaten",Stotra,,,21/03/2009,,,No,,,,,No,No,,,,,,,manus_dt:,,
Rukmini Swayamwar,API0003068,"A.P. Govt. Oriental Manuscripts Library and Research Institute,Hyderabad",Godateev Itihasa Samshadhana Mandal,,,68,,,Marathi,Devanagari,,,,,,,,,1,273,,Complete,16,,,,,,Plant Products -> Paper / कागज,"Bad, Worm eaten",Stotra,,,21/03/2009,,,No,,,,,No,No,,,,,,,manus_dt:,,
Nitisushkaran,API0003066,"A.P. Govt. Oriental Manuscripts Library and Research Institute,Hyderabad",Godateev Itihasa Samshadhana Mandal,,,66,,,Marathi,Devanagari,,,,,,,,,1,637,,Complete,40,,,,,,Plant Products -> Paper / कागज,"Bad, Worm eaten",,,,21/03/2009,,,No,,,,,No,No,,,,,,,manus_dt:,,
Mangalwar Uddhyapanvdh,API0003067,"A.P. Govt. Oriental Manuscripts Library and Research Institute,Hyderabad",Godateev Itihasa Samshadhana Mandal,,,67,,,Sanskrit,Devanagari,,,,,,,,,1,577,,Complete,8,,,,,,Plant Products -> Paper / कागज,"Bad, Worm eaten",Dharmaśāstra,,,21/03/2009,,,No,,,,,No,No,,,,,,,manus_dt:,,
Kolanupaka Mattam,API00019169,"A.P. Govt. Oriental Manuscripts Library and Research Institute,Hyderabad",Jayadhir Tirumala Rao,-,,169,-,-,Telugu,Telugu,-,-,,,,,,,-,-,,Incomplete,One Roll,-,-,22.5,24.1,-,Plant Products -> Paper / कागज,,Nāmāvalī,,,21/03/2009,,,No,,,,,No,No,,,,,,,manus_dt: -,,
Shaiva Kathalu,API00019168,"A.P. Govt. Oriental Manuscripts Library and Research Institute,Hyderabad",Jayadhir Tirumala Rao,-,,168,-,-,Telugu,Telugu,-,-,,,,,,,-,-,,Incomplete,-,11,-,10,16,-,Plant Products -> Paper / कागज,,Kathā,,,21/03/2009,,,No,,,,,No,No,,,,,,,manus_dt: -,,
Gurucharitra,API0003064,"A.P. Govt. Oriental Manuscripts Library and Research Institute,Hyderabad",Godateev Itihasa Samshadhana Mandal,,,64,Tirumalacharya,,Marathi,Devanagari,,,,,,,,,1,,,Complete,439,,,,,,Plant Products -> Paper / कागज,"Bad, Worm eaten",Mantra,,,21/03/2009,,,No,,,,,No,No,,,,,,,manus_dt:,,
Praman Chandrika,API0003070,"A.P. Govt. Oriental Manuscripts Library and Research Institute,Hyderabad",Godateev Itihasa Samshadhana Mandal,-,,70,-,-,Sanskrit,Devanagari,-,-,,,,,,,1,Acc No.283,,Incomplete,6,-,-,-,-,-,Plant Products -> Paper / कागज,"Bad, Worm eaten",Mantra,,,21/03/2009,,,No,,,,,No,No,,,,,,,manus_dt: -,,
