title,manuscript_id,mrc_name,institute_name,other_title,title_other_languages,record_number,author,scribe,language,script,commentary,commentator,commentary_language,script_commentary,sub_commentary,sub_commentator,sub_commentary_language,sub_commentary_script,bundle_number,manuscript_number,digitization,complete_incomplete,folios_number,pages_number,missing_portion_folios,size_length,size_width,size_height,material,condition,subject_1,subject_2,subject_3,data_collection_date,manuscript_date_samvat,manuscript_date_century,illustrations,illustrations_number,illustrations_type,illustrations_quality,manuscript_type,landscape_view,awarded_manuscript,awarded_manuscript_order,lines_number_per_page,beginning_line,ending_line,colophon,description,extra_remarks,christian_era,filename
Vākyapadī,VRO005004136,Vrindavan Research Institute,Vrindavan Research Institute,,,4136,Gaṁgādāsa,,Sanskrit,Devanagari,,,,,,,,,,18930,,Complete,18,36,,32.5,16.5,,Plant Products -> Paper / कागज,,,,,01/01/2000,,,No,,,,,No,No,,,,,,,manus_dt:,,
Gopālasūkta,VRO005004144,Vrindavan Research Institute,Vrindavan Research Institute,,,4144,,,Sanskrit,Devanagari,,,,,,,,,,19267 (B),,Complete,3,6,,24.5,11.8,,Plant Products -> Paper / कागज,,Stotra/Manqabat,,,04/10/2007,,,No,,,,,No,No,,,,,,,manus_dt:,,
Jasodharacaritra,VRO005004138,Vrindavan Research Institute,Vrindavan Research Institute,,,4138,,,Rajasthani,Devanagari,,,,,,,,,,18332,,Complete,18,36,,26,11,,Plant Products -> Paper / कागज,,Jaina,,,01/01/2000,,,No,,,,,No,No,,,,,,,manus_dt: Saṁvat 1862,,
Prāṇapratiṣṭhānyāsādi,VRO005004141,Vrindavan Research Institute,Vrindavan Research Institute,,,4141,,,Sanskrit,Devanagari,,,,,,,,,,17269,,Complete,6,,,22.5,14.5,,Plant Products -> Paper / कागज,"Bad, Worm eaten",Dharmaśāstra / Darsiyāt-i Islāmiyah,,,01/10/2007,,,No,,,,,No,No,,,,,,,manus_dt:,,
Svāmīnāgarīdāsajīkekavitva,VRO005004137,Vrindavan Research Institute,Vrindavan Research Institute,,,4137,,,Brajabhasha,Devanagari,,,,,,,,,,20923,,Complete,8,16,,11,14.5,,Plant Products -> Paper / कागज,Bad,,,,03/10/2007,,,No,,,,,No,No,,,,,,,manus_dt:,,
Anihṛārita ??,VRO005004143,Vrindavan Research Institute,Vrindavan Research Institute,,,4143,,,Sanskrit,Devanagari,,,,,,,,,,19978,,Incomplete,33,66,,27.5,12.3,,Plant Products -> Paper / कागज,Bad,Darśana / Manṯiq wa Falsafah,,,03/10/2007,,,No,,,,,No,No,,,,,,,manus_dt:,,
Kṛṣṇāṣṭakastotra,VRO005004139,Vrindavan Research Institute,Vrindavan Research Institute,,,4139,Śankarācārya,,Sanskrit,Devanagari,,,,,,,,,,17180,,Complete,3,6,,13.5,8.9,,Plant Products -> Paper / कागज,,Stotra/Manqabat,,,24/09/2007,,,No,,,,,No,No,,,,,,,manus_dt:,,
Gangāpūjā,VRO005004142,Vrindavan Research Institute,Vrindavan Research Institute,,,4142,,,Sanskrit,Bengali,,,,,,,Bengali,,,17580 A,,Complete,1/2,1,,30,12,,Plant Products -> Paper / कागज,"Bad, Broken",Dharmaśāstra / Darsiyāt-i Islāmiyah,,,24/09/2007,,,No,,,,,No,No,,,,,,,manus_dt:,,
Krīratana (Kīrtana ),VRO005004140,Vrindavan Research Institute,Vrindavan Research Institute,,,4140,Lalitakiśorī,,Brajabhasha,Devanagari,,,,,,,,,,17308,,Complete,1,,,50,13,,Plant Products -> Paper / कागज,"Bad, Worm eaten",Stotra/Manqabat,,,01/10/2007,,,No,,,,,No,No,,,,,,,manus_dt:,,
Kumārasambhava,VRO005004145,Vrindavan Research Institute,Vrindavan Research Institute,,,4145,Kālidāsa,,Sanskrit,Devanagari,,,,,,,,,,18780,,Complete,42,84,,24.5,11.4,,Plant Products -> Paper / कागज,"Bad, Worm eaten",,,,01/01/2000,,,No,,,,,No,No,,,,,,,manus_dt:,,
