title,manuscript_id,mrc_name,institute_name,other_title,title_other_languages,record_number,author,scribe,language,script,commentary,commentator,commentary_language,script_commentary,sub_commentary,sub_commentator,sub_commentary_language,sub_commentary_script,bundle_number,manuscript_number,digitization,complete_incomplete,folios_number,pages_number,missing_portion_folios,size_length,size_width,size_height,material,condition,subject_1,subject_2,subject_3,data_collection_date,manuscript_date_samvat,manuscript_date_century,illustrations,illustrations_number,illustrations_type,illustrations_quality,manuscript_type,landscape_view,awarded_manuscript,awarded_manuscript_order,lines_number_per_page,beginning_line,ending_line,colophon,description,extra_remarks,christian_era,filename
तत्वार्थ सूत्र,KJO0006410043,"Kund-Kund Jnanapith,Tukoganj",अनेकांत ज्ञान मंदिर,,,10043,आ. उमास्वामी,,Sanskrit,Devanagari,,,,,,,,,,7979,,Incomplete,13,,पत्र नं. 1 अप्राप्त,12,25,,Plant Products -> Paper / कागज,,Jaina,,,14/11/2011,,,No,,,,,No,No,,,,,,,manus_dt: प्रति.वि.सं. 1870,,
शीलकथा,KJI00039390,"Kund-Kund Jnanapith,Tukoganj","दिग. जैन तेरापंथी मंदिर शक्कर बाजार, इन्दौर  (म.प्र.)",,,390,भारामल,,Hindi,Devanagari,भाषा,,,,,,,,,11,,Complete,26,,,17,34,,Plant Products -> Paper / कागज,,Jaina,,,28/05/2012,,,No,,,,,No,No,,,,,,,manus_dt: अप्राप्त,,
क्रियाकोश,KJO0006410049,"Kund-Kund Jnanapith,Tukoganj",अनेकांत ज्ञान मंदिर,,,10049,,,Hindi,Devanagari,,,,,,,,,,10487,,Complete,115,,,27,15,,Plant Products -> Paper / कागज,,Jaina,,,07/12/2011,,,No,,,,,No,No,,,,,,,manus_dt: अप्राप्त,,
रयण मंजूषा कथा,KJO0006410046,"Kund-Kund Jnanapith,Tukoganj",अनेकांत ज्ञान मंदिर,,,10046,,,Hindi,Devanagari,,,,,,,,,,10506,,Incomplete,75,,पत्र 1 से 41 तक अप्राप्त,25,18,,Plant Products -> Paper / कागज,,Jaina,,,08/12/2011,,,No,,,,,No,No,,,,,,,manus_dt: अप्राप्त,,
गोम्मटसार कर्मकाण्ड,KJI00023821,"Kund-Kund Jnanapith,Tukoganj","श्री पार्श्वनाथ दिग. जैन तेरापंथी पंचायती बड़ा मंदिर लश्कर, ग्वालियर (म.प्र).",,,821,,,Prakrit,Devanagari,,,Hindi,,,,,,,854,,Complete,18,,,18,33.5,,Plant Products -> Paper / कागज,,Āgama,,,26/07/2013,,,No,,,,,No,No,,,,,,,manus_dt: अप्राप्त,,
पोथी संहिता,KJO0006410048,"Kund-Kund Jnanapith,Tukoganj",अनेकांत ज्ञान मंदिर,,,10048,,,Sanskrit,Devanagari,,,,,,,,,,10888,,Incomplete,135,,पत्र 43-83 व 135 के बाद अप्रा.,10,21,,Plant Products -> Paper / कागज,Bad,Dharmaśāstra,,,13/12/2011,,,No,,,,,No,No,,,,,,,manus_dt: अप्राप्त,,
सिद महाराज की पूजा,KJO0006410044,"Kund-Kund Jnanapith,Tukoganj",अनेकांत ज्ञान मंदिर,,,10044,पं. द्यानतराय,,Hindi,Devanagari,,,,,,,,,,10700,,Incomplete,37,,पत्र 1 से 31 तक अप्राप्त,6,6,,Plant Products -> Paper / कागज,,Jaina,,,09/12/2011,,,No,,,,,No,No,,,,,,,manus_dt: अप्राप्त,,
मंगला चरण,KJO0006410047,"Kund-Kund Jnanapith,Tukoganj",अनेकांत ज्ञान मंदिर,,,10047,,,Sanskrit,Devanagari,,,,,,,,,,10738,,Complete,2,,,5,7,,Plant Products -> Paper / कागज,,Bhakti,,,09/12/2011,,,No,,,,,No,No,,,,,,,manus_dt: अप्राप्त,,
जंबूस्वामी चरित्र,KJI00039389,"Kund-Kund Jnanapith,Tukoganj","दिग. जैन तेरापंथी मंदिर शक्कर बाजार, इन्दौर  (म.प्र.)",,,389,जिनदास पाण्डे,,Hindi,Devanagari,,,,,,,,,,241,,Complete,38,,,15,21,,Plant Products -> Paper / कागज,,Purāṇa,,,01/06/2012,,,No,,,,,No,No,,,,,,,manus_dt: प्रति.वि.सं.  1772,,
सांत शांति पाठ,KJO0006410045,"Kund-Kund Jnanapith,Tukoganj",अनेकांत ज्ञान मंदिर,,,10045,,,Sanskrit,Devanagari,,,,,,,,,,10533,,Incomplete,120,,पत्र 1 से 119  तक अप्राप्त,16,12,,Plant Products -> Paper / कागज,,Jaina,,,08/12/2011,,,No,,,,,No,No,,,,,,,manus_dt: अप्राप्त,,
गोम्मटसार कर्मकाण्ड,KJI00023823,"Kund-Kund Jnanapith,Tukoganj","श्री पार्श्वनाथ दिग. जैन तेरापंथी पंचायती बड़ा मंदिर लश्कर, ग्वालियर (म.प्र).",,,823,नेमिचन्द्र,,Hindi,Devanagari,,,,,,,,,,849,,Complete,4,,,11.5,25,,Plant Products -> Paper / कागज,,Āgama,,,26/07/2013,,,No,,,,,No,No,,,,,,,manus_dt: अप्राप्त,,
श्री जिन स्तुति,KJO0006410050,"Kund-Kund Jnanapith,Tukoganj",अनेकांत ज्ञान मंदिर,,,10050,,,Hindi,Devanagari,,,,,,,,,,10665,,Incomplete,131,,पत्र 1 से 128 तक अप्राप्त,7,9,,Plant Products -> Paper / कागज,,Jaina,,,09/12/2011,,,No,,,,,No,No,,,,,,,manus_dt: अप्राप्त,,
श्री पंचमेरन की पूजा,KJO0006410051,"Kund-Kund Jnanapith,Tukoganj",अनेकांत ज्ञान मंदिर,,,10051,पं. द्यानतराय,,Hindi,Devanagari,,,,,,,,,,10802,,Incomplete,20,,पत्र 1 स 18 तक अप्राप्त,9,7,,Plant Products -> Paper / कागज,,Jaina,,,10/12/2011,,,No,,,,,No,No,,,,,,,manus_dt: अप्राप्त,,
धर्मामृत,KJI00023822,"Kund-Kund Jnanapith,Tukoganj","श्री पार्श्वनाथ दिग. जैन तेरापंथी पंचायती बड़ा मंदिर लश्कर, ग्वालियर (म.प्र).",,,822,आशाधर,,Sanskrit,Devanagari,,,,,,,,,,822,,Incomplete,77,,,13,32,,Plant Products -> Paper / कागज,,Āgama,,,26/07/2013,,,No,,,,,No,No,,,,,,,manus_dt: अप्राप्त,,
ढालगण,KJI00023824,"Kund-Kund Jnanapith,Tukoganj","श्री पार्श्वनाथ दिग. जैन तेरापंथी पंचायती बड़ा मंदिर लश्कर, ग्वालियर (म.प्र).",,,824,,,Hindi,Devanagari,,,,,,,,,,737,,Complete,5,,,14.2,18.6,,Plant Products -> Paper / कागज,,Jaina,,,25/07/2013,,,No,,,,,No,No,,,,,,,manus_dt: अप्राप्त,,
मधु विटुवा की कथा,KJO0006410052,"Kund-Kund Jnanapith,Tukoganj",अनेकांत ज्ञान मंदिर,,,10052,,,Hindi,Devanagari,,,,,,,,,,10790,,Incomplete,3,,पत्र 3 के बाद अप्राप्त,5,7,,Plant Products -> Paper / कागज,,Jaina,,,10/12/2011,,,No,,,,,No,No,,,,,,,manus_dt: अप्राप्त,,
अनंतनाथ पूजा,KJO000821078,"Kund-Kund Jnanapith,Tukoganj",श्री संभवनाथ दिग. जैन शास्त्र भण्डार बडा मंदिर उदयपुर,,,1078,रामचंद्र मुमुक्षु,,Hindi,Devanagari,,,,,,,,,,199 / 14,,Complete,4,,,25,10,,Plant Products -> Paper / कागज,,Jaina,,,20/03/2012,,,No,,,,,No,No,,,,,,,manus_dt: वि.सं. 1855,,
रत्नकरण्ड श्रावकाचार,KJI00023825,"Kund-Kund Jnanapith,Tukoganj","श्री पार्श्वनाथ दिग. जैन तेरापंथी पंचायती बड़ा मंदिर लश्कर, ग्वालियर (म.प्र).",,,825,समन्तभद्र,,Hindi,Devanagari,,,,,,,,,,751,,Complete,379,,,20.5,33,,Plant Products -> Paper / कागज,,Jaina,,,25/07/2013,,,No,,,,,No,No,,,,,,,manus_dt: सं. 1923,,
पद संग्रह,KJO0006410053,"Kund-Kund Jnanapith,Tukoganj",अनेकांत ज्ञान मंदिर,,,10053,भागचंद,,Hindi,Devanagari,,,,,,,,,,10707,,Incomplete,66,,पत्र 1 से 64 तक अप्राप्त,6,6,,Plant Products -> Paper / कागज,,Jaina,,,09/12/2011,,,No,,,,,No,No,,,,,,,manus_dt: अप्राप्त,,
श्री पद्मप्रभु की पूजा,KJO0006410054,"Kund-Kund Jnanapith,Tukoganj",अनेकांत ज्ञान मंदिर,,,10054,,,Hindi,Devanagari,,,,,,,,,,10638,,Incomplete,3,,पत्र 3 के बाद अप्राप्त,7,8,,Plant Products -> Paper / कागज,,Jaina,,,09/12/2011,,,No,,,,,No,No,,,,,,,manus_dt: प्रति.वि.सं. 1934,,
सोलह कारण भावना,KJO0006410055,"Kund-Kund Jnanapith,Tukoganj",अनेकांत ज्ञान मंदिर,,,10055,,,Sanskrit,Devanagari,,,,,,,,,,10460,,Incomplete,97,,पत्र 1 से 94 तक अप्राप्त,15,20,,Plant Products -> Paper / कागज,,Jaina,,,07/12/2011,,,No,,,,,No,No,,,,,,,manus_dt: अप्राप्त,,
ख्यात प्रक्रिया,KJO0006410056,"Kund-Kund Jnanapith,Tukoganj",अनेकांत ज्ञान मंदिर,,,10056,,,Sanskrit,Devanagari,,,,,,,,,,10591,,Complete,4,,,30,14,,Plant Products -> Paper / कागज,,Jaina,,,08/12/2011,,,No,,,,,No,No,,,,,,,manus_dt: अप्राप्त,,
मृत्यु महोत्सव,KJO0006410057,"Kund-Kund Jnanapith,Tukoganj",अनेकांत ज्ञान मंदिर,,,10057,,,Hindi,Devanagari,,,,,,,,,,10596,,Incomplete,12,,पत्र नं. 11 अप्राप्त,23,15,,Plant Products -> Paper / कागज,,Jaina,,,08/12/2011,,,No,,,,,No,No,,,,,,,manus_dt: अप्राप्त,,
छहढाला,KJO0006410058,"Kund-Kund Jnanapith,Tukoganj",अनेकांत ज्ञान मंदिर,,,10058,बुधजन,,Hindi,Devanagari,,,,,,,,,,7941,,Incomplete,35,,पत्र 1 से 27 तक अप्राप्त,12,17,,Plant Products -> Paper / कागज,,Jaina,,,14/11/2011,,,No,,,,,No,No,,,,,,,manus_dt: प्रति.वि.सं. 1937,,
श्रीमंदर जी स्तवन,KJI000441700,"Kund-Kund Jnanapith,Tukoganj","जैन दिवाकर स्मारक, सागोद रोड़, रतलाम (म.प्र.)",,,1700,,,Hindi,Devanagari,,,,,,,,,,1791,,Complete,1,,,20,12,,Plant Products -> Paper / कागज,,Jaina,,,15/12/2012,,,No,,,,,No,No,,,,,,,manus_dt: अप्राप्त,,
श्री अर्धकांड,KJO0006410059,"Kund-Kund Jnanapith,Tukoganj",अनेकांत ज्ञान मंदिर,,,10059,,,Hindi,Devanagari,,,,,,,,,,10720,,Incomplete,46,,पत्र 1 से 43 तक अप्राप्त,10,6,,Plant Products -> Paper / कागज,,Jaina,,,09/12/2011,,,No,,,,,No,No,,,,,,,manus_dt: प्रति.वि.सं. 1945,,
श्रेणिक चरित्र,KJO0006410060,"Kund-Kund Jnanapith,Tukoganj",अनेकांत ज्ञान मंदिर,,,10060,आ. शुभचंद्र,,Hindi,Devanagari,,,,,,,,,,10492,,Complete,183,,,33,16,,Plant Products -> Paper / कागज,,Purāṇa,,,07/12/2011,,,No,,,,,No,No,,,,,,,manus_dt: प्रति.वि.सं. 1899,,
