title,manuscript_id,mrc_name,institute_name,other_title,title_other_languages,record_number,author,scribe,language,script,commentary,commentator,commentary_language,script_commentary,sub_commentary,sub_commentator,sub_commentary_language,sub_commentary_script,bundle_number,manuscript_number,digitization,complete_incomplete,folios_number,pages_number,missing_portion_folios,size_length,size_width,size_height,material,condition,subject_1,subject_2,subject_3,data_collection_date,manuscript_date_samvat,manuscript_date_century,illustrations,illustrations_number,illustrations_type,illustrations_quality,manuscript_type,landscape_view,awarded_manuscript,awarded_manuscript_order,lines_number_per_page,beginning_line,ending_line,colophon,description,extra_remarks,christian_era,filename
Sakādēvarnādi,DPO00081356,Tamilnadu Survey,"Sri Saptarishi Jothida Nilayam, 4/244, Bhell Nagar",SakādēvaRekai-38,,356,Sakādēvar,,Tamil,Tamil,,,,,,,,,SNJ 38,,,Complete,28,56,,20,3.5,,Plant Products -> Palm leaf / ताड़ पत्र,,Jyotiṣa,,,17/07/2007,,,No,,,,,No,No,,,,,,,manus_dt:,,
Kālanilaigal,DPI0056584,Tamilnadu Survey,"Bakkiya Lakshmi, Surampatti",,,84,,,Tamil,Tamil,,,,,,,,,32,1,,Complete,50,100,,21,5,,Plant Products -> Palm leaf / ताड़ पत्र,,Jyotiṣa,,,31/05/2007,,,No,,,,,No,No,,,,,,,manus_dt:,,
Merumandarapuranam,DPO0006129,Tamilnadu Survey,"Hathi Bhagavan Digambar Jain Temple,Halakiraman, Thindevanam",,,29,Mallishenacharya,,Tamil,Grantha,,,,,,,,,1,19,,Complete,104,208,,16,4,,Plant Products -> Palm leaf / ताड़ पत्र,,,,,22/06/2007,,,No,,,,,No,No,,,,,,,manus_dt:,,
Mṛtyuñjayahomaḥ,FIO01002136,"French Institute of Pondicherry, Pondicherry",K.S.Kaveri Subramania Gurukal,,,136,,,Sanskrit,Grantha,,,,,,,,,4,3,,Complete,12,,,,,,Plant Products -> Palm leaf / ताड़ पत्र,,Dharmaśāstra / Darsiyāt-i Islāmiyah,,,15/01/2007,,,No,,,,,No,No,,,,,,,manus_dt:,,
Āgaman,DPI0147968,Tamilnadu Survey,"Solar Subramaniyan, Solar",,,68,,,Tamil,,,,,,,,,,1,1.2,,Incomplete,10,20,,41,4,,Plant Products -> Palm leaf / ताड़ पत्र,,,,,24/07/2007,,,No,,,,,No,No,,,,,,,manus_dt: 17 AD,,
Siddavaidyam - 50,DPO00083386,Tamilnadu Survey,Adi Sankara Jyotida Nilayam,,,386,,,Tamil,Tamil,,,,,,,,,50,AD 050,,Complete,15,30,,22,3,,Plant Products -> Palm leaf / ताड़ पत्र,,,,,01/01/2000,,,No,,,,,No,No,,,,,,,manus_dt:,,
Dakṣiṇāmūrtipratiṣṭhā,FII00006108,"French Institute of Pondicherry, Pondicherry",Jambunatha Srautikal,,,108,,,Sanskrit,Grantha,,,,,,,,,2,16,,Complete,9,17,,,,,Plant Products -> Palm leaf / ताड़ पत्र,,Āgama,,,14/11/2007,,,No,,,,,No,No,,,,,,,manus_dt:,,
Paripurāṇa,DPI0147969,Tamilnadu Survey,"Solar Subramaniyan, Solar",,,69,,,Tamil,Tamil,,,,,,,,,1,1.2,,Incomplete,39,138,,28,3.5,,Plant Products -> Palm leaf / ताड़ पत्र,,,,,24/07/2007,,,No,,,,,No,No,,,,,,,manus_dt: 18 AD,,
Jinastotraṃ-57,DPO00077208,Tamilnadu Survey,"Jina Vani Library, Mel Chittamur",,,208,,,Sanskrit,Devanagari,,,,,,,,,57,PN 057,,Complete,30,60,,30,15,,Plant Products -> Palm leaf / ताड़ पत्र,,Jaina,,,03/07/2007,,,No,,,,,No,No,,,,,,,manus_dt:,,
Eṅkārāthimantraḥ,FII0000749,"French Institute of Pondicherry, Pondicherry","Ventakatesan Iyyangar,Amur",,,49,,,Sanskrit,Grantha,,,,,,,,,2,41,,Complete,,,,,,,Plant Products -> Palm leaf / ताड़ पत्र,,Mantra,,,15/11/2007,,,No,,,,,No,No,,,,,,,manus_dt:,,
