title,manuscript_id,mrc_name,institute_name,other_title,title_other_languages,record_number,author,scribe,language,script,commentary,commentator,commentary_language,script_commentary,sub_commentary,sub_commentator,sub_commentary_language,sub_commentary_script,bundle_number,manuscript_number,digitization,complete_incomplete,folios_number,pages_number,missing_portion_folios,size_length,size_width,size_height,material,condition,subject_1,subject_2,subject_3,data_collection_date,manuscript_date_samvat,manuscript_date_century,illustrations,illustrations_number,illustrations_type,illustrations_quality,manuscript_type,landscape_view,awarded_manuscript,awarded_manuscript_order,lines_number_per_page,beginning_line,ending_line,colophon,description,extra_remarks,christian_era,filename
उत्सर्जनकर्म,BOO000073994,"Bhandarkar Oriental Research Institute, Pune",Anandashram Sanstha,,,3994,,,Sanskrit,Devanagari,,,,,,,,,,S15-11-101,,Incomplete,,2,can not say,,,,Plant Products -> Paper / कागज,,Dharmaśāstra,,,21/10/2005,,,No,,,,,No,No,,,,,,,manus_dt:,,
एकाध्वरप्रयोग,BOO000073998,"Bhandarkar Oriental Research Institute, Pune",Anandashram Sanstha,चलार्चाप्रयोग,,3998,,सदाशिव भट बिलवलकर,Sanskrit,Devanagari,,,,,,,,,,S15-16-157,,Complete,,7,,,,,Plant Products -> Paper / कागज,,Dharmaśāstra,,,21/10/2005,,,No,,,,,No,No,,,,,,,manus_dt: Saka 1685,,
एकाध्वरप्रयोग,BOO000073998,"Bhandarkar Oriental Research Institute, Pune",Anandashram Sanstha,चलार्चाप्रयोग,,3998,,सदाशिव भट बिलवलकर,Sanskrit,Devanagari,,,,,,,,,,S15-16-157,,Complete,,7,,,,,Plant Products -> Paper / कागज,,Dharmaśāstra,,,21/10/2005,,,No,,,,,No,No,,,,,,,manus_dt: Saka 1685,,
उपनयनप्रयोग,BOO000073995,"Bhandarkar Oriental Research Institute, Pune",Anandashram Sanstha,,,3995,,,Sanskrit,Devanagari,,,,,,,,,,S15-12-119,,Complete,,12,,,,,Plant Products -> Paper / कागज,,Dharmaśāstra,Dharmaśāstra,,21/10/2005,,,No,,,,,No,No,,,,,,,manus_dt:,,
ऋतुशान्तिगर्भाधानप्रयोग,BOO000073997,"Bhandarkar Oriental Research Institute, Pune",Anandashram Sanstha,,,3997,नारायण भट्ट,मनोहर राम ढेरे,Sanskrit,Devanagari,,,,,,,,,,S15-14-140,,Complete,,21,,,,,Plant Products -> Paper / कागज,,Dharmaśāstra,Dharmaśāstra,,21/10/2005,,,No,,,,,No,No,,,,,,,manus_dt: saka 1721,,
उपनयनप्रयोग,BOO000073995,"Bhandarkar Oriental Research Institute, Pune",Anandashram Sanstha,,,3995,,,Sanskrit,Devanagari,,,,,,,,,,S15-12-119,,Complete,,12,,,,,Plant Products -> Paper / कागज,,Dharmaśāstra,Dharmaśāstra,,21/10/2005,,,No,,,,,No,No,,,,,,,manus_dt:,,
उपाङ्गललितापूजाविधि,BOO000073996,"Bhandarkar Oriental Research Institute, Pune",Anandashram Sanstha,,,3996,,सदाशिव राजाराम केळकर,Sanskrit,Devanagari,,,,,,,,,,S15-14-136,,Complete,,18,,,,,Plant Products -> Paper / कागज,,Dharmaśāstra,,,21/10/2005,,,No,,,,,No,No,,,,,,,manus_dt: Saka 1790,,
ऋतुशान्तिगर्भाधानप्रयोग,BOO000073997,"Bhandarkar Oriental Research Institute, Pune",Anandashram Sanstha,,,3997,नारायण भट्ट,मनोहर राम ढेरे,Sanskrit,Devanagari,,,,,,,,,,S15-14-140,,Complete,,21,,,,,Plant Products -> Paper / कागज,,Dharmaśāstra,Dharmaśāstra,,21/10/2005,,,No,,,,,No,No,,,,,,,manus_dt: saka 1721,,
उपाङ्गललितापूजाविधि,BOO000073996,"Bhandarkar Oriental Research Institute, Pune",Anandashram Sanstha,,,3996,,सदाशिव राजाराम केळकर,Sanskrit,Devanagari,,,,,,,,,,S15-14-136,,Complete,,18,,,,,Plant Products -> Paper / कागज,,Dharmaśāstra,,,21/10/2005,,,No,,,,,No,No,,,,,,,manus_dt: Saka 1790,,
"कार्तवीर्यार्जुनकवच, होमविधि",BOO000073999,"Bhandarkar Oriental Research Institute, Pune",Anandashram Sanstha,,,3999,,,Sanskrit,Devanagari,,,,,,,,,,S15-18-174,,Incomplete,,36,Folio 1-8,,,,Plant Products -> Paper / कागज,,Tantra,Dharmaśāstra,,21/10/2005,,,No,,,,,No,No,,,,,,,manus_dt:,,
तत्त्वचिन्तामणि,BOO000074000,"Bhandarkar Oriental Research Institute, Pune",Anandashram Sanstha,,,4000,मथुरानाथ,,Sanskrit,Devanagari,,,,,,,,,,s11-16-152,,Complete,,16,,,,,Plant Products -> Paper / कागज,,Darśana,,,27/10/2005,,,No,,,,,No,No,,,,,,,manus_dt:,,
"कार्तवीर्यार्जुनकवच, होमविधि",BOO000073999,"Bhandarkar Oriental Research Institute, Pune",Anandashram Sanstha,,,3999,,,Sanskrit,Devanagari,,,,,,,,,,S15-18-174,,Incomplete,,36,Folio 1-8,,,,Plant Products -> Paper / कागज,,Tantra,Dharmaśāstra,,21/10/2005,,,No,,,,,No,No,,,,,,,manus_dt:,,
तत्त्वचिन्तामणि,BOO000074000,"Bhandarkar Oriental Research Institute, Pune",Anandashram Sanstha,,,4000,मथुरानाथ,,Sanskrit,Devanagari,,,,,,,,,,s11-16-152,,Complete,,16,,,,,Plant Products -> Paper / कागज,,Darśana,,,27/10/2005,,,No,,,,,No,No,,,,,,,manus_dt:,,
तर्कसंग्रह,BOO000074001,"Bhandarkar Oriental Research Institute, Pune",Anandashram Sanstha,,,4001,अन्नम्भट्ट,,Sanskrit,Devanagari,,,,,,,,,,S11-20-194,,Complete,,15,,,,,Plant Products -> Paper / कागज,,Darśana,,,27/10/2005,,,No,,,,,No,No,,,,,,,manus_dt:,,
तर्कसंग्रह,BOO000074001,"Bhandarkar Oriental Research Institute, Pune",Anandashram Sanstha,,,4001,अन्नम्भट्ट,,Sanskrit,Devanagari,,,,,,,,,,S11-20-194,,Complete,,15,,,,,Plant Products -> Paper / कागज,,Darśana,,,27/10/2005,,,No,,,,,No,No,,,,,,,manus_dt:,,
कालिकापुराण,BOO000074002,"Bhandarkar Oriental Research Institute, Pune",Anandashram Sanstha,,,4002,,,Sanskrit,Devanagari,,,,,,,,,,S12(5)-7-64,,Incomplete,,54,54 onwards,,,,Plant Products -> Paper / कागज,,Purāṇa,,,19/10/2005,,,No,,,,,No,No,,,,,,,manus_dt:,,
कालिकापुराण,BOO000074002,"Bhandarkar Oriental Research Institute, Pune",Anandashram Sanstha,,,4002,,,Sanskrit,Devanagari,,,,,,,,,,S12(5)-7-64,,Incomplete,,54,54 onwards,,,,Plant Products -> Paper / कागज,,Purāṇa,,,19/10/2005,,,No,,,,,No,No,,,,,,,manus_dt:,,
कर्मप्रदीप,BOO000074003,"Bhandarkar Oriental Research Institute, Pune",Anandashram Sanstha,,,4003,,,Sanskrit,Devanagari,,,,,,,,,,S15-17-165,,Complete,,21,,,,,Plant Products -> Paper / कागज,,Dharmaśāstra,,,21/10/2005,,,No,,,,,No,No,,,,,,,manus_dt:,,
कर्मप्रदीप,BOO000074003,"Bhandarkar Oriental Research Institute, Pune",Anandashram Sanstha,,,4003,,,Sanskrit,Devanagari,,,,,,,,,,S15-17-165,,Complete,,21,,,,,Plant Products -> Paper / कागज,,Dharmaśāstra,,,21/10/2005,,,No,,,,,No,No,,,,,,,manus_dt:,,
तत्त्वचिन्तामणि (अनुमानदीधिति),BOO000074004,"Bhandarkar Oriental Research Institute, Pune",Anandashram Sanstha,,,4004,,,Sanskrit,Devanagari,,,,,,,,,,S11-16-155,,Incomplete,,606,"Folio 1-87,124,191",,,,Plant Products -> Paper / कागज,"Bad, Brittle",Darśana,,,27/10/2005,,,No,,,,,No,No,,,,,,,manus_dt:,,
