title,manuscript_id,mrc_name,institute_name,other_title,title_other_languages,record_number,author,scribe,language,script,commentary,commentator,commentary_language,script_commentary,sub_commentary,sub_commentator,sub_commentary_language,sub_commentary_script,bundle_number,manuscript_number,digitization,complete_incomplete,folios_number,pages_number,missing_portion_folios,size_length,size_width,size_height,material,condition,subject_1,subject_2,subject_3,data_collection_date,manuscript_date_samvat,manuscript_date_century,illustrations,illustrations_number,illustrations_type,illustrations_quality,manuscript_type,landscape_view,awarded_manuscript,awarded_manuscript_order,lines_number_per_page,beginning_line,ending_line,colophon,description,extra_remarks,christian_era,filename
Ānandakānanamāhātmya (Vāyupurāṇa),KTI0017329,Mahabharata Samshodhana Pratisthanam (M.S.P.),"Ananda Tirthacarya Huligi,Kimalaroad",,,29,Śrīvedavyāsa,,Sanskrit,Devanagari,,,,,,,,,,29,,Incomplete,157,,1-22,18.5,13,,Plant Products -> Paper / कागज,,Māhātmya,,,03/08/2007,,,No,,,,,No,No,,,,,,,manus_dt:,,
Bhāskarabhāṣya(Dvitīyādhyāya),KTI0017835,Mahabharata Samshodhana Pratisthanam (M.S.P.),"B.V.Dikshith, Ratha Beedi",,,35,Bhaṭṭabhāskara,,Sanskrit,Tiglari,,,,,,,,,29,29,,Incomplete,43,,,23.2,2.9,,Plant Products -> Palm leaf / ताड़ पत्र,"Bad, Worm eaten",Not Available,,,25/10/2007,,,No,,,,,No,No,,,,,,,manus_dt:,,
Bhāminīvilāsa,KTI0009029,Mahabharata Samshodhana Pratisthanam (M.S.P.),"H.K.S. Venkatagiri Rao, Hulimane",,,29,,,Kannada,Kannada,,,,,,,,,3,1,,Complete,50,100,,18,5,,Plant Products -> Palm leaf / ताड़ पत्र,,,,,03/04/2007,,,No,,,,,No,No,,,,,,,manus_dt:,,
Aparaprayoga,KTO0008130,Mahabharata Samshodhana Pratisthanam (M.S.P.),"Vyaktigata Bhandara (Candrakala), Nagamangala",,,30,,,Sanskrit,Kannada,,,,,,,,,629,629,,Incomplete,19,,,31,24.2,,,"Bad, Worm eaten",Vaidika Vyākaraṇa,,,03/03/2008,,,No,,,,,No,No,,,,,,,manus_dt:,,
Bhāgavata (Prathamaskandha),KTI0030629,Mahabharata Samshodhana Pratisthanam (M.S.P.),"Attimuduru Vishweshwara, Heroor.N.K.581450 (Keladi)",,,29,,,Kannada,Kannada,,,,,,,,,,K-2,,Complete,154,308,,55,5,,Plant Products -> Palm leaf / ताड़ पत्र,"Bad, Worm eaten",Purāṇa,,,01/01/2003,,,No,,,,,No,No,,,,,,,manus_dt: 18th cent.,,
Bhāgavata,KMO020249960,"Keladi Museum &amp; Historical Research,Sagar Tq","Academy of Sanskrit Research, Melkote, MPC",,,9960,Vyāsa,,Sanskrit,Grantha,,,,,,,,,20,20,,Complete,309,309,,47.5,4.5,,Plant Products -> Palm leaf / ताड़ पत्र,,Purāṇa,,,20/07/2006,,,No,,,,,No,No,,,,,,,manus_dt:,,
Bālagrahacikitsā,KTI0011730,Mahabharata Samshodhana Pratisthanam (M.S.P.),Barige Narahari Narayana Bhatta,,,30,,,Kannada,Kannada,,,,,,,,,19,1,,Complete,18,36,,20,3,,Plant Products -> Palm leaf / ताड़ पत्र,,,,,09/04/2007,,,No,,,,,No,No,,,,,,,manus_dt:,,
Āraṇyakāṇḍa,KTO0008231,Mahabharata Samshodhana Pratisthanam (M.S.P.),"Vyaktigata Bhandar Library, Chakratirtha",,,31,Vālmīki,,Sanskrit,Kannada,,,,,,,,,459,459,,Incomplete,68,,,2.4,38.7,,Plant Products -> Palm leaf / ताड़ पत्र,"Bad, Worm eaten",Purāṇa,,,04/09/2008,,,No,,,,,No,No,,,,,,,manus_dt:,,
Balīvidhāna,KTI0017429,Mahabharata Samshodhana Pratisthanam (M.S.P.),Krisha Shankara Bhat `Shadakshari`,,,29,,,Sanskrit,Tiglari,,,,,,,,,11,29/V,,Complete,15,,,36,4,,Plant Products -> Palm leaf / ताड़ पत्र,,,,,03/08/2007,,,No,,,,,No,No,,,,,,,manus_dt:,,
Bhoppaṇabhattīya,KTI0016929,Mahabharata Samshodhana Pratisthanam (M.S.P.),"Ananta Narasinha Shastri,Srinangapatna",,,29,,,Sanskrit,Kannada,,,,,,,,,,29,,Incomplete,20,,,19,3,,Plant Products -> Palm leaf / ताड़ पत्र,"Bad, Worm eaten",,,,31/07/2007,,,No,,,,,No,No,,,,,,,manus_dt:,,
