title,manuscript_id,mrc_name,institute_name,other_title,title_other_languages,record_number,author,scribe,language,script,commentary,commentator,commentary_language,script_commentary,sub_commentary,sub_commentator,sub_commentary_language,sub_commentary_script,bundle_number,manuscript_number,digitization,complete_incomplete,folios_number,pages_number,missing_portion_folios,size_length,size_width,size_height,material,condition,subject_1,subject_2,subject_3,data_collection_date,manuscript_date_samvat,manuscript_date_century,illustrations,illustrations_number,illustrations_type,illustrations_quality,manuscript_type,landscape_view,awarded_manuscript,awarded_manuscript_order,lines_number_per_page,beginning_line,ending_line,colophon,description,extra_remarks,christian_era,filename
Śarḥ-i Ġazal Ḥakīm Nāṣir Ḵẖusrī,SLO00044628,test silvertouch,Government Oriental Manuscripts Library and Research Centre,,,628,Qāḏī Maḥmūd Baḥrī,,Persian,Nastaliq,,,,,,,,,,Vol.II,,Complete,14,28,,8,5,,,"Bad, Worm eaten",Kāvya/Fann al-Śi‘r,,,12/12/2006,,,No,,,,,No,No,,,,,,,manus_dt: 12/18 Cent.,,
"Upaniṣad ,Śāntīprayoga",SSO000028676,"Sampurnanand Sanskrit Visvavidyalaya, Varanasi",Bhirigu Karyalaya,no,,8676,no,on,Sanskrit,Devanagari,n,on,,,,,,,no,1771,,Complete,3,no,n,29,12.5,,Plant Products -> Paper / कागज,,Veda,,,27/11/2007,,,No,,,,,No,No,,,,,,,manus_dt:,,
Nūr al-ʻAin,SLO00044630,test silvertouch,Government Oriental Manuscripts Library and Research Centre,,,630,Nūr al-Ḥaq,Śaiḵẖ Dāʼūd,Persian,Nastaliq,,,,,,,,,,Vol.II,,Complete,106,212,,10,7,,,"Bad, Worm eaten",Kāvya/Fann al-Śi‘r,,,12/12/2006,,,No,,,,,No,No,,,,,,,manus_dt: 1108/1698,,
Taitareyopaniṣad,SSO000028678,"Sampurnanand Sanskrit Visvavidyalaya, Varanasi",Bhirigu Karyalaya,no,,8678,n,on,Sanskrit,Devanagari,no,n,,,,,,,no,1773,,Complete,1,no,no,26.7,12,,Plant Products -> Paper / कागज,,Veda,,,27/11/2007,,,No,,,,,No,No,,,,,,,manus_dt:,,
Ltung bshags dri med mchod byang dbus phyogs bzhugs pa legs so,LTI0001032307,"Library of Tibetan Works and Archives, Dharamshala",Library Of Tibetan Works and Archives,,,32307,Snyan rgyud dam pa rang grol,,Tibetan,Tibetan,,,,,,,,,,823,,Complete,1-30,,,,,,Plant Products -> Paper / कागज,,Stotra,,,26/09/2006,,,No,,,,,No,No,,,,,,,manus_dt:,,
Māṇḍūkyopaniṣad,SSO000028677,"Sampurnanand Sanskrit Visvavidyalaya, Varanasi",Bhirigu Karyalaya,no,,8677,n,on,Onge,Devanagari,no,n,,,,,,,no,1772,,Complete,8no,no,no,26.7,11.7,,Plant Products -> Paper / कागज,,Veda,,,27/11/2007,,,No,,,,,No,No,,,,,,,manus_dt:,,
Zhi khro dgongs pa kun 'dus thos chog rang grol chen mo'i rgyud las spyan dbye dgos 'dod phun tshogs bzhugs,LTI0001032305,"Library of Tibetan Works and Archives, Dharamshala",Library Of Tibetan Works and Archives,,,32305,Kun grol grags pa,,Tibetan,Tibetan,,,,,,,,,,823,,Complete,1-10,,,,,,Plant Products -> Paper / कागज,,Tantra,,,25/09/2006,,,No,,,,,No,No,,,,,,,manus_dt:,,
Zhi khro dgongs pa kun 'dus thos chog rang grol chen mo'i rgyud las klong bshags brjod pa rang grol bzhugs,LTI0001032306,"Library of Tibetan Works and Archives, Dharamshala",Library Of Tibetan Works and Archives,,,32306,Dam pa rgya zhig,,Tibetan,Tibetan,,,,,,,,,,823,,Complete,1-11,,,,,,Plant Products -> Paper / कागज,,Tantra,,,25/09/2006,,,No,,,,,No,No,,,,,,,manus_dt:,,
Śarḥ-i Tuḥfat al-ʻIrāqain,SLO00044629,test silvertouch,Government Oriental Manuscripts Library and Research Centre,,,629,Sayyid Ismāʻīl Abjadī,,Persian,Nastaliq,,,,,,,,,,Vol.II,,Complete,168,336,,9,6,,,"Bad, Worm eaten",Kāvya/Fann al-Śi‘r,,,12/12/2006,,,No,,,,,No,No,,,,,,,manus_dt: 1249/1839,,
Tattvopaniṣad,SSO000028679,"Sampurnanand Sanskrit Visvavidyalaya, Varanasi",Bhirigu Karyalaya,n,,8679,ono,no,Sanskrit,Devanagari,no,no,,,,,,,no,1774,,Complete,1,non,no,37.8,11.5,,Plant Products -> Paper / कागज,,Veda,,,27/11/2007,,,No,,,,,No,No,,,,,,,manus_dt:,,
Dīwān-i ibn Yamīn,SLO00044631,test silvertouch,Government Oriental Manuscripts Library and Research Centre,,,631,Amīr Faḵẖr al-Dīn Maḥmūd,,Persian,Nastaliq,,,,,,,,,,Vol.II,,Complete,117,234,,11,10,,,,Dīwān,,,12/12/2006,,,No,,,,,No,No,,,,,,,manus_dt: 12/18 Cent.,,
