title,manuscript_id,mrc_name,institute_name,other_title,title_other_languages,record_number,author,scribe,language,script,commentary,commentator,commentary_language,script_commentary,sub_commentary,sub_commentator,sub_commentary_language,sub_commentary_script,bundle_number,manuscript_number,digitization,complete_incomplete,folios_number,pages_number,missing_portion_folios,size_length,size_width,size_height,material,condition,subject_1,subject_2,subject_3,data_collection_date,manuscript_date_samvat,manuscript_date_century,illustrations,illustrations_number,illustrations_type,illustrations_quality,manuscript_type,landscape_view,awarded_manuscript,awarded_manuscript_order,lines_number_per_page,beginning_line,ending_line,colophon,description,extra_remarks,christian_era,filename
Kengyur trhigyad-ga,HAI0152384,Himachal Academy of arts culture and Languages (Survey),Pasang Tandub,,,84,Budha,,Tibetan,Tibetan,,,,,,,,,81,1,,Complete,,914,,50,10,,Plant Products -> Paper / कागज,,Bauddha,,,23/08/2017,,,No,,,,,No,No,,,,,,,manus_dt: Approx. 100 years Old,,
Śiśupālavadhama,HAI0148483,Himachal Academy of arts culture and Languages (Survey),Om Prakash Sharma,,,83,,,Sanskrit,Devanagari,,,,,,,,,,,,Complete,,523,,22,13,,Plant Products -> Paper / कागज,"Bad, Brittle",Nāṭya,,,28/01/2017,,,No,,,,,No,No,,,,,,,manus_dt: Approx. 100 years old,,
Kengyur sherchhin natsog,HAI0152184,Himachal Academy of arts culture and Languages (Survey),Tashi Chhopel,,,84,Buddha,,Tibetan,Tibetan,,,,,,,,,82,1,,Complete,,534,,50,10,,Plant Products -> Paper / कागज,,Bauddha,,,21/08/2017,,,No,,,,,No,No,,,,,,,manus_dt: Approx. 100 years Old,,
Dorje ṭhāmo yoga pā meda pā jesa jāvāī juṅasa,HAI0157784,Himachal Academy of arts culture and Languages (Survey),Sansar Chand,,,84,Buddha,,Tibetan,Tibetan,,,,,,,,,1,82,,Complete,2,,,62,17,,Plant Products -> Paper / कागज,"Bad, Broken",Bauddha,,,23/02/2018,,,No,,,,,No,No,,,,,,,manus_dt: Approx. 100 years Old,,
Tengyur gyud-tee,HAI0157082,Himachal Academy of arts culture and Languages (Survey),Chhering Norphel,,,82,Budha,,Tibetan,Tibetan,,,,,,,,,1,82,,Complete,,649,,49,10,,Plant Products -> Paper / कागज,,Bauddha,,,29/01/2018,,,No,,,,,No,No,,,,,,,manus_dt: Approx. 100 years Old,,
Kengyur nyangdeh-ka,HAI0151749,Himachal Academy of arts culture and Languages (Survey),Lobzang Phunchok,,,49,Budha,,Tibetan,Tibetan,,,,,,,,,,,,Complete,,1050,,50,10,,Plant Products -> Paper / कागज,,Bauddha,,,31/07/2017,,,No,,,,,No,No,,,,,,,manus_dt: Approx. 100 years old,,
Kengyur nyangdeh-ka,HAI0152185,Himachal Academy of arts culture and Languages (Survey),Tashi Chhopel,,,85,Buddha,,Tibetan,Tibetan,,,,,,,,,83,1,,Complete,,1050,,50,10,,Plant Products -> Paper / कागज,,Bauddha,,,21/08/2017,,,No,,,,,No,No,,,,,,,manus_dt: Approx. 100 years Old,,
Homa pūjana vidhi,HAI0149081,Himachal Academy of arts culture and Languages (Survey),Rajendra sharma,,,81,,,Sanskrit,Devanagari,,,,,,,,,,,,Complete,,6,,20,12,,Plant Products -> Paper / कागज,"Bad, Brittle",Dharmaśāstra,,,20/02/2017,,,No,,,,,No,No,,,,,,,manus_dt: Approx. 100 years old,,
Pārvaṇaśrāddhavidhi,HAI0148580,Himachal Academy of arts culture and Languages (Survey),Ved Prakash Sharma,,,80,,,Sanskrit,Devanagari,,,,,,,,,,,,Complete,,14,,24,16,,Plant Products -> Paper / कागज,"Bad, Brittle",Dharmaśāstra / Darsiyāt-i Islāmiyah,,,07/02/2017,,,No,,,,,No,No,,,,,,,manus_dt: Approx. 100 years old,,
Jaṅa luna gī leū cu duna pā jugasa so,HAI0155381,Himachal Academy of arts culture and Languages (Survey),Ringjin Norgu,,,81,Budha,,Tibetan,Tibetan,,,,,,,,,2,84,,Complete,7,,,50,10,,Plant Products -> Paper / कागज,"Bad, Brittle",Bauddha,,,18/12/2017,,,No,,,,,No,No,,,,,,,manus_dt: Approx. 100 years Old,,
Lu buma ṭhāvo leū triśu ca gu pā jugasa so,HAI0152083,Himachal Academy of arts culture and Languages (Survey),Kargyud Tanjin,,,83,,,Tibetan,Tibetan,,,,,,,,,62,78,,Complete,22,,,58,15,,Plant Products -> Paper / कागज,"Bad, Broken",Bauddha,,,18/08/2017,,,No,,,,,No,No,,,,,,,manus_dt: Approx. 100 years Old,,
Phagasa pā ṭhovāī gyala po me cega lā toda pāī juṅasa,HAI0156780,Himachal Academy of arts culture and Languages (Survey),Chhering dorje,,,80,Budha,,Tibetan,Tibetan,,,,,,,,,2,78,,Complete,,2,,59,16,,Plant Products -> Paper / कागज,"Bad, Broken",Bauddha,,,15/02/2018,,,No,,,,,No,No,,,,,,,manus_dt: Approx. 100 years Old,,
Sanskāra vidhi,HAI0155082,Himachal Academy of arts culture and Languages (Survey),Rameshvar Thakur,,,82,,,Sanskrit,Devanagari,,,,,,,,,,78,,Complete,,271,,18,12,,Plant Products -> Paper / कागज,"Bad, Brittle",Dharmaśāstra,,,06/12/2017,,,No,,,,,No,No,,,,,,,manus_dt: Samvat 1980,,
Sarpa viṣa nivāraṇa mantra,HAI0157681,Himachal Academy of arts culture and Languages (Survey),Motiram sharma,,,81,,,Pahari,Devanagari,,,,,,,,,1,78,,Complete,,2,,18,12,,Plant Products -> Paper / कागज,"Bad, Brittle",Mantra,,,27/02/2018,,,No,,,,,No,No,,,,,,,manus_dt: Approx. 100 years Old,,
Boddha kī ke vo namasa lā jala chemasa chagasa pāī leū gya daṅa cu ciga pā ho,HAI0153081,Himachal Academy of arts culture and Languages (Survey),Trima Nungrup,,,81,Buddha,,Tibetan,Tibetan,,,,,,,,,63,79,,Complete,2,,,64,71,,Plant Products -> Paper / कागज,"Bad, Broken",Bauddha,,,07/09/2017,,,No,,,,,No,No,,,,,,,manus_dt: Approx. 100 years Old,,
Kengyur dodhe-ha,HAI0150082,Himachal Academy of arts culture and Languages (Survey),Karma,,,82,,,Tibetan,Tibetan,,,,,,,,,,,,Complete,,928,,50,10,,Plant Products -> Paper / कागज,,Bauddha,,,18/03/2017,,,No,,,,,No,No,,,,,,,manus_dt: Approx. 100 years old,,
Kengyur dodhe-sa,HAI0152681,Himachal Academy of arts culture and Languages (Survey),Chhemate  dorje,,,81,Budha,,Tibetan,Tibetan,,,,,,,,,79,1,,Complete,,992,,49,9,,Plant Products -> Paper / कागज,,Bauddha,,,24/08/2017,,,No,,,,,No,No,,,,,,,manus_dt: Approx. 100 years Old,,
Kengyur trhigyad-ka,HAI0156580,Himachal Academy of arts culture and Languages (Survey),Chhewang Gatuk,,,80,Budha,,Tibetan,Tibetan,,,,,,,,,1,79,,Complete,,906,,49,9,,Plant Products -> Paper / कागज,,Bauddha,,,18/01/2018,,,No,,,,,No,No,,,,,,,manus_dt: Approx. 100 years Old,,
Tengyur gyud-nga,HAI0156284,Himachal Academy of arts culture and Languages (Survey),Lakhang,,,84,Budha,,Tibetan,Tibetan,,,,,,,,,1,79,,Complete,,641,,49,9,,Plant Products -> Paper / कागज,,Bauddha,,,03/01/2018,,,No,,,,,No,No,,,,,,,manus_dt: Approx. 100 years Old,,
Kengyur dodhe-ah,HAI0155581,Himachal Academy of arts culture and Languages (Survey),Chhewang Ankit,,,81,Budha,,Tibetan,Tibetan,,,,,,,,,3,81,,Complete,,1236,,49,9,,Plant Products -> Paper / कागज,,Bauddha,,,29/12/2017,,,No,,,,,No,No,,,,,,,manus_dt: Approx. 100 years Old,,
Catuṣaṣṭī pūjana vidhi,HAI0149183,Himachal Academy of arts culture and Languages (Survey),Daya kishan  sharma,,,83,,,Sanskrit,Devanagari,,,,,,,,,,,,Complete,,14,,18,12,,Plant Products -> Paper / कागज,"Bad, Brittle",Dharmaśāstra / Darsiyāt-i Islāmiyah,,,21/02/2017,,,No,,,,,No,No,,,,,,,manus_dt: Approx. 100 years old,,
Veerabadrante mantra,TTI01649102,"Thunchan Memorial Trust,Tirur","Mohandas, Kunnakkavil",,,102,,,Malayalam,Malayalam,,,,,,,,,16.94,,,Complete,1,,,,,,Plant Products -> Palm leaf / ताड़ पत्र,Bad,Mantra,,,28/06/2009,,,No,,,,,No,No,,,,,,,manus_dt:,,
Triṭhi khā pā jesa jāvā jugasa so,HAI0157983,Himachal Academy of arts culture and Languages (Survey),Ganga singh,,,83,Budha,,Tibetan,Tibetan,,,,,,,,,2,80,,Complete,548,,,15,6,,Plant Products -> Paper / कागज,"Bad, Broken",Bauddha,,,21/02/2018,,,No,,,,,No,No,,,,,,,manus_dt: Approx. 100 years Old,,
Chiga su cada pā ciga gī juṅasa jugasa so,HAI0154181,Himachal Academy of arts culture and Languages (Survey),Anil kumar,,,81,Budha,,Tibetan,Tibetan,,,,,,,,,2,80,,Complete,2,,,63,12,,Plant Products -> Paper / कागज,"Bad, Broken",Bauddha,,,06/11/2017,,,No,,,,,No,No,,,,,,,manus_dt: Approx. 100 years Old,,
