title,manuscript_id,mrc_name,institute_name,other_title,title_other_languages,record_number,author,scribe,language,script,commentary,commentator,commentary_language,script_commentary,sub_commentary,sub_commentator,sub_commentary_language,sub_commentary_script,bundle_number,manuscript_number,digitization,complete_incomplete,folios_number,pages_number,missing_portion_folios,size_length,size_width,size_height,material,condition,subject_1,subject_2,subject_3,data_collection_date,manuscript_date_samvat,manuscript_date_century,illustrations,illustrations_number,illustrations_type,illustrations_quality,manuscript_type,landscape_view,awarded_manuscript,awarded_manuscript_order,lines_number_per_page,beginning_line,ending_line,colophon,description,extra_remarks,christian_era,filename
Padacaraṇa-Ekacatvāriṁśat,SMO000011626,,Sri Samartha Vagdevata Mandir (Domagaonmathasangrah ),,,1626,Viśvaṁbhara,,Hindi,Devanagari,,,,,,,,,58,58/117,,Complete,,1,,14.5,10.5,,Plant Products -> Paper / कागज,,,,,29/11/2007,,,No,,,,,No,No,,,,,,,manus_dt: Śake 1705,,
Srimati Caritra,NkO00021179,,"Svetamber Jain Mandir, Gurgaon",,,179,,,Hindi,Devanagari,,,,,,,,,29,762,,Complete,2,4,,20.5,11,,Plant Products -> Paper / कागज,,Jaina,,,27/10/2010,,,No,,,,,No,No,,,,,,,manus_dt:,,
Kamlavati Svadhyaya,NkO00021177,,"Svetamber Jain Mandir, Gurgaon",,,177,,,Hindi,Devanagari,,,,,,,,,31,1081,,Complete,1,2,,25,10.7,,Plant Products -> Paper / कागज,,Jaina,,,10/11/2010,,,No,,,,,No,No,,,,,,,manus_dt:,,
Śrīmudgalasvāmīpothā  (Padatīna),SMO000011627,,Sri Samartha Vagdevata Mandir (Domagaonmathasangrah ),,,1627,Śrīsamartharāmadāsasvāmī,Śrīmudhāvāsvāmī,Marathi,Devanagari,,,,,,,,,53,53/23/26,,Complete,1,1,,15,21,,Plant Products -> Paper / कागज,,,,,28/11/2007,,,No,,,,,No,No,,,,,,,manus_dt: Śaka 1925,,
Uttaradhyayana Stavana,NkO00021178,,"Svetamber Jain Mandir, Gurgaon",,,178,,,Hindi,Devanagari,,,,,,,,,28,753,,Complete,198,396,,26,12.3,,Plant Products -> Paper / कागज,,Jaina,,,25/10/2010,,,No,,,,,No,No,,,,,,,manus_dt: Samvat 1942,,
Śrīmudgalasvāmīpothā(Pada- Dopaṅktiyā),SMO000011628,,Sri Samartha Vagdevata Mandir (Domagaonmathasangrah ),,,1628,Śrīsamartharāmadāsasvāmī,Sri Mudhava Svami,Hindi,Devanagari,,,,,,,,,53,53/305,,Complete,,1,,15,21,,Plant Products -> Paper / कागज,,,,,29/11/2007,,,No,,,,,No,No,,,,,,,manus_dt: Śake 1625,,
Śloka,SMO000011629,,Sri Samartha Vagdevata Mandir (Domagaonmathasangrah ),,,1629,Kalyāṇasvāmī,,Marathi,Devanagari,,,,,,,,,58,58/108,,Complete,1,2,,14.5,10.5,,Plant Products -> Paper / कागज,,,,,29/11/2007,,,No,,,,,No,No,,,,,,,manus_dt: Śake 1705,,
Padacaraṇa-Saptama,SMO000011630,,Sri Samartha Vagdevata Mandir (Domagaonmathasangrah ),,,1630,Kalyāṇasvāmī,,Marathi,Devanagari,,,,,,,,,58,58/81,,Complete,1,2,,14.5,10.5,,Plant Products -> Paper / कागज,,,,,29/11/2007,,,No,,,,,No,No,,,,,,,manus_dt: Śake 1705,,
Narasiṁha,KHI003881,"Krishnakanta Handiqui Library, Guwahati",Bidya Ram Nath,,,1,,,Asamese,Asamese,,,,,,,,,,,,Complete,2,4,,,,,,,Mantra,,,03/10/2005,,,No,,,,,No,No,,,,,,,manus_dt:,,
Pancadesa Vidya (Jaina Grantha),NkO00021180,,"Svetamber Jain Mandir, Gurgaon",,,180,,,Prakrit,Devanagari,,,,,,,,,22,648,,Complete,5,10,,24.5,11.7,,Plant Products -> Paper / कागज,,Jaina,,,21/10/2010,,,No,,,,,No,No,,,,,,,manus_dt:,,
