title,manuscript_id,mrc_name,institute_name,other_title,title_other_languages,record_number,author,scribe,language,script,commentary,commentator,commentary_language,script_commentary,sub_commentary,sub_commentator,sub_commentary_language,sub_commentary_script,bundle_number,manuscript_number,digitization,complete_incomplete,folios_number,pages_number,missing_portion_folios,size_length,size_width,size_height,material,condition,subject_1,subject_2,subject_3,data_collection_date,manuscript_date_samvat,manuscript_date_century,illustrations,illustrations_number,illustrations_type,illustrations_quality,manuscript_type,landscape_view,awarded_manuscript,awarded_manuscript_order,lines_number_per_page,beginning_line,ending_line,colophon,description,extra_remarks,christian_era,filename
Paribhāṣenduśekharaḥ,KTI00073641,Mahabharata Samshodhana Pratisthanam (M.S.P.),G.Krishna Murthy (M.S.P.),,,641,,,Sanskrit,Devanagari,,,,,,,,,,1172,,Incomplete,1,2,2 to end,21,8.5,,Plant Products -> Paper / कागज,"Bad, Worm eaten",,,,12/03/2007,,,No,,,,,No,No,,,,,,,manus_dt:,,
Maruntu Caimurai,TNO00060967,S.C.S.V.M.V(Deemed University),"Dept. of Palm Leaf Manuscripts, The Tamil University",,,967,,,Tamil,Tamil,,,,,,,,,2638,,,Incomplete,24,,,18.5,2.5,,Plant Products -> Palm leaf / ताड़ पत्र,,,,,05/11/2008,,,No,,,,,No,No,,,,,,,manus_dt:,,
Cepamalai,DPO0005512659,Tamilnadu Survey,"Dr. T. Gana Soundaram, ESMP, Tirumurtti Sitta Medicine Centre, Register No.354, Kaliipalayam",,,12659,,,Tamil,Tamil,,,,,,,,,10,58,,Complete,1,2,,38.1,5,,Plant Products -> Palm leaf / ताड़ पत्र,,Not Available,,,14/06/2007,,,No,,,,,No,No,,,,,,,manus_dt:,,
Agastiyanāḍi,DPI00547226,Tamilnadu Survey,"Saptarishi Nadi Jothidam, 1/8A, Pandiyan Street",Mūlamtaśāputtipāvam,,226,Agastiyar,,Tamil,Tamil,,,,,,,,,,SJ 310,,Complete,18,36,,36,4,,Plant Products -> Palm leaf / ताड़ पत्र,,Jyotiṣa,,,01/05/2007,,,No,,,,,No,No,,,,,,,manus_dt:,,
Karuvaṅkattu,DPO0005512660,Tamilnadu Survey,"Dr. T. Gana Soundaram, ESMP, Tirumurtti Sitta Medicine Centre, Register No.354, Kaliipalayam",,,12660,,,Tamil,Tamil,,,,,,,,,10,79,,Complete,1,2,,38.1,5,,Plant Products -> Palm leaf / ताड़ पत्र,,Not Available,,,14/06/2007,,,No,,,,,No,No,,,,,,,manus_dt:,,
Aṣṭākṣaramantrāḥ,FIO01004566,"French Institute of Pondicherry, Pondicherry","Sri Durga Indological Research Institute, 1/29Perumal Koil Street",,,566,,,Sanskrit,Grantha,,,,,,,,,KLM-18,,,Incomplete,9,18,,36.5,3,,Plant Products -> Palm leaf / ताड़ पत्र,,Mantra,,,01/01/2003,,,No,,,,,No,No,,,,,,,manus_dt:,,
Saṁśavaparvaḥ,KTO000781386,Mahabharata Samshodhana Pratisthanam (M.S.P.),Keladi Museum And HRB(Curator),,,1386,Vyāsa,,Sanskrit,Tiglari,,,,,,,,,5,1,,Complete,184,368,,49,5.5,,Plant Products -> Palm leaf / ताड़ पत्र,,Itihāsa/Tārīḵẖ,,,22/09/2008,,,No,,,,,No,No,,,,,,,manus_dt:,,
Rāmānujanūttadādivyākhyāna,KTO00045299,Mahabharata Samshodhana Pratisthanam (M.S.P.),"Govt.Sanskrit Collage,Melukote(M.S.P.)",,,299,Pillauloka Jīyara,,Tamil,Tamil,,,,,,,,,677/191,sm 939,,Complete,189,6000,,52.6,3.3,,Plant Products -> Palm leaf / ताड़ पत्र,,Not Available,,,14/03/2007,,,No,,,,,No,No,,,,,,,manus_dt:,,
Prameyamālā,KTO00045300,Mahabharata Samshodhana Pratisthanam (M.S.P.),"Govt.Sanskrit Collage,Melukote(M.S.P.)",,,300,Varadagurunaḍādūrammāla,,Sanskrit,Grantha,,,,,,,,,674/92,sm 936,,Incomplete,20,550,,55.3,3.4,,Plant Products -> Palm leaf / ताड़ पत्र,,Darśana / Manṯiq wa Falsafah,,,14/03/2007,,,No,,,,,No,No,,,,,,,manus_dt:,,
Agastiyanāḍi,DPI00547227,Tamilnadu Survey,"Saptarishi Nadi Jothidam, 1/8A, Pandiyan Street",Āyilyamyokapāvam,,227,Agastiyar,,Tamil,Tamil,,,,,,,,,,SJ 275,,Complete,18,36,,16,4.5,,Plant Products -> Palm leaf / ताड़ पत्र,,Jyotiṣa,,,01/01/2000,,,No,,,,,No,No,,,,,,,manus_dt:,,
Siddavaidyam - 10,DPI01600277,Tamilnadu Survey,"Sri Adikeshavan (Siddhamaruthuvasalai) , Neiveli",,,277,,,Tamil,Tamil,,,,,,,,,910,AD 910,,Complete,4,8,,21,17.5,,Plant Products -> Paper / कागज,,,,,10/07/2007,,,No,,,,,No,No,,,,,,,manus_dt:,,
Śrīnivāsamāhātmyaṃ,KTI00073642,Mahabharata Samshodhana Pratisthanam (M.S.P.),G.Krishna Murthy (M.S.P.),,,642,Vedavyāsaḥ,,Sanskrit,Devanagari,,,,,,,,,,1154,,Incomplete,173,346,1-172,23.5,10,,Plant Products -> Paper / कागज,,Purāṇa,,,12/03/2007,,,No,,,,,No,No,,,,,,,manus_dt:,,
Akattiyarmuṛai,DPO00054845,Tamilnadu Survey,"Thavathiru Santalinga Adigalar Tamil College, Perur",,,845,,,Tamil,Tamil,,,,,,,,,17,7,,Incomplete,1,2,,15.5,3.7,,Plant Products -> Paper / कागज,Bad,Not Available,,,01/01/2000,,,No,,,,,No,No,,,,,,,manus_dt:,,
Siddhavaidyam - 23,DPI01600278,Tamilnadu Survey,"Sri Adikeshavan (Siddhamaruthuvasalai) , Neiveli",,,278,,,Tamil,Tamil,,,,,,,,,923,AD 923,,Complete,4,8,,21,17.5,,Plant Products -> Paper / कागज,,,,,11/07/2007,,,No,,,,,No,No,,,,,,,manus_dt:,,
Navarattinamālai,IAO00001924,Institute of Asian Studies,Institute of Asian Studies,,,924,,,Tamil,Tamil,,,,,,,,,611,611,,Complete,,37,,25.5,2.8,,Plant Products -> Palm leaf / ताड़ पत्र,"Bad, Broken",Jyotiṣa,,,12/11/2008,,,No,,,,,No,No,,,,,,,manus_dt:,,
Kaṅkattavatikal,DPO0005512661,Tamilnadu Survey,"Dr. T. Gana Soundaram, ESMP, Tirumurtti Sitta Medicine Centre, Register No.354, Kaliipalayam",,,12661,,,Tamil,Tamil,,,,,,,,,10,10,,Complete,1,2,,38.1,5,,Plant Products -> Palm leaf / ताड़ पत्र,,Not Available,,,13/06/2007,,,No,,,,,No,No,,,,,,,manus_dt:,,
Saumiya Sakara curukkaṃ,TNO00060968,S.C.S.V.M.V(Deemed University),"Dept. of Palm Leaf Manuscripts, The Tamil University",,,968,,,Tamil,Tamil,,,,,,,,,2639,1,,Incomplete,10,,4-7,33,3.5,,Plant Products -> Palm leaf / ताड़ पत्र,Bad,Darśana / Manṯiq wa Falsafah,,,05/11/2008,,,No,,,,,No,No,,,,,,,manus_dt:,,
Kārtikapally records,TTO0001171,"Thunchan Memorial Trust,Tirur",St. Thomas Orthadox Cathedral,,,71,,,Malayalam,Vattaluttu,,,,,,,,,,,,Complete,3,,,,,,Plant Products -> Palm leaf / ताड़ पत्र,"Bad, Worm eaten",Sthalapurāṇa,,,10/05/2006,,,No,,,,,No,No,,,,,,,manus_dt:,,
Āgneyavrataṃ-8,DPI00530333,Tamilnadu Survey,"Vedhadri,Thiruvanmiur",,,333,,,Sanskrit,Grantha,,,,,,,,,DV 898,,,Complete,21,42,,20,2.5,,Plant Products -> Palm leaf / ताड़ पत्र,,Dharmaśāstra / Darsiyāt-i Islāmiyah,,,24/05/2007,,,No,,,,,No,No,,,,,,,manus_dt:,,
Praveśahomavidhiḥ-2,DPI00530334,Tamilnadu Survey,"Vedhadri,Thiruvanmiur",,,334,,,Sanskrit,Grantha,,,,,,,,,DV 912,,,Complete,28,56,,20,3.5,,Plant Products -> Palm leaf / ताड़ पत्र,,Dharmaśāstra / Darsiyāt-i Islāmiyah,,,24/05/2007,,,No,,,,,No,No,,,,,,,manus_dt:,,
Tiruppāvai,KTO00045301,Mahabharata Samshodhana Pratisthanam (M.S.P.),"Govt.Sanskrit Collage,Melukote(M.S.P.)",,,301,Periya Vāccāna Pillai,,Tamil,Tamil,,,,,,,,,642/03/182,sm 899,,Incomplete,68,1210,,39.6,3.5,,Plant Products -> Palm leaf / ताड़ पत्र,,,,,14/03/2007,,,No,,,,,No,No,,,,,,,manus_dt:,,
Brahmasiddhāntaḥ,KTO000791987,Mahabharata Samshodhana Pratisthanam (M.S.P.),Sri Sharada Peetham,,,1987,,,Sanskrit,Devanagari,,,,,,,,,61,4,,Complete,26,,,35,5.5,,Plant Products -> Palm leaf / ताड़ पत्र,,Darśana,,,05/02/2008,,,No,,,,,No,No,,,,,,,manus_dt:,,
Kaṣāyaṅgal,TTI0152276,"Thunchan Memorial Trust,Tirur",Janardana Panikkar,,,76,,,Sanskrit,Malayalam,,,,,,,,,6,6.84,,Complete,2,,,,,,Plant Products -> Palm leaf / ताड़ पत्र,,Āyurveda,,,13/04/2008,,,No,,,,,No,No,,,,,,,manus_dt:,,
Ōlakaraṇaṃ,TTO00031119,"Thunchan Memorial Trust,Tirur",Department of History Calicut University,,,119,,,Malayalam,Malayalam,,,,,,,,,52.8,,,Complete,2,,,,,,Plant Products -> Palm leaf / ताड़ पत्र,,Sthalapurāṇa,,,06/05/2007,,,No,,,,,No,No,,,,,,,manus_dt: 977,,
Yoka Manjari,IAO00001925,Institute of Asian Studies,Institute of Asian Studies,,,925,,,Tamil,Tamil,,,,,,,,,402,402 a,,Incomplete,13,,,23,3,,Plant Products -> Palm leaf / ताड़ पत्र,,Jyotiṣa,,,11/11/2008,,,No,,,,,No,No,,,,,,,manus_dt:,,
