title,manuscript_id,mrc_name,institute_name,other_title,title_other_languages,record_number,author,scribe,language,script,commentary,commentator,commentary_language,script_commentary,sub_commentary,sub_commentator,sub_commentary_language,sub_commentary_script,bundle_number,manuscript_number,digitization,complete_incomplete,folios_number,pages_number,missing_portion_folios,size_length,size_width,size_height,material,condition,subject_1,subject_2,subject_3,data_collection_date,manuscript_date_samvat,manuscript_date_century,illustrations,illustrations_number,illustrations_type,illustrations_quality,manuscript_type,landscape_view,awarded_manuscript,awarded_manuscript_order,lines_number_per_page,beginning_line,ending_line,colophon,description,extra_remarks,christian_era,filename
धनुर्धरचित्र,IGI0000414246,"Indira Gandhi National Centre for the Arts, Delhi","S.B.L, Varanasi",,,14246,,,Sanskrit,Devanagari,,,,,,,,,,45749,,Incomplete,1,,,,,,Plant Products -> Paper / कागज,,Citrakarma,,,11/09/2004,,,No,,,,,No,No,,,,,,,manus_dt:,,
वास्तुमण्डल,IGI0000414254,"Indira Gandhi National Centre for the Arts, Delhi","S.B.L, Varanasi",,,14254,,,Sanskrit,Devanagari,,,,,,,,,,45697,,Incomplete,1,,,,,,Plant Products -> Paper / कागज,,Citrakarma,,,11/09/2004,,,No,,,,,No,No,,,,,,,manus_dt:,,
व्यङ्कटेशचित्र,IGI0000414250,"Indira Gandhi National Centre for the Arts, Delhi","S.B.L, Varanasi",,,14250,,,Sanskrit,Devanagari,,,,,,,,,,45650,,Incomplete,1,,,,,,Plant Products -> Paper / कागज,,Citrakarma,,,11/09/2004,,,No,,,,,No,No,,,,,,,manus_dt:,,
हनुमानबाहुक,IGI0000414248,"Indira Gandhi National Centre for the Arts, Delhi","S.B.L, Varanasi",,,14248,,,Sanskrit,Devanagari,,,,,,,,,,45881,,Incomplete,13,,,,,,Plant Products -> Paper / कागज,,Bhakti,,,11/09/2004,,,No,,,,,No,No,,,,,,,manus_dt:,,
विचारमाला,IGI0000414251,"Indira Gandhi National Centre for the Arts, Delhi","S.B.L, Varanasi",,,14251,,,Sanskrit,Devanagari,,,,,,,,,,457744,,Incomplete,12,,,,,,Plant Products -> Paper / कागज,,Kathā,,,11/09/2004,,,No,,,,,No,No,,,,,,,manus_dt:,,
भगवद्गीताटीका,IGI0000414252,"Indira Gandhi National Centre for the Arts, Delhi","S.B.L, Varanasi",,,14252,,,Sanskrit,Devanagari,,,,,,,,,,45817,,Incomplete,13,,,,,,Plant Products -> Paper / कागज,,Gītā,,,11/09/2004,,,No,,,,,No,No,,,,,,,manus_dt:,,
गैरिकसूत्रवृत्ति,IGI0000414253,"Indira Gandhi National Centre for the Arts, Delhi","S.B.L, Varanasi",,,14253,गङ्गारामजटिन्,,Sanskrit,Devanagari,,,,,,,,,,45472,,Incomplete,2,,,,,,Plant Products -> Paper / कागज,,Vāstuśāstra,,,11/09/2004,,,No,,,,,No,No,,,,,,,manus_dt:,,
Saṁhitānuṣṭhānāṅgatarpaṇavidhi,IGI0000414247,"Indira Gandhi National Centre for the Arts, Delhi","S.B.L, Varanasi",,,14247,,,Sanskrit,Devanagari,,,,,,,,,,60984,,Complete,4,,,,,,Plant Products -> Paper / कागज,,,,,20/01/2005,,,No,,,,,No,No,,,,,,,manus_dt:,,
Tulādānaprayoga,IGI0000414249,"Indira Gandhi National Centre for the Arts, Delhi","S.B.L, Varanasi",,,14249,,,Sanskrit,Devanagari,,,,,,,,,,61115,,Complete,5,,,,,,Plant Products -> Paper / कागज,,Dāna,,,24/01/2005,,,No,,,,,No,No,,,,,,,manus_dt:,,
Mahālakṣmīpūjanavidhi,IGI0000414257,"Indira Gandhi National Centre for the Arts, Delhi","S.B.L, Varanasi",,,14257,,,Sanskrit,Devanagari,,,,,,,,,,61123,,Complete,8,,,,,,Plant Products -> Paper / कागज,,Pūjā,,,24/01/2005,,,No,,,,,No,No,,,,,,,manus_dt:,,
