title,manuscript_id,mrc_name,institute_name,other_title,title_other_languages,record_number,author,scribe,language,script,commentary,commentator,commentary_language,script_commentary,sub_commentary,sub_commentator,sub_commentary_language,sub_commentary_script,bundle_number,manuscript_number,digitization,complete_incomplete,folios_number,pages_number,missing_portion_folios,size_length,size_width,size_height,material,condition,subject_1,subject_2,subject_3,data_collection_date,manuscript_date_samvat,manuscript_date_century,illustrations,illustrations_number,illustrations_type,illustrations_quality,manuscript_type,landscape_view,awarded_manuscript,awarded_manuscript_order,lines_number_per_page,beginning_line,ending_line,colophon,description,extra_remarks,christian_era,filename
Miśkāt Śarīf Mutarjam,MMO000211373,Mazhar Memorial Museum,Jamia Ashrafia,,,1373,Walīy al-Dīn Muḥammad bin ʻAbd Allāh Ḵẖaṯīb,,Arabic,Nastaliq,,,,,,,,,,,,Incomplete,304,608,,25,18,,Plant Products -> Paper / कागज,Bad,Ḥadīṯẖ,,,21/07/2012,,,No,,,,,No,No,,,,,,,manus_dt:,,
Tamrīn al-Ṯullāb ?,MMO000211381,Mazhar Memorial Museum,Jamia Ashrafia,,,1381,ʻAllāmah Zain al-Dīn Ḵẖālid,,Arabic,Nastaliq,,,,,,,,,,,,Incomplete,90,180,,26,17,,Plant Products -> Paper / कागज,Bad,,,,24/07/2012,,,No,,,,,No,No,,,,,,,manus_dt:,,
Risālah Aśiʻat-i Islām (20),MMO000211374,Mazhar Memorial Museum,Jamia Ashrafia,,,1374,Ḵẖwājah Kamāl al-Dīn,,Urdu,Nastaliq,,,,,,,,,,,,Complete,53,106,,23,15,,Plant Products -> Paper / कागज,Bad,Dharmaśāstra / Darsiyāt-i Islāmiyah,,,02/08/2012,,,No,,,,,No,No,,,,,,,manus_dt: 7/1916 AD,,
Risālah Aśiʻat-i Islām (2),MMO000211378,Mazhar Memorial Museum,Jamia Ashrafia,,,1378,Ḵẖwājah Kamāl al-Dīn,,Urdu,Nastaliq,,,,,,,,,,,,Complete,53,106,,23,15,,Plant Products -> Paper / कागज,Bad,Dharmaśāstra / Darsiyāt-i Islāmiyah,,,02/08/2012,,,No,,,,,No,No,,,,,,,manus_dt: 3/1915 AD,,
Fatwā,MMO000161696,Mazhar Memorial Museum,Madrasa Mazahir Uloom (Waqf),,,1696,Akbar Śāh,,Arabic,Nastaliq,,,,,,,,,,,,Complete,205,410,,18,14,,Plant Products -> Paper / कागज,Bad,Fiqh,,,30/06/2014,,,No,,,,,No,No,,,,,,,manus_dt: 1302 Hijrī,,
Sawāniḥ ʻUmrī ʻAbd Allāh Bigam,MMO000211375,Mazhar Memorial Museum,Jamia Ashrafia,,,1375,Śaiḵẖ ʻAbd Allāh,,Urdu,Nastaliq,,,,,,,,,,,,Incomplete,9,18,,23,15,,Plant Products -> Paper / कागज,Bad,Vaṁśāvalī/‘Ilm al-Ansāb,,,31/07/2012,,,No,,,,,No,No,,,,,,,manus_dt:,,
Ittifāq,MMO000211379,Mazhar Memorial Museum,Jamia Ashrafia,,,1379,Mawlawī Muḥammad Ibrāhīm ʻArabī,,Urdu,Nastaliq,,,,,,,,,,,,Complete,20,40,,23,15,,Plant Products -> Paper / कागज,Bad,Dharmaśāstra / Darsiyāt-i Islāmiyah,,,02/09/2012,,,No,,,,,No,No,,,,,,,manus_dt: 1312 Hijrī,,
Āʼīnah-i Farhang,MMO000211380,Mazhar Memorial Museum,Jamia Ashrafia,,,1380,Muḥammad ʻUmar ʻAlī Ḵẖān,,Urdu,Nastaliq,,,,,,,,,,,,Complete,54,108,,29,19,,Plant Products -> Paper / कागज,Bad,Itihāsa/Tārīḵẖ,,,02/08/2012,,,No,,,,,No,No,,,,,,,manus_dt: 1302 Hijrī,,
Kitāb al-Śifā,MMO000211376,Mazhar Memorial Museum,Jamia Ashrafia,,,1376,ʻAllāmah Qāḏī ʻAyāz,,Arabic,Nastaliq,,,,,,,,,,,,Incomplete,225,450,,26,17,,Plant Products -> Paper / कागज,Bad,,,,31/07/2012,,,No,,,,,No,No,,,,,,,manus_dt:,,
Risālah-i Maʻārif (31),MMO000211377,Mazhar Memorial Museum,Jamia Ashrafia,,,1377,Sayyid Sulaimān Nadwī,,Urdu,Nastaliq,,,,,,,,,,,,Complete,40,80,,24,15,,Plant Products -> Paper / कागज,Bad,Dharmaśāstra / Darsiyāt-i Islāmiyah,,,31/07/2012,,,No,,,,,No,No,,,,,,,manus_dt: 8/1935 AD,,
Ṣurāḥ (3),MMO000211382,Mazhar Memorial Museum,Jamia Ashrafia,,,1382,Abū al-Faḏl Muḥammad bin ʻUmar bin Ḵẖālid,,Persian,Nastaliq,,,,,,,,,,,,Complete,269,538,,24,16,,Plant Products -> Paper / कागज,Bad,Kośa/Qāmūs/Luġat,,,09/08/2012,,,No,,,,,No,No,,,,,,,manus_dt: 1898 AD,,
Tārīḵẖ Kāmil (4),MMO000211387,Mazhar Memorial Museum,Jamia Ashrafia,,,1387,ʻAllāmah Abū al-Ḥasan ʻAlī,,Arabic,Nastaliq,,,,,,,,,,,,Complete,141,282,,26,18,,Plant Products -> Paper / कागज,Bad,Itihāsa/Tārīḵẖ,,,02/08/2012,,,No,,,,,No,No,,,,,,,manus_dt: 1301 Hijrī,,
Majmūʻah Nāmah,MMO000161697,Mazhar Memorial Museum,Madrasa Mazahir Uloom (Waqf),,,1697,,,Persian,Nastaliq,,,,,,,,,,,,Incomplete,148,296,,20,14,,Plant Products -> Paper / कागज,Bad,Kośa/Qāmūs/Luġat,,,29/06/2014,,,No,,,,,No,No,,,,,,,manus_dt: 1204 Hijrī,,
Risālah-i Maʻārif (35),MMO000211388,Mazhar Memorial Museum,Jamia Ashrafia,,,1388,Sayyid Sulaimān Nadwī,,Urdu,Nastaliq,,,,,,,,,,,,Complete,40,80,,24,15,,Plant Products -> Paper / कागज,Bad,Dharmaśāstra / Darsiyāt-i Islāmiyah,,,31/07/2012,,,No,,,,,No,No,,,,,,,manus_dt: 12/1935 AD,,
Śarḥ Waqāyah,MMO000211383,Mazhar Memorial Museum,Jamia Ashrafia,,,1383,ʻAllāmah ʻUbaid Allāh bin Masʻūd,,Arabic,Nastaliq,,,,,,,,,,,,Incomplete,206,412,,34,21,,Plant Products -> Paper / कागज,Bad,Fiqh,,,09/07/2012,,,No,,,,,No,No,,,,,,,manus_dt:,,
