title,manuscript_id,mrc_name,institute_name,other_title,title_other_languages,record_number,author,scribe,language,script,commentary,commentator,commentary_language,script_commentary,sub_commentary,sub_commentator,sub_commentary_language,sub_commentary_script,bundle_number,manuscript_number,digitization,complete_incomplete,folios_number,pages_number,missing_portion_folios,size_length,size_width,size_height,material,condition,subject_1,subject_2,subject_3,data_collection_date,manuscript_date_samvat,manuscript_date_century,illustrations,illustrations_number,illustrations_type,illustrations_quality,manuscript_type,landscape_view,awarded_manuscript,awarded_manuscript_order,lines_number_per_page,beginning_line,ending_line,colophon,description,extra_remarks,christian_era,filename
Bhāgavata - Caturthaskandha,NOI08432113,"OSM, Bhubaneswar","Bhagavata Tungi, Sadansam",,,113,Jagannāthadāsa,,Oriya,Oriya,,,,,,,,,,,,Incomplete,42,84,,,,,Plant Products -> Palm leaf / ताड़ पत्र,Bad,Purāṇa,,,04/10/2005,,,No,,,,,No,No,,,,,,,manus_dt:,,
Bhāgavata - Saptamaskandha,NOI23112134,"OSM, Bhubaneswar",Giridhari Pati,,,134,Jagannāthadāsa,,Oriya,Oriya,,,,,,,,,,,,Complete,67,134,,,,,Plant Products -> Palm leaf / ताड़ पत्र,,Purāṇa,,,04/05/2006,,,No,,,,,No,No,,,,,,,manus_dt:,,
Bhāgavata - Ekādaśaskandha,SAI02738112,"Sanskrit Academy f Research For Advanced Society through Vedic &amp; Allied Tradition Of India(SARASVATI),Bhadrak",Chaitanya Mishra,,,112,Jagannāthadāsa,Māguni Miśra,Oriya,Oriya,,,Oriya,Oriya,,,Oriya,Oriya,112,1,,Complete,160,320,,54,3,,Plant Products -> Palm leaf / ताड़ पत्र,,Purāṇa,,,01/11/2007,,,No,,,,,No,No,,,,,,,manus_dt: 1357sala,,
Bhāgavata - Daśamaskandha(Gopalīlā),NOI23928112,"OSM, Bhubaneswar",Sarat Chandra Maharana,,,112,Jagannāthadāsa,,Oriya,Oriya,,,,,,,,,34,1,,Complete,125,250,,32,3,,Plant Products -> Palm leaf / ताड़ पत्र,,Purāṇa,,,21/07/2006,,,No,,,,,No,No,,,,,,,manus_dt:,,
Bhāgavata - Prathamaskandha,NOI10748114,"OSM, Bhubaneswar",Gobinda Chandra Satapathy,,,114,Jagannāthadāsa,Vaidyanatha Shatapathy,Oriya,Oriya,,,,,,,,,102/81,102/81,,Complete,234,468,,37.8,3.3,,Plant Products -> Palm leaf / ताड़ पत्र,,Purāṇa,,,22/12/2005,,,No,,,,,No,No,,,,,,,manus_dt: Sana 1309 Sala Dhanu masa 25Anka,,
Bhāgavata - Caturthaskandha,SAI02131112,"Sanskrit Academy f Research For Advanced Society through Vedic &amp; Allied Tradition Of India(SARASVATI),Bhadrak",Nandakisora Kundu,,,112,Jagannāthadāsa,,Oriya,Oriya,,,,,,,,,112,1,,Complete,128,256,,46,3,,Plant Products -> Palm leaf / ताड़ पत्र,,Purāṇa,,,12/03/2007,,,No,,,,,No,No,,,,,,,manus_dt:,,
Bhāgavata - Dvādaśaskandha,NOO02013112,"OSM, Bhubaneswar",Basudeva Gadi,,,112,Jagannāthadāsa,,Oriya,Oriya,,,,,,,,,21,1,,Complete,148,296,,32,3,,Plant Products -> Palm leaf / ताड़ पत्र,,Purāṇa,,,14/07/2006,,,No,,,,,No,No,,,,,,,manus_dt:,,
Bhāgavata - Gopalīlā,NOI23306112,"OSM, Bhubaneswar",Alok Chandra Sahoo,,,112,Jagannāthadāsa,,Oriya,Oriya,,,,,,,,,23,,,Incomplete,113,226,,36,,,Plant Products -> Palm leaf / ताड़ पत्र,Bad,Purāṇa,,,01/06/2006,,,No,,,,,No,No,,,,,,,manus_dt: 1700 A.D.,,
Bhāgavata - Caturthaskandha,NOI16195170,"OSM, Bhubaneswar",Tarani Pitha,,,170,Jagannāthadāsa,,Oriya,Oriya,,,,,,,,,16,1,,Complete,152,304,,32,3cm,,Plant Products -> Palm leaf / ताड़ पत्र,,Purāṇa,,,16/05/2006,,,No,,,,,No,No,,,,,,,manus_dt:,,
Bhāgavata - Ṣaṣṭhamaskandha,NOO02017120,"OSM, Bhubaneswar",Basudev Gadi,,,120,Jagannāthadāsa,,Oriya,Oriya,,,,,,,,,9,1,,Complete,132,264,,33,3,,Plant Products -> Palm leaf / ताड़ पत्र,,Purāṇa,,,20/07/2006,,,No,,,,,No,No,,,,,,,manus_dt:,,
