title,manuscript_id,mrc_name,institute_name,other_title,title_other_languages,record_number,author,scribe,language,script,commentary,commentator,commentary_language,script_commentary,sub_commentary,sub_commentator,sub_commentary_language,sub_commentary_script,bundle_number,manuscript_number,digitization,complete_incomplete,folios_number,pages_number,missing_portion_folios,size_length,size_width,size_height,material,condition,subject_1,subject_2,subject_3,data_collection_date,manuscript_date_samvat,manuscript_date_century,illustrations,illustrations_number,illustrations_type,illustrations_quality,manuscript_type,landscape_view,awarded_manuscript,awarded_manuscript_order,lines_number_per_page,beginning_line,ending_line,colophon,description,extra_remarks,christian_era,filename
Sītāsvayaṁvara,BOO000025656,"Bhandarkar Oriental Research Institute, Pune",69) Bharata Itihasa Sansodhana Mandala (Digitization),,,5656,,,Sanskrit,,,,,,,,,,22,22_491,,Complete,,59,,,,,Plant Products -> Paper / कागज,"Bad, Worm eaten",,,,17/12/2012,,,No,,,,,No,No,,,,,,,manus_dt:,,
Navatatvaprakaraṇa -satabārtha,ROI0007435634,"Rajasthan Oriental Research Institute, Jodhpur","राजस्थान प्राच्य विद्या प्रतिष्ठान, Bikaner",,,35634,,,Prakrit,,,,Rajasthani,,,,,,,19265,,,,22,,,,,,"Bad, Worm eaten",Jaina,,,22/07/2014,,,No,,,,,No,No,,,,,,,manus_dt: 1814 cent,,
Ṛgvedasaṃhitā(Padapāṭha),KMO020245695,"Keladi Museum &amp; Historical Research,Sagar Tq","Academy of Sanskrit Research, Melkote, MPC",,,5695,,,Sanskrit,Nandinagari,,,,,,,,,3976,3976,,Incomplete,87,,,44,3.5,,Plant Products -> Palm leaf / ताड़ पत्र,,,,,17/09/2007,,,No,,,,,No,No,,,,,,,manus_dt:,,
Unknown,BOO000025659,"Bhandarkar Oriental Research Institute, Pune",69) Bharata Itihasa Sansodhana Mandala (Digitization),,,5659,,,Sanskrit,,,,,,,,,,49,22_4,,,,41,,,,,Plant Products -> Paper / कागज,"Bad, Worm eaten",,,,04/01/1980,,,No,,,,,No,No,,,,,,,manus_dt:,,
Dnyndevī,BOO000025657,"Bhandarkar Oriental Research Institute, Pune",69) Bharata Itihasa Sansodhana Mandala (Digitization),,,5657,,,Sanskrit,,,,,,,,,,22,22_221,,,,251,,,,,Plant Products -> Paper / कागज,"Bad, Worm eaten",,,,04/01/1980,,,No,,,,,No,No,,,,,,,manus_dt:,,
(Subhāṣitabola) Adhyātmakalpadruma,ROI0007435635,"Rajasthan Oriental Research Institute, Jodhpur","राजस्थान प्राच्य विद्या प्रतिष्ठान, Bikaner",,,35635,Sundarasūri,,Sanskrit,,,,,,,,,,,19500,,,,19,,,,,,"Bad, Worm eaten",Subhāṣita,,,22/07/2014,,,No,,,,,No,No,,,,,,,manus_dt: 1660 cent,,
Nārdīyapurāṇejñānakāṇdeyādavagirimāhātmya,KMO020245693,"Keladi Museum &amp; Historical Research,Sagar Tq","Academy of Sanskrit Research, Melkote, MPC",,,5693,Vyāsa,,Sanskrit,Tamil,,,,,,,,,3990,3990,,Complete,97,,,41,3.7,,Plant Products -> Palm leaf / ताड़ पत्र,"Bad, Worm eaten",Purāṇa,,,17/09/2007,,,No,,,,,No,No,,,,,,,manus_dt:,,
Bhāgavadgītādhyāya -11,BOO000025658,"Bhandarkar Oriental Research Institute, Pune",69) Bharata Itihasa Sansodhana Mandala (Digitization),,,5658,,,Sanskrit,,,,,,,,,,22,22_216K,,,,50,,,,,Plant Products -> Paper / कागज,"Bad, Worm eaten",,,,04/01/1980,,,No,,,,,No,No,,,,,,,manus_dt:,,
Anantadatruja,BOO000025660,"Bhandarkar Oriental Research Institute, Pune",69) Bharata Itihasa Sansodhana Mandala (Digitization),,,5660,,,Sanskrit,,,,,,,,,,49,49_67,,,,19,,,,,Plant Products -> Paper / कागज,"Bad, Worm eaten",,,,04/01/1980,,,No,,,,,No,No,,,,,,,manus_dt:,,
Emberumānārvaibhava,KMO020245694,"Keladi Museum &amp; Historical Research,Sagar Tq","Academy of Sanskrit Research, Melkote, MPC",,,5694,,,Tamil,Tamil,,,,,,,,,3987,3987(A),,Incomplete,56,,,28,3.5,,Plant Products -> Palm leaf / ताड़ पत्र,"Bad, Worm eaten",Darśana / Manṯiq wa Falsafah,,,17/09/2007,,,No,,,,,No,No,,,,,,,manus_dt:,,
Padamāvatīstotra,ROI0007435637,"Rajasthan Oriental Research Institute, Jodhpur","राजस्थान प्राच्य विद्या प्रतिष्ठान, Bikaner",,,35637,,,Sanskrit,,,,Sanskrit,,,,,,,20385,,Complete,,5,,,,,,"Bad, Worm eaten",Jaina,,,23/07/2014,,,No,,,,,No,No,,,,,,,manus_dt: 1786 cent,,
Gāyatrīkavaca,BOO000025661,"Bhandarkar Oriental Research Institute, Pune",69) Bharata Itihasa Sansodhana Mandala (Digitization),,,5661,,,Sanskrit,,,,,,,,,,90,90_945,,,,5,,,,,Plant Products -> Paper / कागज,"Bad, Worm eaten",,,,04/01/1980,,,No,,,,,No,No,,,,,,,manus_dt:,,
